method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
PU-R,fashion_mnist,1,0.3,0.1,200,200,4500,500,220,2705,2925,0.6762522654025815,0.4748,0.5229,,,,,7.282653594389558,0,1,201,0.4590909090909091,0.0,0.6774288415908813,0.6774288415908813,0.9832120537757874,0.023431947242179417,0.9315068493150684,0.9634703196347032,0.9315068493150684,0.0,0.0,0.25817235013265577,1.370913824933672
GREATS,fashion_mnist,1,0.3,0.1,200,200,4500,500,220,3664,3884,,0.6903,0.8246,,,,,7.626093965023756,0,1,201,0.6954545454545454,0.0,0.7330200672149658,0.7330200672149658,0.9725842475891113,0.024070722327384775,0.9315068493150684,0.9634703196347032,0.9315068493150684,0.0,0.0,0.23737271625984252,1.3813136418700789
MaxLoss,fashion_mnist,1,0.3,0.2,200,200,4000,1000,220,3390,3610,0.9198838793672621,0.7377,0.8716,,,,,2.9128590542823076,0,1,201,0.7045454545454546,0.0,0.7297885417938232,0.7297885417938232,0.9744216203689575,0.023475890018079922,0.9223744292237442,0.9680365296803652,0.9223744292237442,0.0,0.0,0.23921145976774283,1.3803942701161285
Marginal,fashion_mnist,1,0.3,0.2,200,200,4000,1000,220,2022,2242,0.5891781401005574,0.35109999999999997,0.3802,,,,,3.6137616150081158,0,1,201,0.32272727272727275,0.0,0.65821373462677,0.65821373462677,0.9905651807785034,0.0230955586313657,0.9269406392694064,0.9634703196347032,0.9223744292237442,0.0,0.0,0.2636012340406967,1.3681993829796517
EL2N,fashion_mnist,1,0.3,0.2,200,200,4000,1000,220,3069,3289,0.8446566589409485,0.6763,0.7765,,,,,3.885474530979991,0,1,201,0.5545454545454546,0.0,0.7170804738998413,0.7170804738998413,0.9897536635398865,0.021702300604075603,0.91324200913242,0.958904109589041,0.908675799086758,0.0,0.0,0.24051485162470243,1.3797425741876488
GraNdLast,fashion_mnist,1,0.3,0.2,200,200,4000,1000,220,2926,3146,0.8104828192153946,0.6025,0.6994,,,,,4.189964089542627,0,1,201,0.5272727272727272,0.0,0.694071888923645,0.694071888923645,0.9820399284362793,0.022582510154541224,0.9360730593607306,0.958904109589041,0.9315068493150684,0.0,0.0,0.25129513026201294,1.3743524348689935
RHO-PretrainRef,fashion_mnist,1,0.3,0.2,200,200,4000,1000,220,3412,3632,0.9249306720448658,0.7649,0.8772,,,,,4.6168220760300756,0,1,201,0.6818181818181818,0.0,0.7311606407165527,0.7311606407165527,0.9765728712081909,0.02398997518025577,0.9315068493150684,0.958904109589041,0.9269406392694064,0.0,0.0,0.23932137239924015,1.3803393138003799
PU-R,fashion_mnist,1,0.3,0.2,200,200,4000,1000,220,2258,2478,0.6476554092951119,0.43579999999999997,0.4677,,,,,6.922533296979964,0,1,201,0.4090909090909091,0.0,0.685827374458313,0.685827374458313,0.9900476932525635,0.022844351998202877,0.9269406392694064,0.958904109589041,0.9223744292237442,0.0,0.0,0.2534606500129633,1.3732696749935185
GREATS,fashion_mnist,1,0.3,0.2,200,200,4000,1000,220,3289,3509,,0.7126,0.8408,,,,,7.119102148339152,0,1,201,0.6818181818181818,0.0,0.7295796871185303,0.7295796871185303,0.9807077646255493,0.024804289482499912,0.9360730593607306,0.958904109589041,0.9360730593607306,0.0,0.0,0.24096805060094467,1.3795159746995278
MaxLoss,fashion_mnist,1,0.3,0.3,200,200,3500,1500,220,2887,3107,0.9073544603888877,0.7594,0.8559,,,,,2.8687150236219168,0,1,201,0.7181818181818181,0.0,0.7374439239501953,0.7374439239501953,0.9752000570297241,0.02326523863017287,0.908675799086758,0.9497716894977168,0.8995433789954338,0.0,0.0,0.23338416743513513,1.3833079162824324
Marginal,fashion_mnist,1,0.3,0.3,200,200,3500,1500,220,1741,1961,0.5907876134151593,0.33009999999999995,0.3589,,,,,3.469668172299862,0,1,201,0.3090909090909091,0.0,0.6828157305717468,0.6828157305717468,0.9927452802658081,0.02364882976497145,0.8995433789954338,0.958904109589041,0.8995433789954338,0.0,0.0,0.2500740678947633,1.3749629660526184
EL2N,fashion_mnist,1,0.3,0.3,200,200,3500,1500,220,2711,2931,0.8603970231488347,0.6502,0.77,,,,,3.6684553576633334,0,1,201,0.5772727272727273,0.0,0.7076650857925415,0.7076650857925415,0.9845219254493713,0.02205762307937831,0.8858447488584474,0.958904109589041,0.8858447488584474,0.0,0.0,0.24668523138516715,1.3766573843074164
GraNdLast,fashion_mnist,1,0.3,0.3,200,200,3500,1500,220,2640,2860,0.8411958774668165,0.6581,0.7498,,,,,3.9207147285342216,0,1,201,0.5318181818181819,0.0,0.6953131556510925,0.6953131556510925,0.9895479679107666,0.02338548474115868,0.9315068493150684,0.9680365296803652,0.9315068493150684,0.0,0.0,0.24810722191106194,1.375946389044469
RHO-PretrainRef,fashion_mnist,1,0.3,0.3,200,200,3500,1500,220,3025,3245,0.9432337510515936,0.8042,0.9133,,,,,4.176738764159381,0,1,201,0.7090909090909091,0.0,0.7347618937492371,0.7347618937492371,0.9746232032775879,0.023672474981987313,0.9406392694063926,0.958904109589041,0.9315068493150684,0.0,0.0,0.2366109750886068,1.3816945124556965
PU-R,fashion_mnist,1,0.3,0.3,200,200,3500,1500,220,1942,2162,0.6476750608417206,0.4363,0.4674,,,,,6.4589973250404,0,1,201,0.4090909090909091,0.0,0.6935229897499084,0.6935229897499084,0.9903535842895508,0.0225944864695475,0.9041095890410958,0.9680365296803652,0.9041095890410958,0.0,0.0,0.2442908688056378,1.3778545655971812
GREATS,fashion_mnist,1,0.3,0.3,200,200,3500,1500,220,2898,3118,,0.7525999999999999,0.8647,,,,,6.3769516088068485,0,1,201,0.6863636363636364,0.0,0.7310951352119446,0.7310951352119446,0.9722155928611755,0.023219335296926977,0.9315068493150684,0.954337899543379,0.9269406392694064,0.0,0.0,0.2381323798546936,1.3809338100726531
MaxLoss,fashion_mnist,1,0.3,0.4,200,200,3000,2000,220,2454,2674,0.9120447906898335,0.7576,0.8684,,,,,2.7715850500389934,0,1,201,0.7045454545454546,0.0,0.7303172945976257,0.7303172945976257,0.9801183938980103,0.024324318181434178,0.9406392694063926,0.9634703196347032,0.9406392694063926,0.0,0.0,0.23834429264592552,1.3808278536770373
Marginal,fashion_mnist,1,0.3,0.4,200,200,3000,2000,220,1429,1649,0.5824733233312145,0.31520000000000004,0.3369,,,,,3.356153465807438,0,1,201,0.2636363636363636,0.0,0.6675720810890198,0.6675720810890198,0.994591474533081,0.020529360667755615,0.9360730593607306,0.958904109589041,0.9360730593607306,0.0,0.0,0.25119816933010486,1.3744009153349475
EL2N,fashion_mnist,1,0.3,0.4,200,200,3000,2000,220,2251,2471,0.8490780767751858,0.6396999999999999,0.749,,,,,3.5905767679214478,0,1,201,0.5590909090909091,0.0,0.7081728577613831,0.7081728577613831,0.990074872970581,0.02318291141562266,0.8995433789954338,0.954337899543379,0.8949771689497716,0.0,0.0,0.24618745292416117,1.3769062735379194
GraNdLast,fashion_mnist,1,0.3,0.4,200,200,3000,2000,220,2212,2432,0.8367855923133902,0.6255,0.7294,,,,,3.7818210227414966,0,1,201,0.5636363636363636,0.0,0.7038573026657104,0.7038573026657104,0.9889093637466431,0.023217494629289463,0.9178082191780822,0.958904109589041,0.91324200913242,0.0,0.0,0.24686562690060676,1.3765671865496967
RHO-PretrainRef,fashion_mnist,1,0.3,0.4,200,200,3000,2000,220,2464,2684,0.9150897229555994,0.7412000000000001,0.8597,,,,,4.034688080660999,0,1,201,0.6772727272727272,0.0,0.7259417772293091,0.7259417772293091,0.9782918691635132,0.025457298102444164,0.9223744292237442,0.954337899543379,0.9178082191780822,0.0,0.0,0.2421873006143269,1.3789063496928367
PU-R,fashion_mnist,1,0.3,0.4,200,200,3000,2000,220,1696,1916,0.670488239498809,0.4568,0.5,,,,,5.9713918855413795,0,1,201,0.41363636363636364,0.0,0.6895738244056702,0.6895738244056702,0.9966886043548584,0.022680688938593756,0.9406392694063926,0.958904109589041,0.9360730593607306,0.0,0.0,0.24621921332059424,1.376890393339703
GREATS,fashion_mnist,1,0.3,0.4,200,200,3000,2000,220,2477,2697,,0.7637,0.8711,,,,,5.824555360712111,0,1,201,0.7045454545454546,0.0,0.7296441793441772,0.7296441793441772,0.97721266746521,0.02465885741525589,0.9315068493150684,0.9634703196347032,0.9315068493150684,0.0,0.0,0.24053998145820585,1.379730009270897
MaxLoss,fashion_mnist,1,0.3,0.5,200,200,2500,2500,220,2010,2230,0.9143631780752912,0.7567,0.8649,,,,,2.770724414847791,0,1,201,0.7045454545454546,0.0,0.7246782779693604,0.7246782779693604,0.9774594306945801,0.023528816901385512,0.9452054794520548,0.9634703196347032,0.9452054794520548,0.0,0.0,0.2428151928218892,1.3785924035890553
Marginal,fashion_mnist,1,0.3,0.5,200,200,2500,2500,220,1158,1378,0.5868723962339573,0.31799999999999995,0.3412,,,,,3.2345411060377955,0,1,201,0.25,0.0,0.6642581224441528,0.6642581224441528,0.9929396510124207,0.019751526619473547,0.9360730593607306,0.9680365296803652,0.9360730593607306,0.0,0.0,0.2531536770511965,1.3734231614744017
EL2N,fashion_mnist,1,0.3,0.5,200,200,2500,2500,220,1738,1958,0.8129977055359632,0.6059,0.7171,,,,,3.4073625011369586,0,1,201,0.5636363636363636,0.0,0.7076513171195984,0.7076513171195984,0.990587592124939,0.021908417412135155,0.9041095890410958,0.9634703196347032,0.8995433789954338,0.0,0.0,0.24501097004167524,1.3774945149791624
GraNdLast,fashion_mnist,1,0.3,0.5,200,200,2500,2500,220,1888,2108,0.8694866017322056,0.7170000000000001,0.7912,,,,,3.5586461257189512,0,1,201,0.5545454545454546,0.0,0.7110475897789001,0.7110475897789001,0.9825493097305298,0.022477211745362304,0.908675799086758,0.9634703196347032,0.908675799086758,0.0,0.0,0.24315140656617582,1.378424296716912
RHO-PretrainRef,fashion_mnist,1,0.3,0.5,200,200,2500,2500,220,1980,2200,0.9034441339317709,0.7223999999999999,0.849,,,,,3.8697102311998606,0,1,201,0.7045454545454546,0.0,0.7342625260353088,0.7342625260353088,0.9776391983032227,0.023981445592288014,0.9315068493150684,0.958904109589041,0.9315068493150684,0.0,0.0,0.23826824008912234,1.3808658799554387
PU-R,fashion_mnist,1,0.3,0.5,200,200,2500,2500,220,1404,1624,0.6839650500915013,0.48219999999999996,0.5231,,,,,5.704018163494766,0,1,201,0.42727272727272725,0.0,0.6852339506149292,0.6852339506149292,0.9924862384796143,0.022185624190117128,0.9360730593607306,0.9680365296803652,0.9360730593607306,0.0,0.0,0.2493205928253132,1.3753397035873434
GREATS,fashion_mnist,1,0.3,0.5,200,200,2500,2500,220,1968,2188,,0.7336,0.8396,,,,,5.395619107410312,0,1,201,0.6681818181818182,0.0,0.7236758470535278,0.7236758470535278,0.9756683111190796,0.023630890399898023,0.8949771689497716,0.958904109589041,0.8949771689497716,0.0,0.0,0.24369055973986287,1.3781547201300686
MaxLoss,fashion_mnist,1,0.3,0.6,200,200,2000,3000,220,1536,1756,0.9040240766480565,0.7173,0.8366,,,,,2.6146773966029286,0,1,201,0.6772727272727272,0.0,0.7238045334815979,0.7238045334815979,0.9747395515441895,0.02356667061374612,0.9041095890410958,0.9634703196347032,0.9041095890410958,0.0,0.0,0.24154311932383404,1.379228440338083
Marginal,fashion_mnist,1,0.3,0.6,200,200,2000,3000,220,905,1125,0.6019404690596275,0.3376,0.3629,,,,,2.9698487548157573,0,1,201,0.2727272727272727,0.0,0.6683905720710754,0.6683905720710754,0.9929786920547485,0.02081877047612787,0.958904109589041,0.9634703196347032,0.954337899543379,0.0,0.0,0.2516730723490035,1.3741634638254983
EL2N,fashion_mnist,1,0.3,0.6,200,200,2000,3000,220,1371,1591,0.827720281900838,0.6063000000000001,0.7211,,,,,3.105221494100988,0,1,201,0.5272727272727272,0.0,0.7059476375579834,0.7059476375579834,0.9887421131134033,0.02264732163246364,0.8949771689497716,0.9634703196347032,0.8949771689497716,0.0,0.0,0.24723503766329452,1.3763824811683527
GraNdLast,fashion_mnist,1,0.3,0.6,200,200,2000,3000,220,1415,1635,0.8483416744857095,0.6337999999999999,0.7303,,,,,3.209507296793163,0,1,201,0.5045454545454545,0.0,0.6921756863594055,0.6921756863594055,0.9882204532623291,0.023259120852979896,0.9041095890410958,0.958904109589041,0.8995433789954338,0.0,0.0,0.25325605294283043,1.3733719735285848
RHO-PretrainRef,fashion_mnist,1,0.3,0.6,200,200,2000,3000,220,1490,1710,0.8830615826300345,0.7108,0.8173,,,,,3.374961234629154,0,1,201,0.6818181818181818,0.0,0.7293189167976379,0.7293189167976379,0.9717005491256714,0.02420650579069303,0.9360730593607306,0.9634703196347032,0.9360730593607306,0.0,0.0,0.23752380468713302,1.3812380976564334
PU-R,fashion_mnist,1,0.3,0.6,200,200,2000,3000,220,1065,1285,0.6807050195639022,0.45709999999999995,0.5046,,,,,5.232354956679046,0,1,201,0.44545454545454544,0.0,0.678996741771698,0.678996741771698,0.9855026006698608,0.02369239654170868,0.9041095890410958,0.9680365296803652,0.9041095890410958,0.0,0.0,0.25428235357495954,1.3728588232125203
GREATS,fashion_mnist,1,0.3,0.6,200,200,2000,3000,220,1504,1724,,0.7275,0.8288,,,,,4.616651067510247,0,1,201,0.65,0.0,0.7296729683876038,0.7296729683876038,0.98042893409729,0.023305484693344324,0.9223744292237442,0.9634703196347032,0.9223744292237442,0.0,0.0,0.23978734626006018,1.3801063268699698
MaxLoss,fashion_mnist,1,0.3,0.7,200,200,1500,3500,220,1118,1338,0.9198476875317283,0.7304999999999999,0.8412,,,,,2.5621584095060825,0,1,201,0.6318181818181818,0.0,0.7152737975120544,0.7152737975120544,0.9767513275146484,0.024408146943131537,0.9223744292237442,0.954337899543379,0.9178082191780822,0.0,0.0,0.2461859057928109,1.3769070471035945
Marginal,fashion_mnist,1,0.3,0.7,200,200,1500,3500,220,636,856,0.6155720957322046,0.3456,0.3694,,,,,2.8356462260708213,0,1,201,0.29545454545454547,0.0,0.6657004356384277,0.6657004356384277,0.993095338344574,0.020555999861460297,0.9178082191780822,0.958904109589041,0.91324200913242,0.0,0.0,0.25458316011320176,1.372708419943399
EL2N,fashion_mnist,1,0.3,0.7,200,200,1500,3500,220,934,1154,0.8075876809889451,0.5722,0.6751,,,,,2.9622617131099105,0,1,201,0.5181818181818182,0.0,0.7038596868515015,0.7038596868515015,0.9852255582809448,0.02164582982999549,0.8858447488584474,0.954337899543379,0.8858447488584474,0.0,0.0,0.24468910041519315,1.3776554497924034
GraNdLast,fashion_mnist,1,0.3,0.7,200,200,1500,3500,220,892,1112,0.7811196699622087,0.5161,0.6163,,,,,3.01201836951077,0,1,201,0.4772727272727273,0.0,0.6978291273117065,0.6978291273117065,0.9899605512619019,0.0221800101946478,0.9269406392694064,0.9634703196347032,0.9269406392694064,0.0,0.0,0.24626317395281788,1.376868413023591
RHO-PretrainRef,fashion_mnist,1,0.3,0.7,200,200,1500,3500,220,1037,1257,0.8713367317686789,0.6457999999999999,0.7632,,,,,3.193726809695363,0,1,201,0.6318181818181818,0.0,0.7309803366661072,0.7309803366661072,0.9858956336975098,0.022852305816188793,0.91324200913242,0.954337899543379,0.908675799086758,0.0,0.0,0.2362855470600191,1.3818572264699904
PU-R,fashion_mnist,1,0.3,0.7,200,200,1500,3500,220,637,857,0.6162307305494323,0.37250000000000005,0.4047,,,,,4.810836885124445,0,1,201,0.37727272727272726,0.0,0.6799709796905518,0.6799709796905518,0.9918628931045532,0.02387783788654902,0.9269406392694064,0.9634703196347032,0.9178082191780822,0.0,0.0,0.25631232251775127,1.3718438387411243
GREATS,fashion_mnist,1,0.3,0.7,200,200,1500,3500,220,1066,1286,,0.7097,0.8129,,,,,4.1982291070744395,0,1,201,0.6227272727272727,0.0,0.727889895439148,0.727889895439148,0.9721989631652832,0.02302412164810041,0.908675799086758,0.958904109589041,0.8995433789954338,0.0,0.0,0.23855392894388494,1.3807230355280575
MaxLoss,fashion_mnist,1,0.3,0.8,200,200,1000,4000,220,617,837,0.8768101932364516,0.6931,0.7973,,,,,2.4693359564989805,0,1,201,0.6636363636363637,0.0,0.7241144776344299,0.7241144776344299,0.9725611209869385,0.022776937511957945,0.9041095890410958,0.9452054794520548,0.8949771689497716,0.0,0.0,0.23956820615523494,1.3802158969223826
Marginal,fashion_mnist,1,0.3,0.8,200,200,1000,4000,220,406,626,0.6787882369244471,0.3581,0.3829,,,,,2.68756365776062,0,1,201,0.34545454545454546,0.0,0.6912487745285034,0.6912487745285034,0.994540810585022,0.018680365458471047,0.9315068493150684,0.9680365296803652,0.9315068493150684,0.0,0.0,0.2396548013070963,1.380172599346452
EL2N,fashion_mnist,1,0.3,0.8,200,200,1000,4000,220,597,817,0.8587921412545256,0.6346,0.738,,,,,2.7231951598078012,0,1,201,0.5636363636363636,0.0,0.7172884941101074,0.7172884941101074,0.9907548427581787,0.02011037063380899,0.9269406392694064,0.954337899543379,0.9178082191780822,0.0,0.0,0.2346996269166267,1.3826501865416867
GraNdLast,fashion_mnist,1,0.3,0.8,200,200,1000,4000,220,558,778,0.8230906089884229,0.5735,0.6682,,,,,2.7820582473650575,0,1,201,0.5227272727272727,0.0,0.6906048655509949,0.6906048655509949,0.9877850413322449,0.020961550408846712,0.8904109589041096,0.958904109589041,0.8904109589041096,0.0,0.0,0.24976439850407173,1.375117800747964
RHO-PretrainRef,fashion_mnist,1,0.3,0.8,200,200,1000,4000,220,637,857,0.89459223812446,0.6989000000000001,0.8002,,,,,2.8778731571510434,0,1,201,0.6772727272727272,0.0,0.7240287661552429,0.7240287661552429,0.9802188873291016,0.021860406823354224,0.9269406392694064,0.954337899543379,0.9178082191780822,0.0,0.0,0.23850910633848044,1.3807454468307598
PU-R,fashion_mnist,1,0.3,0.8,200,200,1000,4000,220,475,695,0.7451604784582742,0.5372,0.5775,,,,,4.473159673623741,0,1,201,0.4863636363636364,0.0,0.6993664503097534,0.6993664503097534,0.988686740398407,0.01805833812173643,0.9269406392694064,0.9771689497716894,0.9269406392694064,0.0,0.0,0.23883223577191917,1.3805838821140404
GREATS,fashion_mnist,1,0.3,0.8,200,200,1000,4000,220,599,819,,0.6662,0.7503,,,,,3.6193601926788688,0,1,201,0.65,0.0,0.7197828888893127,0.7197828888893127,0.9781927466392517,0.02238937994660852,0.9269406392694064,0.9634703196347032,0.9223744292237442,0.0,0.0,0.23945957543257068,1.3802702122837147
MaxLoss,fashion_mnist,2,0.3,0.0,200,200,5000,0,220,4263,4483,0.912770121532958,0.7558,0.8775,,,,,3.0713727539405227,0,1,201,0.7181818181818181,0.0,0.7316924333572388,0.7316924333572388,0.987475574016571,0.026519206288742693,0.91324200913242,0.958904109589041,0.91324200913242,0.0,0.0,0.238638667538126,1.380680666230937
Marginal,fashion_mnist,2,0.3,0.0,200,200,5000,0,220,2409,2629,0.5517623682389967,0.30510000000000004,0.328,,,,,3.95299194380641,0,1,201,0.2818181818181818,0.0,0.6745984554290771,0.6745984554290771,0.9975109100341797,0.020543103484802594,0.9406392694063926,0.9634703196347032,0.9406392694063926,0.0,0.0,0.2427171709999124,1.3786414145000438
EL2N,fashion_mnist,2,0.3,0.0,200,200,5000,0,220,3910,4130,0.846096187713556,0.6581,0.7696,,,,,4.401366421952844,0,1,201,0.55,0.0,0.7082801461219788,0.7082801461219788,0.9782218337059021,0.024055512120190276,0.8812785388127854,0.958904109589041,0.8812785388127854,0.0,0.0,0.24567603760539652,1.3771619811973017
GraNdLast,fashion_mnist,2,0.3,0.0,200,200,5000,0,220,3827,4047,0.8302027561003342,0.644,0.7572,,,,,4.679623618721962,0,1,201,0.509090909090909,0.0,0.7002347707748413,0.7002347707748413,0.9903411865234375,0.02403572977405705,0.9315068493150684,0.958904109589041,0.9269406392694064,0.0,0.0,0.24848220234661061,1.3757588988266947
RHO-PretrainRef,fashion_mnist,2,0.3,0.0,200,200,5000,0,220,4293,4513,0.9183443491929211,0.7451,0.8623,,,,,5.0743954461067915,0,1,201,0.6909090909090909,0.0,0.737432062625885,0.737432062625885,0.9748274683952332,0.025799326428539677,0.91324200913242,0.954337899543379,0.908675799086758,0.0,0.0,0.23564611767295918,1.3821769411635203
PU-R,fashion_mnist,2,0.3,0.0,200,200,5000,0,220,2838,3058,0.6370917864260264,0.4285,0.4595,,,,,8.012066054157913,0,1,201,0.40454545454545454,0.0,0.6780080795288086,0.6780080795288086,0.9811109304428101,0.0243765458668748,0.91324200913242,0.958904109589041,0.91324200913242,0.0,0.0,0.25674419318323644,1.3716279034083818
GREATS,fashion_mnist,2,0.3,0.0,200,200,5000,0,220,4312,4532,,0.7657,0.8907,,,,,8.130479696206748,0,1,201,0.6818181818181818,0.0,0.7372350692749023,0.7372350692749023,0.971482515335083,0.026068297831435182,0.9269406392694064,0.958904109589041,0.9269406392694064,0.0,0.0,0.23650784773317415,1.381746076133413
MaxLoss,fashion_mnist,2,0.3,0.1,200,200,4500,500,220,3841,4061,0.9189524626126513,0.7661,0.8818,,,,,3.0086387749761343,0,1,201,0.7136363636363636,0.0,0.7250187993049622,0.7250187993049622,0.9709230661392212,0.025973315924814302,0.9178082191780822,0.958904109589041,0.9178082191780822,0.0,0.0,0.24180509286518487,1.3790974535674074
Marginal,fashion_mnist,2,0.3,0.1,200,200,4500,500,220,2336,2556,0.5951200278359465,0.35240000000000005,0.3744,,,,,3.830344535410404,0,1,201,0.35,0.0,0.6658533215522766,0.6658533215522766,0.9969809055328369,0.021526211881202104,0.9178082191780822,0.958904109589041,0.9178082191780822,0.0,0.0,0.25321291008003477,1.3733935449599826
EL2N,fashion_mnist,2,0.3,0.1,200,200,4500,500,220,3548,3768,0.8578584642964415,0.6656,0.7765,,,,,4.195864307694137,0,1,201,0.5727272727272728,0.0,0.7034281492233276,0.7034281492233276,0.9879443645477295,0.024806555547670688,0.91324200913242,0.958904109589041,0.908675799086758,0.0,0.0,0.24667183764804923,1.3766640811759754
GraNdLast,fashion_mnist,2,0.3,0.1,200,200,4500,500,220,3546,3766,0.8574362557264976,0.6849000000000001,0.785,,,,,4.4615104626864195,0,1,201,0.55,0.0,0.7071148157119751,0.7071148157119751,0.9867699146270752,0.023914979881347588,0.9269406392694064,0.958904109589041,0.9223744292237442,0.0,0.0,0.24521401998045786,1.377392990009771
RHO-PretrainRef,fashion_mnist,2,0.3,0.1,200,200,4500,500,220,3714,3934,0.8926797254243866,0.7113,0.8479,,,,,4.833121211268008,0,1,201,0.6954545454545454,0.0,0.7305071949958801,0.7305071949958801,0.9769149422645569,0.027279787956307467,0.9315068493150684,0.958904109589041,0.9269406392694064,0.0,0.0,0.2402519940082943,1.379874002995853
PU-R,fashion_mnist,2,0.3,0.1,200,200,4500,500,220,2813,3033,0.6998385809711181,0.492,0.544,,,,,7.69847768265754,0,1,201,0.45454545454545453,0.0,0.6969955563545227,0.6969955563545227,0.9896676540374756,0.02306894515747349,0.954337899543379,0.9634703196347032,0.954337899543379,0.0,0.0,0.24492125852523697,1.3775393707373815
GREATS,fashion_mnist,2,0.3,0.1,200,200,4500,500,220,3823,4043,,0.7692,0.875,,,,,7.563365874812007,0,1,201,0.6818181818181818,0.0,0.7290381789207458,0.7290381789207458,0.9756506681442261,0.024747333297990774,0.9041095890410958,0.958904109589041,0.9041095890410958,0.0,0.0,0.2410845495916188,1.3794577252041906
MaxLoss,fashion_mnist,2,0.3,0.2,200,200,4000,1000,220,3424,3644,0.9276752222212963,0.7626999999999999,0.8889,,,,,2.914662938565016,0,1,201,0.7090909090909091,0.0,0.7249369025230408,0.7249369025230408,0.9760668277740479,0.025107567304889906,0.91324200913242,0.954337899543379,0.908675799086758,0.0,0.0,0.24233783649470658,1.3788310817526468
Marginal,fashion_mnist,2,0.3,0.2,200,200,4000,1000,220,2081,2301,0.6038377283839509,0.385,0.4076,,,,,3.632455624639988,0,1,201,0.3,0.0,0.6607295870780945,0.6607295870780945,0.9951902627944946,0.02285801268875871,0.91324200913242,0.9634703196347032,0.91324200913242,0.0,0.0,0.25702625733026413,1.3714868713348678
EL2N,fashion_mnist,2,0.3,0.2,200,200,4000,1000,220,3074,3294,0.8458456256776117,0.6526000000000001,0.7605,,,,,3.9262490551918745,0,1,201,0.5818181818181818,0.0,0.7134492993354797,0.7134492993354797,0.9881168603897095,0.02199817765248965,0.9315068493150684,0.9634703196347032,0.9269406392694064,0.0,0.0,0.23863818129684447,1.3806809093515777
GraNdLast,fashion_mnist,2,0.3,0.2,200,200,4000,1000,220,3054,3274,0.8410871914238669,0.6616,0.7606,,,,,4.202803107909858,0,1,201,0.5272727272727272,0.0,0.6994118690490723,0.6994118690490723,0.98793625831604,0.021987630488121346,0.9178082191780822,0.958904109589041,0.9178082191780822,0.0,0.0,0.2475006138105038,1.376249693094748
RHO-PretrainRef,fashion_mnist,2,0.3,0.2,200,200,4000,1000,220,3455,3675,0.9347360071842559,0.776,0.8962,,,,,4.485534886829555,0,1,201,0.7090909090909091,0.0,0.7331873774528503,0.7331873774528503,0.975244402885437,0.02483476174476484,0.9406392694063926,0.958904109589041,0.9360730593607306,0.0,0.0,0.23792331820552146,1.3810383408972393
PU-R,fashion_mnist,2,0.3,0.2,200,200,4000,1000,220,2335,2555,0.66663913638331,0.44899999999999995,0.4875,,,,,6.933876616880298,0,1,201,0.36363636363636365,0.0,0.6830129027366638,0.6830129027366638,0.993952214717865,0.021350102881862693,0.9178082191780822,0.9726027397260274,0.9178082191780822,0.0,0.0,0.24875779064384368,1.3756211046780782
GREATS,fashion_mnist,2,0.3,0.2,200,200,4000,1000,220,3274,3494,,0.7321,0.8449,,,,,6.919731372967362,0,1,201,0.6727272727272727,0.0,0.7302130460739136,0.7302130460739136,0.9759216904640198,0.02427154289533014,0.9178082191780822,0.958904109589041,0.9178082191780822,0.0,0.0,0.23909401039638212,1.380452994801809
MaxLoss,fashion_mnist,2,0.3,0.3,200,200,3500,1500,220,2941,3161,0.9215211377013475,0.7562,0.8833,,,,,2.8572080321609974,0,1,201,0.6818181818181818,0.0,0.7424357533454895,0.7424357533454895,0.9789599776268005,0.024087869821618136,0.9360730593607306,0.958904109589041,0.9315068493150684,0.0,0.0,0.23214847362568736,1.3839257631871562
Marginal,fashion_mnist,2,0.3,0.3,200,200,3500,1500,220,1726,1946,0.5865250477800146,0.34130000000000005,0.369,,,,,3.468577165156603,0,1,201,0.29545454545454547,0.0,0.6639994382858276,0.6639994382858276,0.9934022426605225,0.02386513774253462,0.91324200913242,0.954337899543379,0.91324200913242,0.0,0.0,0.25873373779403364,1.3706331311029831
EL2N,fashion_mnist,2,0.3,0.3,200,200,3500,1500,220,2716,2936,0.8617443651310168,0.6854,0.7964,,,,,3.7389922961592674,0,1,201,0.5590909090909091,0.0,0.7147472500801086,0.7147472500801086,0.9799417853355408,0.023069502692244368,0.9041095890410958,0.9497716894977168,0.8995433789954338,0.0,0.0,0.24288165316432084,1.3785591734178395
GraNdLast,fashion_mnist,2,0.3,0.3,200,200,3500,1500,220,2562,2782,0.8199673692579381,0.6322,0.7266,,,,,3.94342256244272,0,1,201,0.5363636363636364,0.0,0.6924732327461243,0.6924732327461243,0.9912798404693604,0.02398161277106908,0.9315068493150684,0.9497716894977168,0.9315068493150684,0.0,0.0,0.25224111267518745,1.3738794436624062
