method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
GREATS,mnist,2,0.3,0.6,2000,3000,800,220,1020,,0.34330000000000005,0.3433,,,,,50.01764416601509,0,797,0.40625,0.0,0.5708798170089722,0.5708798170089722,0.992094099521637,0.006996691303889504,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15720745928010083,1.4213962703599496
MaxLoss,mnist,2,0.3,0.7,1500,3500,800,54,854,0.6142545705079101,0.33830000000000005,0.3383,,,,,44.086193840019405,0,797,0.42125,0.0,0.5650787353515625,0.5650787353515625,0.9932198524475098,0.006817642457139806,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1578237719814204,1.4210881140092897
Marginal,mnist,2,0.3,0.7,1500,3500,800,228,1028,0.727532486023847,0.28590000000000004,0.2859,,,,,44.9268102068454,0,797,0.33125,0.0,0.5874494910240173,0.5874494910240173,0.9966965913772583,0.006368926305496349,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.0,0.0,0.1578789209083927,1.4210605395458036
PU-R,mnist,2,0.3,0.7,1500,3500,800,171,971,0.6907374577713199,0.3264,0.3264,,,,,87.89061865955591,0,797,0.385,0.0,0.5711092948913574,0.5711092948913574,0.995311975479126,0.007961955979858083,0.9974968710888611,0.9974968710888611,0.9962453066332916,0.0,0.0,0.1634839371749414,1.4182580314125293
GREATS,mnist,2,0.3,0.7,1500,3500,800,58,858,,0.32799999999999996,0.328,,,,,47.92662770114839,0,797,0.41875,0.0,0.5744119882583618,0.5744119882583618,0.9923138618469238,0.007182059269888007,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15931096415439874,1.4203445179228007
MaxLoss,mnist,2,0.3,0.8,1000,4000,588,0,588,0.6417142552090809,0.2844,0.2844,,,,,21.39547644648701,1,585,0.39625850340136054,0.0,0.5686619281768799,0.5686619281768799,0.9938453435897827,0.009092501386860465,0.9982964224872232,0.9982964224872232,0.9982964224872232,0.0,0.0,0.15664674401484646,1.4216766279925768
Marginal,mnist,2,0.3,0.8,1000,4000,776,0,776,0.8212419140036218,0.29879999999999995,0.2988,,,,,41.88621168490499,1,773,0.3582474226804124,0.0,0.5700206756591797,0.5700206756591797,0.9953653812408447,0.008717540089762018,0.9987096774193548,0.9987096774193548,0.9987096774193548,0.0,0.0,0.16845560683372202,1.4157721965831391
PU-R,mnist,2,0.3,0.8,1000,4000,715,0,715,0.7641476183198392,0.30300000000000005,0.303,,,,,66.8785868762061,1,712,0.3622377622377622,0.0,0.5752863883972168,0.5752863883972168,0.9940717220306396,0.009519001492739366,0.9971988795518207,0.9985994397759104,0.9971988795518207,0.0,0.0,0.16621123565665188,1.416894382171674
GREATS,mnist,2,0.3,0.8,1000,4000,603,0,603,,0.3146,0.3146,,,,,25.019652733579278,1,600,0.3963515754560531,0.0,0.5662150382995605,0.5662150382995605,0.9896723031997681,0.00998407124968685,0.9983388704318937,0.9983388704318937,0.9983388704318937,0.0,0.0,0.1620407939556466,1.4189796030221766
MaxLoss,mnist,3,0.3,0.0,5000,0,800,1712,2512,0.5283534553600475,0.41590000000000005,0.4159,,,,,46.59062019456178,0,797,0.45375,0.0,0.5722837448120117,0.5722837448120117,0.992107093334198,0.007488303951853805,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16063793256016193,1.419681033719919
Marginal,mnist,3,0.3,0.0,5000,0,800,1573,2373,0.5004681249265559,0.19630000000000003,0.1963,,,,,48.61460536252707,0,797,0.2975,0.0,0.5686261653900146,0.5686261653900146,0.999086856842041,0.0059680621068602955,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.0,0.0,0.15815744064429765,1.4209212796778512
PU-R,mnist,3,0.3,0.0,5000,0,800,1711,2511,0.5281531310174614,0.2944,0.2944,,,,,103.87408212851733,0,797,0.33375,0.0,0.5510174632072449,0.5510174632072449,0.9969987273216248,0.007414337678885878,0.9974968710888611,0.9974968710888611,0.9962453066332916,0.0,0.0,0.162673875509478,1.418663062245261
GREATS,mnist,3,0.3,0.0,5000,0,800,1678,2478,,0.4154,0.4154,,,,,60.455743874423206,0,797,0.44875,0.0,0.5813767313957214,0.5813767313957214,0.988680362701416,0.007988024405081371,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.1631528822758345,1.4184235588620828
MaxLoss,mnist,3,0.3,0.1,4500,500,800,1468,2268,0.5312556683784351,0.42069999999999996,0.4207,,,,,47.01058079302311,0,797,0.4375,0.0,0.5625253319740295,0.5625253319740295,0.9919459819793701,0.007507092876590611,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.16107341503698602,1.419463292481507
Marginal,mnist,3,0.3,0.1,4500,500,800,1733,2533,0.5900366749847308,0.36,0.36,,,,,49.10839157924056,0,797,0.33125,0.0,0.5540841221809387,0.5540841221809387,0.9989244937896729,0.005466228041399966,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.15636398444213348,1.4218180077789333
PU-R,mnist,3,0.3,0.1,4500,500,800,1469,2269,0.5314782078494318,0.30920000000000003,0.3092,,,,,102.51322614401579,0,797,0.36625,0.0,0.5656291842460632,0.5656291842460632,0.9942046999931335,0.007914141885870985,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16464790119245762,1.4176760494037712
GREATS,mnist,3,0.3,0.1,4500,500,800,1382,2182,,0.3762,0.3762,,,,,59.54697304777801,0,797,0.4425,0.0,0.5730822682380676,0.5730822682380676,0.9882456064224243,0.007923674477131406,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.16266038628010793,1.418669806859946
MaxLoss,mnist,3,0.3,0.2,4000,1000,800,1234,2034,0.537290187610779,0.41590000000000005,0.4159,,,,,46.02488131728023,0,797,0.45,0.0,0.5703569650650024,0.5703569650650024,0.9903711080551147,0.007420957988321557,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.15984439089799815,1.420077804551001
Marginal,mnist,3,0.3,0.2,4000,1000,800,1226,2026,0.5352881544386037,0.22199999999999998,0.222,,,,,47.6892229821533,0,797,0.31625,0.0,0.5677833557128906,0.5677833557128906,0.9979394674301147,0.0061934613733822235,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16273883623306074,1.4186305818834697
PU-R,mnist,3,0.3,0.2,4000,1000,800,1223,2023,0.5345372717129067,0.27359999999999995,0.2736,,,,,98.4599320916459,0,797,0.35625,0.0,0.5561128854751587,0.5561128854751587,0.9966979026794434,0.0075965294718173555,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1636819680558141,1.418159015972093
GREATS,mnist,3,0.3,0.2,4000,1000,800,1199,1999,,0.40480000000000005,0.4048,,,,,56.815310950390995,0,797,0.46,0.0,0.5782589316368103,0.5782589316368103,0.9927008152008057,0.0078069778888932755,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.1598601007745441,1.4200699496127278
MaxLoss,mnist,3,0.3,0.3,3500,1500,800,992,1792,0.5426286198780872,0.37639999999999996,0.3764,,,,,46.112297244369984,0,797,0.45875,0.0,0.5732377767562866,0.5732377767562866,0.9930436611175537,0.007976002387340543,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16152570812950146,1.4192371459352493
Marginal,mnist,3,0.3,0.3,3500,1500,800,1093,1893,0.571445296460297,0.27459999999999996,0.2746,,,,,47.69830875005573,0,797,0.31,0.0,0.5661230087280273,0.5661230087280273,0.9985929727554321,0.00608635811653578,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1563542469025184,1.4218228765487408
PU-R,mnist,3,0.3,0.3,3500,1500,800,1022,1822,0.5511988861835562,0.2502,0.2502,,,,,98.04617488663644,0,797,0.3575,0.0,0.5571416616439819,0.5571416616439819,0.9979378581047058,0.008011879839145291,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1644518077278222,1.417774096136089
GREATS,mnist,3,0.3,0.3,3500,1500,800,949,1749,,0.4172,0.4172,,,,,55.87840483523905,0,797,0.44875,0.0,0.579364538192749,0.579364538192749,0.9907172918319702,0.007874958888535505,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16132761634408352,1.4193361918279583
MaxLoss,mnist,3,0.3,0.4,3000,2000,800,747,1547,0.5485588885494508,0.40790000000000004,0.4079,,,,,45.47957942914218,0,797,0.44625,0.0,0.5660762190818787,0.5660762190818787,0.9919172525405884,0.007663471964613368,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.0,0.0,0.16116970187166885,1.4194151490641655
Marginal,mnist,3,0.3,0.4,3000,2000,800,839,1639,0.5791552849696018,0.25060000000000004,0.2506,,,,,46.946081353351474,0,797,0.32125,0.0,0.5653463006019592,0.5653463006019592,0.9984044432640076,0.0062258259378121855,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15929418549970065,1.4203529072501497
PU-R,mnist,3,0.3,0.4,3000,2000,800,819,1619,0.572514682309702,0.26139999999999997,0.2614,,,,,95.01282178796828,0,797,0.3525,0.0,0.5513546466827393,0.5513546466827393,0.9963256120681763,0.0069656814565096465,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16012908710774681,1.4199354564461266
GREATS,mnist,3,0.3,0.4,3000,2000,800,664,1464,,0.36860000000000004,0.3686,,,,,53.61522260122001,0,797,0.43125,0.0,0.5807942748069763,0.5807942748069763,0.9904825687408447,0.00758673899220734,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15961041972329731,1.4201947901383514
MaxLoss,mnist,3,0.3,0.5,2500,2500,800,454,1254,0.5373748507699929,0.35750000000000004,0.3575,,,,,45.10018979012966,0,797,0.4275,0.0,0.5702860951423645,0.5702860951423645,0.9923981428146362,0.006887196233316566,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1583088950505454,1.4208455524747272
Marginal,mnist,3,0.3,0.5,2500,2500,800,569,1369,0.5832919932436198,0.22419999999999995,0.2242,,,,,46.10821511782706,0,797,0.32,0.0,0.5771270990371704,0.5771270990371704,0.9976911544799805,0.006692006720115754,0.9974968710888611,0.9974968710888611,0.9962453066332916,0.0,0.0,0.16153235671101418,1.4192338216444929
PU-R,mnist,3,0.3,0.5,2500,2500,800,523,1323,0.5649622809723951,0.22119999999999995,0.2212,,,,,92.30580645054579,0,797,0.355,0.0,0.5693033933639526,0.5693033933639526,0.9942641258239746,0.007528203410167569,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16214448324589117,1.4189277583770545
GREATS,mnist,3,0.3,0.5,2500,2500,800,441,1241,,0.3508,0.3508,,,,,51.708375125192106,0,797,0.44,0.0,0.5748561024665833,0.5748561024665833,0.9934128522872925,0.007129852820271731,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1582828258941962,1.4208585870529018
MaxLoss,mnist,3,0.3,0.6,2000,3000,800,264,1064,0.5716252151760273,0.37929999999999997,0.3793,,,,,45.02252559643239,0,797,0.43,0.0,0.5651202201843262,0.5651202201843262,0.9903745651245117,0.007066869914755505,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15840145723228047,1.4207992713838598
Marginal,mnist,3,0.3,0.6,2000,3000,800,424,1224,0.650808582722675,0.22140000000000004,0.2214,,,,,45.79199152812362,0,797,0.29125,0.0,0.5660438537597656,0.5660438537597656,0.9993508458137512,0.006446892094888138,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15666709305070076,1.4216664534746495
PU-R,mnist,3,0.3,0.6,2000,3000,800,374,1174,0.6261800797074102,0.21799999999999997,0.218,,,,,90.57661072257906,0,797,0.34125,0.0,0.5623204708099365,0.5623204708099365,0.9964535236358643,0.007044701445940998,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1595715338316774,1.4202142330841614
GREATS,mnist,3,0.3,0.6,2000,3000,800,262,1062,,0.3732,0.3732,,,,,50.440892627462745,0,797,0.4325,0.0,0.5812946557998657,0.5812946557998657,0.9907854795455933,0.0069563425005004466,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15827513687837,1.420862431560815
MaxLoss,mnist,3,0.3,0.7,1500,3500,800,41,841,0.6056823771796189,0.36619999999999997,0.3662,,,,,44.59800149872899,0,797,0.43125,0.0,0.5562736392021179,0.5562736392021179,0.9931396842002869,0.006514267791971769,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15424684085442214,1.422876579572789
Marginal,mnist,3,0.3,0.7,1500,3500,800,219,1019,0.7217446326394565,0.27049999999999996,0.2705,,,,,45.22379348054528,0,797,0.35875,0.0,0.575257420539856,0.575257420539856,0.9990242719650269,0.006769698327092526,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15770024722536247,1.4211498763873187
PU-R,mnist,3,0.3,0.7,1500,3500,800,187,987,0.7010985512170009,0.28580000000000005,0.2858,,,,,88.71612382866442,0,797,0.3775,0.0,0.5665872097015381,0.5665872097015381,0.9972075819969177,0.007236514447654104,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.0,0.0,0.1606461193875922,1.419676940306204
GREATS,mnist,3,0.3,0.7,1500,3500,800,38,838,,0.3661,0.3661,,,,,48.483220412395895,0,797,0.4325,0.0,0.5707474946975708,0.5707474946975708,0.9916597008705139,0.007102281118606745,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15695800633047707,1.4215209968347615
MaxLoss,mnist,3,0.3,0.8,1000,4000,597,0,597,0.6505264471634291,0.33909999999999996,0.3391,,,,,22.308162784203887,1,594,0.4204355108877722,0.0,0.566138744354248,0.566138744354248,0.9925364851951599,0.009480142928409896,0.9983221476510067,0.9983221476510067,0.9983221476510067,0.0,0.0,0.1583827866312952,1.4208086066843524
Marginal,mnist,3,0.3,0.8,1000,4000,800,25,825,0.8660254591959529,0.31310000000000004,0.3131,,,,,45.08993090689182,0,797,0.3425,0.0,0.571124255657196,0.571124255657196,0.9973883628845215,0.008374885018350783,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16641997584160986,1.4167900120791952
PU-R,mnist,3,0.3,0.8,1000,4000,753,0,753,0.7998699594754726,0.3195,0.3195,,,,,75.82337090652436,1,750,0.38114209827357237,0.0,0.5720281600952148,0.5720281600952148,0.9941461086273193,0.008076017544149085,0.9986702127659575,0.9986702127659575,0.9986702127659575,0.0,0.0,0.16149677097449555,1.4192516145127523
GREATS,mnist,3,0.3,0.8,1000,4000,584,0,584,,0.3319,0.3319,,,,,23.263496440835297,1,581,0.4058219178082192,0.0,0.5710586309432983,0.5710586309432983,0.9911627769470215,0.009571059937644781,0.9982847341337907,0.9982847341337907,0.9982847341337907,0.0,0.0,0.1588059928690095,1.4205970035654953
MaxLoss,mnist,4,0.3,0.0,5000,0,800,1669,2469,0.5197357162833214,0.42390000000000005,0.4239,,,,,46.7174873938784,0,797,0.445,0.0,0.5654249787330627,0.5654249787330627,0.9905829429626465,0.007686618466084084,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16039683015088488,1.4198015849245575
Marginal,mnist,4,0.3,0.0,5000,0,800,1817,2617,0.549364110280294,0.36819999999999997,0.3682,,,,,49.041116771288216,0,797,0.305,0.0,0.5612157583236694,0.5612157583236694,0.9973230957984924,0.005904087715214573,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.1616356127953995,1.4191821936023001
PU-R,mnist,4,0.3,0.0,5000,0,800,1609,2409,0.5076980020385236,0.27090000000000003,0.2709,,,,,102.29177117813379,0,797,0.3525,0.0,0.5589563846588135,0.5589563846588135,0.9963952898979187,0.007336278684968793,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16286804281960202,1.418565978590199
GREATS,mnist,4,0.3,0.0,5000,0,800,1719,2519,,0.44530000000000003,0.4453,,,,,60.797756309621036,0,797,0.43125,0.0,0.5865532159805298,0.5865532159805298,0.9905600547790527,0.007822263095346052,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.1620557809500072,1.4189721095249963
MaxLoss,mnist,4,0.3,0.1,4500,500,800,1406,2206,0.5174475908861496,0.4024,0.4024,,,,,46.72279321588576,0,797,0.44,0.0,0.5557811856269836,0.5557811856269836,0.9905726909637451,0.007595077017147341,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.161563960829364,1.4192180195853181
Marginal,mnist,4,0.3,0.1,4500,500,800,1508,2308,0.540152994915843,0.27780000000000005,0.2778,,,,,48.61367290467024,0,797,0.32,0.0,0.563459038734436,0.563459038734436,0.9980686902999878,0.005426457382561417,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1569617484932527,1.4215191257533737
PU-R,mnist,4,0.3,0.1,4500,500,800,1413,2213,0.5190076147555374,0.2479,0.2479,,,,,101.59795049205422,0,797,0.33,0.0,0.5593404173851013,0.5593404173851013,0.9959089159965515,0.007684919736039206,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16606906550753714,1.4169654672462313
GREATS,mnist,4,0.3,0.1,4500,500,800,1369,2169,,0.4131,0.4131,,,,,59.09924325160682,0,797,0.445,0.0,0.5746926069259644,0.5746926069259644,0.9918988943099976,0.007493889786871861,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15956418650060195,1.420217906749699
MaxLoss,mnist,4,0.3,0.2,4000,1000,800,1195,1995,0.5275258719921112,0.4023,0.4023,,,,,46.11741167213768,0,797,0.455,0.0,0.5677072405815125,0.5677072405815125,0.9932702779769897,0.007900434064775594,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.1626273903274852,1.4186863048362575
Marginal,mnist,4,0.3,0.2,4000,1000,800,1199,1999,0.5285278499941342,0.23939999999999995,0.2394,,,,,47.840466308407485,0,797,0.29625,0.0,0.5718718767166138,0.5718718767166138,0.9984879493713379,0.005789171895000603,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15602929756073391,1.421985351219633
PU-R,mnist,4,0.3,0.2,4000,1000,800,1226,2026,0.5352881544386037,0.29269999999999996,0.2927,,,,,99.23136596288532,0,797,0.34,0.0,0.5647317171096802,0.5647317171096802,0.9975004196166992,0.007743859295272857,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1647292965505954,1.4176353517247022
GREATS,mnist,4,0.3,0.2,4000,1000,800,1121,1921,,0.39139999999999997,0.3914,,,,,57.23735642340034,0,797,0.4475,0.0,0.5830533504486084,0.5830533504486084,0.9929962754249573,0.007710180663793943,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16096904950787014,1.4195154752460648
MaxLoss,mnist,4,0.3,0.3,3500,1500,800,930,1730,0.5248878189595416,0.4317,0.4317,,,,,45.567787730135024,0,797,0.43125,0.0,0.5724965333938599,0.5724965333938599,0.9911850690841675,0.007428217665274839,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16068473126442936,1.4196576343677854
Marginal,mnist,4,0.3,0.3,3500,1500,800,1113,1913,0.5771391785820015,0.35050000000000003,0.3505,,,,,47.35370390675962,0,797,0.3225,0.0,0.5699761509895325,0.5699761509895325,0.9975652694702148,0.006457755313568442,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.159066835808371,1.4204665820958144
PU-R,mnist,4,0.3,0.3,3500,1500,800,1023,1823,0.5514844041899778,0.2913,0.2913,,,,,96.59385267086327,0,797,0.365,0.0,0.5643346905708313,0.5643346905708313,0.9955951571464539,0.007393964706163606,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16316358001569423,1.418418209992153
GREATS,mnist,4,0.3,0.3,3500,1500,800,996,1796,,0.4595,0.4595,,,,,55.59545295313001,0,797,0.46125,0.0,0.5768446922302246,0.5768446922302246,0.9927735328674316,0.007694895137963963,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16068794207836132,1.4196560289608193
MaxLoss,mnist,4,0.3,0.4,3000,2000,800,715,1515,0.5378870985587128,0.39849999999999997,0.3985,,,,,45.24718380253762,0,797,0.4375,0.0,0.5655828714370728,0.5655828714370728,0.9899839162826538,0.007406704126914336,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1598415170276312,1.4200792414861845
Marginal,mnist,4,0.3,0.4,3000,2000,800,1009,1809,0.6353528980398551,0.43100000000000005,0.431,,,,,46.74185807444155,0,797,0.30875,0.0,0.5655984878540039,0.5655984878540039,0.9979085922241211,0.006678848733684894,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16096195546793293,1.4195190222660337
PU-R,mnist,4,0.3,0.4,3000,2000,800,763,1563,0.5538890812895261,0.22540000000000004,0.2254,,,,,94.18746539857239,0,797,0.32875,0.0,0.5654183030128479,0.5654183030128479,0.99493408203125,0.007323783000602442,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16187650709593968,1.41906174645203
GREATS,mnist,4,0.3,0.4,3000,2000,800,689,1489,,0.3658,0.3658,,,,,53.26944504491985,0,797,0.45,0.0,0.5767576098442078,0.5767576098442078,0.9886214733123779,0.007880641276877052,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.16140152724338586,1.419299236378307
MaxLoss,mnist,4,0.3,0.5,2500,2500,800,433,1233,0.5289567050058395,0.37939999999999996,0.3794,,,,,44.87388411350548,0,797,0.42375,0.0,0.5616598725318909,0.5616598725318909,0.993674635887146,0.007522280571588288,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16051235127271818,1.4197438243636409
Marginal,mnist,4,0.3,0.5,2500,2500,800,599,1399,0.5952191760297865,0.21209999999999996,0.2121,,,,,45.86267683189362,0,797,0.305,0.0,0.5683737397193909,0.5683737397193909,0.9974465370178223,0.006310082058502695,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1589000017272082,1.420549999136396
PU-R,mnist,4,0.3,0.5,2500,2500,800,642,1442,0.612277188396547,0.3016,0.3016,,,,,92.71962708141655,0,797,0.34875,0.0,0.558647632598877,0.558647632598877,0.99571692943573,0.007504312953304439,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16262322085478031,1.41868838957261
GREATS,mnist,4,0.3,0.5,2500,2500,800,439,1239,,0.38870000000000005,0.3887,,,,,51.60143506806344,0,797,0.43625,0.0,0.5800203084945679,0.5800203084945679,0.9882307052612305,0.007781078442185185,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16132867870620032,1.4193356606468999
MaxLoss,mnist,4,0.3,0.6,2000,3000,800,187,987,0.5331423191237263,0.34709999999999996,0.3471,,,,,44.369267283938825,0,797,0.44,0.0,0.5629463791847229,0.5629463791847229,0.9921380281448364,0.006772477161115937,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15577246081951812,1.4221137695902408
Marginal,mnist,4,0.3,0.6,2000,3000,800,419,1219,0.6483506409567781,0.23260000000000003,0.2326,,,,,45.21570891421288,0,797,0.31875,0.0,0.5690333843231201,0.5690333843231201,0.9968317747116089,0.006286661245525629,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.15640089021345338,1.4217995548932734
PU-R,mnist,4,0.3,0.6,2000,3000,800,344,1144,0.6113514918251894,0.22360000000000002,0.2236,,,,,89.8546801712364,0,797,0.35125,0.0,0.5641584396362305,0.5641584396362305,0.9975449442863464,0.00705668555330182,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.0,0.0,0.1606055307880203,1.41969723460599
GREATS,mnist,4,0.3,0.6,2000,3000,800,173,973,,0.35509999999999997,0.3551,,,,,49.612781815230846,0,797,0.43875,0.0,0.5866662263870239,0.5866662263870239,0.9897568821907043,0.007431104163801267,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16028609234351962,1.4198569538282402
MaxLoss,mnist,4,0.3,0.7,1500,3500,800,7,807,0.5831955973990262,0.30700000000000005,0.307,,,,,44.719487415626645,0,797,0.41625,0.0,0.5586731433868408,0.5586731433868408,0.992504894733429,0.006469114864238064,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15482552374057734,1.4225872381297113
Marginal,mnist,4,0.3,0.7,1500,3500,800,197,997,0.7075615006615408,0.22609999999999997,0.2261,,,,,45.450704069808125,0,797,0.3175,0.0,0.5705853700637817,0.5705853700637817,0.9964632987976074,0.006955566241386089,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15854068878193173,1.420729655609034
PU-R,mnist,4,0.3,0.7,1500,3500,800,158,958,0.6823009513318539,0.26949999999999996,0.2695,,,,,89.0654702167958,0,797,0.375,0.0,0.5643291473388672,0.5643291473388672,0.9949887990951538,0.007611659561774608,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16206808969076253,1.4189659551546188
GREATS,mnist,4,0.3,0.7,1500,3500,800,11,811,,0.32920000000000005,0.3292,,,,,48.39218820352107,0,797,0.42375,0.0,0.567801833152771,0.567801833152771,0.9938563108444214,0.006580416215711899,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15625537112656507,1.4218723144367176
MaxLoss,mnist,4,0.3,0.8,1000,4000,546,0,546,0.6003407204407267,0.2843,0.2843,,,,,17.7193145994097,1,543,0.4010989010989011,0.0,0.5700596570968628,0.5700596570968628,0.9930881261825562,0.01003200023076198,0.998165137614679,0.998165137614679,0.998165137614679,0.0,0.0,0.15966309955788213,1.420168450221059
Marginal,mnist,4,0.3,0.8,1000,4000,766,0,766,0.8119745946023613,0.26280000000000003,0.2628,,,,,40.317725628614426,1,763,0.3433420365535248,0.0,0.5780138373374939,0.5780138373374939,0.9969403743743896,0.010020195863215751,0.9973856209150327,0.9986928104575163,0.9973856209150327,0.0,0.0,0.17347351177913503,1.4132632441104325
PU-R,mnist,4,0.3,0.8,1000,4000,703,0,703,0.7527698606718332,0.2499,0.2499,,,,,63.582029255107045,1,700,0.3655761024182077,0.0,0.570368766784668,0.570368766784668,0.992178738117218,0.009424580968889883,0.9985754985754985,0.9985754985754985,0.9985754985754985,0.0,0.0,0.16581772200215855,1.4170911389989207
GREATS,mnist,4,0.3,0.8,1000,4000,547,0,547,,0.28659999999999997,0.2866,,,,,19.751494613476098,1,544,0.4149908592321755,0.0,0.5739153623580933,0.5739153623580933,0.9910414814949036,0.010732452183852702,0.9981684981684982,0.9981684981684982,0.9981684981684982,0.0,0.0,0.16142785798676706,1.4192860710066164
