dataset,method,noise_rate,pretrain_fraction,n,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se
mnist,MaxLoss,0.3,0.2,5,800.0,0.0,1210.6,8.274055837375041,2010.6,8.274055837375041,0.5314319304423407,0.00207173813533499,0.41576,0.005715732673944795,0.41575999999999996,0.0057157326739447865,,,,,,,,,46.33402750175446,0.13737640930105188,0.0,0.0,,,797.0,0.0,0.44749999999999995,0.0023385358667337196,0.0,0.0,0.5713420152664185,0.002028775511988343,0.5713420152664185,0.002028775511988343,0.9909777283668518,0.0006499684770996021,0.0076121322877672455,0.00013348109282681014,0.997747183979975,0.00046829253902051234,0.9987484355444305,0.0,0.997747183979975,0.00046829253902051234,0.0,0.0,0.0,0.0,0.16190084566663623,0.0010953910020689728,1.419049577166682,0.000547695501034483
mnist,MaxLoss,0.3,0.3,5,800.0,0.0,964.0,15.833508770957875,1764.0,15.833508770957875,0.5346163886482828,0.004531199454455729,0.4040799999999999,0.010525464360302593,0.40408,0.010525464360302586,,,,,,,,,46.199639103189114,0.20403256102302028,0.0,0.0,,,797.0,0.0,0.4425,0.004506939094329984,0.0,0.0,0.5700501561164856,0.0017883270750839615,0.5700501561164856,0.0017883270750839615,0.9905807256698609,0.0007046618084848173,0.0076539970889369325,9.185701518570374e-05,0.9987484355444305,0.0,0.9987484355444305,0.0,0.9987484355444305,0.0,0.0,0.0,0.0,0.0,0.16151102826134814,0.0002912377199063333,1.419244485869326,0.00014561885995316906
mnist,MaxLoss,0.3,0.4,5,800.0,0.0,741.0,7.1344235926947865,1541.0,7.1344235926947865,0.5465575744630768,0.002378947300584084,0.41369999999999996,0.004658325879540848,0.41369999999999996,0.004658325879540848,,,,,,,,,45.670032841339705,0.23061326708179472,0.0,0.0,,,797.0,0.0,0.43574999999999997,0.0050093662273784645,0.0,0.0,0.5691490292549133,0.0018464055090857013,0.5691490292549133,0.0018464055090857013,0.9915632367134094,0.0005649830804022016,0.007517003234958413,0.00010580851619132867,0.9982478097622026,0.0005006257822277816,0.9987484355444305,0.0,0.9982478097622026,0.0005006257822277816,0.0,0.0,0.0,0.0,0.16049776766565305,0.0008244271398767462,1.4197511161671734,0.000412213569938377
mnist,MaxLoss,0.3,0.5,5,800.0,0.0,465.0,11.970797801316333,1265.0,11.970797801316333,0.5417736105853692,0.004791579435820496,0.37489999999999996,0.016181934371390833,0.37489999999999996,0.01618193437139083,,,,,,,,,45.37624767329544,0.20626269386438645,0.0,0.0,,,797.0,0.0,0.4265,0.003737479096931515,0.0,0.0,0.5669129610061645,0.0017843119299282015,0.5669129610061645,0.0017843119299282015,0.9927007675170898,0.0006093797658634485,0.007327905498929928,0.00018271234857592165,0.9984981226533167,0.0002503128911138797,0.9987484355444305,0.0,0.9984981226533167,0.0002503128911138797,0.0,0.0,0.0,0.0,0.159964442304961,0.0006687528743527434,1.4200177788475195,0.0003343764371763751
mnist,MaxLoss,0.3,0.6,5,800.0,0.0,226.8,12.678327965469263,1026.8,12.678327965469263,0.5530503854388371,0.006336595825158835,0.36886,0.0063048076893748375,0.36885999999999997,0.006304807689374829,,,,,,,,,45.07178037185222,0.2623052792512542,0.0,0.0,,,797.0,0.0,0.43125,0.003832427429188978,0.0,0.0,0.5651877641677856,0.0006496877947469929,0.5651877641677856,0.0006496877947469929,0.9932324886322021,0.0008882032095041104,0.006861447455820152,6.273456337282613e-05,0.9987484355444305,0.0,0.9987484355444305,0.0,0.9987484355444305,0.0,0.0,0.0,0.0,0.0,0.15658081582075753,0.0005060503231578871,1.4217095920896212,0.0002530251615789337
mnist,MaxLoss,0.3,0.7,5,800.0,0.0,30.0,11.067971810589327,830.0,11.067971810589327,0.5983973014866933,0.0073179454694178424,0.32510000000000006,0.013124138066936051,0.3251,0.013124138066936056,,,,,,,,,44.81580702867359,0.23888712724647668,0.2,0.20000000000000004,,,797.0,0.0,0.41724999999999995,0.005052845732851934,0.0,0.0,0.5606368780136108,0.0015210845563269238,0.5606368780136108,0.0015210845563269238,0.9935753345489502,0.0005146021086214288,0.006465915733778171,0.0001021763484807016,0.9987484355444305,0.0,0.9987484355444305,0.0,0.9987484355444305,0.0,0.0,0.0,0.0,0.0,0.15486960809834271,0.0007840088508370631,1.4225651959508288,0.0003920044254185476
mnist,MaxLoss,0.3,0.8,5,576.4,12.019151384353222,0.0,0.0,576.4,12.019151384353222,0.6302609168924391,0.0118239971687373,0.31204,0.013958531441380208,0.31204,0.013958531441380213,,,,,,,,,20.51840817872435,1.062202276793491,1.0,0.0,,,573.4,12.019151384353222,0.4089901439342534,0.007308689873281709,0.0,0.0,0.5692086696624756,0.001138352615110091,0.5692086696624756,0.001138352615110091,0.9922508358955383,0.0006454220239443245,0.009747711827860384,0.00029233691553990206,0.9982589993447691,3.6857158594571256e-05,0.9982589993447691,3.6857158594571256e-05,0.9982589993447691,3.6857158594571256e-05,0.0,0.0,0.0,0.0,0.15903418058861055,0.000853540168082651,1.4204829097056948,0.0004267700840413352
mnist,PU-R,0.3,0.0,5,800.0,0.0,1627.4,32.57698574147092,2427.4,32.57698574147092,0.5113822688348592,0.006537307126110305,0.2734,0.010244364304338258,0.2734,0.010244364304338264,,,,,,,,,103.81274683978408,0.5534914849919538,0.0,0.0,,,797.0,0.0,0.3365,0.004799088455113111,0.0,0.0,0.5584022879600525,0.0020340377403260924,0.5584022879600525,0.0020340377403260924,0.9961850047111511,0.0004695062662600174,0.007560250016692233,0.00010271445362069421,0.997747183979975,0.00025031289111387967,0.9982478097622026,0.0003065694296349253,0.9974968710888611,0.0003957794318108084,0.0,0.0,0.0,0.0,0.1639093054415221,0.0006966893206339824,1.418045347279239,0.0003483446603169924
mnist,PU-R,0.3,0.1,5,800.0,0.0,1417.2,16.44810019424736,2217.2,16.44810019424736,0.5199405575171113,0.003664774054081643,0.27152000000000004,0.013481223980039791,0.27152,0.013481223980039788,,,,,,,,,102.05535003188997,0.17650123829609854,0.0,0.0,,,797.0,0.0,0.3375,0.008741066868523549,0.0,0.0,0.5616440534591675,0.0014495363403780835,0.5616440534591675,0.0014495363403780835,0.9953893303871155,0.0006351489560824725,0.007657998268846866,0.0001654040660769279,0.9987484355444305,0.0,0.9982478097622028,0.00030656942963492537,0.9982478097622028,0.00030656942963492537,0.0,0.0,0.0,0.0,0.164166546734433,0.0009083602411202686,1.4179167266327835,0.0004541801205601249
mnist,PU-R,0.3,0.2,5,800.0,0.0,1204.4,11.351651862174068,2004.4,11.351651862174068,0.5298784596379846,0.002843785953253477,0.27602000000000004,0.00951122494739768,0.27602,0.009511224947397678,,,,,,,,,99.6332719169557,0.45747487684662713,0.0,0.0,,,797.0,0.0,0.34475,0.004019483797703383,0.0,0.0,0.5602105498313904,0.0014231123824566358,0.5602105498313904,0.0014231123824566358,0.9965037345886231,0.0004337127058558761,0.007686336677129824,0.00010501960505170257,0.9984981226533167,0.0002503128911138797,0.9984981226533167,0.0002503128911138797,0.9982478097622028,0.0005006257822277816,0.0,0.0,0.0,0.0,0.1644202988001887,0.0007294203325328951,1.4177898505999056,0.00036471016626646096
mnist,PU-R,0.3,0.3,5,800.0,0.0,1005.4,32.37066573303675,1805.4,32.37066573303675,0.5464364852290601,0.009244556947380736,0.26849999999999996,0.015835182348176494,0.26850000000000007,0.015835182348176487,,,,,,,,,97.63191351350397,0.7017484861675974,0.0,0.0,,,797.0,0.0,0.34299999999999997,0.00871062569509217,0.0,0.0,0.5593397855758667,0.0016967574236524104,0.5593397855758667,0.0016967574236524104,0.9962480306625366,0.00048202127885041846,0.007733517026022258,0.00011286637737525542,0.9987484355444305,0.0,0.9987484355444305,0.0,0.9987484355444305,0.0,0.0,0.0,0.0,0.0,0.16390380249320352,0.0003255061192991379,1.4180480987533983,0.00016275305964956203
mnist,PU-R,0.3,0.4,5,800.0,0.0,788.0,26.544302590198146,1588.0,26.544302590198146,0.5621888453373686,0.008836928054089487,0.25522,0.018913021969003255,0.25522,0.01891302196900327,,,,,,,,,94.93637688159943,0.5749704299184775,0.0,0.0,,,797.0,0.0,0.33899999999999997,0.006736096792653743,0.0,0.0,0.5587147951126099,0.0022357117746601065,0.5587147951126099,0.0022357117746601065,0.9958010077476501,0.0002694931029855801,0.007149770587754992,6.884115896247799e-05,0.9984981226533167,0.0002503128911138797,0.9984981226533167,0.0002503128911138797,0.9982478097622028,0.0005006257822277816,0.0,0.0,0.0,0.0,0.16123267681651463,0.0003190112662010398,1.4193836615917426,0.00015950563310053974
mnist,PU-R,0.3,0.5,5,800.0,0.0,540.2,27.2,1340.2,27.2,0.5717868283507415,0.01082328472804929,0.23468,0.017401333282251682,0.23468,0.01740133328225167,,,,,,,,,92.96625868938864,0.23838617957756544,0.0,0.0,,,797.0,0.0,0.3375,0.007875992001011679,0.0,0.0,0.561693525314331,0.0021363733767993465,0.561693525314331,0.0021363733767993465,0.996062409877777,0.0005235809845924963,0.007192301585744643,0.00015623198807255043,0.9987484355444305,0.0,0.9987484355444305,0.0,0.9987484355444305,0.0,0.0,0.0,0.0,0.0,0.16136936173367342,0.0004416355512225754,1.4193153191331633,0.00022081777561126572
mnist,PU-R,0.3,0.6,5,800.0,0.0,368.6,12.192620719107111,1168.6,12.19262071910711,0.6235010328353383,0.00601577035200677,0.23204000000000002,0.0072571068615530365,0.23203999999999997,0.007257106861553024,,,,,,,,,91.0724279332906,0.4695452501855156,0.0,0.0,,,797.0,0.0,0.33475,0.007430931973850925,0.0,0.0,0.5653483986854553,0.0038077295090694105,0.5653483986854553,0.0038077295090694105,0.9958552598953248,0.0008643172844486713,0.007228992117179973,0.00012409244662845426,0.9982478097622026,0.0005006257822277816,0.9987484355444305,0.0,0.9982478097622026,0.0005006257822277816,0.0,0.0,0.0,0.0,0.16033178947627755,0.00028027243117788574,1.419834105261861,0.00014013621558894837
