dataset,method,noise_rate,pretrain_fraction,n,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,train_calls_mean,train_calls_se
mnist,PU-F,0.4,0.2,3,300.0,0.0,191.66666666666666,6.009252125773315,491.6666666666667,6.009252125773315,0.6732891589441957,0.007292044747288544,0.4182333333333334,0.01343010713947503,0.8366669759155366,0.0051973956650946404,0.24030000000000004,0.007853863831473863,0.3940587636474278,0.008811155634308185,391.0406342569382,6.402844456299716,3.9839672154436507,0.006199032891462885,0.0,0.0,297.0,0.0
mnist,PU-F,0.4,0.4,3,300.0,0.0,86.0,0.5773502691896258,386.0,0.5773502691896258,0.7089777184883133,0.0009189750638278059,0.3865,0.018409055742577705,0.8151377566558233,0.0025432697364583803,0.14377222222222222,0.0006510200922351022,0.28065561266138356,0.0008092177257000249,399.7470508998687,6.505866660240452,3.36127565211306,0.01054401889361085,0.0,0.0,297.0,0.0
mnist,PU-F,0.4,0.6,3,280.3333333333333,3.1797973380564857,0.0,0.0,280.3333333333333,3.1797973380564857,0.7753340734828574,0.007313313808012711,0.3886,0.019572003814973392,0.7257115786934553,0.0017001547765967118,0.00043333333333332675,0.00020883273476902535,0.05393485454423047,0.0009456761891770463,405.44283722083543,2.7474878641393228,2.5455996949846544,0.031391529600429735,1.0,0.0,277.3333333333333,3.1797973380564857
mnist,PU-F,0.4,0.8,3,139.66666666666666,6.437735971942656,0.0,0.0,139.66666666666666,6.437735971942656,0.7979452759221507,0.028565491854828408,0.43240000000000006,0.020100082918568636,0.816259880952385,0.007635068091947376,0.0022833333333333356,0.001245770622724925,0.06044592629026674,0.004024711566890782,268.78824053060225,4.434412562632658,1.1315621140723426,0.05319327780724629,1.0,0.0,136.66666666666666,6.437735971942656
mnist,PU-G,0.0,0.0,3,300.0,0.0,8.666666666666666,2.0275875100994067,308.6666666666667,2.0275875100994067,0.35901267201794934,0.0021198875491734433,0.08649999999999998,0.004011234224026301,0.4649468576823687,0.006864086129948857,0.008510000000000009,0.0021248058734858605,0.07743907112716351,0.005163076496128941,356.56003413281434,2.1896926482745456,3.21881468500942,0.027283204051707893,0.0,0.0,297.0,0.0
mnist,PU-G,0.0,0.2,3,272.3333333333333,11.864981153705125,0.0,0.0,272.3333333333333,11.864981153705125,0.3977238936155724,0.015398435090608571,0.08690000000000002,0.00399291038383451,0.4316292607054784,0.007536005413492492,0.0013166666666666396,0.0005216327198752332,0.057402499954676556,0.002078082278208193,281.5389152789364,5.212529396530568,2.7822424306844673,0.14518194504993148,1.0,0.0,269.3333333333333,11.864981153705125
mnist,PU-G,0.0,0.4,3,231.0,7.0,0.0,0.0,231.0,7.0,0.4523117883945815,0.012015366336225259,0.10236666666666665,0.0013860415257527941,0.47863021159284264,0.007320851508441032,0.0013888888888889102,0.0005793781255326171,0.05763603120769565,0.0022670149942326744,254.37330436225866,6.015791781130992,2.1472610772276917,0.07187779669543749,1.0,0.0,228.0,7.0
mnist,PU-G,0.0,0.6,3,168.33333333333334,5.6960024968783545,0.0,0.0,168.33333333333334,5.6960024968783545,0.5031263285782188,0.014573701607850554,0.1239333333333333,0.0066111858072344315,0.5347267369638247,0.009613356281871247,0.0016083333333332993,0.0007700559142757657,0.05822485689426025,0.003049221373373747,207.22317127202737,9.332935463560306,1.4231107346713543,0.04112399073186481,1.0,0.0,165.33333333333334,5.6960024968783545
mnist,PU-G,0.0,0.8,3,108.0,5.196152422706632,0.0,0.0,108.0,5.196152422706632,0.652048094101095,0.02502506274088043,0.1655333333333333,0.011852191546057824,0.641914017993222,0.022463973500853846,0.0018166666666666685,0.0015969589154946292,0.058218150768974464,0.005416525607704023,148.47606940280227,13.784052826618954,0.8504574596881866,0.04040687851512212,1.0,0.0,105.0,5.196152422706632
mnist,PU-G,0.4,0.0,3,300.0,0.0,351.6666666666667,8.838049055708568,651.6666666666666,8.83804905570857,0.7036054373214332,0.008514588911279446,0.43806666666666666,0.007952008830757471,0.8740934697090549,0.006672034079743223,0.3522666666666667,0.008991930332865728,0.5139539240744614,0.009213957561608197,376.79482795294393,8.85449535048908,4.436340909140806,0.04932319694521327,0.0,0.0,297.0,0.0
mnist,PU-G,0.4,0.2,3,300.0,0.0,228.66666666666666,8.353309390761114,528.6666666666666,8.353309390761112,0.7178363763183976,0.010006879680643762,0.4269333333333334,0.022292923640573586,0.8443539537644834,0.006150725529616571,0.2865041666666666,0.009784453903741578,0.44476475368893764,0.010583655459291873,329.8216867755549,7.448831936549965,3.903160591609776,0.030073250902756508,0.0,0.0,297.0,0.0
