method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-F,mnist,2,0.4,0.6,50,50,400,600,54,163,217,0.6248949093860574,0.4991,0.9041328256474448,0.406625,0.5688364382282274,146.82886560064864,0.6814305537845939,0,0,51,0.48148148148148145,0.0,0.6442402601242065
PU-F,mnist,2,0.4,0.6,100,100,400,600,104,131,235,0.6686187469167635,0.4397,0.9080472935630993,0.32762499999999994,0.4884782486339189,222.94801929052954,1.307665190892294,0,1,101,0.4230769230769231,0.0,0.6244702339172363
MaxLoss,mnist,2,0.4,0.8,50,50,200,800,54,57,111,0.6667640359373763,0.5115000000000001,0.9152206983516008,0.29300000000000004,0.45182765458136454,134.15640982932766,0.4061139258556068,0,0,51,0.46296296296296297,0.0,0.591785728931427
MaxLoss,mnist,2,0.4,0.8,100,100,200,800,104,20,124,0.7278817106271163,0.47109999999999996,0.8893798591734506,0.11349999999999998,0.24213426633800833,221.98837814645844,0.7783403629437089,0,1,101,0.4807692307692308,0.0,0.5773217678070068
Marginal,mnist,2,0.4,0.8,50,50,200,800,54,70,124,0.7278817106271163,0.49529999999999996,0.9341417063717666,0.34645,0.5080236162002967,129.28338460206564,0.4407114889472723,0,0,51,0.4444444444444444,0.0,0.5947052240371704
Marginal,mnist,2,0.4,0.8,100,100,200,800,104,40,144,0.8174878701101989,0.47809999999999997,0.9081732563690356,0.20089999999999997,0.3492092219484419,181.43968555865084,0.8450145800597966,0,1,101,0.47115384615384615,0.0,0.6280854940414429
PU-C,mnist,2,0.4,0.8,50,50,200,800,54,65,119,0.7046233985456638,0.44020000000000004,0.9237555974041955,0.3259500000000001,0.48672649272474494,126.68039783596885,0.4799879821948707,0,0,51,0.3333333333333333,0.0,0.573475182056427
PU-C,mnist,2,0.4,0.8,100,100,200,800,104,33,137,0.786792742437683,0.4676,0.9038523814252459,0.17640000000000008,0.3203721730096771,192.67266939899338,0.9294417861383408,0,1,101,0.41346153846153844,0.0,0.5923397541046143
PU-F,mnist,2,0.4,0.8,50,50,200,800,54,75,129,0.7508152978844009,0.5169,0.9479373728308285,0.37520000000000003,0.5373860800329394,134.41524377255078,0.5655452779028565,0,0,51,0.4074074074074074,0.0,0.6383438110351562
PU-F,mnist,2,0.4,0.8,100,100,200,800,104,34,138,0.7912244919571094,0.45009999999999994,0.9174817901648051,0.17110000000000003,0.3140295766303768,216.51996527827757,1.0712523788679391,0,1,101,0.4326923076923077,0.0,0.6271489858627319
