method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,group_revisit_rate,unique_group_fraction,max_group_selection_fraction,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
MaxLoss,manifold_orbit_fashion_mnist,3,0.1,0.0,warm_start,100,100,5000,0,104,2371,2475,0.520938657282386,0.49075,0.49075,,,,,1.1447314280085266,0,0,101,0.3557692307692308,0.7019230769230769,0.7299588322639465,0.7299588322639465,1.000000238418579,0.06584962826330686,0.7572815533980582,0.8155339805825242,0.7378640776699029,0.4423076923076923,0.5576923076923077,0.04807692307692308,0.9509737946093065,0.009615384615384616,0.29224369881645135,0.6769390752958871
MaxLoss,manifold_orbit_fashion_mnist,3,0.1,0.0,warm_start,200,200,5000,0,204,2048,2252,0.47612777235917747,0.42474999999999996,0.42475,,,,,2.982972273021005,0,1,201,0.3382352941176471,0.6715686274509803,0.6898303627967834,0.6898303627967834,1.0000003576278687,0.05184225804112815,0.7783251231527094,0.8522167487684729,0.7487684729064039,0.47549019607843135,0.5245098039215687,0.0392156862745098,0.9348315233109106,0.004901960784313725,0.2875996757714178,0.6781000810571456
PU-R,manifold_orbit_fashion_mnist,3,0.1,0.0,warm_start,50,50,5000,0,54,2453,2507,0.5273517914465629,0.494,0.494,,,,,1.0474384960252792,0,0,51,0.3888888888888889,0.7222222222222222,0.7711573243141174,0.7711573243141174,1.000000238418579,0.09546810782180642,0.5471698113207547,0.660377358490566,0.5283018867924528,0.3888888888888889,0.6111111111111112,0.09259259259259259,0.9632966775021514,0.018518518518518517,0.3127642414074566,0.6718089396481358
PU-R,manifold_orbit_fashion_mnist,3,0.1,0.0,warm_start,100,100,5000,0,104,2263,2367,0.49926261662039906,0.42874999999999996,0.42875,,,,,2.406629376928322,0,0,101,0.375,0.7115384615384616,0.7625163197517395,0.7625163197517395,1.000000238418579,0.0681542077110809,0.7475728155339806,0.7961165048543689,0.6893203883495146,0.46153846153846156,0.5384615384615384,0.0673076923076923,0.9430109175622003,0.009615384615384616,0.27987612989633387,0.6800309675259165
PU-R,manifold_orbit_fashion_mnist,3,0.1,0.0,warm_start,200,200,5000,0,204,2016,2220,0.46968032320728526,0.40625,0.40625,,,,,6.414705669041723,0,1,201,0.3431372549019608,0.6568627450980392,0.7199583649635315,0.7199583649635315,1.0000003576278687,0.049587071529162925,0.8226600985221675,0.8522167487684729,0.8078817733990148,0.46568627450980393,0.5343137254901961,0.05392156862745098,0.9358334279695623,0.004901960784313725,0.26616809200419067,0.6834579769989524
PU-R-Manifold,manifold_orbit_fashion_mnist,3,0.1,0.0,warm_start,50,50,5000,0,54,2429,2483,0.5225423436495475,0.48350000000000004,0.4835,,,,,1.3116511380067095,0,0,51,0.37037037037037035,0.5925925925925926,0.7729395627975464,0.7729395627975464,1.000000238418579,0.09979356572313129,0.5094339622641509,0.6037735849056604,0.49056603773584906,0.37037037037037035,0.6296296296296297,0.14814814814814814,0.9260214952023904,0.018518518518518517,0.3114542544986721,0.6721364363753319
PU-R-Manifold,manifold_orbit_fashion_mnist,3,0.1,0.0,warm_start,100,100,5000,0,104,2082,2186,0.46282514731865376,0.43274999999999997,0.43275,,,,,3.174869938986376,0,0,101,0.36538461538461536,0.6538461538461539,0.7109497785568237,0.7109497785568237,1.000000238418579,0.06962818486019245,0.7281553398058253,0.8058252427184466,0.6893203883495146,0.375,0.625,0.08653846153846154,0.931922002007068,0.009615384615384616,0.29681483350950033,0.6757962916226249
PU-R-Manifold,manifold_orbit_fashion_mnist,3,0.1,0.0,warm_start,200,200,5000,0,204,1910,2114,0.4482920214650221,0.40800000000000003,0.408,,,,,8.533268181956373,0,1,201,0.3480392156862745,0.6323529411764706,0.6590419411659241,0.6590419411659241,1.000000238418579,0.03712975303527757,0.9211822660098522,0.916256157635468,0.9064039408866995,0.39705882352941174,0.6029411764705882,0.04411764705882353,0.9439153079634817,0.004901960784313725,0.2304833244156315,0.6923791688960921
GREATS,manifold_orbit_fashion_mnist,3,0.1,0.0,warm_start,50,50,5000,0,54,2433,2487,,0.44699999999999995,0.447,,,,,1.1536022099899128,0,0,51,0.4444444444444444,0.8333333333333334,0.7490444183349609,0.7490444183349609,1.000000238418579,0.08477939637202137,0.6226415094339622,0.6415094339622641,0.5849056603773585,0.48148148148148145,0.5185185185185185,0.1111111111111111,0.9524531955462785,0.018518518518518517,0.3183189832223981,0.6704202541944004
GREATS,manifold_orbit_fashion_mnist,3,0.1,0.0,warm_start,100,100,5000,0,104,2216,2320,,0.43225,0.43225,,,,,2.4218326159752905,0,0,101,0.34615384615384615,0.7211538461538461,0.7587690949440002,0.7587690949440002,1.0000003576278687,0.06321251565970264,0.8349514563106796,0.8058252427184466,0.7475728155339806,0.41346153846153844,0.5865384615384616,0.0673076923076923,0.9443390443434985,0.009615384615384616,0.2701641985910682,0.6824589503522329
GREATS,manifold_orbit_fashion_mnist,3,0.1,0.0,warm_start,200,200,5000,0,204,1997,2201,,0.42025,0.42025,,,,,5.778342682984658,0,1,201,0.35784313725490197,0.6862745098039216,0.7301871180534363,0.7301871180534363,1.0000004768371582,0.046830447436553506,0.812807881773399,0.8669950738916257,0.7881773399014779,0.47549019607843135,0.5245098039215687,0.04411764705882353,0.933703405911996,0.004901960784313725,0.2573537989385274,0.6856615502653681
MaxLoss,manifold_orbit_fashion_mnist,3,0.1,0.3,warm_start,50,50,3500,1500,54,1593,1647,0.501077167224139,0.46299999999999997,0.463,,,,,0.4794923779554665,0,0,51,0.3888888888888889,0.7962962962962963,0.7530840635299683,0.7530840635299683,1.000000238418579,0.09419170303164788,0.660377358490566,0.6415094339622641,0.6226415094339622,0.4444444444444444,0.5555555555555556,0.07407407407407407,0.9604757260772726,0.018518518518518517,0.3318480782124019,0.6670379804468995
MaxLoss,manifold_orbit_fashion_mnist,3,0.1,0.3,warm_start,100,100,3500,1500,104,1552,1656,0.5036624136846513,0.42525,0.42525,,,,,1.0539469189243391,0,0,101,0.34615384615384615,0.7788461538461539,0.7702513933181763,0.7702513933181763,1.000000238418579,0.06559031507343922,0.6893203883495146,0.8155339805825242,0.6893203883495146,0.49038461538461536,0.5096153846153846,0.057692307692307696,0.9449870831997849,0.009615384615384616,0.2858804056494608,0.6785298985876348
MaxLoss,manifold_orbit_fashion_mnist,3,0.1,0.3,warm_start,200,200,3500,1500,204,1428,1632,0.4967666000011377,0.4085,0.4085,,,,,2.761360171949491,0,1,201,0.36764705882352944,0.7205882352941176,0.7034060955047607,0.7034060955047607,1.000000238418579,0.05163290773706483,0.7931034482758621,0.8866995073891626,0.7832512315270936,0.5,0.5,0.049019607843137254,0.9344347104661985,0.004901960784313725,0.2962968555214158,0.675925786119646
PU-R,manifold_orbit_fashion_mnist,3,0.1,0.3,warm_start,50,50,3500,1500,54,1578,1632,0.4967666000011377,0.47275,0.47275,,,,,0.8086437990423292,0,0,51,0.3333333333333333,0.7407407407407407,0.765462338924408,0.765462338924408,1.000000238418579,0.09036243524191515,0.5283018867924528,0.6415094339622641,0.5094339622641509,0.4074074074074074,0.5925925925925926,0.07407407407407407,0.9648120837419885,0.018518518518518517,0.3071009027685957,0.6732247743078511
PU-R,manifold_orbit_fashion_mnist,3,0.1,0.3,warm_start,100,100,3500,1500,104,1489,1593,0.48554844316095114,0.4265,0.4265,,,,,1.8772077800240368,0,0,101,0.33653846153846156,0.6730769230769231,0.7209340333938599,0.7209340333938599,1.000000238418579,0.07295132319904069,0.6699029126213593,0.7669902912621359,0.6407766990291263,0.4230769230769231,0.5769230769230769,0.057692307692307696,0.9536645946087863,0.009615384615384616,0.3002380034167009,0.6749404991458248
PU-R,manifold_orbit_fashion_mnist,3,0.1,0.3,warm_start,200,200,3500,1500,204,1517,1721,0.5223093082895502,0.4175,0.4175,,,,,5.3037948129931465,0,1,201,0.3284313725490196,0.6078431372549019,0.66340172290802,0.66340172290802,1.000000238418579,0.043606061653550625,0.8719211822660099,0.8916256157635468,0.8620689655172413,0.37254901960784315,0.6274509803921569,0.03431372549019608,0.9557988980086458,0.004901960784313725,0.24866151768445338,0.6878346205788867
PU-R-Manifold,manifold_orbit_fashion_mnist,3,0.1,0.3,warm_start,50,50,3500,1500,54,1468,1522,0.46508585405535996,0.4145,0.4145,,,,,0.9875447290251032,0,0,51,0.3148148148148148,0.6111111111111112,0.7508020401000977,0.7508020401000977,1.0000001192092896,0.10460255393442118,0.4528301886792453,0.6226415094339622,0.41509433962264153,0.3333333333333333,0.6666666666666666,0.09259259259259259,0.9586947212444186,0.018518518518518517,0.3236988829235131,0.6690752792691217
PU-R-Manifold,manifold_orbit_fashion_mnist,3,0.1,0.3,warm_start,100,100,3500,1500,104,1643,1747,0.5297561041079462,0.46475,0.46475,,,,,2.3726333250524476,0,0,101,0.34615384615384615,0.6153846153846154,0.7263632416725159,0.7263632416725159,1.0000001192092896,0.06193498037393811,0.8155339805825242,0.8446601941747572,0.7669902912621359,0.34615384615384615,0.6538461538461539,0.057692307692307696,0.9569668463669186,0.009615384615384616,0.27680353501680977,0.6807991162457976
PU-R-Manifold,manifold_orbit_fashion_mnist,3,0.1,0.3,warm_start,200,200,3500,1500,204,1407,1611,0.4907279732869938,0.40475000000000005,0.40475,,,,,7.020408496027812,0,1,201,0.31862745098039214,0.6372549019607843,0.6547086238861084,0.6547086238861084,1.000000238418579,0.036683004771547366,0.9064039408866995,0.9359605911330049,0.9064039408866995,0.4019607843137255,0.5980392156862745,0.029411764705882353,0.9553618614477175,0.004901960784313725,0.23151768120143443,0.6921205796996414
GREATS,manifold_orbit_fashion_mnist,3,0.1,0.3,warm_start,50,50,3500,1500,54,1497,1551,,0.43999999999999995,0.44,,,,,0.8830303739523515,0,0,51,0.2962962962962963,0.7037037037037037,0.7563916444778442,0.7563916444778442,1.0000003576278687,0.07344413703342653,0.7924528301886793,0.7358490566037735,0.6981132075471698,0.3148148148148148,0.6851851851851852,0.07407407407407407,0.9713614239273337,0.018518518518518517,0.2884501486783972,0.6778874628304007
GREATS,manifold_orbit_fashion_mnist,3,0.1,0.3,warm_start,100,100,3500,1500,104,1489,1593,,0.43799999999999994,0.438,,,,,1.9024848140543327,0,0,101,0.3173076923076923,0.7403846153846154,0.7522531151771545,0.7522531151771545,1.0000003576278687,0.052857742147538266,0.8737864077669902,0.8640776699029126,0.8252427184466019,0.41346153846153844,0.5865384615384616,0.057692307692307696,0.9583338252529449,0.009615384615384616,0.25917029163386884,0.6852074270915328
GREATS,manifold_orbit_fashion_mnist,3,0.1,0.3,warm_start,200,200,3500,1500,204,1284,1488,,0.4275,0.4275,,,,,4.633954755961895,0,1,201,0.35294117647058826,0.7892156862745098,0.7473456859588623,0.7473456859588623,1.0000003576278687,0.0438794205928671,0.8275862068965517,0.9211822660098522,0.812807881773399,0.5294117647058824,0.47058823529411764,0.04411764705882353,0.9423172633176439,0.004901960784313725,0.2483797035497673,0.6879050741125582
MaxLoss,manifold_orbit_fashion_mnist,3,0.1,0.6,warm_start,50,50,2000,3000,54,938,992,0.535648463817779,0.474,0.474,,,,,0.43256978690624237,0,0,51,0.2962962962962963,0.5,0.7326105833053589,0.7326105833053589,1.0000001192092896,0.09423893633878457,0.5849056603773585,0.6792452830188679,0.5471698113207547,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.9590261004268892,0.018518518518518517,0.3163111960706923,0.6709222009823269
MaxLoss,manifold_orbit_fashion_mnist,3,0.1,0.6,warm_start,100,100,2000,3000,104,816,920,0.4994629898574203,0.44875,0.44875,,,,,0.9549951659282669,0,0,101,0.27884615384615385,0.5961538461538461,0.6632476449012756,0.6632476449012756,1.0000001192092896,0.07368524936796392,0.7669902912621359,0.8349514563106796,0.7378640776699029,0.3076923076923077,0.6923076923076923,0.0673076923076923,0.9565790260253271,0.009615384615384616,0.31483743693198224,0.6712906407670045
MaxLoss,manifold_orbit_fashion_mnist,3,0.1,0.6,warm_start,200,200,2000,3000,204,743,947,0.5130569837638177,0.42125,0.42125,,,,,2.5678741208976135,0,1,201,0.29901960784313725,0.6666666666666666,0.6580830216407776,0.6580830216407776,1.0000003576278687,0.049242594045371256,0.8177339901477833,0.8866995073891626,0.7931034482758621,0.43137254901960786,0.5686274509803921,0.04411764705882353,0.9416630293181649,0.004901960784313725,0.2823900971608119,0.679402475709797
PU-R,manifold_orbit_fashion_mnist,3,0.1,0.6,warm_start,50,50,2000,3000,54,756,810,0.4437736958498135,0.42874999999999996,0.42875,,,,,0.6570714439731091,0,0,51,0.2037037037037037,0.5925925925925926,0.7149884104728699,0.7149884104728699,1.000000238418579,0.094367578906833,0.6415094339622641,0.7547169811320755,0.5660377358490566,0.2037037037037037,0.7962962962962963,0.05555555555555555,0.9803283729880737,0.018518518518518517,0.3135018172372547,0.6716245456906863
PU-R,manifold_orbit_fashion_mnist,3,0.1,0.6,warm_start,100,100,2000,3000,104,867,971,0.525115902943071,0.47775,0.47775,,,,,1.5464647799963132,0,0,101,0.23076923076923078,0.6538461538461539,0.6550265550613403,0.6550265550613403,1.000000238418579,0.05595290747661035,0.883495145631068,0.9223300970873787,0.8737864077669902,0.3173076923076923,0.6826923076923077,0.057692307692307696,0.9618860027902546,0.009615384615384616,0.25969243487119104,0.6850768912822023
PU-R,manifold_orbit_fashion_mnist,3,0.1,0.6,warm_start,200,200,2000,3000,204,722,926,0.5024864167207852,0.4155,0.4155,,,,,4.558767442009412,0,1,201,0.24019607843137256,0.7107843137254902,0.5998877286911011,0.5998877286911011,1.0000001192092896,0.03101387561248441,0.9605911330049262,0.9605911330049262,0.9556650246305419,0.44607843137254904,0.553921568627451,0.029411764705882353,0.9516188285470747,0.004901960784313725,0.21176749522929567,0.697058126192676
PU-R-Manifold,manifold_orbit_fashion_mnist,3,0.1,0.6,warm_start,50,50,2000,3000,54,942,996,0.5376526557374746,0.46499999999999997,0.465,,,,,0.7680767279816791,0,0,51,0.3333333333333333,0.5740740740740741,0.7207785248756409,0.7207785248756409,1.000000238418579,0.11001109008519154,0.5283018867924528,0.6226415094339622,0.5283018867924528,0.25925925925925924,0.7407407407407407,0.1111111111111111,0.9551650430701261,0.018518518518518517,0.3408843917582281,0.664778902060443
PU-R-Manifold,manifold_orbit_fashion_mnist,3,0.1,0.6,warm_start,100,100,2000,3000,104,860,964,0.5216011103475466,0.45075,0.45075,,,,,1.8505871969973668,0,0,101,0.2980769230769231,0.6057692307692307,0.6520466208457947,0.6520466208457947,1.000000238418579,0.07066309770334114,0.8058252427184466,0.8737864077669902,0.7961165048543689,0.28846153846153844,0.7115384615384616,0.057692307692307696,0.961928149055121,0.009615384615384616,0.2956439911691727,0.6760890022077068
PU-R-Manifold,manifold_orbit_fashion_mnist,3,0.1,0.6,warm_start,200,200,2000,3000,204,754,958,0.5185868632397614,0.4265,0.4265,,,,,5.615285171079449,0,1,201,0.27450980392156865,0.6764705882352942,0.6213600635528564,0.6213600635528564,1.000000238418579,0.03336145813241968,0.9359605911330049,0.9458128078817734,0.9310344827586207,0.4068627450980392,0.5931372549019608,0.03431372549019608,0.9566244794532649,0.004901960784313725,0.2178350786871423,0.6955412303282145
GREATS,manifold_orbit_fashion_mnist,3,0.1,0.6,warm_start,50,50,2000,3000,54,861,915,,0.45175,0.45175,,,,,0.6916203530272469,0,0,51,0.24074074074074073,0.7962962962962963,0.7443768978118896,0.7443768978118896,1.000000238418579,0.06638808520335071,0.7358490566037735,0.8113207547169812,0.7169811320754716,0.35185185185185186,0.6481481481481481,0.14814814814814814,0.945944920383095,0.018518518518518517,0.2805161970492109,0.6798709507376972
GREATS,manifold_orbit_fashion_mnist,3,0.1,0.6,warm_start,100,100,2000,3000,104,829,933,,0.44675,0.44675,,,,,1.485001530032605,0,0,101,0.3173076923076923,0.75,0.7391600608825684,0.7391600608825684,1.000000238418579,0.0544191882448289,0.8155339805825242,0.8932038834951457,0.8155339805825242,0.38461538461538464,0.6153846153846154,0.08653846153846154,0.9546269474208368,0.009615384615384616,0.2575656576014861,0.6856085855996285
GREATS,manifold_orbit_fashion_mnist,3,0.1,0.6,warm_start,200,200,2000,3000,204,582,786,,0.40275000000000005,0.40275,,,,,3.693501571076922,0,1,201,0.28431372549019607,0.7696078431372549,0.7172834277153015,0.7172834277153015,1.0000003576278687,0.0434720944888486,0.8423645320197044,0.9064039408866995,0.8325123152709359,0.5294117647058824,0.47058823529411764,0.04411764705882353,0.9365609860047329,0.004901960784313725,0.2468458630203766,0.6882885342449059
MaxLoss,manifold_orbit_fashion_mnist,4,0.1,0.0,warm_start,50,50,5000,0,54,2452,2506,0.5271514460328035,0.48075,0.48075,,,,,0.5107689839787781,0,0,51,0.4074074074074074,0.7777777777777778,0.7652957439422607,0.7652957439422607,1.000000238418579,0.10248254380136165,0.6037735849056604,0.660377358490566,0.5660377358490566,0.4444444444444444,0.5555555555555556,0.16666666666666666,0.9217370709128583,0.018518518518518517,0.32195762330712585,0.6695105941732186
MaxLoss,manifold_orbit_fashion_mnist,4,0.1,0.0,warm_start,100,100,5000,0,104,2180,2284,0.4825708902790211,0.4285,0.4285,,,,,1.14081435801927,0,0,101,0.375,0.7115384615384616,0.766102135181427,0.766102135181427,1.000000238418579,0.07174521511040845,0.6601941747572816,0.8155339805825242,0.6504854368932039,0.46153846153846156,0.5384615384615384,0.08653846153846154,0.9393305406350814,0.009615384615384616,0.28655355632583185,0.678361610918542
MaxLoss,manifold_orbit_fashion_mnist,4,0.1,0.0,warm_start,200,200,5000,0,204,2200,2404,0.5066941776312888,0.4665,0.4665,,,,,2.9586439919658005,0,1,201,0.3627450980392157,0.6862745098039216,0.706645667552948,0.706645667552948,1.0000004768371582,0.0553580183407356,0.7881773399014779,0.8817733990147784,0.7832512315270936,0.49019607843137253,0.5098039215686274,0.04411764705882353,0.9342614496165982,0.004901960784313725,0.28915799363010336,0.6777105015924741
PU-R,manifold_orbit_fashion_mnist,4,0.1,0.0,warm_start,50,50,5000,0,54,2385,2439,0.5137187464861199,0.46725000000000005,0.46725,,,,,0.9939915550639853,0,0,51,0.37037037037037035,0.8518518518518519,0.7253289222717285,0.7253289222717285,1.0000004768371582,0.1189253105307525,0.4528301886792453,0.49056603773584906,0.41509433962264153,0.46296296296296297,0.5370370370370371,0.09259259259259259,0.9516394731506256,0.018518518518518517,0.36378018345805935,0.6590549541354851
PU-R,manifold_orbit_fashion_mnist,4,0.1,0.0,warm_start,100,100,5000,0,104,1926,2030,0.43130848719738424,0.4315,0.4315,,,,,2.3184100610669702,0,0,101,0.36538461538461536,0.6923076923076923,0.7215600609779358,0.7215600609779358,1.0000004768371582,0.08074999434276692,0.6116504854368932,0.7281553398058253,0.5728155339805825,0.40384615384615385,0.5961538461538461,0.04807692307692308,0.9563658154361124,0.009615384615384616,0.3127705029048721,0.671807374273782
PU-R,manifold_orbit_fashion_mnist,4,0.1,0.0,warm_start,200,200,5000,0,204,1954,2158,0.45717601175419986,0.43500000000000005,0.435,,,,,6.252478296984918,0,1,201,0.3333333333333333,0.6421568627450981,0.670407772064209,0.670407772064209,1.000000238418579,0.05415844961340204,0.8226600985221675,0.8620689655172413,0.8029556650246306,0.4215686274509804,0.5784313725490197,0.0392156862745098,0.9520944632451888,0.004901960784313725,0.2787690677325915,0.6803077330668521
PU-R-Manifold,manifold_orbit_fashion_mnist,4,0.1,0.0,warm_start,50,50,5000,0,54,2545,2599,0.5457655825885013,0.51075,0.51075,,,,,1.2561378460377455,0,0,51,0.24074074074074073,0.6481481481481481,0.7302954196929932,0.7302954196929932,1.000000238418579,0.09866857809840508,0.660377358490566,0.6981132075471698,0.5471698113207547,0.2962962962962963,0.7037037037037037,0.09259259259259259,0.9629537580482268,0.018518518518518517,0.3145721044959916,0.6713569738760021
PU-R-Manifold,manifold_orbit_fashion_mnist,4,0.1,0.0,warm_start,100,100,5000,0,104,2427,2531,0.5321588208316825,0.46475,0.46475,,,,,3.1008761239936575,0,0,101,0.3076923076923077,0.6057692307692307,0.6446001529693604,0.6446001529693604,1.0000001192092896,0.062121882600691715,0.8543689320388349,0.9029126213592233,0.8349514563106796,0.2980769230769231,0.7019230769230769,0.0673076923076923,0.9626289847730427,0.009615384615384616,0.27517831526769004,0.6812054211830775
PU-R-Manifold,manifold_orbit_fashion_mnist,4,0.1,0.0,warm_start,200,200,5000,0,204,2046,2250,0.4757249337853864,0.41274999999999995,0.41275,,,,,8.866714484989643,0,1,201,0.3088235294117647,0.5833333333333334,0.613497257232666,0.613497257232666,1.000000238418579,0.033947736465284976,0.9458128078817734,0.9605911330049262,0.9458128078817734,0.3333333333333333,0.6666666666666666,0.0392156862745098,0.9634947881765766,0.004901960784313725,0.21858077447627378,0.6953548063809316
GREATS,manifold_orbit_fashion_mnist,4,0.1,0.0,warm_start,50,50,5000,0,54,2431,2485,,0.47375,0.47375,,,,,1.1018586150603369,0,0,51,0.42592592592592593,0.7962962962962963,0.728785514831543,0.728785514831543,1.000000238418579,0.0803664506606336,0.660377358490566,0.6981132075471698,0.5849056603773585,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.9488267956534252,0.018518518518518517,0.30750859805715836,0.6731228504857104
GREATS,manifold_orbit_fashion_mnist,4,0.1,0.0,warm_start,100,100,5000,0,104,2179,2283,,0.43274999999999997,0.43275,,,,,2.409114865004085,0,0,101,0.38461538461538464,0.7211538461538461,0.7179664969444275,0.7179664969444275,1.000000238418579,0.0694015136042845,0.7378640776699029,0.8252427184466019,0.7087378640776699,0.41346153846153844,0.5865384615384616,0.08653846153846154,0.9359597278594988,0.009615384615384616,0.3014821034617324,0.6746294741345669
GREATS,manifold_orbit_fashion_mnist,4,0.1,0.0,warm_start,200,200,5000,0,204,2018,2222,,0.40275000000000005,0.40275,,,,,5.680629478069022,0,1,201,0.37254901960784315,0.6666666666666666,0.7161772847175598,0.7161772847175598,1.000000238418579,0.05021969761167254,0.812807881773399,0.8817733990147784,0.7881773399014779,0.47549019607843135,0.5245098039215687,0.06862745098039216,0.9267356693371765,0.004901960784313725,0.2707230925272061,0.6823192268681985
MaxLoss,manifold_orbit_fashion_mnist,4,0.1,0.3,warm_start,50,50,3500,1500,54,1474,1528,0.46681708336109295,0.485,0.485,,,,,0.4759775360580534,0,0,51,0.4074074074074074,0.8518518518518519,0.8040060997009277,0.8040060997009277,1.000000238418579,0.08619552963184861,0.7169811320754716,0.6792452830188679,0.6415094339622641,0.4444444444444444,0.5555555555555556,0.07407407407407407,0.9633246581893361,0.018518518518518517,0.28121380461410184,0.6796965488464746
MaxLoss,manifold_orbit_fashion_mnist,4,0.1,0.3,warm_start,100,100,3500,1500,104,1641,1745,0.5291835163952783,0.44099999999999995,0.441,,,,,1.0520937710534781,0,0,101,0.36538461538461536,0.7211538461538461,0.7534608244895935,0.7534608244895935,1.0000003576278687,0.06853199005126953,0.7475728155339806,0.8252427184466019,0.7184466019417476,0.46153846153846156,0.5384615384615384,0.07692307692307693,0.946183530611665,0.009615384615384616,0.2847962302545935,0.6788009424363517
MaxLoss,manifold_orbit_fashion_mnist,4,0.1,0.3,warm_start,200,200,3500,1500,204,1356,1560,0.4760440709651448,0.4245,0.4245,,,,,2.7704439470544457,0,1,201,0.3284313725490196,0.7156862745098039,0.7207733988761902,0.7207733988761902,1.0000003576278687,0.05079643053961505,0.8325123152709359,0.8866995073891626,0.8226600985221675,0.5,0.5,0.04411764705882353,0.9331480645751502,0.004901960784313725,0.2708928792145463,0.6822767801963634
PU-R,manifold_orbit_fashion_mnist,4,0.1,0.3,warm_start,50,50,3500,1500,54,1295,1349,0.415007496078033,0.391,0.391,,,,,0.7815300120273605,0,0,51,0.4074074074074074,0.7222222222222222,0.7906986474990845,0.7906986474990845,1.0000003576278687,0.08698665252271688,0.6981132075471698,0.6792452830188679,0.6226415094339622,0.3333333333333333,0.6666666666666666,0.07407407407407407,0.9644604058386245,0.018518518518518517,0.28361569036332246,0.6790960774091694
PU-R,manifold_orbit_fashion_mnist,4,0.1,0.3,warm_start,100,100,3500,1500,104,1435,1539,0.46999004372628406,0.4415,0.4415,,,,,1.8405443700030446,0,0,101,0.375,0.6923076923076923,0.7413906455039978,0.7413906455039978,1.0000003576278687,0.06326979688070353,0.7864077669902912,0.8543689320388349,0.7669902912621359,0.41346153846153844,0.5865384615384616,0.057692307692307696,0.956315149517587,0.009615384615384616,0.2776973775203179,0.6805756556199205
PU-R,manifold_orbit_fashion_mnist,4,0.1,0.3,warm_start,200,200,3500,1500,204,1463,1667,0.5068210458266549,0.46525000000000005,0.46525,,,,,5.2309224139899015,0,1,201,0.31862745098039214,0.6274509803921569,0.6774423122406006,0.6774423122406006,1.0000004768371582,0.0434865682876756,0.8571428571428571,0.916256157635468,0.8522167487684729,0.4019607843137255,0.5980392156862745,0.04411764705882353,0.9536598865511028,0.004901960784313725,0.24792805464539003,0.6880179863386525
PU-R-Manifold,manifold_orbit_fashion_mnist,4,0.1,0.3,warm_start,50,50,3500,1500,54,1302,1356,0.4170399334980175,0.41074999999999995,0.41075,,,,,0.9388904829975218,0,0,51,0.3148148148148148,0.6666666666666666,0.7455407977104187,0.7455407977104187,1.000000238418579,0.10754737539111443,0.49056603773584906,0.6226415094339622,0.49056603773584906,0.2962962962962963,0.7037037037037037,0.09259259259259259,0.9629537580482268,0.018518518518518517,0.3213447009856824,0.6696638247535793
PU-R-Manifold,manifold_orbit_fashion_mnist,4,0.1,0.3,warm_start,100,100,3500,1500,104,1396,1500,0.4587348432978615,0.41274999999999995,0.41275,,,,,2.2739693589974195,0,0,101,0.33653846153846156,0.6346153846153846,0.7212663292884827,0.7212663292884827,1.000000238418579,0.06433671249926669,0.8446601941747572,0.8737864077669902,0.8155339805825242,0.36538461538461536,0.6346153846153846,0.057692307692307696,0.9551795668271216,0.009615384615384616,0.27458058742734487,0.6813548531431638
PU-R-Manifold,manifold_orbit_fashion_mnist,4,0.1,0.3,warm_start,200,200,3500,1500,204,1456,1660,0.5048111488576978,0.44525000000000003,0.44525,,,,,6.804254719056189,0,1,201,0.3235294117647059,0.6274509803921569,0.6393491625785828,0.6393491625785828,1.000000238418579,0.049422740202231946,0.8669950738916257,0.896551724137931,0.8571428571428571,0.4019607843137255,0.5980392156862745,0.03431372549019608,0.9505892795573377,0.004901960784313725,0.25077763336083936,0.6873055916597901
GREATS,manifold_orbit_fashion_mnist,4,0.1,0.3,warm_start,50,50,3500,1500,54,1484,1538,,0.47850000000000004,0.4785,,,,,0.8198589460225776,0,0,51,0.3888888888888889,0.7592592592592593,0.7381749749183655,0.7381749749183655,1.0000001192092896,0.0820522370203486,0.5660377358490566,0.6981132075471698,0.5660377358490566,0.4444444444444444,0.5555555555555556,0.09259259259259259,0.9417770835072542,0.018518518518518517,0.31805579594939315,0.6704860510126517
GREATS,manifold_orbit_fashion_mnist,4,0.1,0.3,warm_start,100,100,3500,1500,104,1653,1757,,0.49224999999999997,0.49225,,,,,1.8151973390486091,0,0,101,0.41346153846153844,0.7115384615384616,0.7402287125587463,0.7402287125587463,1.000000238418579,0.06253308636470906,0.7475728155339806,0.8446601941747572,0.7087378640776699,0.47115384615384615,0.5288461538461539,0.0673076923076923,0.9397830480268589,0.009615384615384616,0.2844701733499532,0.6788824566625117
