method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,selection_steps,certified_bound,test_error,pool_empirical_error,support_empirical_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,self_selected_bound,self_selected_bound_raw,self_selected_empirical_risk,self_selected_initial_gap,self_selected_reciprocal_gap,self_selected_total_gap,self_selected_lipschitz_sample,self_selected_log_cover_constant,self_selected_concentration_rate_constant,self_selected_data_diameter,self_selected_dimension,self_selected_wasserstein_p,ada_bound,ada_bound_raw,ada_empirical_risk,ada_alpha,ada_query_count,ada_initial_size,ada_final_size,ada_sigma,ada_beta,ada_epsilon,ada_delta_sum,ada_gamma_star,runtime_sec,stop_reached,train_calls,loss_eval_count,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-C,mnist,0,0.4,0.5,1500,1500,600,364,964,596,0.6861967204022221,0.42200000000000004,0.3653333333333333,0.30666666666666664,0.9994611127739952,0.41367999999999994,0.6405100235207665,3071.4140768657985,1.0,31.12711874850936,0.30666666666666664,1.0120433825029667,29.808408699339726,30.820452081842692,0.9993333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.49510228171462,0.3653333333333333,1.1297689483812867,597,1500,1500,0.1193776641714437,0.00012568600613418795,0.3076923076923077,2.811994428950886,19.808426946394334,52.85153038427234,0,597,715206,0.42333333333333334,0.0,0.10056500136852264
PU-C,mnist,0,0.4,0.6,1200,1800,600,336,936,596,0.8214914060081355,0.48619999999999997,0.51,0.45999999999999996,0.9595003104731443,0.4953,0.714420950776617,408.9156020931019,1.0,37.06022177173918,0.45999999999999996,1.0123311061396187,35.58789066559956,36.60022177173918,0.9991666666666666,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.7839205872969235,0.51,1.2739205872969235,597,1200,1200,0.1193776641714437,0.00012568600613418795,0.46153846153846156,0.8448711317599897,18.29704924811496,47.9107784871012,0,597,536106,0.395,0.0,0.010616548359394073
PU-C,mnist,0,0.4,0.7,900,2100,600,120,720,596,0.8453345729503781,0.48109999999999997,0.4444444444444444,0.4666666666666667,0.966038047386592,0.4584444444444443,0.681742780049484,419.6180439917111,1.0,45.511900939163304,0.4666666666666667,1.0127021671347267,44.03253210536191,45.045234272496636,0.9988888888888889,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,2.0045304920814186,0.4444444444444444,1.5600860476369742,597,900,900,0.1193776641714437,0.00012568600613418795,0.6153846153846154,0.9099423362919455,13.848054607795177,42.29189644753933,0,597,357006,0.3983333333333333,0.0,0.0018085521878674626
PU-C,mnist,0,0.4,0.8,600,2400,577,0,577,573,0.9844741939450614,0.5085,0.47,0.48873483535528595,0.9826146211192115,0.49513333333333326,0.714275725687443,335.9794451086819,1.0,57.441214559112844,0.48873483535528595,1.0132253791814296,55.93925434457613,56.952479723757556,0.9983333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,2.3306002582443943,0.47,1.8606002582443943,574,600,600,0.24244620170823308,0.00099817731491033,0.46153846153846156,0.3032772833299153,19.45975929781908,36.44113305397332,1,574,177653,0.3986135181975737,0.0,6.766397564206272e-05
PU-C,mnist,1,0.0,0.0,3000,0,600,84,684,596,0.25509551854338497,0.05289999999999995,0.028000000000000025,0.0,0.3450649272098127,0.027833333333333325,0.1726037754517243,213.4513905428423,1.0,17.38900882669936,0.0,1.0111501526918,16.37785867400756,17.38900882669936,0.9996666666666667,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.8494103190593292,0.8494103190593292,0.028000000000000025,0.8214103190593292,597,3000,3000,0.058780160722749115,1.582581761977049e-05,0.3076923076923077,6.2478772085903165,19.29827820173125,70.70346415508538,0,597,1610706,0.0,0.0,0.3390657603740692
PU-C,mnist,1,0.0,0.1,2700,300,600,97,697,596,0.2879222718765959,0.07789999999999997,0.04037037037037039,0.020000000000000018,0.5225034586158422,0.06981481481481482,0.24448722909849957,426.6471043992284,1.0,19.036369313778057,0.020000000000000018,1.0112858755596354,18.00508343821842,19.016369313778057,0.9996296296296296,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.9643332465512279,0.9643332465512279,0.04037037037037039,0.9239628761808575,597,2700,2700,0.058780160722749115,0.00012568600613418795,0.46153846153846156,0.6810336643452553,21.940676860158618,65.6175092048943,0,597,1431606,0.0,0.0,0.387668639421463
PU-C,mnist,1,0.0,0.2,2400,600,600,32,632,596,0.29502529848832637,0.07420000000000004,0.03249999999999997,0.07666666666666666,0.4399870821976918,0.03453333333333333,0.18535602245844793,340.2724607427625,1.0,21.0774158434771,0.07666666666666666,1.011437622383479,19.989311554426955,21.000749176810434,0.9995833333333334,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,0.9996921982767574,0.9996921982767574,0.03249999999999997,0.9671921982767574,597,2400,2400,0.058780160722749115,0.00012568600613418795,0.46153846153846156,1.9427192483105111,17.81184805924931,60.408918526023626,0,597,1252506,0.0,0.0,0.19285283982753754
PU-C,mnist,1,0.0,0.3,2100,900,600,48,648,596,0.3440609760582447,0.10270000000000001,0.04714285714285715,0.08499999999999996,0.45643649117815766,0.05398095238095239,0.2192314556772957,248.27559387758433,1.0,23.55802703152058,0.08499999999999996,1.0116096862840014,22.46141734523658,23.47302703152058,0.9995238095238095,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.0364105826360768,0.04714285714285715,0.9892677254932197,597,2100,2100,0.1193776641714437,0.00099817731491033,0.3076923076923077,0.18184575754987314,35.86786952960795,56.275710275396705,0,597,1073406,0.0,0.0,0.3024800419807434
PU-C,mnist,1,0.0,0.4,1800,1200,570,0,570,566,0.3551103128120303,0.06530000000000002,0.011111111111111072,0.03508771929824561,0.5593884445376996,0.015511111111111104,0.14672296154148853,653.867503898087,1.0,25.573997476346335,0.03508771929824561,1.0118083558800346,24.527101401168053,25.53890975704809,0.9994444444444445,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.0296565469312813,0.011111111111111072,1.0185454358201702,567,1800,1800,0.1193776641714437,0.00012568600613418795,0.3076923076923077,0.61508104789561,28.468689223202325,51.18632934521884,1,567,857871,0.0,0.0,0.18871714174747467
PU-C,mnist,1,0.0,0.5,1500,1500,460,0,460,456,0.34817250550258905,0.07520000000000004,0.018000000000000016,0.05869565217391304,0.6494942136845883,0.026120000000000018,0.16921952883974462,726.3290078683478,1.0,24.90207492178253,0.05869565217391304,1.0120433825029667,23.83133588710565,24.843379269608615,0.9993333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.0572235850469667,0.018000000000000016,1.0392235850469667,457,1500,1500,0.1193776641714437,0.00012568600613418795,0.3076923076923077,1.005718868528419,24.9579751899744,36.13798008766025,1,457,579476,0.0,0.0,0.19579118490219116
PU-C,mnist,1,0.0,0.6,1200,1800,401,0,401,397,0.3813623384339735,0.09830000000000005,0.03916666666666668,0.11720698254364093,0.6131738927341955,0.07015,0.245004875417055,328.5680598642393,1.0,26.738609393155272,0.11720698254364093,1.0123311061396187,25.60907130447201,26.62140241061163,0.9991666666666666,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.1787224679289694,0.03916666666666668,1.1395558012623026,398,1200,1200,0.1193776641714437,0.00012568600613418795,0.3076923076923077,2.586219143161056,19.132962564338563,27.81376930512488,1,398,397005,0.0,0.0,0.30660325288772583
PU-C,mnist,1,0.0,0.7,900,2100,242,0,242,238,0.3196880022296682,0.06510000000000005,0.010000000000000009,0.037190082644628086,0.6390410867801587,0.010377777777777774,0.13443250242518098,485.2816452187196,1.0,22.17890770533404,0.037190082644628086,1.0127021671347267,21.129015455554686,22.141717622689413,0.9988888888888889,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.1722216367686582,0.010000000000000009,1.1622216367686582,239,900,900,0.1193776641714437,0.00012568600613418795,0.3076923076923077,2.4042334797616256,18.105219474025,15.793812352232635,1,239,185703,0.0,0.0,0.36559581756591797
PU-C,mnist,1,0.0,0.8,600,2400,159,0,159,155,0.3263680203235708,0.08220000000000005,0.015000000000000013,0.05660377358490565,0.7742497568347333,0.015400000000000023,0.1464693443571284,527.519198759637,1.0,21.7760593580544,0.05660377358490565,1.0132253791814296,20.706230205288065,21.719455584469493,0.9983333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.2698221499714881,0.015000000000000013,1.2548221499714882,156,600,600,0.1193776641714437,0.00012568600613418795,0.46153846153846156,0.5159909666295482,17.602132426167344,10.381752326153219,1,156,80886,0.0,0.0,0.3101043403148651
PU-C,mnist,1,0.4,0.0,3000,0,600,1234,1834,596,0.6435789210954681,0.49160000000000004,0.5,0.44333333333333336,0.8484790220626667,0.4954333333333334,0.7145371142021397,166.08274308535036,1.0,17.832342160032695,0.44333333333333336,1.0111501526918,16.37785867400756,17.38900882669936,0.9996666666666667,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.3214103190593292,0.5,0.8214103190593292,597,3000,3000,0.058780160722749115,1.582581761977049e-05,0.3076923076923077,6.2478772085903165,19.29827820173125,78.06905554421246,0,597,1610706,0.4066666666666667,0.0,0.0031562349759042263
PU-C,mnist,1,0.4,0.1,2700,300,600,960,1560,596,0.6120136238751002,0.38939999999999997,0.3818518518518519,0.11833333333333329,0.8443013902435125,0.4138666666666667,0.6406855397089186,325.9277988469204,1.0,19.13470264711139,0.11833333333333329,1.0112858755596354,18.00508343821842,19.016369313778057,0.9996296296296296,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.3058147280327095,0.3818518518518519,0.9239628761808575,597,2700,2700,0.058780160722749115,0.00012568600613418795,0.46153846153846156,0.6810336643452553,21.940676860158618,75.48613966070116,0,597,1431606,0.4033333333333333,0.0,0.3094029724597931
PU-C,mnist,1,0.4,0.2,2400,600,600,849,1449,596,0.6395774321281351,0.509,0.46291666666666664,0.43666666666666665,0.9414114414546598,0.48189166666666666,0.7026636636207967,657.9193574098825,1.0,21.4374158434771,0.43666666666666665,1.011437622383479,19.989311554426955,21.000749176810434,0.9995833333333334,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.4301088649434242,0.46291666666666664,0.9671921982767574,597,2400,2400,0.058780160722749115,0.00012568600613418795,0.46153846153846156,1.9427192483105111,17.81184805924931,67.18051988445222,0,597,1252506,0.4116666666666667,0.0,0.7728895545005798
PU-C,mnist,1,0.4,0.3,2100,900,600,751,1351,596,0.6806810098933056,0.4347,0.4128571428571428,0.19333333333333336,0.9357383118313655,0.41239047619047625,0.6392966992614363,787.3898382092203,1.0,23.666360364853915,0.19333333333333336,1.0116096862840014,22.46141734523658,23.47302703152058,0.9995238095238095,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.4021248683503624,0.4128571428571428,0.9892677254932197,597,2100,2100,0.1193776641714437,0.00099817731491033,0.3076923076923077,0.18184575754987314,35.86786952960795,63.43450988549739,0,597,1073406,0.46166666666666667,0.0,0.2404017150402069
PU-C,mnist,1,0.4,0.4,1800,1200,600,514,1114,596,0.6594791184179485,0.46419999999999995,0.4194444444444444,0.4016666666666666,0.9690255590459423,0.43131111111111103,0.6569547203088489,1017.4480589888768,1.0,27.03767968562376,0.4016666666666666,1.0118083558800346,25.62420466307706,26.636013018957094,0.9994444444444445,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.4466529175139526,0.4194444444444444,1.0272084730695081,597,1800,1800,0.1193776641714437,0.00012568600613418795,0.3076923076923077,0.7838425439325508,27.195191905821627,57.62636157311499,0,597,894306,0.4166666666666667,0.0,0.7113522887229919
PU-C,mnist,1,0.4,0.5,1500,1500,600,486,1086,596,0.7646207641810179,0.4897,0.5233333333333333,0.4983333333333333,0.8392614175738631,0.4990133333333333,0.7176505706170413,62.38602353286247,1.0,31.318785415176027,0.4983333333333333,1.0120433825029667,29.808408699339726,30.820452081842692,0.9993333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.6531022817146201,0.5233333333333333,1.1297689483812867,597,1500,1500,0.1193776641714437,0.00012568600613418795,0.3076923076923077,2.811994428950886,19.808426946394334,52.298287365585566,0,597,715206,0.37666666666666665,0.0,3.331095285830088e-05
PU-C,mnist,1,0.4,0.6,1200,1800,600,255,855,596,0.7579432397615165,0.5095000000000001,0.4591666666666666,0.4933333333333333,0.8747719919780417,0.49625,0.715248292334433,100.30715128660826,1.0,37.09355510507251,0.4933333333333333,1.0123311061396187,35.58789066559956,36.60022177173918,0.9991666666666666,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.73308725396359,0.4591666666666666,1.2739205872969235,597,1200,1200,0.1193776641714437,0.00012568600613418795,0.46153846153846156,0.8448711317599897,18.29704924811496,47.55872531607747,0,597,536106,0.3933333333333333,0.0,0.00016262925055343658
PU-C,mnist,1,0.4,0.7,900,2100,600,106,706,596,0.8311263080686331,0.5138,0.45111111111111113,0.5,0.8692360556242704,0.49077777777777776,0.7104723119905703,70.71080669061925,1.0,45.545234272496636,0.5,1.0127021671347267,44.03253210536191,45.045234272496636,0.9988888888888889,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,2.0111971587480855,0.45111111111111113,1.5600860476369742,597,900,900,0.1193776641714437,0.00012568600613418795,0.6153846153846154,0.9099423362919455,13.848054607795177,42.20400577131659,0,597,357006,0.39,0.0,1.6694420992280357e-05
PU-C,mnist,1,0.4,0.8,600,2400,556,0,556,552,0.9598308780114166,0.43679999999999997,0.33999999999999997,0.36690647482014394,0.9999429942436777,0.35613333333333325,0.5849182898770995,2019.3794248932447,1.0,56.0735690965299,0.36690647482014394,1.0132253791814296,54.69343724252833,55.70666262170976,0.9983333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,2.1888640702717552,0.33999999999999997,1.8488640702717554,553,600,600,0.24244620170823308,0.00099817731491033,0.46153846153846156,0.2522112281967549,20.112530849757743,35.856200895272195,1,553,176960,0.39388489208633093,0.0,0.023942621424794197
