dataset,method,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,group_revisit_rate_mean,group_revisit_rate_se,unique_group_fraction_mean,unique_group_fraction_se,max_group_selection_fraction_mean,max_group_selection_fraction_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se,dynamic_redundancy_weight_mean,dynamic_redundancy_weight_se
manifold_group_noise_fashion_mnist,PU-R,0.1,0.0,support,50,5,50.0,0.0,54.0,0.0,1693.0,88.50367224019577,1747.0,88.50367224019577,0.37378592730965465,0.018005748774815374,0.4123,0.006680849496882861,0.4123,0.006680849496882861,,,,,,,,,1.077904090611264,0.012600865909527905,0.0,0.0,0.0,0.0,51.0,0.0,0.07407407407407407,0.005856069741052554,0.47037037037037044,0.032394177193585005,0.6386548638343811,0.006912632156349448,0.6386548638343811,0.006912632156349448,0.9770104169845581,0.001635423336123667,0.06879187139137735,0.0013391647505244548,0.9433962264150942,0.01033438787745596,0.9207547169811322,0.013865036279904779,0.9018867924528303,0.012515565246624148,0.13333333333333333,0.019772367133391318,0.8666666666666668,0.019772367133391318,0.05555555555555556,0.005856069741052554,0.9841358866928586,0.003974615874089093,0.018518518518518517,0.0,0.26824667085824927,0.0022351822483691742,0.614644499056894,0.0005029160058830714,1.5024643310279633,0.0012293502366030702
manifold_group_noise_fashion_mnist,PU-R,0.1,0.05,support,100,5,100.0,0.0,104.0,0.0,572.6,51.461247555806494,676.6,51.461247555806494,0.16035798677476124,0.011441644890969372,0.35555000000000003,0.01278974198332397,0.35555000000000003,0.012789741983323983,,,,,,,,,2.063482388597913,0.023740389653093746,0.0,0.0,0.0,0.0,101.0,0.0,0.10384615384615384,0.014390989949130541,0.3423076923076923,0.02246792585682293,0.7409771680831909,0.006514547699676372,0.7409771680831909,0.006514547699676372,0.9955665826797485,0.004433506727278728,0.04870100225349074,0.0018803279019972837,0.9844660194174757,0.00237814538134289,0.9514563106796118,0.004341879567960755,0.9495145631067962,0.0056611183445099975,0.15576923076923074,0.02115384615384615,0.8442307692307691,0.021153846153846145,0.05384615384615384,0.012756249193674615,0.9762851439108431,0.005604366440640523,0.009615384615384616,0.0,0.21979160371719617,0.0015665512388947608,0.6255468891636309,0.0003524740287513084,1.5291146179555422,0.0008616031813920882
manifold_group_noise_fashion_mnist,PU-R,0.1,0.05,support,200,5,200.0,0.0,204.0,0.0,465.2,242.39129522324023,669.2,242.39129522324023,0.15756058401893824,0.05311196795374553,0.3537,0.029211448954134415,0.3537,0.029211448954134408,,,,,,,,,5.499332637595944,0.05310798686034526,0.0,0.0,1.0,0.0,201.0,0.0,0.07549019607843137,0.008433652222590812,0.3156862745098039,0.018249520067633612,0.6887371897697449,0.03717112367803257,0.6887371897697449,0.03717112367803257,0.9964799404144287,0.0035201489928159964,0.028391498444702824,0.0018609537632121717,0.9724137931034484,0.019053280399816467,0.980295566502463,0.007470813245370998,0.9635467980295566,0.020583825040173573,0.17549019607843136,0.017358756087868403,0.8245098039215687,0.017358756087868396,0.030392156862745094,0.00588235294117647,0.9768344005207863,0.003423100502614093,0.004901960784313725,0.0,0.18642635305832353,0.00710467339523389,0.6330540705618771,0.0015985515139276224,1.5474655058179223,0.003907570367378634
manifold_group_noise_fashion_mnist,PU-R,0.1,0.05,support,50,5,50.0,0.0,54.0,0.0,823.8,66.71161817854518,877.8,66.71161817854518,0.2047968773986213,0.01461805335164752,0.36640000000000006,0.009238032799248974,0.36640000000000006,0.009238032799248985,,,,,,,,,0.9225777249550446,0.012455187415823585,0.0,0.0,0.0,0.0,51.0,0.0,0.14814814814814814,0.03260521641047964,0.34074074074074073,0.03822179155657462,0.8228189587593079,0.005101890619042697,0.8228189587593079,0.005101890619042697,0.9937138319015503,0.006286257505459257,0.08728873302351754,0.005044836903133635,0.7245283018867924,0.04159510883971436,0.7660377358490567,0.022003592056020017,0.6981132075471698,0.044249205281353114,0.14074074074074075,0.03542801198094257,0.8592592592592592,0.03542801198094257,0.0962962962962963,0.023715274953454994,0.9698515693623848,0.010294624506531425,0.018518518518518517,0.0,0.2394427220466096,0.005600501270323547,0.6211253875395129,0.001260112785822795,1.5183065028743647,0.0030802756986779674
manifold_group_noise_fashion_mnist,PU-R,0.1,0.1,support,100,5,100.0,0.0,104.0,0.0,310.6,37.34380805434818,414.6,37.34380805434818,0.10723233064636588,0.008929895468418037,0.34535,0.016756826966940964,0.34535,0.016756826966940964,,,,,,,,,1.9619379576062783,0.03834038298709431,0.0,0.0,0.0,0.0,101.0,0.0,0.11730769230769231,0.014708710135363803,0.29230769230769227,0.02443897120603622,0.8042425394058228,0.004179160989403577,0.8042425394058228,0.004179160989403577,1.0000001430511474,5.840038639982172e-08,0.05198742469537605,0.0007740380882393469,0.9553398058252427,0.01173111259572288,0.9320388349514562,0.003070172485600367,0.916504854368932,0.010456630693465052,0.15384615384615383,0.015799689158802862,0.846153846153846,0.015799689158802876,0.09038461538461537,0.010793242461847907,0.9647312146455416,0.005094046125152407,0.009615384615384616,0.0,0.20858657327823482,0.0031816638485693406,0.6280680210123972,0.0007158743659281049,1.5352773846969707,0.0017499151167131442
manifold_group_noise_fashion_mnist,PU-R,0.1,0.1,support,200,5,199.8,0.19999999999999998,203.8,0.19999999999999998,29.4,19.174462182809716,233.2,19.252012881774206,0.06335022636922076,0.004717587931765609,0.30579999999999996,0.00819199304198923,0.30579999999999996,0.008191993041989233,,,,,,,,,5.2637649403885005,0.02640162699528132,0.4,0.24494897427831783,0.6,0.24494897427831783,200.8,0.19999999999999998,0.068714382304646,0.007491797505349582,0.25223606684052935,0.015204294947650306,0.6959262132644654,0.004576704350560463,0.6959262132644654,0.004576704350560463,1.0000001907348632,2.920019319991086e-08,0.027654948685157794,0.0006698578625715146,0.9940837926157148,0.0009840136731536627,0.9891479295712824,0.001851043422755383,0.9881627078964055,0.0025161754936004047,0.13742393509127787,0.013444139055643702,0.8625760649087221,0.013444139055643702,0.04612189703467594,0.005498735534515057,0.977728135206448,0.0022482290985971747,0.004906790302327828,4.829518014102217e-06,0.1913856298505478,0.0021351235536491613,0.6319382332836267,0.0004804027995710559,1.5447379035821989,0.0011743179545070362
manifold_group_noise_fashion_mnist,PU-R,0.1,0.1,support,50,5,50.0,0.0,54.0,0.0,680.6,69.28318699367112,734.6,69.28318699367112,0.18269682028330864,0.016117645075146823,0.33949999999999997,0.013274741052088368,0.3395,0.013274741052088358,,,,,,,,,0.8839651145972311,0.017147878877890186,0.0,0.0,0.0,0.0,51.0,0.0,0.19629629629629627,0.03020278968574091,0.3592592592592593,0.023859442086528005,0.8247819662094116,0.005518360034204665,0.8247819662094116,0.005518360034204665,1.0000001907348632,4.7683715820312496e-08,0.07548078860876695,0.003442193605804436,0.8075471698113208,0.03343404744654595,0.8075471698113207,0.027601394034580753,0.7773584905660378,0.037451760832602286,0.20370370370370366,0.020286020648339485,0.7962962962962964,0.02028602064833947,0.15555555555555553,0.02159611812905667,0.9405153943121386,0.010620006340215532,0.018518518518518517,0.0,0.2293276420274315,0.00662929387907997,0.623401280543828,0.0014915911227929759,1.5238697968849126,0.0036461116334939444
manifold_group_noise_fashion_mnist,PU-R-Manifold,0.1,0.0,support,100,5,100.0,0.0,104.0,0.0,1373.8,121.01545355862612,1477.8,121.01545355862612,0.31870158966630696,0.024805129847211848,0.36695,0.011606679111615007,0.36695,0.011606679111615,,,,,,,,,3.0324639591854066,0.05074186633644363,0.0,0.0,0.0,0.0,101.0,0.0,0.038461538461538464,0.004300130725961134,0.46923076923076923,0.017038504948720525,0.6203711032867432,0.002532821632732234,0.6203711032867432,0.002532821632732234,0.9869091033935546,0.0009159254215498701,0.03964907859533447,0.0003485492229258508,0.9883495145631068,0.001941747572815533,0.9747572815533981,0.004950504382128915,0.9747572815533981,0.004950504382128915,0.1980769230769231,0.016542933205851207,0.8019230769230768,0.0165429332058512,0.044230769230769226,0.003846153846153846,0.9762955654236316,0.003325532218343906,0.009615384615384616,0.0,0.22231800912195793,0.0007690746210738745,0.6249784479475594,0.00017304178974160257,1.5277250949829233,0.0004229910415905801
manifold_group_noise_fashion_mnist,PU-R-Manifold,0.1,0.0,support,200,5,200.0,0.0,204.0,0.0,892.6,97.60922087589881,1096.6,97.6092208758988,0.24015837165061385,0.020213878707884814,0.32465,0.008898946566869586,0.32465,0.008898946566869584,,,,,,,,,7.942348403623328,0.16697475122984698,0.0,0.0,1.0,0.0,201.0,0.0,0.04705882352941177,0.005279573340327943,0.4568627450980392,0.019693440614314377,0.5970285415649415,0.0036145308583429097,0.5970285415649415,0.0036145308583429097,0.9932076454162597,0.0005482710997585624,0.023612535519759385,0.00037888118551472773,0.994088669950739,0.0009852216748768461,0.9921182266009853,0.0012066451934892488,0.9921182266009853,0.0012066451934892488,0.26176470588235295,0.012264701963918438,0.7382352941176471,0.012264701963918418,0.029411764705882353,0.0015501361079256768,0.9668502949229302,0.0021070479633531806,0.004901960784313725,0.0,0.19148238616687902,0.0010805144172098624,0.6319164631124522,0.00024311574387220674,1.5446846876082165,0.0005942829294653921
manifold_group_noise_fashion_mnist,PU-R-Manifold,0.1,0.0,support,50,5,50.0,0.0,54.0,0.0,1949.6,94.67871988995203,2003.6,94.67871988995203,0.4258861595997587,0.019142992374525856,0.43130000000000007,0.005756192317843453,0.43129999999999996,0.005756192317843453,,,,,,,,,1.3364893614081665,0.015598656719334386,0.0,0.0,0.0,0.0,51.0,0.0,0.05185185185185185,0.009072184232530289,0.5037037037037037,0.030089031128281336,0.640469741821289,0.008657126408843101,0.640469741821289,0.008657126408843101,0.9810512065887451,0.0005057405224014797,0.06935347076856864,0.0007834542642509315,0.9433962264150944,0.010334387877455962,0.9132075471698113,0.012796849024764653,0.8981132075471698,0.01749739338772774,0.13333333333333336,0.019772367133391314,0.8666666666666668,0.019772367133391318,0.06296296296296296,0.007407407407407407,0.9839117415790959,0.0033374030387502613,0.018518518518518517,0.0,0.2679073907186268,0.0020315092286167925,0.614720837088309,0.000457089576438776,1.5026509351047557,0.001117330075739257
manifold_group_noise_fashion_mnist,PU-R-Manifold,0.1,0.05,support,100,5,100.0,0.0,104.0,0.0,575.2,59.740605956083165,679.2,59.740605956083165,0.16090873373905196,0.013296482340565845,0.3470999999999999,0.007844026389552755,0.3470999999999999,0.007844026389552755,,,,,,,,,2.381104067387059,0.022641662197473225,0.0,0.0,0.0,0.0,101.0,0.0,0.09423076923076923,0.01532440139472041,0.3307692307692308,0.02925985395135181,0.7428082585334778,0.005971152719609633,0.7428082585334778,0.005971152719609633,0.9958648681640625,0.004135161638324323,0.04984475947120815,0.0012482885417559807,0.978640776699029,0.0056611183445099975,0.9495145631067962,0.003632677074537805,0.945631067961165,0.004950504382128915,0.15576923076923074,0.01956441341286135,0.8442307692307691,0.01956441341286135,0.06346153846153847,0.010356086167566354,0.9736342513004341,0.00494488226430126,0.009615384615384616,0.0,0.22167779470778295,0.002711738635856203,0.6251224961907489,0.0006101411930676304,1.5280772129107194,0.0014914562497208963
manifold_group_noise_fashion_mnist,PU-R-Manifold,0.1,0.05,support,200,5,200.0,0.0,204.0,0.0,276.8,37.776182972873265,480.8,37.776182972873265,0.11660223616054281,0.008485172552500834,0.31695,0.008200000000000002,0.31695,0.008199999999999995,,,,,,,,,6.377754821605049,0.05412802389393763,0.0,0.0,1.0,0.0,201.0,0.0,0.06666666666666667,0.00975477879516294,0.29901960784313725,0.01911136146040973,0.6582642555236816,0.0042389307279178555,0.6582642555236816,0.0042389307279178555,0.9974435329437256,0.00255655646362373,0.027541360884831455,0.0005687174076688464,0.9921182266009853,0.001970443349753692,0.9871921182266009,0.001970443349753692,0.986206896551724,0.002872390095982903,0.16764705882352943,0.01606467608644504,0.8323529411764706,0.016064676086445035,0.03431372549019608,0.004650408323777029,0.9762811325916788,0.003178600874294038,0.004901960784313725,0.0,0.1928612292996995,0.0015387890686975444,0.6316062234075677,0.0003462275404569561,1.5439263238851653,0.0008463339877836601
manifold_group_noise_fashion_mnist,PU-R-Manifold,0.1,0.05,support,50,5,50.0,0.0,54.0,0.0,845.4,82.79347800400704,899.4,82.79347800400704,0.20950425326591357,0.018113954289053776,0.36119999999999997,0.00810108017489026,0.3612000000000001,0.00810108017489026,,,,,,,,,1.0581320716068148,0.011270249076618433,0.0,0.0,0.0,0.0,51.0,0.0,0.14444444444444443,0.029513661945387452,0.34444444444444444,0.03910872607767199,0.83218435049057,0.0064276137558457215,0.83218435049057,0.0064276137558457215,0.9947323322296142,0.005267742276710178,0.08466431273604338,0.004494058179007331,0.750943396226415,0.02559369804952933,0.7509433962264151,0.023414478577341254,0.7018867924528303,0.03007052349152686,0.15555555555555553,0.029629629629629627,0.8444444444444444,0.029629629629629627,0.11481481481481479,0.02371527495345499,0.9621305697507253,0.011924395654532556,0.018518518518518517,0.0,0.23201749557960602,0.00754142868190721,0.6227960634945887,0.0016968214534291166,1.5223903774312169,0.004147785775048969
manifold_group_noise_fashion_mnist,PU-R-Manifold,0.1,0.1,support,100,5,100.0,0.0,104.0,0.0,335.0,30.33809486437802,439.0,30.33809486437802,0.11308614729205146,0.007248840324803816,0.34140000000000004,0.0081901617810639,0.34140000000000004,0.008190161781063911,,,,,,,,,2.266492215800099,0.02231798888123179,0.0,0.0,0.0,0.0,101.0,0.0,0.11346153846153846,0.021153846153846148,0.25961538461538464,0.023942114611516793,0.7995769619941712,0.005928297196759207,0.7995769619941712,0.005928297196759207,1.0000000476837159,7.152557373046875e-08,0.053737467266980886,0.0017235509163959818,0.9398058252427184,0.014202659066337657,0.9223300970873787,0.013382571603971103,0.904854368932039,0.01453070829815124,0.14423076923076922,0.017467213581331683,0.8557692307692306,0.017467213581331693,0.08653846153846154,0.019469669933958253,0.9644071651307247,0.008587960452132762,0.009615384615384616,0.0,0.21211380668962834,0.002918185873560894,0.6272743934948337,0.0006565918215511915,1.5333374063207046,0.0016050022304584853
manifold_group_noise_fashion_mnist,PU-R-Manifold,0.1,0.1,support,200,5,197.6,2.4,201.6,2.4,44.4,18.145522863781025,246.0,19.70532922840925,0.06649194580968469,0.004833434611137827,0.30360000000000004,0.00892629542419475,0.30360000000000004,0.008926295424194737,,,,,,,,,5.905510360212065,0.15138429101708298,0.2,0.2,0.8,0.19999999999999998,198.6,2.4,0.07071078431372549,0.011089839909207056,0.23259803921568628,0.020827565522222424,0.6958692908287049,0.0027863362165352007,0.6958692908287049,0.0027863362165352007,1.0000001430511474,9.536743164062499e-08,0.027801648946059816,0.00044199644752851604,0.9940267712067676,0.0009715972473449426,0.9899620870193175,0.0023119627409074303,0.9899620870193175,0.0023119627409074303,0.12322303921568627,0.015674901092814324,0.8767769607843137,0.01567490109281431,0.04503676470588235,0.010624547675651307,0.9786813373833848,0.004477075982504236,0.004963235294117647,6.127450980392151e-05,0.19114531840190133,0.0014239608419858035,0.6319923033595721,0.00032039118944679224,1.5448700748789546,0.0007831784630921737
manifold_group_noise_fashion_mnist,PU-R-Manifold,0.1,0.1,support,50,5,50.0,0.0,54.0,0.0,698.0,44.19389098054164,752.0,44.19389098054164,0.18682544737821444,0.01027968006082678,0.3456,0.012839781929612352,0.3456,0.012839781929612356,,,,,,,,,1.0312297701835633,0.010183283555177789,0.0,0.0,0.0,0.0,51.0,0.0,0.19629629629629627,0.04405695279026044,0.34444444444444444,0.03910872607767199,0.8198943734169006,0.010573727687183865,0.8198943734169006,0.010573727687183865,1.0000000476837159,2.920019319991086e-08,0.07611337753961672,0.0034281503642905847,0.7924528301886793,0.027985654668285537,0.7886792452830189,0.02416273297144473,0.7622641509433963,0.028985455652334385,0.1962962962962963,0.03822179155657462,0.8037037037037036,0.03822179155657461,0.15185185185185185,0.0367582097060726,0.9386009694500741,0.01919962024708185,0.018518518518518517,0.0,0.23351611824571292,0.010069269602275097,0.6224588733947146,0.002265585660511885,1.521566134964858,0.0055380982812513295
