method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
GraNdLast,fashion_mnist,3,0.0,0.8,50,50,1000,4000,70,395,465,0.5194244554149918,0.36,0.4451,,,,,0.5158813036978245,0,1,51,0.0,0.0,0.6591982841491699,0.6591982841491699,0.998907744884491,0.04802692627561265,0.8695652173913043,0.8840579710144928,0.8695652173913043,0.0,0.0,0.2838875956625457,1.358056202168727
RHO-PretrainRef,fashion_mnist,3,0.0,0.8,50,50,1000,4000,70,403,473,0.5274811378330924,0.3226,0.4584,,,,,0.5354697946459055,0,1,51,0.0,0.0,0.6929931640625,0.6929931640625,0.9972741603851318,0.04666438007700271,0.8695652173913043,0.8840579710144928,0.8695652173913043,0.0,0.0,0.27108865357905326,1.3644556732104733
PU-R,fashion_mnist,3,0.0,0.8,50,50,1000,4000,70,317,387,0.44011660222895443,0.33220000000000005,0.37,,,,,0.6559452144429088,0,1,51,0.0,0.0,0.6958315372467041,0.6958315372467041,0.9982622861862183,0.03987135360206383,0.8985507246376812,0.9130434782608695,0.8840579710144928,0.0,0.0,0.26097042936300247,1.3695147853184988
GREATS,fashion_mnist,3,0.0,0.8,50,50,1000,4000,70,354,424,,0.3318,0.4096,,,,,0.6640909351408482,0,1,51,0.0,0.0,0.6836678385734558,0.6836678385734558,0.9962756633758545,0.04577544849851857,0.8695652173913043,0.8985507246376812,0.855072463768116,0.0,0.0,0.2743044038764848,1.3628477980617575
MaxLoss,fashion_mnist,4,0.0,0.0,50,50,5000,0,70,2987,3057,0.6368938341620378,0.38980000000000004,0.6149,,,,,0.5746983028948307,0,1,51,0.0,0.0,0.7323059439659119,0.7323059439659119,0.9927949905395508,0.0515641665113145,0.855072463768116,0.8985507246376812,0.8260869565217391,0.0,0.0,0.259118832183298,1.3704405839083509
Marginal,fashion_mnist,4,0.0,0.0,50,50,5000,0,70,1874,1944,0.4138886272558011,0.33420000000000005,0.3904,,,,,0.8625130346044898,0,1,51,0.0,0.0,0.66859370470047,0.66859370470047,0.9956912994384766,0.0365914775841478,0.8985507246376812,0.8985507246376812,0.8840579710144928,0.0,0.0,0.26481518228174117,1.3675924088591294
EL2N,fashion_mnist,4,0.0,0.0,50,50,5000,0,70,2884,2954,0.6164803321007639,0.40769999999999995,0.5836,,,,,0.9430130925029516,0,1,51,0.0,0.0,0.6855785250663757,0.6855785250663757,0.9973033666610718,0.05011805503264717,0.8260869565217391,0.8985507246376812,0.8260869565217391,0.0,0.0,0.2815045856869749,1.3592477071565126
GraNdLast,fashion_mnist,4,0.0,0.0,50,50,5000,0,70,2299,2369,0.49966446950566024,0.34640000000000004,0.4748,,,,,0.9810091871768236,0,1,51,0.0,0.0,0.7086206078529358,0.7086206078529358,0.995386004447937,0.052929281540538956,0.8260869565217391,0.8840579710144928,0.8260869565217391,0.0,0.0,0.2585136237459971,1.3707431881270016
RHO-PretrainRef,fashion_mnist,4,0.0,0.0,50,50,5000,0,70,3306,3376,0.6997978233266622,0.41400000000000003,0.6721,,,,,1.113635559566319,0,1,51,0.0,0.0,0.7398313283920288,0.7398313283920288,0.9898182153701782,0.049828063750612564,0.8695652173913043,0.9130434782608695,0.855072463768116,0.0,0.0,0.2556826209144782,1.3721586895427609
PU-R,fashion_mnist,4,0.0,0.0,50,50,5000,0,70,2054,2124,0.4503118396969512,0.3546,0.4193,,,,,1.3044143784791231,0,1,51,0.0,0.0,0.7127649784088135,0.7127649784088135,0.990978479385376,0.04291627890821816,0.8985507246376812,0.927536231884058,0.8985507246376812,0.0,0.0,0.26634746600155024,1.3668262669992248
GREATS,fashion_mnist,4,0.0,0.0,50,50,5000,0,70,2760,2830,,0.4095,0.5574,,,,,1.5982969962060452,0,1,51,0.0,0.0,0.7227478623390198,0.7227478623390198,0.9916151165962219,0.05017292845076409,0.8405797101449275,0.9130434782608695,0.8260869565217391,0.0,0.0,0.2745049989489622,1.362747500525519
MaxLoss,fashion_mnist,4,0.0,0.1,50,50,4500,500,70,2550,2620,0.6092492187162861,0.4181,0.5806,,,,,0.5703342445194721,0,1,51,0.0,0.0,0.7326717972755432,0.7326717972755432,0.9868441224098206,0.04734753007474153,0.8840579710144928,0.927536231884058,0.8840579710144928,0.0,0.0,0.25622391054144145,1.3718880447292792
Marginal,fashion_mnist,4,0.0,0.1,50,50,4500,500,70,1489,1559,0.37208308454137295,0.3166,0.3421,,,,,0.774723008275032,0,1,51,0.0,0.0,0.6545692086219788,0.6545692086219788,0.9963279962539673,0.04022662665532983,0.8985507246376812,0.927536231884058,0.8985507246376812,0.0,0.0,0.28514576926023544,1.3574271153698823
EL2N,fashion_mnist,4,0.0,0.1,50,50,4500,500,70,2457,2527,0.5887100928812288,0.4103,0.562,,,,,0.868287006393075,0,1,51,0.0,0.0,0.6807126402854919,0.6807126402854919,0.9946171045303345,0.04858010489007701,0.855072463768116,0.9130434782608695,0.855072463768116,0.0,0.0,0.2788072848445949,1.3605963575777027
GraNdLast,fashion_mnist,4,0.0,0.1,50,50,4500,500,70,1875,1945,0.4590902408817783,0.3338,0.4278,,,,,0.8773755943402648,0,1,51,0.0,0.0,0.6286079287528992,0.6286079287528992,0.9968302249908447,0.05094731264356254,0.8695652173913043,0.8985507246376812,0.855072463768116,0.0,0.0,0.29417246334417807,1.352913768327911
RHO-PretrainRef,fashion_mnist,4,0.0,0.1,50,50,4500,500,70,2221,2291,0.5363726972136647,0.38270000000000004,0.5209,,,,,0.9934314666315913,0,1,51,0.0,0.0,0.72517329454422,0.72517329454422,0.9892807006835938,0.04652405433032824,0.8840579710144928,0.9130434782608695,0.8695652173913043,0.0,0.0,0.2663971307488275,1.3668014346255863
PU-R,fashion_mnist,4,0.0,0.1,50,50,4500,500,70,1822,1892,0.44719413202255964,0.4051,0.4313,,,,,1.1351009514182806,0,1,51,0.0,0.0,0.6772545576095581,0.6772545576095581,0.9952048063278198,0.04307831543079321,0.9130434782608695,0.927536231884058,0.9130434782608695,0.0,0.0,0.27261922568892794,1.3636903871555361
GREATS,fashion_mnist,4,0.0,0.1,50,50,4500,500,70,2258,2328,,0.37250000000000005,0.5128,,,,,1.3793474985286593,0,1,51,0.0,0.0,0.7281962633132935,0.7281962633132935,0.9925430417060852,0.048844723597816796,0.8695652173913043,0.927536231884058,0.8695652173913043,0.0,0.0,0.2681496229074115,1.3659251885462942
MaxLoss,fashion_mnist,4,0.0,0.2,50,50,4000,1000,70,2354,2424,0.6343134148046374,0.42400000000000004,0.6047,,,,,0.5409458493813872,0,1,51,0.0,0.0,0.738084077835083,0.738084077835083,0.9888966083526611,0.0517956100512242,0.8405797101449275,0.8985507246376812,0.8405797101449275,0.0,0.0,0.26548343969482274,1.3672582801525888
Marginal,fashion_mnist,4,0.0,0.2,50,50,4000,1000,70,1334,1404,0.3781836337875575,0.3145,0.3458,,,,,0.7057178299874067,0,1,51,0.0,0.0,0.6601849794387817,0.6601849794387817,0.9973037242889404,0.03491921096608259,0.8840579710144928,0.927536231884058,0.8840579710144928,0.0,0.0,0.2692901163073156,1.3653549418463422
EL2N,fashion_mnist,4,0.0,0.2,50,50,4000,1000,70,2316,2386,0.6249107245821506,0.44010000000000005,0.5888,,,,,0.7820874722674489,0,1,51,0.0,0.0,0.6536314487457275,0.6536314487457275,0.9965842962265015,0.04869010137475055,0.8260869565217391,0.8840579710144928,0.8260869565217391,0.0,0.0,0.28583754026553077,1.3570812298672346
GraNdLast,fashion_mnist,4,0.0,0.2,50,50,4000,1000,70,1748,1818,0.4830717626027763,0.36560000000000004,0.4474,,,,,0.809069961309433,0,1,51,0.0,0.0,0.5934101939201355,0.5934101939201355,0.997345507144928,0.053359304649242455,0.855072463768116,0.8695652173913043,0.8405797101449275,0.0,0.0,0.31293897555277,1.343530512223615
RHO-PretrainRef,fashion_mnist,4,0.0,0.2,50,50,4000,1000,70,2368,2438,0.6377746881917119,0.41800000000000004,0.6142,,,,,0.8995469147339463,0,1,51,0.0,0.0,0.7285749912261963,0.7285749912261963,0.9887663125991821,0.046099243388659714,0.8405797101449275,0.8985507246376812,0.8260869565217391,0.0,0.0,0.25894935474061187,1.370525322629694
PU-R,fashion_mnist,4,0.0,0.2,50,50,4000,1000,70,1562,1632,0.4361095157219097,0.36150000000000004,0.4255,,,,,1.058758513070643,0,1,51,0.0,0.0,0.7014140486717224,0.7014140486717224,0.9941415786743164,0.03982172236926314,0.8840579710144928,0.927536231884058,0.8840579710144928,0.0,0.0,0.268516917563829,1.3657415412180856
GREATS,fashion_mnist,4,0.0,0.2,50,50,4000,1000,70,2058,2128,,0.39349999999999996,0.5272,,,,,1.2709118751809,0,1,51,0.0,0.0,0.7198654413223267,0.7198654413223267,0.9932228326797485,0.04426706528318101,0.8405797101449275,0.8985507246376812,0.8405797101449275,0.0,0.0,0.2662979415501693,1.3668510292249154
MaxLoss,fashion_mnist,4,0.0,0.3,50,50,3500,1500,70,1888,1958,0.5899352878914215,0.37439999999999996,0.562,,,,,0.5259726727381349,0,1,51,0.0,0.0,0.7116507887840271,0.7116507887840271,0.992996096611023,0.0492730054302492,0.8840579710144928,0.9130434782608695,0.8840579710144928,0.0,0.0,0.2701768705492377,1.364911564725381
Marginal,fashion_mnist,4,0.0,0.3,50,50,3500,1500,70,1234,1304,0.40192914969520643,0.3486,0.3795,,,,,0.678910874761641,0,1,51,0.0,0.0,0.65418541431427,0.65418541431427,0.9973669052124023,0.0402844306351482,0.8985507246376812,0.8985507246376812,0.8840579710144928,0.0,0.0,0.28111206582840925,1.3594439670857954
EL2N,fashion_mnist,4,0.0,0.3,50,50,3500,1500,70,1941,2011,0.6049791524419561,0.3839,0.5648,,,,,0.7352694058790803,0,1,51,0.0,0.0,0.6783626675605774,0.6783626675605774,0.9962441921234131,0.05073582175849141,0.855072463768116,0.9130434782608695,0.855072463768116,0.0,0.0,0.2828141637010555,1.3585929181494723
GraNdLast,fashion_mnist,4,0.0,0.3,50,50,3500,1500,70,1563,1633,0.4970540421199985,0.34099999999999997,0.4743,,,,,0.7620641719549894,0,1,51,0.0,0.0,0.6531091928482056,0.6531091928482056,0.996731162071228,0.049947531758875084,0.8840579710144928,0.9130434782608695,0.8840579710144928,0.0,0.0,0.2795610946952179,1.360219452652391
RHO-PretrainRef,fashion_mnist,4,0.0,0.3,50,50,3500,1500,70,1768,1838,0.5557659519836307,0.405,0.5268,,,,,0.8095463467761874,0,1,51,0.0,0.0,0.7295340299606323,0.7295340299606323,0.9927875995635986,0.049177611651627914,0.8405797101449275,0.9130434782608695,0.8405797101449275,0.0,0.0,0.26411805197320853,1.3679409740133956
PU-R,fashion_mnist,4,0.0,0.3,50,50,3500,1500,70,1242,1312,0.40425580187002197,0.3389,0.3837,,,,,1.0003752326592803,0,1,51,0.0,0.0,0.6861537098884583,0.6861537098884583,0.9928976893424988,0.045200712007025017,0.927536231884058,0.9130434782608695,0.9130434782608695,0.0,0.0,0.2801615050128666,1.3599192474935666
GREATS,fashion_mnist,4,0.0,0.3,50,50,3500,1500,70,1686,1756,,0.38339999999999996,0.5036,,,,,1.1395322317257524,0,1,51,0.0,0.0,0.7159910798072815,0.7159910798072815,0.9908384084701538,0.049298761547475624,0.8695652173913043,0.9130434782608695,0.8695652173913043,0.0,0.0,0.27478946290822576,1.3626052685458871
MaxLoss,fashion_mnist,4,0.0,0.4,50,50,3000,2000,70,1517,1587,0.5618772219750099,0.3741,0.5241,,,,,0.5074808923527598,0,1,51,0.0,0.0,0.7126114964485168,0.7126114964485168,0.9905855655670166,0.05038532398749089,0.8260869565217391,0.8985507246376812,0.8115942028985508,0.0,0.0,0.27591031488265294,1.3620448425586735
Marginal,fashion_mnist,4,0.0,0.4,50,50,3000,2000,70,958,1028,0.3735758108086884,0.3067,0.336,,,,,0.6435856465250254,0,1,51,0.0,0.0,0.6869078874588013,0.6869078874588013,0.9944208264350891,0.03664888204007909,0.855072463768116,0.8985507246376812,0.8405797101449275,0.0,0.0,0.27356787848028147,1.3632160607598593
EL2N,fashion_mnist,4,0.0,0.4,50,50,3000,2000,70,1617,1687,0.5950680317473598,0.3799,0.5472,,,,,0.6774805737659335,0,1,51,0.0,0.0,0.6928071975708008,0.6928071975708008,0.9938392639160156,0.04380585058875706,0.8840579710144928,0.9130434782608695,0.8840579710144928,0.0,0.0,0.2778353990528202,1.36108230047359
GraNdLast,fashion_mnist,4,0.0,0.4,50,50,3000,2000,70,1339,1409,0.5024285254767165,0.37529999999999997,0.4588,,,,,0.6978605184704065,0,1,51,0.0,0.0,0.6473815441131592,0.6473815441131592,0.9965057373046875,0.045864030070926834,0.8695652173913043,0.8840579710144928,0.8405797101449275,0.0,0.0,0.28578456453510176,1.357107717732449
RHO-PretrainRef,fashion_mnist,4,0.0,0.4,50,50,3000,2000,70,1649,1719,0.6056569791398942,0.40880000000000005,0.5594,,,,,0.746736572124064,0,1,51,0.0,0.0,0.7202957272529602,0.7202957272529602,0.9922682046890259,0.04366849989130877,0.8840579710144928,0.9130434782608695,0.8695652173913043,0.0,0.0,0.2597005831467436,1.370149708426628
PU-R,fashion_mnist,4,0.0,0.4,50,50,3000,2000,70,1206,1276,0.45770204317523167,0.3813,0.4229,,,,,0.9306072173640132,0,1,51,0.0,0.0,0.6987163424491882,0.6987163424491882,0.9926769137382507,0.04109731014224066,0.9130434782608695,0.8985507246376812,0.8840579710144928,0.0,0.0,0.27158597447212757,1.364207012763936
GREATS,fashion_mnist,4,0.0,0.4,50,50,3000,2000,70,1150,1220,,0.3265,0.4039,,,,,1.0315936114639044,0,1,51,0.0,0.0,0.7135273814201355,0.7135273814201355,0.9937920570373535,0.041506064974743385,0.8695652173913043,0.8985507246376812,0.8405797101449275,0.0,0.0,0.271288294639436,1.3643558526802821
MaxLoss,fashion_mnist,4,0.0,0.5,50,50,2500,2500,70,1459,1529,0.6466512604965828,0.4204,0.6038,,,,,0.49738633446395397,0,1,51,0.0,0.0,0.7203471660614014,0.7203471660614014,0.9953912496566772,0.05255902331808339,0.8405797101449275,0.8840579710144928,0.8115942028985508,0.0,0.0,0.27179507147591847,1.3641024642620407
Marginal,fashion_mnist,4,0.0,0.5,50,50,2500,2500,70,810,880,0.3858959628851153,0.31389999999999996,0.346,,,,,0.6060116393491626,0,1,51,0.0,0.0,0.6774482727050781,0.6774482727050781,0.9978387355804443,0.039464784273202866,0.8985507246376812,0.927536231884058,0.8840579710144928,0.0,0.0,0.26967842728899327,1.3651607863555033
EL2N,fashion_mnist,4,0.0,0.5,50,50,2500,2500,70,1630,1700,0.7136390270316042,0.5142,0.6754,,,,,0.6553486362099648,0,1,51,0.0,0.0,0.6940134167671204,0.6940134167671204,0.9924553632736206,0.0470250343930894,0.855072463768116,0.9130434782608695,0.8405797101449275,0.0,0.0,0.27947506525162924,1.3602624673741854
GraNdLast,fashion_mnist,4,0.0,0.5,50,50,2500,2500,70,1372,1442,0.612277188396547,0.47850000000000004,0.5628,,,,,0.6649609273299575,0,1,51,0.0,0.0,0.6651214361190796,0.6651214361190796,0.9974786639213562,0.047962265602056534,0.8260869565217391,0.9130434782608695,0.8260869565217391,0.0,0.0,0.2731576252204282,1.363421187389786
RHO-PretrainRef,fashion_mnist,4,0.0,0.5,50,50,2500,2500,70,1444,1514,0.6407381924218498,0.44189999999999996,0.6107,,,,,0.7149192923679948,0,1,51,0.0,0.0,0.7069849371910095,0.7069849371910095,0.9946929216384888,0.04959351817766825,0.8115942028985508,0.8985507246376812,0.7971014492753623,0.0,0.0,0.2718145726054991,1.3640927136972505
PU-R,fashion_mnist,4,0.0,0.5,50,50,2500,2500,70,977,1047,0.45394805824616924,0.346,0.4075,,,,,0.8697288781404495,0,1,51,0.0,0.0,0.704826831817627,0.704826831817627,0.9943305253982544,0.03843621823234834,0.9130434782608695,0.927536231884058,0.8985507246376812,0.0,0.0,0.2620473126035407,1.3689763436982296
GREATS,fashion_mnist,4,0.0,0.5,50,50,2500,2500,70,1149,1219,,0.3396,0.4739,,,,,0.9606674490496516,0,1,51,0.0,0.0,0.7153523564338684,0.7153523564338684,0.99791419506073,0.050225393495697906,0.8260869565217391,0.9130434782608695,0.8115942028985508,0.0,0.0,0.2755895984637949,1.3622052007681025
MaxLoss,fashion_mnist,4,0.0,0.6,50,50,2000,3000,70,1059,1129,0.6039229893940501,0.36029999999999995,0.5503,,,,,0.4773227898404002,0,1,51,0.0,0.0,0.7069955468177795,0.7069955468177795,0.9935557842254639,0.05141353153664133,0.8260869565217391,0.8985507246376812,0.8260869565217391,0.0,0.0,0.27054349178535314,1.3647282541073236
Marginal,fashion_mnist,4,0.0,0.6,50,50,2000,3000,70,637,707,0.3911677966825664,0.30400000000000005,0.3374,,,,,0.5641489261761308,0,1,51,0.0,0.0,0.6698209047317505,0.6698209047317505,0.9956884384155273,0.04093267736227616,0.8840579710144928,0.8985507246376812,0.8840579710144928,0.0,0.0,0.2686584480639795,1.3656707759680102
EL2N,fashion_mnist,4,0.0,0.6,50,50,2000,3000,70,954,1024,0.5516639683046378,0.38039999999999996,0.5075,,,,,0.5895586041733623,0,1,51,0.0,0.0,0.6845423579216003,0.6845423579216003,0.9940720796585083,0.04972615449324898,0.8695652173913043,0.9130434782608695,0.8695652173913043,0.0,0.0,0.2842665629375323,1.3578667185312339
GraNdLast,fashion_mnist,4,0.0,0.6,50,50,2000,3000,70,844,914,0.4964381096069701,0.36460000000000004,0.4384,,,,,0.6040452551096678,0,1,51,0.0,0.0,0.6605674028396606,0.6605674028396606,0.9980444312095642,0.04537898129311161,0.8405797101449275,0.8985507246376812,0.8405797101449275,0.0,0.0,0.2839664980746042,1.358016750962698
RHO-PretrainRef,fashion_mnist,4,0.0,0.6,50,50,2000,3000,70,1024,1094,0.586553460045252,0.371,0.5265,,,,,0.6474310653284192,0,1,51,0.0,0.0,0.7269067168235779,0.7269067168235779,0.9961574077606201,0.04822505427443463,0.8405797101449275,0.9130434782608695,0.8405797101449275,0.0,0.0,0.2616089721052555,1.3691955139473722
PU-R,fashion_mnist,4,0.0,0.6,50,50,2000,3000,70,740,810,0.4437736958498135,0.357,0.3912,,,,,0.8000955432653427,0,1,51,0.0,0.0,0.6987363696098328,0.6987363696098328,0.9945924282073975,0.04439139106999273,0.8840579710144928,0.8985507246376812,0.8840579710144928,0.0,0.0,0.2667823832799667,1.3666088083600165
GREATS,fashion_mnist,4,0.0,0.6,50,50,2000,3000,70,860,930,,0.363,0.4505,,,,,0.8568589827045798,0,1,51,0.0,0.0,0.7122641205787659,0.7122641205787659,0.9918574094772339,0.05029262105623881,0.8260869565217391,0.9130434782608695,0.8260869565217391,0.0,0.0,0.2787994002152249,1.3606002998923876
MaxLoss,fashion_mnist,4,0.0,0.7,50,50,1500,3500,70,796,866,0.6221545982989483,0.4092,0.5752,,,,,0.46482935547828674,0,1,51,0.0,0.0,0.7090429663658142,0.7090429663658142,0.9966754913330078,0.04658334605071856,0.8405797101449275,0.8840579710144928,0.8115942028985508,0.0,0.0,0.2685283937681433,1.3657358031159283
Marginal,fashion_mnist,4,0.0,0.7,50,50,1500,3500,70,499,569,0.4231171539868228,0.33919999999999995,0.3564,,,,,0.5388339031487703,0,1,51,0.0,0.0,0.67615807056427,0.67615807056427,0.9986015558242798,0.03777106171068938,0.855072463768116,0.9130434782608695,0.855072463768116,0.0,0.0,0.2676443612666087,1.3661778193666958
EL2N,fashion_mnist,4,0.0,0.7,50,50,1500,3500,70,706,776,0.5626092632883228,0.34940000000000004,0.5273,,,,,0.5547516075894237,0,1,51,0.0,0.0,0.6848089694976807,0.6848089694976807,0.9969877004623413,0.04427100804404936,0.8985507246376812,0.9130434782608695,0.8840579710144928,0.0,0.0,0.268819199101918,1.3655904004490411
GraNdLast,fashion_mnist,4,0.0,0.7,50,50,1500,3500,70,661,731,0.5325854644761421,0.4075,0.4848,,,,,0.56823237426579,0,1,51,0.0,0.0,0.627627432346344,0.627627432346344,0.9979456663131714,0.0424289686092432,0.8840579710144928,0.8985507246376812,0.8840579710144928,0.0,0.0,0.286210250343544,1.3568948748282281
RHO-PretrainRef,fashion_mnist,4,0.0,0.7,50,50,1500,3500,70,748,818,0.5904813024098985,0.36140000000000005,0.5514,,,,,0.5999070797115564,0,1,51,0.0,0.0,0.7073633670806885,0.7073633670806885,0.9955837726593018,0.04546162723631099,0.8840579710144928,0.8840579710144928,0.855072463768116,0.0,0.0,0.2667110849054856,1.3666444575472572
PU-R,fashion_mnist,4,0.0,0.7,50,50,1500,3500,70,531,601,0.4449154152534902,0.3547,0.3912,,,,,0.7335801851004362,0,1,51,0.0,0.0,0.6790075302124023,0.6790075302124023,0.9954570531845093,0.04552064425703408,0.8695652173913043,0.8985507246376812,0.8695652173913043,0.0,0.0,0.28601450950907736,1.3569927452454613
GREATS,fashion_mnist,4,0.0,0.7,50,50,1500,3500,70,605,675,,0.3658,0.4403,,,,,0.7642198465764523,0,1,51,0.0,0.0,0.6999567747116089,0.6999567747116089,0.9971948266029358,0.046216662379278656,0.8115942028985508,0.8840579710144928,0.8115942028985508,0.0,0.0,0.2806827603858434,1.3596586198070784
MaxLoss,fashion_mnist,4,0.0,0.8,50,50,1000,4000,70,473,543,0.5973699957830831,0.3702,0.5155,,,,,0.4446929795667529,0,1,51,0.0,0.0,0.723166823387146,0.723166823387146,0.9942837953567505,0.049355472775473114,0.8405797101449275,0.8985507246376812,0.8405797101449275,0.0,0.0,0.2632836000414134,1.3683581999792933
Marginal,fashion_mnist,4,0.0,0.8,50,50,1000,4000,70,303,373,0.42573309352155775,0.3085,0.3294,,,,,0.5014398572966456,0,1,51,0.0,0.0,0.6330038905143738,0.6330038905143738,0.9976609945297241,0.05051647018695223,0.8260869565217391,0.8695652173913043,0.8115942028985508,0.0,0.0,0.3000753851202794,1.3499623074398603
EL2N,fashion_mnist,4,0.0,0.8,50,50,1000,4000,70,474,544,0.5983604637440294,0.3556,0.5188,,,,,0.5095333233475685,0,1,51,0.0,0.0,0.6989701390266418,0.6989701390266418,0.9955716729164124,0.04581758401532104,0.8405797101449275,0.8695652173913043,0.8405797101449275,0.0,0.0,0.26147322179603105,1.3692633891019845
GraNdLast,fashion_mnist,4,0.0,0.8,50,50,1000,4000,70,399,469,0.5234545751591213,0.3326,0.4382,,,,,0.5191969322040677,0,1,51,0.0,0.0,0.6693107485771179,0.6693107485771179,0.9960733652114868,0.048976138450097344,0.8695652173913043,0.8840579710144928,0.8695652173913043,0.0,0.0,0.2759833809854269,1.3620083095072866
RHO-PretrainRef,fashion_mnist,4,0.0,0.8,50,50,1000,4000,70,488,558,0.6122031709528528,0.4102,0.5439,,,,,0.5396783938631415,0,1,51,0.0,0.0,0.6911266446113586,0.6911266446113586,0.9951683282852173,0.04958419480185578,0.8405797101449275,0.8840579710144928,0.8260869565217391,0.0,0.0,0.2742345365201457,1.3628827317399272
PU-R,fashion_mnist,4,0.0,0.8,50,50,1000,4000,70,409,479,0.533514317823574,0.38549999999999995,0.4425,,,,,0.6677213115617633,0,1,51,0.0,0.0,0.6908989548683167,0.6908989548683167,0.9942398071289062,0.04508504833000294,0.8260869565217391,0.9130434782608695,0.8260869565217391,0.0,0.0,0.27292523909785754,1.363537380451071
GREATS,fashion_mnist,4,0.0,0.8,50,50,1000,4000,70,423,493,,0.34040000000000004,0.4559,,,,,0.6706476053223014,0,1,51,0.0,0.0,0.7037950754165649,0.7037950754165649,0.9932832717895508,0.04852805146272632,0.8115942028985508,0.8840579710144928,0.8115942028985508,0.0,0.0,0.2740290310912991,1.3629854844543505
