dataset,method,noise_rate,pretrain_fraction,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
mnist,PU-F,0.1,0.0,200,3,200.0,0.0,204.0,0.0,169.66666666666666,23.06753370239461,373.6666666666667,23.06753370239461,0.42628996904628974,0.02378301924804278,0.22823333333333337,0.032137741744628606,0.6998912083713013,0.027452358670051018,0.17052333333333333,0.02299209598487657,0.312544815501919,0.027935887749572286,312.86131465944237,4.168595378132006,2.840336984333893,0.06927145779620546,0.0,0.0,1.0,0.0,201.0,0.0,0.21241830065359477,0.009939154461271598,0.0,0.0,0.6122162143389384,0.0006568988684545534
mnist,PU-F,0.1,0.0,50,3,50.0,0.0,54.0,0.0,382.0,25.423086620891127,436.0,25.423086620891127,0.4899526812757055,0.025854347043905337,0.3974333333333333,0.031841604510102456,0.7843308550104644,0.021451569378725555,0.3775366666666667,0.02193955053727806,0.5394163090235639,0.02232242292177435,141.35907096294002,7.016757712376598,0.8408556856835881,0.013538401811653214,0.0,0.0,0.0,0.0,51.0,0.0,0.2222222222222222,0.010691671651659736,0.0,0.0,0.636740505695343,0.013518378969067253
mnist,PU-F,0.2,0.0,100,3,100.0,0.0,104.0,0.0,367.6666666666667,21.262904578422752,471.6666666666667,21.262904578422752,0.5260387982513445,0.02138154635069345,0.3932,0.03285214351200439,0.8232337001657046,0.013423546356737634,0.36934666666666666,0.021214817410898874,0.5311461917242443,0.021472669615507065,217.86785030927493,3.7872040708777455,1.686664145750304,0.016475132815524866,0.0,0.0,0.0,0.0,101.0,0.0,0.32051282051282054,0.021017431167634614,0.0,0.0,0.6229399045308431,0.003648336144613788
mnist,PU-F,0.2,0.0,200,3,200.0,0.0,204.0,0.0,278.3333333333333,7.859884081701065,482.3333333333333,7.859884081701065,0.5368489167885855,0.007897692064798074,0.3333,0.02684573212511317,0.8035205094572729,0.006882564740014424,0.27867333333333333,0.00770826900874065,0.43633015182578355,0.008381533938644508,320.43521010376674,4.569066257380213,3.1596723686282835,0.027489075726485075,0.0,0.0,1.0,0.0,201.0,0.0,0.2973856209150327,0.010714768830558817,0.0,0.0,0.6044930815696716,0.0022958777573269156
mnist,PU-F,0.2,0.0,50,3,50.0,0.0,54.0,0.0,411.6666666666667,8.192137151629673,465.6666666666667,8.192137151629673,0.5200814596416118,0.008252753194051,0.41753333333333337,0.025622212585523878,0.8188825296326719,0.00811574550405891,0.4157566666666666,0.010149729607783167,0.5777868268192289,0.00999027202825324,148.71584094077653,6.7824255881922655,0.8731960856045285,0.006092615453527162,0.0,0.0,0.0,0.0,51.0,0.0,0.27777777777777773,0.028287504289850867,0.0,0.0,0.6331665913263956,0.0030198500022636677
mnist,PU-F,0.3,0.0,100,3,100.0,0.0,104.0,0.0,413.6666666666667,2.666666666666667,517.6666666666666,2.6666666666666665,0.5722014684385309,0.0026559252097892263,0.4336333333333333,0.01085438979297213,0.8515695116126892,0.0006488755003599431,0.41231333333333336,0.0025041321406383144,0.5744556264281718,0.0024713987642226765,214.5942843906531,3.5257307733652046,1.7181964271391432,0.017532686147899688,0.0,0.0,0.0,0.0,101.0,0.0,0.3974358974358974,0.016025641025641024,0.0,0.0,0.6267694632212321,0.0022903832993225407
mnist,PU-F,0.3,0.0,200,3,200.0,0.0,204.0,0.0,327.0,22.278539748675932,531.0,22.278539748675932,0.5853550578661574,0.022117128638313128,0.37333333333333335,0.027199591500200467,0.8372931423245548,0.017345480916193964,0.3252833333333333,0.02081156275834285,0.48570358637645955,0.021769928668689924,322.45030149872133,9.913699864370676,3.2356855114921927,0.03253517024921444,0.0,0.0,1.0,0.0,201.0,0.0,0.3643790849673203,0.004323123057295085,0.0,0.0,0.6181618372599283,0.007684775016552523
mnist,PU-F,0.3,0.0,50,3,50.0,0.0,54.0,0.0,440.6666666666667,14.847371634213392,494.6666666666667,14.847371634213392,0.5491809584200382,0.014846076460334154,0.4157,0.023218598866713177,0.8337256985362475,0.012303945340307989,0.43994666666666665,0.014287954522759529,0.6013514832194192,0.01378296362951623,145.40546650857104,6.607654812425722,0.8755696614583334,0.006683577999550675,0.0,0.0,0.0,0.0,51.0,0.0,0.3703703703703704,0.010691671651659736,0.0,0.0,0.6427632570266724,0.005485384465968236
mnist,PU-F,0.4,0.0,100,3,100.0,0.0,104.0,0.0,421.0,4.618802153517007,525.0,4.618802153517007,0.5794982511045722,0.004593997528537586,0.4414666666666667,0.032449156811507084,0.8581645863813829,0.003428939402054104,0.42274000000000006,0.004656747792182862,0.5846987486976248,0.004559633817656343,214.42127518991143,2.7172414647425795,1.7525140739356477,0.01713855832173907,0.0,0.0,0.0,0.0,101.0,0.0,0.4198717948717949,0.0169599443016961,0.0,0.0,0.6231997609138489,0.006499719568688079
mnist,PU-F,0.4,0.0,200,3,200.0,0.0,204.0,0.0,364.6666666666667,6.359594676112971,568.6666666666666,6.359594676112971,0.6227105588962635,0.0062616334613892965,0.4471,0.014650711018013199,0.8640214477843745,0.007137748650192448,0.35985666666666655,0.006737559729687858,0.5217561170806547,0.006869696358916693,331.518332984509,9.105572749898302,3.303922202438116,0.03902846872538573,0.0,0.0,1.0,0.0,201.0,0.0,0.44281045751633985,0.007122383894674296,0.0,0.0,0.6172873179117838,0.008123990468277296
mnist,PU-F,0.4,0.0,50,3,50.0,0.0,54.0,0.0,459.3333333333333,8.950481054731702,513.3333333333334,8.950481054731702,0.5678659328453554,0.008925224960618481,0.5173,0.016865052623694973,0.8481913196660257,0.006569602198468304,0.46146666666666664,0.0076287533567272765,0.6221513700029568,0.00728684544609347,144.47253758232384,3.3934004221854868,0.8926198044791818,0.012429127489686198,0.0,0.0,0.0,0.0,51.0,0.0,0.43209876543209874,0.00617283950617283,0.0,0.0,0.6345989306767782,0.0008728981046646999
mnist,PU-G,0.0,0.0,100,3,100.0,0.0,104.0,0.0,223.0,11.532562594670797,327.0,11.532562594670797,0.3781008122023195,0.011983848934567594,0.24456666666666668,0.01632914912391673,0.6795732699163616,0.011511026318067203,0.21641333333333326,0.009159094448203451,0.3670023416051074,0.010436547733726093,197.80368693117063,8.85614763528319,1.465539734189709,0.014300853806323021,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.6149230599403381,0.012368018226092016
mnist,PU-G,0.0,0.0,200,3,200.0,0.0,204.0,0.0,81.0,10.53565375285274,285.0,10.53565375285274,0.33416083713139716,0.011100852174179311,0.12489999999999997,0.004450093631973742,0.5677130885108371,0.014011935650477678,0.08065999999999998,0.009588020303135205,0.19748870590262246,0.013610191703255411,281.03645277759324,2.220462120545772,2.5765735171735287,0.025804978519390988,0.0,0.0,1.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.5884426037470499,0.0019508184064388878
mnist,PU-G,0.0,0.0,50,3,50.0,0.0,54.0,0.0,305.3333333333333,29.236582867663895,359.3333333333333,29.236582867663895,0.41143252527884516,0.03029191541608193,0.31129999999999997,0.034966126465480855,0.7100752354334526,0.03025174545138843,0.30254333333333333,0.028536681267760943,0.4613545099041425,0.03073046703973129,128.9339329703978,9.466622592986978,0.7854176498949528,0.00786284575815716,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.6094835003217062,0.007720230123012443
mnist,PU-G,0.1,0.0,100,3,100.0,0.0,104.0,0.0,376.6666666666667,15.602706317957933,480.6666666666667,15.602706317957933,0.535134707558124,0.01567633575807197,0.3947,0.018095947981062878,0.8204935718799634,0.0172638628610419,0.3733766666666667,0.014459697245946923,0.5353982792596569,0.01462091396149043,207.8494679171574,15.443764782906792,1.6276760495578249,0.02313931718775818,0.0,0.0,0.0,0.0,101.0,0.0,0.1987179487179487,0.03252849860606481,0.0,0.0,0.6065192421277364,0.008832615381092595
mnist,PU-G,0.1,0.0,200,3,200.0,0.0,204.0,0.0,246.66666666666666,22.2585813663954,450.6666666666667,22.2585813663954,0.5048426565287324,0.02255403825133141,0.2899666666666667,0.048817665290798624,0.7626969664679271,0.01865209333366965,0.24647333333333332,0.022216875217825872,0.40052316154697093,0.02495253264403224,291.6921808395294,10.682704721594266,3.037009526975453,0.03706530649347396,0.0,0.0,1.0,0.0,201.0,0.0,0.16013071895424835,0.031174483706436135,0.0,0.0,0.6045655210812887,0.004662364898282888
mnist,PU-G,0.1,0.0,50,3,50.0,0.0,54.0,0.0,438.3333333333333,8.252945602093298,492.3333333333333,8.252945602093298,0.5468776538036764,0.008264332531214636,0.45003333333333334,0.007720175588101043,0.8254597128896023,0.012062980721721997,0.43493000000000004,0.007212255772872502,0.5965780833781545,0.007007602062409805,137.88521192749897,11.34617680808881,0.8449784986053904,0.00756206895350184,0.0,0.0,0.0,0.0,51.0,0.0,0.24691358024691357,0.03266359643289618,0.0,0.0,0.6593035658200582,0.03330449765984831
mnist,PU-G,0.2,0.0,100,3,100.0,0.0,104.0,0.0,432.3333333333333,7.172478263783337,536.3333333333334,7.172478263783338,0.5907495294619972,0.007121442481226134,0.43529999999999996,0.009582449234581592,0.8583762572224728,0.00821983992012057,0.43135666666666667,0.006016478298066985,0.5931099721469759,0.005872497763750773,203.44266934902438,9.826101095682962,1.6781260060767333,0.02569825977240932,0.0,0.0,0.0,0.0,101.0,0.0,0.2692307692307692,0.00961538461538462,0.0,0.0,0.6196217139561971,0.018657672503339162
mnist,PU-G,0.2,0.0,200,3,200.0,0.0,204.0,0.0,370.6666666666667,16.02428712229589,574.6666666666666,16.02428712229589,0.6285643943119794,0.01576841909753201,0.3995666666666667,0.02448546053840478,0.8567026164470439,0.012664687345904844,0.3691,0.014652407083251991,0.5310558281437614,0.014909004386814813,296.0921758853095,10.354831556021326,3.2081595451260605,0.055661128643960736,0.0,0.0,1.0,0.0,201.0,0.0,0.2598039215686274,0.020408490190844446,0.0,0.0,0.6246958374977112,0.03462440935417562
mnist,PU-G,0.2,0.0,50,3,50.0,0.0,54.0,0.0,446.6666666666667,23.596139043872792,500.6666666666667,23.596139043872792,0.5551104305389648,0.023621616051199418,0.44083333333333335,0.030048645745043328,0.8297992628272817,0.01890756108514897,0.44695666666666667,0.023705112200629725,0.6079022706247648,0.022946407223322866,131.86364848906348,5.2764749191433635,0.8530966859931747,0.008591966731747289,0.0,0.0,0.0,0.0,51.0,0.0,0.2716049382716049,0.04047801558211113,0.0,0.0,0.6161919434865316,0.011513362399298989
mnist,PU-G,0.3,0.0,100,3,100.0,0.0,104.0,0.0,426.0,12.096831541082704,530.0,12.096831541082704,0.5844404809758998,0.012008615209800245,0.43949999999999995,0.0148910487653937,0.851615620848383,0.008009319129358643,0.4257433333333333,0.012053515854075218,0.5875601777607695,0.011753757448791115,196.39850915077886,0.5022276549559794,1.697596134307484,0.03557883441383232,0.0,0.0,0.0,0.0,101.0,0.0,0.32371794871794873,0.017845398598814184,0.0,0.0,0.606928825378418,0.012133255541821706
mnist,PU-G,0.3,0.0,200,3,200.0,0.0,204.0,0.0,357.3333333333333,10.170764201594904,561.3333333333334,10.170764201594906,0.6154686843510717,0.010028372673508175,0.3837,0.027936177261751453,0.845424522076581,0.005407728878459956,0.35726666666666657,0.010188140709232001,0.519065799530725,0.010416665117338225,285.36759529976695,3.6543633162386526,3.261109234454731,0.04718672960080556,0.0,0.0,1.0,0.0,201.0,0.0,0.32189542483660133,0.011437908496732034,0.0,0.0,0.593451201915741,0.0013952621831785639
mnist,PU-G,0.3,0.0,50,3,50.0,0.0,54.0,0.0,457.0,13.503086067019398,511.0,13.503086067019398,0.5655157252913341,0.013492987137533802,0.4808666666666667,0.02451491609431106,0.8407676370582564,0.011016824555644966,0.45622,0.01390460834879335,0.6170444970166188,0.01339225688710151,138.18191916093608,3.919383143023317,0.861504712762932,0.015213736905309944,0.0,0.0,0.0,0.0,51.0,0.0,0.345679012345679,0.016331798216448083,0.0,0.0,0.6276253660519918,0.01180169761210593
mnist,PU-G,0.4,0.0,100,3,100.0,0.0,104.0,0.0,466.3333333333333,7.838650677536565,570.3333333333334,7.838650677536565,0.6243465161339069,0.00770869190698777,0.4847333333333334,0.004023817976885998,0.8822937044056643,0.0054301111457283596,0.46664333333333335,0.007505092345275367,0.6270905418387681,0.007130065752604626,208.8924598396477,9.279658131828388,1.6856496358911197,0.018034161869191736,0.0,0.0,0.0,0.0,101.0,0.0,0.4038461538461538,0.02543991645254413,0.0,0.0,0.6355013251304626,0.04001654183782295
mnist,PU-G,0.4,0.0,200,3,200.0,0.0,204.0,0.0,409.6666666666667,5.783117190965824,613.6666666666666,5.783117190965824,0.6667857747524977,0.005629503570209243,0.4718,0.0032746501085357746,0.8838012119222073,0.005768122867564254,0.40862,0.004762114376338862,0.5707962591151174,0.004704823747562963,304.5032312831327,12.206406379971568,3.257087839456896,0.056997318255280954,0.0,0.0,1.0,0.0,201.0,0.0,0.4003267973856209,0.018195308375261513,0.0,0.0,0.5849158565203348,0.0030328020415638264
mnist,PU-G,0.4,0.0,50,3,50.0,0.0,54.0,0.0,492.0,7.637626158259733,546.0,7.637626158259733,0.6003274742979556,0.0075548974430015,0.4932,0.013702676137650393,0.8638688380674625,0.003135317950282505,0.49022666666666664,0.007209348868733656,0.6493780043004233,0.006748524663003696,138.9473874557809,3.796588955634889,0.8536882242187858,0.00215228615811785,0.0,0.0,0.0,0.0,51.0,0.0,0.38888888888888884,0.01851851851851853,0.0,0.0,0.6456205447514852,0.04547829306563297
