method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
Marginal,volume_duplicate_fashion_mnist,0,0.1,0.3,100,100,3500,1500,104,835,939,0.29497797129442915,0.33375,0.33375,,,,,1.6361484481021762,0,0,101,0.11538461538461539,0.5769230769230769,0.6152522563934326,0.6152522563934326,0.9999963045120239,0.025273977836494523,0.970873786407767,0.9902912621359223,0.970873786407767,0.9828586897127057,0.4230769230769231,0.20039738923935604,2.599205221521288
Marginal,volume_duplicate_fashion_mnist,0,0.1,0.3,200,200,3500,1500,204,709,913,0.28729436482535675,0.258,0.258,,,,,3.8091232115402818,0,1,201,0.11274509803921569,0.4950980392156863,0.6170689463615417,0.6170689463615417,0.9999988675117493,0.015245024271692456,0.9901477832512315,0.9950738916256158,0.9901477832512315,0.9999306652175605,0.4950980392156863,0.17608203804995703,2.647835923900086
PU-R,volume_duplicate_fashion_mnist,0,0.1,0.3,50,50,3500,1500,54,1730,1784,0.5403416722547263,0.46875,0.46875,,,,,1.142325608059764,0,0,51,0.3333333333333333,0.6111111111111112,0.7713296413421631,0.7713296413421631,0.999720573425293,0.08611302358924218,0.7358490566037735,0.7358490566037735,0.6792452830188679,0.964078764808229,0.3888888888888889,0.2708066355907677,2.4583867288184647
PU-R,volume_duplicate_fashion_mnist,0,0.1,0.3,100,100,3500,1500,104,1817,1921,0.5794155761832371,0.47250000000000003,0.4725,,,,,2.61055517103523,0,0,101,0.28846153846153844,0.5673076923076923,0.6809477806091309,0.6809477806091309,0.999972939491272,0.050484588062300266,0.8737864077669902,0.8932038834951457,0.8640776699029126,0.9868884753797076,0.4326923076923077,0.24781782037395408,2.504364359252092
PU-R,volume_duplicate_fashion_mnist,0,0.1,0.3,200,200,3500,1500,204,1199,1403,0.43067271390464157,0.3405,0.3405,,,,,6.858509171754122,0,1,201,0.25980392156862747,0.5931372549019608,0.6229074001312256,0.6229074001312256,0.9999825358390808,0.024713563145564988,0.9802955665024631,0.9753694581280788,0.9704433497536946,0.9748237512262962,0.4068627450980392,0.19267476150136686,2.6146504769972663
PU-R-Vol,volume_duplicate_fashion_mnist,0,0.1,0.3,50,50,3500,1500,54,1366,1420,0.4355979414540343,0.4095,0.4095,,,,,1.104569566436112,0,0,51,0.25925925925925924,0.5185185185185185,0.7251842617988586,0.7251842617988586,0.9991239905357361,0.08654889267570567,0.6981132075471698,0.7924528301886793,0.660377358490566,0.9990102708804813,0.48148148148148145,0.2838932619927201,2.4322134760145597
PU-R-Vol,volume_duplicate_fashion_mnist,0,0.1,0.3,100,100,3500,1500,104,1443,1547,0.47229687205981463,0.37875000000000003,0.37875,,,,,2.585686095058918,0,0,101,0.28846153846153844,0.5288461538461539,0.6300166249275208,0.6300166249275208,0.9972928166389465,0.04444369371727254,0.941747572815534,0.9514563106796117,0.9320388349514563,0.9975977315497319,0.47115384615384615,0.22873821350443982,2.5425235729911204
PU-R-Vol,volume_duplicate_fashion_mnist,0,0.1,0.3,200,200,3500,1500,204,967,1171,0.36314362613484263,0.29774999999999996,0.29775,,,,,7.166232001967728,0,1,201,0.20098039215686275,0.5049019607843137,0.5943337082862854,0.5943337082862854,0.9939906597137451,0.022782583867791546,0.9852216748768473,0.9901477832512315,0.9802955665024631,0.9999306652175605,0.4950980392156863,0.18635442444141154,2.627291151117177
GREATS,volume_duplicate_fashion_mnist,0,0.1,0.3,50,50,3500,1500,54,1184,1238,,0.37875000000000003,0.37875,,,,,1.15556556917727,0,0,51,0.2962962962962963,0.6666666666666666,0.7312471270561218,0.7312471270561218,0.9990921020507812,0.07147463509496653,0.8301886792452831,0.8301886792452831,0.7924528301886793,0.9182958340544894,0.3333333333333333,0.27000163346613015,2.4599967330677397
GREATS,volume_duplicate_fashion_mnist,0,0.1,0.3,100,100,3500,1500,104,1367,1471,,0.41400000000000003,0.414,,,,,2.5006069745868444,0,0,101,0.3173076923076923,0.7019230769230769,0.7278872728347778,0.7278872728347778,0.9999513030052185,0.05045959686191337,0.8932038834951457,0.9223300970873787,0.8737864077669902,0.8789274256388384,0.2980769230769231,0.23814591983066405,2.523708160338672
GREATS,volume_duplicate_fashion_mnist,0,0.1,0.3,200,200,3500,1500,204,1202,1406,,0.399,0.399,,,,,5.6370014399290085,0,1,201,0.29901960784313725,0.7058823529411765,0.7161282300949097,0.7161282300949097,0.999998927116394,0.029632284615665968,0.9704433497536946,0.9753694581280788,0.9704433497536946,0.8739810481273579,0.29411764705882354,0.20185516754764404,2.596289664904712
