method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
GREATS,boundary_duplicate_fashion_mnist,2,0.3,0.8,100,100,1000,4000,104,377,481,,0.47924999999999995,0.47925,,,,,1.6146142948418856,0,1,101,0.4326923076923077,0.8173076923076923,0.6736962199211121,0.6736962199211121,0.9999948143959045,0.04218800380391982,0.941747572815534,0.970873786407767,0.9320388349514563,0.6859315226878925,0.18269230769230768,0.2284697191534706,1.3857651404232647
MaxLoss,boundary_duplicate_fashion_mnist,3,0.3,0.0,100,100,5000,0,104,2143,2247,0.4751206442597322,0.41225,0.41225,,,,,1.3217672482132912,0,1,101,0.3557692307692308,0.7211538461538461,0.7277581691741943,0.7277581691741943,0.9999357461929321,0.05074445946702679,0.8932038834951457,0.9320388349514563,0.883495145631068,0.8538738465459897,0.27884615384615385,0.23957564355348532,1.3802121782232573
Marginal,boundary_duplicate_fashion_mnist,3,0.3,0.0,100,100,5000,0,104,2343,2447,0.5153236408368684,0.4565,0.4565,,,,,2.0981175610795617,0,1,101,0.3076923076923077,0.9230769230769231,0.6437870860099792,0.6437870860099792,0.9990083575248718,0.02472929569702704,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.3912435636292556,0.07692307692307693,0.1896712476347643,1.4051643761826178
EL2N,boundary_duplicate_fashion_mnist,3,0.3,0.0,100,100,5000,0,104,2300,2404,0.5066941776312888,0.4515,0.4515,,,,,2.223078614100814,0,1,101,0.3942307692307692,0.6442307692307693,0.6920289993286133,0.6920289993286133,0.9999852180480957,0.05168453177202095,0.8932038834951457,0.9029126213592233,0.8640776699029126,0.9391151961320353,0.3557692307692308,0.2432265699535086,1.3783867150232458
GraNdLast,boundary_duplicate_fashion_mnist,3,0.3,0.0,100,100,5000,0,104,2369,2473,0.5205376937519759,0.45825000000000005,0.45825,,,,,2.349826253950596,0,1,101,0.3942307692307692,0.625,0.7371979355812073,0.7371979355812073,0.9997261166572571,0.05552750768013371,0.8543689320388349,0.8543689320388349,0.8058252427184466,0.954434002924965,0.375,0.24491378871039227,1.3775431056448038
RHO-PretrainRef,boundary_duplicate_fashion_mnist,3,0.3,0.0,100,100,5000,0,104,2429,2533,0.5325592973968014,0.44025000000000003,0.44025,,,,,2.406708282418549,0,1,101,0.4519230769230769,0.6730769230769231,0.6966832876205444,0.6966832876205444,0.9996908903121948,0.05543749627557773,0.9029126213592233,0.912621359223301,0.8737864077669902,0.9117517586347538,0.3269230769230769,0.25351954379616143,1.3732402281019191
PU-R,boundary_duplicate_fashion_mnist,3,0.3,0.0,100,100,5000,0,104,2397,2501,0.5261496561579406,0.5055000000000001,0.5055,,,,,3.094425435177982,0,1,101,0.3942307692307692,0.6442307692307693,0.6207221746444702,0.6207221746444702,0.9796550273895264,0.04378455877304077,0.970873786407767,0.970873786407767,0.9611650485436893,0.9391151961320353,0.3557692307692308,0.2321245093421442,1.3839377453289279
GREATS,boundary_duplicate_fashion_mnist,3,0.3,0.0,100,100,5000,0,104,2459,2563,,0.5197499999999999,0.51975,,,,,3.2449848977848887,0,1,101,0.41346153846153844,0.7019230769230769,0.6770366430282593,0.6770366430282593,0.9998704195022583,0.05231710024250364,0.8640776699029126,0.912621359223301,0.8349514563106796,0.8789274256388384,0.2980769230769231,0.24729130565767402,1.376354347171163
MaxLoss,boundary_duplicate_fashion_mnist,3,0.3,0.1,100,100,4500,500,104,2084,2188,0.5134348772116937,0.4165,0.4165,,,,,1.4056215798482299,0,1,101,0.38461538461538464,0.6730769230769231,0.6874839663505554,0.6874839663505554,0.9998986721038818,0.05540864965290699,0.8155339805825242,0.8737864077669902,0.7961165048543689,0.9117517586347538,0.3269230769230769,0.2622389796540461,1.368880510172977
Marginal,boundary_duplicate_fashion_mnist,3,0.3,0.1,100,100,4500,500,104,2006,2110,0.4960260814987123,0.41325,0.41325,,,,,1.9584890687838197,0,1,101,0.2692307692307692,0.8461538461538461,0.591191291809082,0.591191291809082,0.9984264969825745,0.02326566299188484,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.6193821946787638,0.15384615384615385,0.19236190646956214,1.403819046765219
EL2N,boundary_duplicate_fashion_mnist,3,0.3,0.1,100,100,4500,500,104,2081,2185,0.5127659202553332,0.44525000000000003,0.44525,,,,,2.1341161001473665,0,1,101,0.3557692307692308,0.6826923076923077,0.6797564029693604,0.6797564029693604,0.9993271827697754,0.05285146282714547,0.8932038834951457,0.912621359223301,0.8640776699029126,0.9014296082981941,0.3173076923076923,0.24915863233461505,1.3754206838326923
GraNdLast,boundary_duplicate_fashion_mnist,3,0.3,0.1,100,100,4500,500,104,2165,2269,0.5314782078494318,0.50525,0.50525,,,,,2.135171802714467,0,1,101,0.375,0.6538461538461539,0.7006418108940125,0.7006418108940125,0.9999867081642151,0.06253823504141233,0.8252427184466019,0.9029126213592233,0.8155339805825242,0.930586129131993,0.34615384615384615,0.2577334839095179,1.371133258045241
RHO-PretrainRef,boundary_duplicate_fashion_mnist,3,0.3,0.1,100,100,4500,500,104,2112,2216,0.5196761148399673,0.45899999999999996,0.459,,,,,2.281207994557917,0,1,101,0.4326923076923077,0.5384615384615384,0.679268479347229,0.679268479347229,0.9982729554176331,0.05129856392017846,0.9029126213592233,0.9223300970873787,0.8737864077669902,0.9957274520849256,0.46153846153846156,0.24426517432534875,1.3778674128373256
PU-R,boundary_duplicate_fashion_mnist,3,0.3,0.1,100,100,4500,500,104,2020,2124,0.4991531760315411,0.402,0.402,,,,,2.9943981086835265,0,1,101,0.36538461538461536,0.7115384615384616,0.6018430590629578,0.6018430590629578,0.9981909990310669,0.05301845999597346,0.9320388349514563,0.9320388349514563,0.912621359223301,0.8667256130949591,0.28846153846153844,0.252240410520394,1.373879794739803
GREATS,boundary_duplicate_fashion_mnist,3,0.3,0.1,100,100,4500,500,104,2094,2198,,0.49250000000000005,0.4925,,,,,3.0089026652276516,0,1,101,0.4423076923076923,0.7980769230769231,0.6923989057540894,0.6923989057540894,0.9999780654907227,0.047385086133642104,0.9223300970873787,0.9320388349514563,0.912621359223301,0.7257576154473544,0.20192307692307693,0.23742340909364032,1.3812882954531798
MaxLoss,boundary_duplicate_fashion_mnist,3,0.3,0.2,100,100,4000,1000,104,1849,1953,0.5169980745995417,0.47275,0.47275,,,,,1.4147000834345818,0,1,101,0.41346153846153844,0.7115384615384616,0.6859710216522217,0.6859710216522217,0.99998939037323,0.05244443891117874,0.8932038834951457,0.912621359223301,0.8543689320388349,0.8667256130949591,0.28846153846153844,0.25693656347315735,1.3715317182634212
Marginal,boundary_duplicate_fashion_mnist,3,0.3,0.2,100,100,4000,1000,104,1710,1814,0.482064509880729,0.43975,0.43975,,,,,1.7605811869725585,0,1,101,0.40384615384615385,0.8653846153846154,0.6137874126434326,0.6137874126434326,0.9962888956069946,0.02573790516053299,0.9902912621359223,0.9805825242718447,0.9805825242718447,0.56996137604035,0.1346153846153846,0.1943960838710768,1.4028019580644617
EL2N,boundary_duplicate_fashion_mnist,3,0.3,0.2,100,100,4000,1000,104,1856,1960,0.5187535985023715,0.49224999999999997,0.49225,,,,,1.8267172891646624,0,1,101,0.4519230769230769,0.6634615384615384,0.6923903822898865,0.6923903822898865,0.99998939037323,0.04970576404367836,0.8640776699029126,0.9320388349514563,0.8640776699029126,0.9214676689990972,0.33653846153846156,0.240834756282346,1.379582621858827
GraNdLast,boundary_duplicate_fashion_mnist,3,0.3,0.2,100,100,4000,1000,104,1826,1930,0.5112274154089391,0.45325000000000004,0.45325,,,,,1.9210073044523597,0,1,101,0.3942307692307692,0.6057692307692307,0.680379331111908,0.680379331111908,0.9999823570251465,0.0514211469483607,0.8932038834951457,0.912621359223301,0.8640776699029126,0.9674756088157445,0.3942307692307692,0.2534100211376343,1.3732949894311828
RHO-PretrainRef,boundary_duplicate_fashion_mnist,3,0.3,0.2,100,100,4000,1000,104,1914,2018,0.5332856547902338,0.4485,0.4485,,,,,1.8735869145020843,0,1,101,0.41346153846153844,0.6538461538461539,0.7072839736938477,0.7072839736938477,0.9999875426292419,0.05219943908233087,0.8737864077669902,0.912621359223301,0.8349514563106796,0.930586129131993,0.34615384615384615,0.24301987064038016,1.37849006467981
PU-R,boundary_duplicate_fashion_mnist,3,0.3,0.2,100,100,4000,1000,104,1740,1844,0.48961605195654556,0.45825000000000005,0.45825,,,,,2.6605374310165644,0,1,101,0.40384615384615385,0.6826923076923077,0.6147512197494507,0.6147512197494507,0.9999909400939941,0.05258364092956469,0.9223300970873787,0.9514563106796117,0.9223300970873787,0.9014296082981941,0.3173076923076923,0.25122598480904895,1.3743870075954754
GREATS,boundary_duplicate_fashion_mnist,3,0.3,0.2,100,100,4000,1000,104,1960,2064,,0.563,0.563,,,,,2.6672103395685554,0,1,101,0.36538461538461536,0.7980769230769231,0.6841000914573669,0.6841000914573669,0.9847428202629089,0.046052932449914874,0.941747572815534,0.941747572815534,0.912621359223301,0.7257576154473544,0.20192307692307693,0.2330227902140622,1.3834886048929689
MaxLoss,boundary_duplicate_fashion_mnist,3,0.3,0.3,100,100,3500,1500,104,1526,1630,0.4961916854372248,0.4225,0.4225,,,,,1.3396739233285189,0,1,101,0.38461538461538464,0.6730769230769231,0.6987593770027161,0.6987593770027161,0.9999481439590454,0.049244452448724545,0.9320388349514563,0.9320388349514563,0.912621359223301,0.9117517586347538,0.3269230769230769,0.24326971679882947,1.3783651416005853
Marginal,boundary_duplicate_fashion_mnist,3,0.3,0.3,100,100,3500,1500,104,1484,1588,0.484109100070782,0.403,0.403,,,,,1.6390549670904875,0,1,101,0.34615384615384615,0.875,0.6076105833053589,0.6076105833053589,0.9959886074066162,0.02372865219718044,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.5435644431995964,0.125,0.19024619667413806,1.404876901662931
EL2N,boundary_duplicate_fashion_mnist,3,0.3,0.3,100,100,3500,1500,104,1734,1838,0.5557659519836307,0.47950000000000004,0.4795,,,,,1.6571386540308595,0,1,101,0.38461538461538464,0.6826923076923077,0.675248384475708,0.675248384475708,0.9968798756599426,0.05481209280421433,0.8737864077669902,0.9223300970873787,0.8640776699029126,0.9014296082981941,0.3173076923076923,0.2584807636564968,1.3707596181717516
GraNdLast,boundary_duplicate_fashion_mnist,3,0.3,0.3,100,100,3500,1500,104,1633,1737,0.5268927610013634,0.48324999999999996,0.48325,,,,,1.6942588845267892,0,1,101,0.38461538461538464,0.6923076923076923,0.7199121117591858,0.7199121117591858,0.9997325539588928,0.05345400039432118,0.883495145631068,0.912621359223301,0.8737864077669902,0.8904916402194913,0.3076923076923077,0.24823796951795002,1.375881015241025
RHO-PretrainRef,boundary_duplicate_fashion_mnist,3,0.3,0.3,100,100,3500,1500,104,1569,1673,0.5085434200591408,0.43999999999999995,0.44,,,,,1.6386854723095894,0,1,101,0.3942307692307692,0.7019230769230769,0.6789836287498474,0.6789836287498474,0.9997012615203857,0.05036756425227934,0.9223300970873787,0.941747572815534,0.9029126213592233,0.8789274256388384,0.2980769230769231,0.2470681792291349,1.3764659103854324
PU-R,boundary_duplicate_fashion_mnist,3,0.3,0.3,100,100,3500,1500,104,1628,1732,0.5254607101087458,0.46675,0.46675,,,,,2.4211655305698514,0,1,101,0.34615384615384615,0.6634615384615384,0.6406471133232117,0.6406471133232117,0.9979182481765747,0.04280449522351756,0.970873786407767,0.9611650485436893,0.9611650485436893,0.9214676689990972,0.33653846153846156,0.23440543998428473,1.3827972800078576
GREATS,boundary_duplicate_fashion_mnist,3,0.3,0.3,100,100,3500,1500,104,1584,1688,,0.4275,0.4275,,,,,2.5482981093227863,0,1,101,0.3942307692307692,0.8269230769230769,0.6935176253318787,0.6935176253318787,0.9990150928497314,0.04775775809889858,0.9029126213592233,0.9029126213592233,0.8640776699029126,0.6646953053493418,0.17307692307692307,0.23782210031813106,1.3810889498409344
MaxLoss,boundary_duplicate_fashion_mnist,3,0.3,0.4,100,100,3000,2000,104,1371,1475,0.5245260297670029,0.48175,0.48175,,,,,1.1987169468775392,0,1,101,0.41346153846153844,0.7019230769230769,0.6739363670349121,0.6739363670349121,0.9998325109481812,0.062428746987315056,0.8349514563106796,0.8640776699029126,0.7864077669902912,0.8789274256388384,0.2980769230769231,0.2644992480650841,1.367750375967458
Marginal,boundary_duplicate_fashion_mnist,3,0.3,0.4,100,100,3000,2000,104,1415,1519,0.5392219026689418,0.503,0.503,,,,,1.475739598274231,0,1,101,0.33653846153846156,0.9423076923076923,0.6245387196540833,0.6245387196540833,0.9996581077575684,0.022120140709923308,0.9902912621359223,0.9805825242718447,0.9805825242718447,0.3182152976832331,0.057692307692307696,0.18977903774596297,1.4051104811270185
EL2N,boundary_duplicate_fashion_mnist,3,0.3,0.4,100,100,3000,2000,104,1436,1540,0.5462257327744737,0.49575,0.49575,,,,,1.6499594766646624,0,1,101,0.36538461538461536,0.6730769230769231,0.6807938814163208,0.6807938814163208,0.9976903200149536,0.04891156050765399,0.941747572815534,0.9611650485436893,0.9320388349514563,0.9117517586347538,0.3269230769230769,0.24134332950851348,1.3793283352457433
GraNdLast,boundary_duplicate_fashion_mnist,3,0.3,0.4,100,100,3000,2000,104,1299,1403,0.5004164645797573,0.49424999999999997,0.49425,,,,,1.5026148622855544,0,1,101,0.40384615384615385,0.6538461538461539,0.6500036120414734,0.6500036120414734,0.999984860420227,0.04918558881120774,0.9029126213592233,0.941747572815534,0.883495145631068,0.930586129131993,0.34615384615384615,0.24779112631141173,1.376104436844294
RHO-PretrainRef,boundary_duplicate_fashion_mnist,3,0.3,0.4,100,100,3000,2000,104,1397,1501,0.533213417918887,0.4625,0.4625,,,,,1.7732506217435002,0,1,101,0.41346153846153844,0.6442307692307693,0.7030318975448608,0.7030318975448608,0.999940037727356,0.046391823338073436,0.941747572815534,0.9611650485436893,0.9223300970873787,0.9391151961320353,0.3557692307692308,0.23058054016511523,1.3847097299174425
PU-R,boundary_duplicate_fashion_mnist,3,0.3,0.4,100,100,3000,2000,104,1412,1516,0.5382208217633888,0.49375,0.49375,,,,,2.2823104904964566,0,1,101,0.4230769230769231,0.6826923076923077,0.6141284108161926,0.6141284108161926,0.9994537830352783,0.04421685419036347,0.970873786407767,0.9514563106796117,0.941747572815534,0.9014296082981941,0.3173076923076923,0.2339109838104233,1.3830445080947884
GREATS,boundary_duplicate_fashion_mnist,3,0.3,0.4,100,100,3000,2000,104,1306,1410,,0.46299999999999997,0.463,,,,,2.2957487432286143,0,1,101,0.3269230769230769,0.7884615384615384,0.6585162878036499,0.6585162878036499,0.9982343316078186,0.048331406220649055,0.912621359223301,0.9514563106796117,0.912621359223301,0.7444131797881749,0.21153846153846154,0.2406291606660342,1.3796854196669828
MaxLoss,boundary_duplicate_fashion_mnist,3,0.3,0.5,100,100,2500,2500,104,1176,1280,0.5477831322932616,0.51275,0.51275,,,,,1.2299366053193808,0,1,101,0.3942307692307692,0.6730769230769231,0.6699894070625305,0.6699894070625305,0.9999792575836182,0.04679958970801344,0.9611650485436893,0.9611650485436893,0.9514563106796117,0.9117517586347538,0.3269230769230769,0.2383170441719812,1.3808414779140095
Marginal,boundary_duplicate_fashion_mnist,3,0.3,0.5,100,100,2500,2500,104,1191,1295,0.5537807579967193,0.50875,0.50875,,,,,1.4661702290177345,0,1,101,0.36538461538461536,0.9038461538461539,0.6142997741699219,0.6142997741699219,0.9981933832168579,0.024706239694530525,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.4566836315394428,0.09615384615384616,0.19468752399909328,1.4026562380004535
EL2N,boundary_duplicate_fashion_mnist,3,0.3,0.5,100,100,2500,2500,104,1135,1239,0.5313629332813434,0.54325,0.54325,,,,,1.5545983435586095,0,1,101,0.38461538461538464,0.6634615384615384,0.6745259165763855,0.6745259165763855,0.9999686479568481,0.05726067389099343,0.8737864077669902,0.9029126213592233,0.8446601941747572,0.9214676689990972,0.33653846153846156,0.25727768279160723,1.3713611586041963
GraNdLast,boundary_duplicate_fashion_mnist,3,0.3,0.5,100,100,2500,2500,104,1131,1235,0.5297588738612831,0.42525,0.42525,,,,,1.7278114324435592,0,1,101,0.4326923076923077,0.7019230769230769,0.6561896800994873,0.6561896800994873,0.999352216720581,0.049466776037679135,0.8932038834951457,0.9223300970873787,0.8543689320388349,0.8789274256388384,0.2980769230769231,0.24820881138809606,1.3758955943059519
RHO-PretrainRef,boundary_duplicate_fashion_mnist,3,0.3,0.5,100,100,2500,2500,104,1079,1183,0.50887234241236,0.45475,0.45475,,,,,1.4048507753759623,0,1,101,0.3557692307692308,0.6346153846153846,0.6748559474945068,0.6748559474945068,0.999927818775177,0.047429201093692225,0.9320388349514563,0.941747572815534,0.9029126213592233,0.9470622432515329,0.36538461538461536,0.2439610160165729,1.3780194919917135
PU-R,boundary_duplicate_fashion_mnist,3,0.3,0.5,100,100,2500,2500,104,1182,1286,0.5501828113337979,0.5487500000000001,0.54875,,,,,2.047286589629948,0,1,101,0.4230769230769231,0.7403846153846154,0.5841379165649414,0.5841379165649414,0.9869695901870728,0.04514268474671447,0.970873786407767,0.941747572815534,0.9320388349514563,0.826165427834159,0.25961538461538464,0.23805320929806503,1.3809733953509675
GREATS,boundary_duplicate_fashion_mnist,3,0.3,0.5,100,100,2500,2500,104,1144,1248,,0.524,0.524,,,,,2.0131791830062866,0,1,101,0.4423076923076923,0.7596153846153846,0.6553651094436646,0.6553651094436646,0.9999873638153076,0.04692657335290631,0.9320388349514563,0.9514563106796117,0.9223300970873787,0.7956792965030225,0.2403846153846154,0.23788693608926756,1.3810565319553663
MaxLoss,boundary_duplicate_fashion_mnist,3,0.3,0.6,100,100,2000,3000,104,899,1003,0.5411584430839866,0.44999999999999996,0.45,,,,,0.9640424232929945,0,1,101,0.38461538461538464,0.7596153846153846,0.6736003756523132,0.6736003756523132,0.9991786479949951,0.05235393070480199,0.883495145631068,0.9320388349514563,0.8543689320388349,0.7956792965030225,0.2403846153846154,0.24463095998428247,1.377684520007859
Marginal,boundary_duplicate_fashion_mnist,3,0.3,0.6,100,100,2000,3000,104,868,972,0.5256178554263897,0.366,0.366,,,,,1.1906583085656166,0,1,101,0.3269230769230769,0.8653846153846154,0.5874267816543579,0.5874267816543579,0.998038649559021,0.021939208495964126,0.9805825242718447,0.9805825242718447,0.970873786407767,0.56996137604035,0.1346153846153846,0.1947312611938742,1.402634369403063
EL2N,boundary_duplicate_fashion_mnist,3,0.3,0.6,100,100,2000,3000,104,904,1008,0.5436613696510904,0.44699999999999995,0.447,,,,,1.187330367974937,0,1,101,0.375,0.7884615384615384,0.6766537427902222,0.6766537427902222,0.9857640862464905,0.050192306342634184,0.9223300970873787,0.941747572815534,0.9029126213592233,0.7444131797881749,0.21153846153846154,0.23987751746652436,1.3800612412667377
GraNdLast,boundary_duplicate_fashion_mnist,3,0.3,0.6,100,100,2000,3000,104,890,994,0.5366506401915103,0.46575,0.46575,,,,,1.2214968837797642,0,1,101,0.41346153846153844,0.7692307692307693,0.6631999611854553,0.6631999611854553,0.9998763799667358,0.04731886392658197,0.8932038834951457,0.9514563106796117,0.8640776699029126,0.7793498372920851,0.23076923076923078,0.24426727904951073,1.3778663604752446
RHO-PretrainRef,boundary_duplicate_fashion_mnist,3,0.3,0.6,100,100,2000,3000,104,928,1032,0.5556613962398842,0.46175,0.46175,,,,,1.2511589108034968,0,1,101,0.40384615384615385,0.7211538461538461,0.6899906396865845,0.6899906396865845,0.9999994039535522,0.0471110760586933,0.8932038834951457,0.941747572815534,0.883495145631068,0.8538738465459897,0.27884615384615385,0.2407936968376648,1.3796031515811675
PU-R,boundary_duplicate_fashion_mnist,3,0.3,0.6,100,100,2000,3000,104,830,934,0.5065153940813616,0.45899999999999996,0.459,,,,,1.589551778510213,0,1,101,0.3269230769230769,0.7019230769230769,0.6240934729576111,0.6240934729576111,0.985807478427887,0.03826249079796874,0.9805825242718447,0.970873786407767,0.9611650485436893,0.8789274256388384,0.2980769230769231,0.223162029178285,1.3884189854108575
GREATS,boundary_duplicate_fashion_mnist,3,0.3,0.6,100,100,2000,3000,104,949,1053,,0.47750000000000004,0.4775,,,,,1.7125052139163017,0,1,101,0.3557692307692308,0.7884615384615384,0.7014858722686768,0.7014858722686768,0.9950262308120728,0.03891224710686693,0.970873786407767,0.9514563106796117,0.941747572815534,0.7444131797881749,0.21153846153846154,0.21771184596080367,1.3911440770195982
MaxLoss,boundary_duplicate_fashion_mnist,3,0.3,0.7,100,100,1500,3500,104,634,738,0.5372667102492414,0.4215,0.4215,,,,,0.9542872561141849,0,1,101,0.4326923076923077,0.7307692307692307,0.6646239161491394,0.6646239161491394,0.9970360994338989,0.046359903459410066,0.941747572815534,0.9320388349514563,0.9223300970873787,0.8403586716091171,0.2692307692307692,0.23464714958713218,1.3826764252064339
Marginal,boundary_duplicate_fashion_mnist,3,0.3,0.7,100,100,1500,3500,104,625,729,0.5312472304212861,0.38875000000000004,0.38875,,,,,1.1138598648831248,0,1,101,0.3173076923076923,0.875,0.601399838924408,0.601399838924408,0.9980565309524536,0.025306869406723283,0.9902912621359223,0.970873786407767,0.970873786407767,0.5435644431995964,0.125,0.1962950584125512,1.4018524707937243
EL2N,boundary_duplicate_fashion_mnist,3,0.3,0.7,100,100,1500,3500,104,651,755,0.5486187786445953,0.5065,0.5065,,,,,1.102205022238195,0,1,101,0.38461538461538464,0.7019230769230769,0.6714608073234558,0.6714608073234558,0.9964098930358887,0.0423562030479746,0.970873786407767,0.9611650485436893,0.9514563106796117,0.8789274256388384,0.2980769230769231,0.22526631699502508,1.3873668415024873
GraNdLast,boundary_duplicate_fashion_mnist,3,0.3,0.7,100,100,1500,3500,104,698,802,0.5798805911326781,0.5265,0.5265,,,,,1.0553194154053926,0,1,101,0.41346153846153844,0.6826923076923077,0.6830518841743469,0.6830518841743469,0.9990408420562744,0.046323902760315866,0.941747572815534,0.9611650485436893,0.9223300970873787,0.9014296082981941,0.3173076923076923,0.23173890847524636,1.384130545762377
RHO-PretrainRef,boundary_duplicate_fashion_mnist,3,0.3,0.7,100,100,1500,3500,104,649,753,0.5472844676696695,0.47924999999999995,0.47925,,,,,1.2583596287295222,0,1,101,0.38461538461538464,0.7019230769230769,0.6948400735855103,0.6948400735855103,0.9987363815307617,0.049876880153868965,0.9320388349514563,0.941747572815534,0.912621359223301,0.8789274256388384,0.2980769230769231,0.23368285224515753,1.3831585738774212
PU-R,boundary_duplicate_fashion_mnist,3,0.3,0.7,100,100,1500,3500,104,581,685,0.5017233343678527,0.43300000000000005,0.433,,,,,1.5425403490662575,0,1,101,0.3557692307692308,0.7596153846153846,0.622412383556366,0.622412383556366,0.9865785241127014,0.03873917619580204,0.970873786407767,0.970873786407767,0.9611650485436893,0.7956792965030225,0.2403846153846154,0.22056112912878587,1.389719435435607
GREATS,boundary_duplicate_fashion_mnist,3,0.3,0.7,100,100,1500,3500,104,666,770,,0.49024999999999996,0.49025,,,,,1.5283328872174025,0,1,101,0.4326923076923077,0.7884615384615384,0.6829303503036499,0.6829303503036499,0.9999991655349731,0.05016781823727691,0.8932038834951457,0.9514563106796117,0.8737864077669902,0.7444131797881749,0.21153846153846154,0.23796807856409613,1.381015960717952
MaxLoss,boundary_duplicate_fashion_mnist,3,0.3,0.8,100,100,1000,4000,104,429,533,0.5874528988497332,0.60225,0.60225,,,,,0.9121081875637174,0,1,101,0.36538461538461536,0.7980769230769231,0.6832902431488037,0.6832902431488037,0.9999412894248962,0.04788260610358229,0.941747572815534,0.941747572815534,0.912621359223301,0.7257576154473544,0.20192307692307693,0.23462761672021415,1.382686191639893
Marginal,boundary_duplicate_fashion_mnist,3,0.3,0.8,100,100,1000,4000,104,425,529,0.5834797579445876,0.475,0.475,,,,,0.9548070840537548,0,1,101,0.2692307692307692,0.9807692307692307,0.6056198477745056,0.6056198477745056,0.9977940320968628,0.02625068769003581,0.9805825242718447,0.9805825242718447,0.970873786407767,0.1370994788998177,0.019230769230769232,0.1960501147213573,1.4019749426393213
EL2N,boundary_duplicate_fashion_mnist,3,0.3,0.8,100,100,1000,4000,104,404,508,0.5625620305654593,0.4435,0.4435,,,,,1.0417540483176708,0,1,101,0.33653846153846156,0.6923076923076923,0.6721858978271484,0.6721858978271484,0.9993208646774292,0.047143112687231266,0.9611650485436893,0.9514563106796117,0.9320388349514563,0.8904916402194913,0.3076923076923077,0.235755671868939,1.3821221640655306
GraNdLast,boundary_duplicate_fashion_mnist,3,0.3,0.8,100,100,1000,4000,104,362,466,0.5204323190264404,0.38625,0.38625,,,,,1.0789646254852414,0,1,101,0.36538461538461536,0.5769230769230769,0.6552520990371704,0.6552520990371704,0.9858246445655823,0.04293300312699624,0.970873786407767,0.9611650485436893,0.941747572815534,0.9828586897127057,0.4230769230769231,0.23089486275155144,1.3845525686242244
RHO-PretrainRef,boundary_duplicate_fashion_mnist,3,0.3,0.8,100,100,1000,4000,104,426,530,0.5844733799458481,0.49350000000000005,0.4935,,,,,1.1314032105728984,0,1,101,0.46153846153846156,0.7980769230769231,0.6840146780014038,0.6840146780014038,0.9999095797538757,0.043088684961633775,0.9611650485436893,0.9611650485436893,0.941747572815534,0.7257576154473544,0.20192307692307693,0.22855959429171652,1.3857202028541418
PU-R,boundary_duplicate_fashion_mnist,3,0.3,0.8,100,100,1000,4000,104,380,484,0.538535862986464,0.41425,0.41425,,,,,1.393067209981382,0,1,101,0.3173076923076923,0.6923076923076923,0.6263343691825867,0.6263343691825867,0.9889544248580933,0.03848957031675913,0.970873786407767,0.9514563106796117,0.941747572815534,0.8904916402194913,0.3076923076923077,0.22212350180854837,1.3889382490957258
GREATS,boundary_duplicate_fashion_mnist,3,0.3,0.8,100,100,1000,4000,104,388,492,,0.43225,0.43225,,,,,1.371544148772955,0,1,101,0.375,0.7980769230769231,0.6664435267448425,0.6664435267448425,0.9996651411056519,0.04377893192096821,0.9223300970873787,0.941747572815534,0.9029126213592233,0.7257576154473544,0.20192307692307693,0.22858998445522627,1.385705007772387
MaxLoss,boundary_duplicate_fashion_mnist,4,0.3,0.0,100,100,5000,0,104,2333,2437,0.5133174809161574,0.4595,0.4595,,,,,1.230480964295566,0,1,101,0.4230769230769231,0.8269230769230769,0.736068606376648,0.736068606376648,0.999970555305481,0.05013321267748342,0.912621359223301,0.9320388349514563,0.883495145631068,0.6646953053493418,0.17307692307692307,0.23301714339313978,1.38349142830343
Marginal,boundary_duplicate_fashion_mnist,4,0.3,0.0,100,100,5000,0,104,2287,2391,0.5040837432607077,0.41625,0.41625,,,,,1.888064794242382,0,1,101,0.27884615384615385,0.8846153846153846,0.5921643376350403,0.5921643376350403,0.9987000226974487,0.025744966981769764,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.5159469300074474,0.11538461538461539,0.19823368903732175,1.4008831554813392
EL2N,boundary_duplicate_fashion_mnist,4,0.3,0.0,100,100,5000,0,104,2400,2504,0.5267507426906377,0.4405,0.4405,,,,,1.941769097931683,0,1,101,0.4326923076923077,0.7788461538461539,0.7010580897331238,0.7010580897331238,0.999974250793457,0.057107488507206,0.8058252427184466,0.8932038834951457,0.7669902912621359,0.7622688025356509,0.22115384615384615,0.2532554009138313,1.3733722995430844
