method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,selection_steps,certified_bound,test_error,test_inappropriate_risk,pool_empirical_error,support_empirical_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,self_selected_bound,self_selected_bound_raw,self_selected_empirical_risk,self_selected_initial_gap,self_selected_reciprocal_gap,self_selected_total_gap,self_selected_lipschitz_sample,self_selected_log_cover_constant,self_selected_concentration_rate_constant,self_selected_data_diameter,self_selected_dimension,self_selected_wasserstein_p,ada_bound,ada_bound_raw,ada_empirical_risk,ada_alpha,ada_query_count,ada_initial_size,ada_final_size,ada_sigma,ada_beta,ada_epsilon,ada_delta_sum,ada_gamma_star,runtime_sec,stop_reached,train_calls,loss_eval_count,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
GREATS,mnist,3,0.3,0.2,4000,1000,800,1199,1999,796,,0.40480000000000005,0.4048,0.29974999999999996,0.0,0.8305622328928529,0.30115000000000003,0.5288658507158406,964.1896864204616,1.0,17.41285625089355,0.0,1.010779660365391,16.40207659052816,17.41285625089355,0.99975,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.0360916988253517,0.29974999999999996,0.7363416988253516,797,4000,4000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,2.815844622893913,24.707911786193506,57.24304595403373,0,797,2867606,0.46,0.0,0.5782589316368103,0.5782589316368103,0.9927008152008057,0.0078069778888932755,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.1598601007745441,1.4200699496127278
PU-R,mnist,3,0.3,0.3,3500,1500,800,1022,1822,796,0.5511988861835562,0.2502,0.2502,0.29200000000000004,0.0,0.79397386118739,0.29194285714285717,0.5191745416996496,646.197237806242,1.0,19.501210405175897,0.0,1.0109516123346298,18.490258792841267,19.501210405175897,0.9997142857142857,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.108269657151048,0.29200000000000004,0.8162696571510479,797,3500,3500,0.058780160722749115,1.582581761977049e-05,0.3076923076923077,6.822854508322281,19.61848348221287,97.69120568409562,0,797,2469106,0.3575,0.0,0.5571416616439819,0.5571416616439819,0.9979378581047058,0.008011879839145291,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1644518077278222,1.417774096136089
GREATS,mnist,3,0.3,0.3,3500,1500,800,949,1749,796,,0.4172,0.4172,0.27114285714285713,0.0,0.8233244599892228,0.27361142857142856,0.4995988091138831,941.7504354458357,1.0,19.501210405175897,0.0,1.0109516123346298,18.490258792841267,19.501210405175897,0.9997142857142857,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.087412514293905,0.27114285714285713,0.8162696571510479,797,3500,3500,0.058780160722749115,1.582581761977049e-05,0.3076923076923077,6.822854508322281,19.61848348221287,55.489445835351944,0,797,2469106,0.44875,0.0,0.579364538192749,0.579364538192749,0.9907172918319702,0.007874958888535505,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16132761634408352,1.4193361918279583
PU-R,mnist,3,0.3,0.4,3000,2000,800,819,1619,796,0.572514682309702,0.26139999999999997,0.2614,0.273,0.0,0.7969121778662352,0.2729133333333333,0.49884573662647347,648.9430690906956,1.0,22.194979199690984,0.0,1.0111501526918,21.183829046999183,22.194979199690984,0.9996666666666667,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.2107613363135763,0.273,0.9377613363135762,797,3000,3000,0.058780160722749115,0.00012568600613418795,0.46153846153846156,1.1429157756941084,20.462404694843556,94.69680912513286,0,797,2070606,0.3525,0.0,0.5513546466827393,0.5513546466827393,0.9963256120681763,0.0069656814565096465,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16012908710774681,1.4199354564461266
GREATS,mnist,3,0.3,0.4,3000,2000,800,664,1464,796,,0.36860000000000004,0.3686,0.22133333333333338,0.0,0.8050833613496475,0.22232000000000002,0.4426583937315852,954.2661961717499,1.0,22.194979199690984,0.0,1.0111501526918,21.183829046999183,22.194979199690984,0.9996666666666667,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.1590946696469095,0.22133333333333338,0.9377613363135762,797,3000,3000,0.058780160722749115,0.00012568600613418795,0.46153846153846156,1.1429157756941084,20.462404694843556,53.49321588873863,0,797,2070606,0.43125,0.0,0.5807942748069763,0.5807942748069763,0.9904825687408447,0.00758673899220734,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15961041972329731,1.4201947901383514
PU-R,mnist,3,0.3,0.5,2500,2500,800,523,1323,796,0.5649622809723951,0.22119999999999995,0.2212,0.20920000000000005,0.0,0.7717657997461193,0.209984,0.4284340319137504,673.4161103911679,1.0,25.79888543214948,0.0,1.0113850264248379,24.787500405724643,25.79888543214948,0.9996,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.1998856522528685,0.20920000000000005,0.9906856522528684,797,2500,2500,0.1193776641714437,0.00099817731491033,0.3076923076923077,0.15040538736107592,37.876397405276386,92.51504893228412,0,797,1672106,0.355,0.0,0.5693033933639526,0.5693033933639526,0.9942641258239746,0.007528203410167569,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16214448324589117,1.4189277583770545
GREATS,mnist,3,0.3,0.5,2500,2500,800,441,1241,796,,0.3508,0.3508,0.17679999999999996,0.0012499999999999734,0.7981302447185458,0.17800000000000002,0.39044361668342564,978.2011643631763,1.0,25.800135432149478,0.0012499999999999734,1.0113850264248379,24.787500405724643,25.79888543214948,0.9996,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.1674856522528683,0.17679999999999996,0.9906856522528684,797,2500,2500,0.1193776641714437,0.00099817731491033,0.3076923076923077,0.15040538736107592,37.876397405276386,51.74775030091405,0,797,1672106,0.44,0.0,0.5748561024665833,0.5748561024665833,0.9934128522872925,0.007129852820271731,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1582828258941962,1.4208585870529018
PU-R,mnist,3,0.3,0.6,2000,3000,800,374,1174,796,0.6261800797074102,0.21799999999999997,0.218,0.18700000000000006,0.0,0.7867530067530241,0.18651,0.40071858594998966,689.91168115126,1.0,30.85877307871642,0.0,1.0116725628910501,29.84710051582537,30.85877307871642,0.9995,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.234605315643441,0.18700000000000006,1.0476053156434408,797,2000,2000,0.1193776641714437,0.00012568600613418795,0.3076923076923077,1.234885682521912,25.382064554997893,90.40706692263484,0,797,1273606,0.34125,0.0,0.5623204708099365,0.5623204708099365,0.9964535236358643,0.007044701445940998,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1595715338316774,1.4202142330841614
GREATS,mnist,3,0.3,0.6,2000,3000,800,262,1062,796,,0.3732,0.3732,0.131,0.0,0.778054713150784,0.13033999999999998,0.33023960647980644,905.623741127417,1.0,30.85877307871642,0.0,1.0116725628910501,29.84710051582537,30.85877307871642,0.9995,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.1786053156434408,0.131,1.0476053156434408,797,2000,2000,0.1193776641714437,0.00012568600613418795,0.3076923076923077,1.234885682521912,25.382064554997893,50.393960361368954,0,797,1273606,0.4325,0.0,0.5812946557998657,0.5812946557998657,0.9907854795455933,0.0069563425005004466,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15827513687837,1.420862431560815
PU-R,mnist,3,0.3,0.7,1500,3500,800,187,987,796,0.7010985512170009,0.28580000000000005,0.2858,0.126,0.0024999999999999467,0.7818718853545455,0.12524000000000002,0.3234853293177694,712.6576869928997,1.0,38.449327692492986,0.0024999999999999467,1.0120433825029667,37.43478430999002,38.44682769249299,0.9993333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.3769539867142138,0.126,1.2509539867142137,797,1500,1500,0.1193776641714437,0.00012568600613418795,0.46153846153846156,0.4876560556199891,21.028732967288033,88.28969409316778,0,797,875106,0.3775,0.0,0.5665872097015381,0.5665872097015381,0.9972075819969177,0.007236514447654104,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.0,0.0,0.1606461193875922,1.419676940306204
GREATS,mnist,3,0.3,0.7,1500,3500,800,38,838,796,,0.3661,0.3661,0.02533333333333332,0.0,0.704412931450076,0.027039999999999995,0.1710436954760298,911.3778350480148,1.0,38.44682769249299,0.0,1.0120433825029667,37.43478430999002,38.44682769249299,0.9993333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.276287320047547,0.02533333333333332,1.2509539867142137,797,1500,1500,0.1193776641714437,0.00012568600613418795,0.46153846153846156,0.4876560556199891,21.028732967288033,48.19567909371108,0,797,875106,0.4325,0.0,0.5707474946975708,0.5707474946975708,0.9916597008705139,0.007102281118606745,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15695800633047707,1.4215209968347615
PU-R,mnist,3,0.3,0.8,1000,4000,753,0,753,749,0.7998699594754726,0.3195,0.3195,0.0,0.0,0.6790040795568517,0.00028000000000000025,0.10230848708236435,722.0522131351169,1.0,48.939726520062656,0.0,1.012566254188933,47.927160265873724,48.939726520062656,0.999,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.5710992796068628,0.0,1.5710992796068628,750,1000,1000,0.1193776641714437,0.00012568600613418795,0.6153846153846154,1.0948769916421577,13.639927474155439,75.52715602423996,1,750,466125,0.38114209827357237,0.0,0.5720281600952148,0.5720281600952148,0.9941461086273193,0.008076017544149085,0.9986702127659575,0.9986702127659575,0.9986702127659575,0.0,0.0,0.16149677097449555,1.4192516145127523
GREATS,mnist,3,0.3,0.8,1000,4000,584,0,584,580,,0.3319,0.3319,0.0,0.0,0.6921251517482513,0.0005800000000000005,0.10382400648088892,753.0525758506078,1.0,41.026005894575576,0.0,1.012566254188933,40.01343964038664,41.026005894575576,0.999,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.413938705381657,0.0,1.413938705381657,581,1000,1000,0.1193776641714437,0.00012568600613418795,0.46153846153846156,2.7536588654081346,13.682409178063347,23.764234881848097,1,581,410186,0.4058219178082192,0.0,0.5710586309432983,0.5710586309432983,0.9911627769470215,0.009571059937644781,0.9982847341337907,0.9982847341337907,0.9982847341337907,0.0,0.0,0.1588059928690095,1.4205970035654953
PU-R,mnist,4,0.3,0.0,5000,0,800,1609,2409,796,0.5076980020385236,0.27090000000000003,0.2709,0.3218,0.0,0.7824002273875833,0.32168399999999997,0.5501555019835604,656.4525234561262,1.0,14.387668439452662,0.0,1.0104923776789552,13.377176061773707,14.387668439452662,0.9998,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.0057562425752629,0.3218,0.6839562425752629,797,5000,5000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.36348211248317414,36.83055024935381,102.91384282521904,0,797,3664606,0.3525,0.0,0.5589563846588135,0.5589563846588135,0.9963952898979187,0.007336278684968793,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16286804281960202,1.418565978590199
GREATS,mnist,4,0.3,0.0,5000,0,800,1719,2519,796,,0.44530000000000003,0.4453,0.3438,0.0,0.8359728891211962,0.3442319999999999,0.5730395806699471,951.957420312912,1.0,14.387668439452662,0.0,1.0104923776789552,13.377176061773707,14.387668439452662,0.9998,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.0277562425752629,0.3438,0.6839562425752629,797,5000,5000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.36348211248317414,36.83055024935381,61.251594048924744,0,797,3664606,0.43125,0.0,0.5865532159805298,0.5865532159805298,0.9905600547790527,0.007822263095346052,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.1620557809500072,1.4189721095249963
PU-R,mnist,4,0.3,0.1,4500,500,800,1413,2213,796,0.5190076147555374,0.2479,0.2479,0.31399999999999995,0.0,0.7812833179529268,0.3144222222222222,0.5426766460273543,619.7837177362186,1.0,15.747062503289165,0.0,1.0106280122561337,14.73643449103303,15.747062503289165,0.9997777777777778,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.0134450334629372,0.31399999999999995,0.6994450334629374,797,4500,4500,0.058780160722749115,0.00012568600613418795,0.3076923076923077,1.0601192454501767,30.443296760233448,101.6146235158667,0,797,3266106,0.33,0.0,0.5593404173851013,0.5593404173851013,0.9959089159965515,0.007684919736039206,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16606906550753714,1.4169654672462313
GREATS,mnist,4,0.3,0.1,4500,500,800,1369,2169,796,,0.4131,0.4131,0.30422222222222217,0.0,0.8204221762948698,0.3035911111111111,0.5314199935658867,975.6122701192528,1.0,15.747062503289165,0.0,1.0106280122561337,14.73643449103303,15.747062503289165,0.9997777777777778,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.0036672556851596,0.30422222222222217,0.6994450334629374,797,4500,4500,0.058780160722749115,0.00012568600613418795,0.3076923076923077,1.0601192454501767,30.443296760233448,61.012492143549025,0,797,3266106,0.445,0.0,0.5746926069259644,0.5746926069259644,0.9918988943099976,0.007493889786871861,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15956418650060195,1.420217906749699
PU-R,mnist,4,0.3,0.2,4000,1000,800,1226,2026,796,0.5352881544386037,0.29269999999999996,0.2927,0.3065,0.0,0.7916607156919325,0.30723500000000004,0.5352208139976544,645.4961979772394,1.0,17.41285625089355,0.0,1.010779660365391,16.40207659052816,17.41285625089355,0.99975,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.0428416988253515,0.3065,0.7363416988253516,797,4000,4000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,2.815844622893913,24.707911786193506,100.03845756687224,0,797,2867606,0.34,0.0,0.5647317171096802,0.5647317171096802,0.9975004196166992,0.007743859295272857,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1647292965505954,1.4176353517247022
GREATS,mnist,4,0.3,0.2,4000,1000,800,1121,1921,796,,0.39139999999999997,0.3914,0.28025,0.0,0.8123728317228333,0.282015,0.5086200227097982,931.4711545621284,1.0,17.41285625089355,0.0,1.010779660365391,16.40207659052816,17.41285625089355,0.99975,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.0165916988253516,0.28025,0.7363416988253516,797,4000,4000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,2.815844622893913,24.707911786193506,57.50901626702398,0,797,2867606,0.4475,0.0,0.5830533504486084,0.5830533504486084,0.9929962754249573,0.007710180663793943,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16096904950787014,1.4195154752460648
PU-R,mnist,4,0.3,0.3,3500,1500,800,1023,1823,796,0.5514844041899778,0.2913,0.2913,0.29228571428571426,0.0,0.7949291834094375,0.29194857142857145,0.5191805851466733,651.8066725457877,1.0,19.501210405175897,0.0,1.0109516123346298,18.490258792841267,19.501210405175897,0.9997142857142857,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.1085553714367622,0.29228571428571426,0.8162696571510479,797,3500,3500,0.058780160722749115,1.582581761977049e-05,0.3076923076923077,6.822854508322281,19.61848348221287,96.81504692230374,0,797,2469106,0.365,0.0,0.5643346905708313,0.5643346905708313,0.9955951571464539,0.007393964706163606,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16316358001569423,1.418418209992153
GREATS,mnist,4,0.3,0.3,3500,1500,800,996,1796,796,,0.4595,0.4595,0.2845714285714286,0.0,0.8345869397365425,0.2861828571428572,0.5130643747238137,958.2717426358114,1.0,19.501210405175897,0.0,1.0109516123346298,18.490258792841267,19.501210405175897,0.9997142857142857,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.1008410857224766,0.2845714285714286,0.8162696571510479,797,3500,3500,0.058780160722749115,1.582581761977049e-05,0.3076923076923077,6.822854508322281,19.61848348221287,57.257535812444985,0,797,2469106,0.46125,0.0,0.5768446922302246,0.5768446922302246,0.9927735328674316,0.007694895137963963,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16068794207836132,1.4196560289608193
PU-R,mnist,4,0.3,0.4,3000,2000,800,763,1563,796,0.5538890812895261,0.22540000000000004,0.2254,0.2543333333333333,0.0,0.7800198441875765,0.25466,0.4789489184754435,639.0884197118813,1.0,22.194979199690984,0.0,1.0111501526918,21.183829046999183,22.194979199690984,0.9996666666666667,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.1920946696469095,0.2543333333333333,0.9377613363135762,797,3000,3000,0.058780160722749115,0.00012568600613418795,0.46153846153846156,1.1429157756941084,20.462404694843556,98.29939097724855,0,797,2070606,0.32875,0.0,0.5654183030128479,0.5654183030128479,0.99493408203125,0.007323783000602442,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16187650709593968,1.41906174645203
GREATS,mnist,4,0.3,0.4,3000,2000,800,689,1489,796,,0.3658,0.3658,0.22999999999999998,0.0012499999999999734,0.8021250173598057,0.22968,0.45104102182875583,893.403878664852,1.0,22.196229199690983,0.0012499999999999734,1.0111501526918,21.183829046999183,22.194979199690984,0.9996666666666667,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.1677613363135761,0.22999999999999998,0.9377613363135762,797,3000,3000,0.058780160722749115,0.00012568600613418795,0.46153846153846156,1.1429157756941084,20.462404694843556,53.50185719691217,0,797,2070606,0.45,0.0,0.5767576098442078,0.5767576098442078,0.9886214733123779,0.007880641276877052,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.16140152724338586,1.419299236378307
PU-R,mnist,4,0.3,0.5,2500,2500,800,642,1442,796,0.612277188396547,0.3016,0.3016,0.25680000000000003,0.0,0.8094494045885823,0.25612000000000007,0.48055527314160246,667.9275135538509,1.0,25.79888543214948,0.0,1.0113850264248379,24.787500405724643,25.79888543214948,0.9996,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.2474856522528683,0.25680000000000003,0.9906856522528684,797,2500,2500,0.1193776641714437,0.00099817731491033,0.3076923076923077,0.15040538736107592,37.876397405276386,93.10694918688387,0,797,1672106,0.34875,0.0,0.558647632598877,0.558647632598877,0.99571692943573,0.007504312953304439,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16262322085478031,1.41868838957261
GREATS,mnist,4,0.3,0.5,2500,2500,800,439,1239,796,,0.38870000000000005,0.3887,0.17559999999999998,0.0,0.7844522721024626,0.17714400000000002,0.38940294808457837,899.6939443201064,1.0,25.79888543214948,0.0,1.0113850264248379,24.787500405724643,25.79888543214948,0.9996,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.1662856522528684,0.17559999999999998,0.9906856522528684,797,2500,2500,0.1193776641714437,0.00099817731491033,0.3076923076923077,0.15040538736107592,37.876397405276386,51.62934838049114,0,797,1672106,0.43625,0.0,0.5800203084945679,0.5800203084945679,0.9882307052612305,0.007781078442185185,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16132867870620032,1.4193356606468999
PU-R,mnist,4,0.3,0.6,2000,3000,800,344,1144,796,0.6113514918251894,0.22360000000000002,0.2236,0.17200000000000004,0.0,0.7777442162945879,0.1714,0.3823849513875814,711.6406091873522,1.0,30.85877307871642,0.0,1.0116725628910501,29.84710051582537,30.85877307871642,0.9995,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.2196053156434408,0.17200000000000004,1.0476053156434408,797,2000,2000,0.1193776641714437,0.00012568600613418795,0.3076923076923077,1.234885682521912,25.382064554997893,90.76753401849419,0,797,1273606,0.35125,0.0,0.5641584396362305,0.5641584396362305,0.9975449442863464,0.00705668555330182,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.0,0.0,0.1606055307880203,1.41969723460599
GREATS,mnist,4,0.3,0.6,2000,3000,800,173,973,796,,0.35509999999999997,0.3551,0.08650000000000002,0.0,0.7238813795608283,0.08553999999999999,0.2681475466315265,886.3085845422758,1.0,30.85877307871642,0.0,1.0116725628910501,29.84710051582537,30.85877307871642,0.9995,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.1341053156434409,0.08650000000000002,1.0476053156434408,797,2000,2000,0.1193776641714437,0.00012568600613418795,0.3076923076923077,1.234885682521912,25.382064554997893,50.034388568252325,0,797,1273606,0.43875,0.0,0.5866662263870239,0.5866662263870239,0.9897568821907043,0.007431104163801267,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16028609234351962,1.4198569538282402
PU-R,mnist,4,0.3,0.7,1500,3500,800,158,958,796,0.6823009513318539,0.26949999999999996,0.2695,0.10533333333333328,0.0,0.7623541188579755,0.10506666666666664,0.2960357158599175,718.9545126320102,1.0,38.44682769249299,0.0,1.0120433825029667,37.43478430999002,38.44682769249299,0.9993333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.356287320047547,0.10533333333333328,1.2509539867142137,797,1500,1500,0.1193776641714437,0.00012568600613418795,0.46153846153846156,0.4876560556199891,21.028732967288033,88.85891416016966,0,797,875106,0.375,0.0,0.5643291473388672,0.5643291473388672,0.9949887990951538,0.007611659561774608,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16206808969076253,1.4189659551546188
GREATS,mnist,4,0.3,0.7,1500,3500,800,11,811,796,,0.32920000000000005,0.3292,0.007333333333333303,0.0,0.65107931118273,0.008133333333333343,0.12858690483749355,875.8101401476731,1.0,38.44682769249299,0.0,1.0120433825029667,37.43478430999002,38.44682769249299,0.9993333333333333,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.2582873200475468,0.007333333333333303,1.2509539867142137,797,1500,1500,0.1193776641714437,0.00012568600613418795,0.46153846153846156,0.4876560556199891,21.028732967288033,48.42000041529536,0,797,875106,0.42375,0.0,0.567801833152771,0.567801833152771,0.9938563108444214,0.006580416215711899,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.15625537112656507,1.4218723144367176
PU-R,mnist,4,0.3,0.8,1000,4000,703,0,703,699,0.7527698606718332,0.2499,0.2499,0.0,0.0,0.659160867388635,0.00028000000000000025,0.10230848708236435,671.2411222059258,1.0,46.73609678291876,0.0,1.012566254188933,45.723530528729825,46.73609678291876,0.999,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.5479003150028785,0.0,1.5479003150028785,700,1000,1000,0.1193776641714437,0.00012568600613418795,0.6153846153846154,0.7935492860283311,14.484766641089207,64.24541332572699,1,700,452550,0.3655761024182077,0.0,0.570368766784668,0.570368766784668,0.992178738117218,0.009424580968889883,0.9985754985754985,0.9985754985754985,0.9985754985754985,0.0,0.0,0.16581772200215855,1.4170911389989207
GREATS,mnist,4,0.3,0.8,1000,4000,547,0,547,543,,0.28659999999999997,0.2866,0.0,0.0,0.6753591438225086,0.0015400000000000014,0.1079434930988153,696.2710207585012,1.0,39.10752260195344,0.0,1.012566254188933,38.09495634776451,39.10752260195344,0.999,544.120536739557,3.0265981483731384e-05,90.8850861696579,785.0,1.0,1.0,1.373716647491342,0.0,1.373716647491342,544,1000,1000,0.1193776641714437,0.00012568600613418795,0.46153846153846156,2.1690080726131735,14.467195746962597,19.773446375504136,1,544,394128,0.4149908592321755,0.0,0.5739153623580933,0.5739153623580933,0.9910414814949036,0.010732452183852702,0.9981684981684982,0.9981684981684982,0.9981684981684982,0.0,0.0,0.16142785798676706,1.4192860710066164
