method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-C,mnist,1,0.4,0.0,1000,0,300,295,595,0.6485698475153185,0.31599999999999995,0.8323406842935896,0.29441,0.4533386603467465,363.1474632115978,3.3057262948714197,0,297,0.39,0.0,0.5791593790054321
Marginal,mnist,1,0.4,0.0,1000,0,300,284,584,0.6377915695193224,0.32230000000000003,0.8149374276572312,0.28437999999999997,0.4425545654605811,336.9786618374818,2.5765980519354343,0,297,0.39,0.0,0.5905317068099976
MaxLoss,mnist,2,0.0,0.0,1000,0,177,0,177,0.2186234460095875,0.06910000000000005,0.38565046944576403,0.0,0.051604029648496474,300.50893344410616,1.3213045629672706,1,174,0.0,0.0,0.5904178619384766
PU-R,mnist,2,0.0,0.0,1000,0,233,0,233,0.2790674169664271,0.07410000000000005,0.3967557924012687,0.00010000000000000009,0.052297356577252714,314.6214953485462,4.219244429841638,1,230,0.0,0.0,0.5794841051101685
PU-C,mnist,2,0.0,0.0,1000,0,226,0,226,0.27157832658849657,0.08030000000000004,0.4016273534369474,0.001190000000000001,0.057151707002148056,309.770560932869,2.141256540082395,1,223,0.0,0.0,0.5797362923622131
Marginal,mnist,2,0.0,0.0,1000,0,300,33,333,0.3843739901203662,0.09809999999999997,0.5012012065948283,0.03300000000000002,0.1253057422073906,310.0862975532419,2.4569368069060147,0,297,0.0,0.0,0.5805515050888062
MaxLoss,mnist,2,0.1,0.0,1000,0,300,67,367,0.4195543620735407,0.24660000000000004,0.6484848280666882,0.06995999999999998,0.18264470879621814,450.7737789398706,2.197783312993124,0,297,0.3,0.0,0.5782838463783264
PU-R,mnist,2,0.1,0.0,1000,0,300,82,382,0.4349849863210693,0.17469999999999997,0.617959786943417,0.08307999999999996,0.2012203549366393,355.8740580540749,7.01078818901442,0,297,0.18,0.0,0.5773961544036865
PU-C,mnist,2,0.1,0.0,1000,0,300,74,374,0.4267620386672206,0.15410000000000001,0.6017760861419224,0.07419999999999995,0.1887222074212382,350.95864053071404,2.9859908749349415,0,297,0.17333333333333334,0.0,0.5744215846061707
Marginal,mnist,2,0.1,0.0,1000,0,300,141,441,0.4951688015135005,0.16959999999999997,0.6725951391254565,0.14065000000000003,0.2767653553791528,319.9298993546738,2.5068731519859284,0,297,0.12666666666666668,0.0,0.590491771697998
MaxLoss,mnist,2,0.2,0.0,1000,0,300,168,468,0.5224473788402975,0.35840000000000005,0.7795230167165713,0.17231000000000007,0.3154810744547622,482.6288130801969,2.2055865910369903,0,297,0.39,0.0,0.5751951932907104
