dataset,method,noise_rate,pretrain_fraction,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
mnist,GREATS,0.0,0.8,50,3,50.0,0.0,54.0,0.0,19.333333333333332,6.11918658356194,73.33333333333333,6.11918658356194,,,0.22166666666666668,0.024262751515669256,0.7556982537819567,0.030362302903249507,0.09606666666666668,0.027986087813610366,0.21640059230363118,0.03890855687558692,123.58272424339874,2.031856829237671,0.43833010240147513,0.0019092269426027435,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.6129509409268697,0.010601420334888347
mnist,GREATS,0.4,0.0,100,3,100.0,0.0,104.0,0.0,419.0,3.511884584284246,523.0,3.511884584284246,,,0.47903333333333337,0.014261174955490556,0.8695515936999189,0.002067595186918465,0.4203833333333333,0.003936260210459205,0.5823914261992419,0.0038588326535375734,245.01588915310057,2.6514159053233306,1.123520699640115,0.0064420217540913675,0.0,0.0,0.0,0.0,101.0,0.0,0.4519230769230769,0.005551444896054107,0.0,0.0,0.6370816032091776,0.0019795278222157677
mnist,GREATS,0.4,0.0,200,3,200.0,0.0,204.0,0.0,320.0,7.549834435270751,524.0,7.549834435270751,,,0.43829999999999997,0.007071303510197644,0.8551803181873585,0.004430825600850926,0.3217233333333333,0.008352513261155483,0.48224422760851393,0.008745084953671288,376.0639339931509,4.362476960459817,2.1779598395029702,0.012649365546599406,0.0,0.0,1.0,0.0,201.0,0.0,0.45751633986928103,0.0065359477124182965,0.0,0.0,0.625692347685496,0.0009517173596075059
mnist,GREATS,0.4,0.0,50,3,50.0,0.0,54.0,0.0,452.3333333333333,3.527668414752788,506.3333333333333,3.527668414752788,,,0.5120666666666667,0.0163778644653216,0.8478075826325514,0.004231860786870696,0.4525266666666667,0.005427554186228337,0.6136021552841372,0.005210289505258971,154.22736183404334,1.6608121101432447,0.5636051604524255,0.004675476508329917,0.0,0.0,0.0,0.0,51.0,0.0,0.45679012345679015,0.006172839506172849,0.0,0.0,0.6433516343434652,0.006289360889795804
mnist,GREATS,0.4,0.2,100,3,100.0,0.0,104.0,0.0,331.3333333333333,7.859884081701065,435.3333333333333,7.859884081701065,,,0.5046,0.017482086069269098,0.8809540970796496,0.006237669757300617,0.4137583333333333,0.0076717906337293775,0.5758465999507244,0.0075779796638056635,228.32828988262187,5.151466195173428,1.0915279338757198,0.007343832353327251,0.0,0.0,0.0,0.0,101.0,0.0,0.44871794871794873,0.011556254088025603,0.0,0.0,0.6333604057629904,0.005948816622004852
mnist,GREATS,0.4,0.2,200,3,200.0,0.0,204.0,0.0,229.66666666666666,9.243616415908033,433.6666666666667,9.243616415908033,,,0.44523333333333337,0.044931515789155295,0.857419066129232,0.00794269360361753,0.28794166666666665,0.010057455602409813,0.44630995346961155,0.010806439215996843,361.1280407005842,6.037619378302279,2.093338788176576,0.0161913282422973,0.0,0.0,1.0,0.0,201.0,0.0,0.46078431372549017,0.01020424509542222,0.0,0.0,0.6209203600883484,0.007377256842986486
mnist,GREATS,0.4,0.2,50,3,50.0,0.0,54.0,0.0,360.3333333333333,9.26162932629987,414.3333333333333,9.26162932629987,,,0.47680000000000006,0.022106107753288466,0.8620402787884172,0.009713318711594029,0.4509291666666666,0.011688690521658543,0.6119986974513744,0.011228054582169399,146.43225997909173,4.111869388799511,0.5582518596202135,0.0030154060116149616,0.0,0.0,0.0,0.0,51.0,0.0,0.4567901234567901,0.022256489354715987,0.0,0.0,0.6409524281819662,0.004118320642997075
mnist,GREATS,0.4,0.4,100,3,100.0,0.0,104.0,0.0,219.66666666666666,5.044248650140519,323.6666666666667,5.044248650140519,,,0.46446666666666664,0.018129932279091505,0.8887669179737081,0.0031786500089143375,0.36811666666666665,0.006283340701439849,0.5301780076640468,0.00638145780224326,234.6374670904072,1.4358874148753762,1.0455831941217184,0.005747775311382386,0.0,0.0,0.0,0.0,101.0,0.0,0.42948717948717946,0.017845398598814177,0.0,0.0,0.6264416575431824,0.0036499911693571993
mnist,GREATS,0.4,0.4,200,3,200.0,0.0,204.0,0.0,129.66666666666666,10.333333333333334,333.6666666666667,10.333333333333334,,,0.44553333333333334,0.02596544712583329,0.8511589733220486,0.011265054865571637,0.21426111111111115,0.016624082635044564,0.36431696372689326,0.019140896735230423,362.1348449707977,1.6685942640513343,1.9667947202300031,0.013438308594604747,0.0,0.0,1.0,0.0,201.0,0.0,0.4477124183006536,0.01276184587566447,0.0,0.0,0.6156091888745626,0.004193095943760131
mnist,GREATS,0.4,0.4,50,3,50.0,0.0,54.0,0.0,268.3333333333333,14.426056672254935,322.3333333333333,14.426056672254935,,,0.5356000000000001,0.04610361518724245,0.8846137769643128,0.012386507784396544,0.44906111111111113,0.02278007237764765,0.6099589439298548,0.021974143079961986,142.52489243156109,0.9936456309202129,0.5386246858785549,0.002968036350724888,0.0,0.0,0.0,0.0,51.0,0.0,0.46913580246913583,0.03436891581993843,0.0,0.0,0.6482984026273092,0.007142683112624807
