dataset,method,noise_rate,pretrain_fraction,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
mnist,Marginal,0.3,0.0,50,3,50.0,0.0,54.0,0.0,2216.6666666666665,46.784375359491314,2270.6666666666665,46.784375359491314,0.4798775391536765,0.009419010293028378,0.3676333333333333,0.020674165306273227,0.7069888155164569,0.007331902089725724,0.44312333333333337,0.009060408918905258,0.6045035712404729,0.008752788085858648,111.53390070622892,2.443548817161417,1.3920121979899704,0.009086570559003634,0.0,0.0,0.0,0.0,51.0,0.0,0.32716049382716045,0.016331798216448097,0.0,0.0,0.598982016245524,0.0030056031994278747
mnist,Marginal,0.3,0.0,500,3,500.0,0.0,504.0,0.0,1793.3333333333333,47.92470946993605,2297.3333333333335,47.92470946993605,0.48524457460734993,0.00963928890797063,0.2618666666666667,0.027798401233004588,0.7232295511308569,0.00798305607200352,0.3585000000000001,0.00959622724477352,0.520336431865602,0.009787417672896702,454.2486385385689,2.7772649723110985,10.871477918000892,0.04058348646031275,0.0,0.0,1.0,0.0,501.0,0.0,0.3101851851851852,0.009742671866836134,0.0,0.0,0.5743589997291565,0.0015066951991689226
mnist,Marginal,0.3,0.2,100,3,100.0,0.0,104.0,0.0,1793.6666666666667,27.912561887277764,1897.6666666666667,27.912561887277764,0.5031028597732075,0.007011120696351253,0.40276666666666666,0.02407379857392218,0.748791481410017,0.008197251081360157,0.4488708333333334,0.007099727449776601,0.610071159163175,0.006833143094608575,177.9677593763212,6.646228656252471,2.345880483665193,0.0025711076388847454,0.0,0.0,0.0,0.0,101.0,0.0,0.3397435897435898,0.016025641025641028,0.0,0.0,0.5980615814526876,0.003946762909018391
mnist,Marginal,0.3,0.2,200,3,200.0,0.0,204.0,0.0,1714.6666666666667,24.902030260826347,1918.6666666666667,24.902030260826347,0.5083779744260634,0.006253446569076874,0.37223333333333325,0.013006707671215033,0.7582310976534493,0.00787015144288673,0.4282091666666667,0.005845162232802238,0.5900409081697697,0.005714760340679674,266.4291803336801,11.533097472754898,4.302649018975596,0.005019504471780403,0.0,0.0,0.0,0.0,201.0,0.0,0.32516339869281047,0.02536629852330069,0.0,0.0,0.5908265113830566,0.002642668604153345
mnist,Marginal,0.3,0.2,50,3,50.0,0.0,54.0,0.0,1875.3333333333333,35.88097607987336,1929.3333333333333,35.88097607987336,0.5110507263840797,0.00900368444995426,0.41916666666666663,0.02797059964399128,0.744230276745824,0.009270394139716963,0.46724583333333336,0.009257981503966022,0.627645841128309,0.00880355443736941,123.69625968579534,3.697877854421751,1.1939461214157443,0.0009303656322533681,0.0,0.0,0.0,0.0,51.0,0.0,0.32716049382716045,0.02225648935471598,0.0,0.0,0.5933359265327454,0.0014715054095709881
mnist,Marginal,0.3,0.2,500,3,500.0,0.0,504.0,0.0,1488.6666666666667,9.386751893552484,1992.6666666666667,9.386751893552484,0.5269406897520336,0.002351370660311658,0.31439999999999996,0.012130952147296618,0.7578017199760873,0.006272273383797049,0.37206083333333334,0.002352439484402878,0.5342041362258018,0.0023826163813673086,464.1053954166102,22.647914544233238,9.424030809042355,0.01615413260430683,0.0,0.0,1.0,0.0,501.0,0.0,0.29365079365079366,0.008018753738744807,0.0,0.0,0.5714142322540283,0.0019735310760715403
mnist,Marginal,0.3,0.4,100,3,100.0,0.0,104.0,0.0,1217.0,39.24708057083143,1321.0,39.24708057083143,0.4728416209303153,0.013202628039404082,0.31570000000000004,0.02314238535674314,0.7329075094492161,0.012959110929625515,0.40605444444444433,0.01332227393187999,0.568155637454769,0.013159809294231049,181.11614714675173,9.943562344996936,1.9716603849859287,0.0025590198588686624,0.0,0.0,0.0,0.0,101.0,0.0,0.2852564102564103,0.011556254088025615,0.0,0.0,0.5902968446413676,0.002236216968456237
mnist,Marginal,0.3,0.4,200,3,200.0,0.0,204.0,0.0,1153.6666666666667,49.72368092211642,1357.6666666666667,49.72368092211642,0.48516008449951187,0.01671330392119843,0.29333333333333333,0.03422383834567814,0.7462400242957732,0.017020052161492244,0.38443,0.016819778480947626,0.5465013621481087,0.016926354179669947,272.5140759028613,11.09045918188202,3.629457341429467,0.009170748360870187,0.0,0.0,0.0,0.0,201.0,0.0,0.29901960784313725,0.02246360634782275,0.0,0.0,0.5859700838724772,0.002649427552086503
mnist,Marginal,0.3,0.4,50,3,50.0,0.0,54.0,0.0,1263.3333333333333,46.21808207954016,1317.3333333333333,46.21808207954016,0.47159829173081863,0.015558391692887362,0.3451666666666666,0.03199230810332037,0.7207596874367931,0.014759867088428908,0.4215166666666666,0.014403210033157886,0.5833799321277009,0.014123810878316547,122.62473424016851,8.986594619295406,1.0121159922952454,0.001163934020698772,0.0,0.0,0.0,0.0,51.0,0.0,0.2716049382716049,0.02690678360210293,0.0,0.0,0.5927861928939819,0.00527652506027053
mnist,Marginal,0.3,0.4,500,3,500.0,0.0,504.0,0.0,959.6666666666666,47.37204989348795,1463.6666666666667,47.37204989348795,0.520702882805684,0.015847243881154598,0.25279999999999997,0.028951223347785014,0.7436144622806588,0.017363175487294408,0.3199511111111111,0.015684980588109836,0.4802477808028816,0.01649844765856388,466.09857489609493,15.78099636865345,7.98165336297825,0.06945521515867466,0.0,0.0,1.0,0.0,501.0,0.0,0.30886243386243384,0.015595008098613234,0.0,0.0,0.5742889046669006,0.000213851622487337
