method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
MaxLoss,mnist,2,0.3,0.8,100,100,1000,4000,104,425,529,0.5834797579445876,0.4938,0.8629130488865308,0.4249400000000001,0.5868670687410273,222.0034076477273,0.9757133359089494,0,0,101,0.3942307692307692,0.0,0.5672681331634521
MaxLoss,mnist,2,0.3,0.8,200,200,1000,4000,204,330,534,0.5884456223575398,0.4396,0.852696224948537,0.32946999999999993,0.4904053701249752,353.68990859000934,1.778694171924144,0,0,201,0.4068627450980392,0.0,0.5679768919944763
MaxLoss,mnist,2,0.3,0.8,500,500,1000,4000,504,72,576,0.6299349311739206,0.3467,0.7324023140929622,0.07241999999999997,0.18618000357187253,642.6804297864037,4.019742918899283,0,1,501,0.4107142857142857,0.0,0.5758069157600403
PU-R,mnist,2,0.3,0.8,50,50,1000,4000,54,418,472,0.5264748305198736,0.495,0.8091132767908934,0.4216800000000001,0.5836735184296734,126.5215169408468,0.7624167460016906,0,0,51,0.3888888888888889,0.0,0.5772236585617065
PU-R,mnist,2,0.3,0.8,100,100,1000,4000,104,389,493,0.5475606632535346,0.4326,0.8211226722785036,0.39108000000000004,0.5533610964558167,182.80712474953748,1.6130938751157373,0,0,101,0.3173076923076923,0.0,0.5930416584014893
PU-R,mnist,2,0.3,0.8,200,200,1000,4000,204,311,515,0.5695455432287417,0.3437,0.8107688047923455,0.31201000000000007,0.4720653040711099,278.8393002655842,3.9599018371663988,0,0,201,0.27941176470588236,0.0,0.5850544571876526
PU-R,mnist,2,0.3,0.8,500,500,1000,4000,504,123,627,0.6797590856440365,0.2378,0.7333221643469641,0.12193999999999998,0.25306368866263423,492.5535318038704,20.72045939299278,0,1,501,0.3373015873015873,0.0,0.5772315859794617
PU-C,mnist,2,0.3,0.8,50,50,1000,4000,54,420,474,0.528487223025877,0.4244,0.8064612435269904,0.41881,0.580856366118874,125.77852023355335,0.6866657249629498,0,0,51,0.2962962962962963,0.0,0.5997376441955566
PU-C,mnist,2,0.3,0.8,100,100,1000,4000,104,355,459,0.5133725987398066,0.3406,0.7949674332289709,0.3569899999999999,0.5188553033964751,181.5334598246296,1.300531978951767,0,0,101,0.28846153846153844,0.0,0.5799599885940552
PU-C,mnist,2,0.3,0.8,200,200,1000,4000,204,312,516,0.5705422965111211,0.3328,0.8093273373277846,0.31322,0.4733438030030119,273.6850496945835,2.4568779999390244,0,0,201,0.30392156862745096,0.0,0.5777324438095093
PU-C,mnist,2,0.3,0.8,500,500,1000,4000,504,113,617,0.670039389107842,0.2571,0.7235489841469007,0.11395,0.24272107430795983,490.4956454936294,5.84540534298867,0,1,501,0.3333333333333333,0.0,0.5801112055778503
Marginal,mnist,2,0.3,0.8,50,50,1000,4000,54,412,466,0.5204323190264404,0.3954,0.7977099829808771,0.41118000000000005,0.5733410067929502,121.55464365362793,0.604611974209547,0,0,51,0.2222222222222222,0.0,0.6099969744682312
Marginal,mnist,2,0.3,0.8,100,100,1000,4000,104,397,501,0.5555676136864349,0.3369,0.8267252507770292,0.39607,0.5583461118244273,186.5860120824765,1.1289243870414793,0,0,101,0.25961538461538464,0.0,0.6005391478538513
Marginal,mnist,2,0.3,0.8,200,200,1000,4000,204,327,531,0.5854667774983682,0.2855,0.8203748609978041,0.32708999999999994,0.4879189606795568,275.43360795008084,2.064084652112797,0,0,201,0.2647058823529412,0.0,0.5859577655792236
Marginal,mnist,2,0.3,0.8,500,500,1000,4000,504,142,646,0.6981570358620957,0.23819999999999997,0.744922085519704,0.14230999999999996,0.27883624216947983,468.0042184261004,4.606725844088942,0,1,501,0.2976190476190476,0.0,0.5774117708206177
