method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,selection_steps,certified_bound,test_error,test_inappropriate_risk,pool_empirical_error,support_empirical_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,self_selected_bound,self_selected_bound_raw,self_selected_empirical_risk,self_selected_initial_gap,self_selected_reciprocal_gap,self_selected_total_gap,self_selected_lipschitz_sample,self_selected_log_cover_constant,self_selected_concentration_rate_constant,self_selected_data_diameter,self_selected_dimension,self_selected_wasserstein_p,ada_bound,ada_bound_raw,ada_empirical_risk,ada_alpha,ada_query_count,ada_initial_size,ada_final_size,ada_sigma,ada_beta,ada_epsilon,ada_delta_sum,ada_gamma_star,runtime_sec,stop_reached,train_calls,loss_eval_count,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
GREATS,boundary_duplicate_mnist,3,0.3,0.8,1000,4000,681,0,681,677,,0.45337785769329564,0.45337785769329564,0.0050000000000000044,0.007342143906020504,0.7832773985868255,0.004860000000000004,0.1192528272574433,1002.979765819458,1.0,37.38860803027187,0.007342143906020504,1.0120332475696592,36.369232638796184,37.381265886365846,0.999,544.120536739557,4.57572730381167e-05,73.91625196590734,785.0,1.0,1.0,1.5425718924565808,0.0050000000000000044,1.5375718924565809,678,1000,1000,0.1193776641714437,0.00012568600613418795,0.46153846153846156,4.61248205896462,12.025961589896184,33.03259872831404,1,678,445785,0.3186490455212922,0.8340675477239354,0.5625162720680237,0.5625162720680237,0.9999955892562866,0.007103695412104785,0.9955882352941177,0.9970588235294118,0.9955882352941177,0.6483148255574813,0.16593245227606462,0.15205140528740613,1.423974297356297
PU-R,boundary_duplicate_mnist,4,0.3,0.0,5000,0,800,2010,2810,796,0.5878617334528826,0.3901875160544567,0.39018751605445673,0.4022,0.0012499999999999734,0.854441256038757,0.40152,0.6290106927061773,763.8434706203961,1.0,12.553323061442718,0.0012499999999999734,1.0101125532719146,11.541960508170803,12.552073061442718,0.9998,544.120536739557,4.065598430679006e-05,78.41655596874935,785.0,1.0,1.0,1.0861562425752629,0.4022,0.6839562425752629,797,5000,5000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.36348211248317414,36.83055024935381,106.65155557822436,0,797,3664606,0.31,0.715,0.5576926469802856,0.5576926469802856,0.9961150884628296,0.006653142997409883,0.9974968710888611,0.9974968710888611,0.9962453066332916,0.8621745299412249,0.285,0.156874012949004,1.421562993525498
GREATS,boundary_duplicate_mnist,4,0.3,0.0,5000,0,800,1812,2612,796,,0.43719496532237345,0.4371949653223735,0.36860000000000004,0.03874999999999995,0.8902557109702512,0.36904400000000004,0.5976529039948065,1414.4472219427767,1.0,12.590823061442718,0.03874999999999995,1.0101125532719146,11.541960508170803,12.552073061442718,0.9998,544.120536739557,4.065598430679006e-05,78.41655596874935,785.0,1.0,1.0,1.052556242575263,0.36860000000000004,0.6839562425752629,797,5000,5000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,0.36348211248317414,36.83055024935381,62.916543246246874,0,797,3664606,0.30375,0.7825,0.6114851832389832,0.6114851832389832,1.0000001192092896,0.005208521298085047,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.7555762317028525,0.2175,0.15004326208678573,1.4249783689566071
PU-R,boundary_duplicate_mnist,4,0.3,0.1,4500,500,800,1672,2472,796,0.5765403580153361,0.32288723349601844,0.3228872334960185,0.37177777777777776,0.0012499999999999734,0.8364782727449054,0.3719733333333333,0.6005207032276297,701.8787152942665,1.0,13.706774008363878,0.0012499999999999734,1.0102441940321,12.695279814331776,13.705524008363877,0.9997777777777778,544.120536739557,4.078073441642292e-05,78.29652420845385,785.0,1.0,1.0,1.0712228112407152,0.37177777777777776,0.6994450334629374,797,4500,4500,0.058780160722749115,0.00012568600613418795,0.3076923076923077,1.0601192454501767,30.443296760233448,102.89902930147946,0,797,3266106,0.295,0.76,0.5614960789680481,0.5614960789680481,0.9983742237091064,0.006230520963370427,0.9974968710888611,0.9962453066332916,0.9962453066332916,0.7950402793845223,0.24,0.15434281000510025,1.42282859499745
GREATS,boundary_duplicate_mnist,4,0.3,0.1,4500,500,800,1610,2410,796,,0.4526072437708708,0.4526072437708708,0.36488888888888893,0.040000000000000036,0.9026371021791636,0.3654888888888889,0.5941618028560446,1480.6987198705433,1.0,13.745524008363876,0.040000000000000036,1.0102441940321,12.695279814331776,13.705524008363877,0.9997777777777778,544.120536739557,4.078073441642292e-05,78.29652420845385,785.0,1.0,1.0,1.0643339223518264,0.36488888888888893,0.6994450334629374,797,4500,4500,0.058780160722749115,0.00012568600613418795,0.3076923076923077,1.0601192454501767,30.443296760233448,61.295388424769044,0,797,3266106,0.32375,0.8375,0.6151751279830933,0.6151751279830933,0.9999999403953552,0.005127417280318889,0.9974968710888611,0.9974968710888611,0.9962453066332916,0.6402569436810505,0.1625,0.14821651910055447,1.4258917404497229
PU-R,boundary_duplicate_mnist,4,0.3,0.2,4000,1000,800,1553,2353,796,0.616736066993326,0.3850500899049576,0.3850500899049576,0.38849999999999996,0.0012499999999999734,0.8691418860262917,0.3891250000000001,0.6171546387664687,790.5499033668314,1.0,15.109860843176223,0.0012499999999999734,1.0103899496808015,14.098220893495421,15.108610843176223,0.99975,544.120536739557,4.096602364411663e-05,78.11925603884423,785.0,1.0,1.0,1.1248416988253516,0.38849999999999996,0.7363416988253516,797,4000,4000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,2.815844622893913,24.707911786193506,102.7870953893289,0,797,2867606,0.3,0.75125,0.5562915802001953,0.5562915802001953,0.997305154800415,0.006823951893664421,0.9962453066332916,0.9974968710888611,0.9962453066332916,0.809290903405214,0.24875,0.15729171834834638,1.4213541408258268
GREATS,boundary_duplicate_mnist,4,0.3,0.2,4000,1000,800,1407,2207,796,,0.47675314667351654,0.4767531466735166,0.35724999999999996,0.02749999999999997,0.908088449114188,0.35625500000000004,0.5850390280138931,1464.9054039408927,1.0,15.136110843176223,0.02749999999999997,1.0103899496808015,14.098220893495421,15.108610843176223,0.99975,544.120536739557,4.096602364411663e-05,78.11925603884423,785.0,1.0,1.0,1.0935916988253516,0.35724999999999996,0.7363416988253516,797,4000,4000,0.058780160722749115,0.00012568600613418795,0.3076923076923077,2.815844622893913,24.707911786193506,59.39000773988664,0,797,2867606,0.30875,0.86,0.6083696484565735,0.6083696484565735,0.9999985098838806,0.004756923611083526,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.584238811642856,0.14,0.14557590881234456,1.4272120455938277
PU-R,boundary_duplicate_mnist,4,0.3,0.3,3500,1500,800,1257,2057,796,0.6180120045901276,0.35730798869766245,0.35730798869766245,0.3591428571428571,0.0,0.8573198139670387,0.3592857142857143,0.5880421011668987,744.7456435453215,1.0,16.756093401675543,0.0,1.0105378227192465,15.745555578956296,16.756093401675543,0.9997142857142857,544.120536739557,4.1737339585347686e-05,77.39405876442487,785.0,1.0,1.0,1.175412514293905,0.3591428571428571,0.8162696571510479,797,3500,3500,0.058780160722749115,1.582581761977049e-05,0.3076923076923077,6.822854508322281,19.61848348221287,100.58922715112567,0,797,2469106,0.31625,0.79,0.5561176538467407,0.5561176538467407,0.9980204701423645,0.006195684956696737,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.7414827399312738,0.21,0.15441668203905792,1.422791658980471
GREATS,boundary_duplicate_mnist,4,0.3,0.3,3500,1500,800,1136,1936,796,,0.4402774210120729,0.44027742101207296,0.3305714285714285,0.026249999999999996,0.9077539251807916,0.3300285714285714,0.558683337053623,1460.5255833956755,1.0,16.782343401675544,0.026249999999999996,1.0105378227192465,15.745555578956296,16.756093401675543,0.9997142857142857,544.120536739557,4.1737339585347686e-05,77.39405876442487,785.0,1.0,1.0,1.1468410857224764,0.3305714285714285,0.8162696571510479,797,3500,3500,0.058780160722749115,1.582581761977049e-05,0.3076923076923077,6.822854508322281,19.61848348221287,56.53258128743619,0,797,2469106,0.30625,0.86625,0.6015152931213379,0.6015152931213379,0.9999984502792358,0.005765817387470129,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.56763360696721,0.13375,0.14898360281922474,1.4255081985903877
PU-R,boundary_duplicate_mnist,4,0.3,0.4,3000,2000,800,1022,1822,796,0.63963168929331,0.3295658874903673,0.3295658874903673,0.3406666666666667,0.0,0.8598197265962383,0.34088666666666667,0.5696760530565399,736.3871596496411,1.0,19.09782254295517,0.0,1.0107430946681686,18.087079448287003,19.09782254295517,0.9996666666666667,544.120536739557,4.1517079494017084e-05,77.59908610326863,785.0,1.0,1.0,1.2784280029802428,0.3406666666666667,0.9377613363135762,797,3000,3000,0.058780160722749115,0.00012568600613418795,0.46153846153846156,1.1429157756941084,20.462404694843556,96.36137850023806,0,797,2070606,0.3,0.8075,0.5579246282577515,0.5579246282577515,0.9987196922302246,0.006224303335261453,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.7066720692756119,0.1925,0.15609936509565783,1.421950317452171
GREATS,boundary_duplicate_mnist,4,0.3,0.4,3000,2000,800,838,1638,796,,0.44002054970459803,0.440020549704598,0.28700000000000003,0.028750000000000053,0.8911021808507559,0.28676,0.5136782670611898,1326.3374419332142,1.0,19.12657254295517,0.028750000000000053,1.0107430946681686,18.087079448287003,19.09782254295517,0.9996666666666667,544.120536739557,4.1517079494017084e-05,77.59908610326863,785.0,1.0,1.0,1.224761336313576,0.28700000000000003,0.9377613363135762,797,3000,3000,0.058780160722749115,0.00012568600613418795,0.46153846153846156,1.1429157756941084,20.462404694843556,54.27620514295995,0,797,2070606,0.3025,0.84375,0.6041978597640991,0.6041978597640991,1.000000238418579,0.005835704234730597,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.6252624052234231,0.15625,0.14941201943377705,1.4252939902831114
PU-R,boundary_duplicate_mnist,4,0.3,0.5,2500,2500,800,740,1540,796,0.6509838685742579,0.31543796557924475,0.3154379655792448,0.29600000000000004,0.0,0.8620899521744777,0.296632,0.5241217681235144,813.4981104046459,1.0,21.997513670377703,0.0,1.0109561937476979,20.986557476630004,21.997513670377703,0.9996,544.120536739557,4.222190464166344e-05,76.94866579719722,785.0,1.0,1.0,1.2866856522528685,0.29600000000000004,0.9906856522528684,797,2500,2500,0.1193776641714437,0.00099817731491033,0.3076923076923077,0.15040538736107592,37.876397405276386,93.99366219248623,0,797,1672106,0.32125,0.775,0.5588329434394836,0.5588329434394836,0.9973509311676025,0.006393644258275614,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.7691928290130138,0.225,0.1554022085171351,1.4222988957414324
GREATS,boundary_duplicate_mnist,4,0.3,0.5,2500,2500,800,603,1403,796,,0.416902132031852,0.41690213203185206,0.252,0.03374999999999995,0.8894941643672629,0.250576,0.47444139074075486,1295.4403142423466,1.0,22.031263670377704,0.03374999999999995,1.0109561937476979,20.986557476630004,21.997513670377703,0.9996,544.120536739557,4.222190464166344e-05,76.94866579719722,785.0,1.0,1.0,1.2426856522528684,0.252,0.9906856522528684,797,2500,2500,0.1193776641714437,0.00099817731491033,0.3076923076923077,0.15040538736107592,37.876397405276386,52.126834478229284,0,797,1672106,0.32,0.86,0.5998951196670532,0.5998951196670532,1.0,0.006441630341184882,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.584238811642856,0.14,0.15186100117781928,1.4240694994110903
PU-R,boundary_duplicate_mnist,4,0.3,0.6,2000,3000,800,546,1346,796,0.7104273359873332,0.39532494220395586,0.3953249422039558,0.273,0.0,0.867780381939686,0.27281,0.498734217161163,775.7366962631364,1.0,26.112427911013345,0.0,1.011226308875628,25.101201602137717,26.112427911013345,0.9995,544.120536739557,4.279273406121099e-05,76.4337182220648,785.0,1.0,1.0,1.3206053156434407,0.273,1.0476053156434408,797,2000,2000,0.1193776641714437,0.00012568600613418795,0.3076923076923077,1.234885682521912,25.382064554997893,91.1628919383511,0,797,1273606,0.3,0.81875,0.5612654685974121,0.5612654685974121,0.9965993165969849,0.006112089848705481,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.6828039570117026,0.18125,0.15350955572176797,1.423245222139116
GREATS,boundary_duplicate_mnist,4,0.3,0.6,2000,3000,800,314,1114,796,,0.41664526072437713,0.4166452607243771,0.16549999999999998,0.02124999999999999,0.86274305854789,0.16649999999999998,0.3763490351902114,1255.80182764751,1.0,26.133677911013343,0.02124999999999999,1.011226308875628,25.101201602137717,26.112427911013345,0.9995,544.120536739557,4.279273406121099e-05,76.4337182220648,785.0,1.0,1.0,1.2131053156434408,0.16549999999999998,1.0476053156434408,797,2000,2000,0.1193776641714437,0.00012568600613418795,0.3076923076923077,1.234885682521912,25.382064554997893,50.4252160564065,0,797,1273606,0.3,0.84375,0.5912050008773804,0.5912050008773804,0.9999971389770508,0.006254385725230221,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.6252624052234231,0.15625,0.1535279714250004,1.4232360142874998
PU-R,boundary_duplicate_mnist,4,0.3,0.7,1500,3500,800,258,1058,796,0.7467629378661513,0.3776008219881839,0.3776008219881839,0.17200000000000004,0.0,0.8491778102998514,0.17189333333333337,0.38299011459045035,838.7085815499817,1.0,32.267080318453225,0.0,1.0115783235422544,31.255501994910972,32.267080318453225,0.9993333333333333,544.120536739557,4.3416266599620193e-05,75.88287322722269,785.0,1.0,1.0,1.4229539867142136,0.17200000000000004,1.2509539867142137,797,1500,1500,0.1193776641714437,0.00012568600613418795,0.46153846153846156,0.4876560556199891,21.028732967288033,88.97474089544266,0,797,875106,0.30375,0.835,0.5705005526542664,0.5705005526542664,0.9972007274627686,0.00707884258747996,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.6461380758647464,0.165,0.1595278063916742,1.420236096804163
GREATS,boundary_duplicate_mnist,4,0.3,0.7,1500,3500,800,89,889,796,,0.40919599280760344,0.4091959928076034,0.06733333333333336,0.015000000000000013,0.827414821895171,0.06638666666666665,0.23915575440608325,1240.1525896892558,1.0,32.282080318453225,0.015000000000000013,1.0115783235422544,31.255501994910972,32.267080318453225,0.9993333333333333,544.120536739557,4.3416266599620193e-05,75.88287322722269,785.0,1.0,1.0,1.318287320047547,0.06733333333333336,1.2509539867142137,797,1500,1500,0.1193776641714437,0.00012568600613418795,0.46153846153846156,0.4876560556199891,21.028732967288033,48.38759071659297,0,797,875106,0.3025,0.86125,0.5754624009132385,0.5754624009132385,0.999981164932251,0.005214155279799308,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.5809557895770766,0.13875,0.1506368364323689,1.4246815817838154
PU-R,boundary_duplicate_mnist,4,0.3,0.8,1000,4000,800,4,804,796,0.8469691388891079,0.43488312355509895,0.4348831235550989,0.02100000000000002,0.02124999999999999,0.7738694531410828,0.019860000000000017,0.1563168698014504,853.3165535711371,1.0,42.09704522747796,0.02124999999999999,1.0120635672065428,41.063731660271415,42.07579522747796,0.999,544.120536739557,4.469372837002497e-05,74.79054737440086,785.0,1.0,1.0,1.6170794319644108,0.02100000000000002,1.596079431964411,797,1000,1000,0.1193776641714437,0.00012568600613418795,0.6153846153846154,1.4330191694766807,12.9415531363113,86.55554953217506,0,797,476606,0.2925,0.865,0.5770781636238098,0.5770781636238098,0.9999972581863403,0.008489351368368486,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.5709929600768897,0.135,0.16569255897220692,1.4171537205138964
GREATS,boundary_duplicate_mnist,4,0.3,0.8,1000,4000,674,0,674,670,,0.423067043411251,0.42306704341125095,0.0040000000000000036,0.005934718100890191,0.772477832595891,0.0039600000000000034,0.11644176887735254,970.8999245761843,1.0,37.55040820751921,0.005934718100890191,1.0120635672065428,36.53240992221178,37.54447348941832,0.999,544.120536739557,4.469372837002497e-05,74.79054737440086,785.0,1.0,1.0,1.531819524891313,0.0040000000000000036,1.527819524891313,671,1000,1000,0.1193776641714437,0.00012568600613418795,0.46153846153846156,4.463382859501492,12.129730307572482,32.37425564881414,1,671,443531,0.29080118694362017,0.8649851632047477,0.5748666524887085,0.5748666524887085,0.9999988079071045,0.007300549395033678,0.9970282317979198,0.9985141158989599,0.9970282317979198,0.5710327174816052,0.13501483679525222,0.153611845382417,1.4231940773087914
