method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-C,mnist,2,0.3,0.0,1000,0,300,243,543,0.5973699957830831,0.25939999999999996,0.7885211402533959,0.24301999999999996,0.39716077459116156,351.6100015210122,3.2568337901029736,0,297,0.31,0.0,0.5783136487007141
Marginal,mnist,2,0.3,0.0,1000,0,300,275,575,0.6289518003468402,0.2773,0.8136732853536118,0.2750299999999999,0.4324256121412965,351.34749564162155,2.599703276064247,0,297,0.25333333333333335,0.0,0.5909484028816223
MaxLoss,mnist,2,0.3,0.2,800,200,300,130,430,0.5977504458860494,0.34940000000000004,0.7973055279453986,0.16718749999999996,0.30932184991206946,435.7084827577027,2.1873447850812227,0,297,0.4033333333333333,0.0,0.5884069204330444
PU-R,mnist,2,0.3,0.2,800,200,300,184,484,0.6639959758031182,0.2976,0.8090801241619315,0.2303375,0.3829194650539528,342.59099069832297,7.0831745967734605,0,297,0.3233333333333333,0.0,0.5655064582824707
PU-C,mnist,2,0.3,0.2,800,200,300,194,494,0.6761325557599775,0.3174,0.8206613992730322,0.242325,0.39638448208925586,347.9127953633281,3.1062135368119925,0,297,0.33,0.0,0.5731879472732544
Marginal,mnist,2,0.3,0.2,800,200,300,190,490,0.6712830055621453,0.28559999999999997,0.8095382921021209,0.2375125,0.3909960689189175,331.2810979026954,2.5223791049793363,0,297,0.29,0.0,0.5821492075920105
MaxLoss,mnist,2,0.3,0.4,600,400,300,27,327,0.6135658395360224,0.33609999999999995,0.7262087084431355,0.041916666666666665,0.14007079161568287,444.95327529933763,2.0969199191313237,0,297,0.38333333333333336,0.0,0.5752964615821838
PU-R,mnist,2,0.3,0.4,600,400,300,73,373,0.6882098580827005,0.259,0.7673828552579723,0.12211666666666664,0.2532907867143904,346.8242935494394,6.728119770996273,0,297,0.33,0.0,0.5777797698974609
PU-C,mnist,2,0.3,0.4,600,400,300,72,372,0.686606110073626,0.28169999999999995,0.7622822108241357,0.12093333333333332,0.25176837950116326,340.1756338225949,2.785205213120207,0,297,0.31,0.0,0.585033118724823
Marginal,mnist,2,0.3,0.4,600,400,300,85,385,0.7073858551448211,0.21960000000000002,0.784282140612876,0.14141666666666672,0.2777223997898896,343.46272065005184,2.350157014094293,0,297,0.3,0.0,0.5942457318305969
MaxLoss,mnist,2,0.3,0.6,400,600,232,0,232,0.6613812102586962,0.3305,0.7126352756597275,0.0008249999999999858,0.05571815261369168,385.5104233221917,1.5627191599924117,1,229,0.39655172413793105,0.0,0.5791268348693848
PU-R,mnist,2,0.3,0.6,400,600,300,2,302,0.8243878999492154,0.3266,0.7211903922560043,0.009399999999999988,0.07986383746973974,362.1142865131729,6.390259638894349,0,297,0.37,0.0,0.5771340131759644
PU-C,mnist,2,0.3,0.6,400,600,300,5,305,0.8310544620035216,0.3248,0.7389288565515438,0.013099999999999978,0.08804318421879137,374.30851313542024,2.5744541140738875,0,297,0.3566666666666667,0.0,0.5919405221939087
