method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,group_revisit_rate,unique_group_fraction,max_group_selection_fraction,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu,dynamic_redundancy_weight
PU-R,manifold_orbit_fashion_mnist,1,0.1,0.0,support,100,100,5000,0,104,2418,2522,0.530356468341779,0.45775,0.45775,,,,,2.4729721419280395,0,0,101,0.375,0.6923076923076923,0.7398410439491272,0.7398410439491272,1.0000004768371582,0.07318776267246135,0.6990291262135923,0.8058252427184466,0.6796116504854369,0.5,0.5,0.10576923076923077,0.9077349335791816,0.009615384615384616,0.3053419607487211,0.7410309607941018,1.2125961176630757
PU-R,manifold_orbit_fashion_mnist,1,0.1,0.0,support,200,200,5000,0,204,2295,2499,0.5257489107898436,0.44399999999999995,0.444,,,,,6.697375321993604,0,1,201,0.37745098039215685,0.6911764705882353,0.6927277445793152,0.6927277445793152,1.000000238418579,0.05708966217017526,0.7487684729064039,0.8325123152709359,0.7241379310344828,0.5686274509803921,0.43137254901960786,0.06372549019607843,0.8929775312334249,0.004901960784313725,0.3059339463030121,0.7408681647666716,1.2123297241636444
PU-R-Manifold,manifold_orbit_fashion_mnist,1,0.1,0.0,support,50,50,5000,0,54,2632,2686,0.5631457627750933,0.47350000000000003,0.4735,,,,,1.3968228029552847,0,0,51,0.37037037037037035,0.7407407407407407,0.7795659303665161,0.7795659303665161,1.000000238418579,0.08741629685995714,0.6037735849056604,0.660377358490566,0.5660377358490566,0.48148148148148145,0.5185185185185185,0.1111111111111111,0.9404368259944097,0.018518518518518517,0.30288144195062777,0.7417076034635774,1.2137033511222175
PU-R-Manifold,manifold_orbit_fashion_mnist,1,0.1,0.0,support,100,100,5000,0,104,2096,2200,0.46564846200635657,0.46099999999999997,0.461,,,,,3.276224087923765,0,0,101,0.3557692307692308,0.6538461538461539,0.7725028991699219,0.7725028991699219,1.0000003576278687,0.065548774108146,0.7766990291262136,0.8058252427184466,0.7281553398058253,0.4519230769230769,0.5480769230769231,0.09615384615384616,0.9280879927437872,0.009615384615384616,0.2732054829510772,0.7498684921884539,1.2270575326720152
PU-R-Manifold,manifold_orbit_fashion_mnist,1,0.1,0.0,support,200,200,5000,0,204,2185,2389,0.5036820750683546,0.45675,0.45675,,,,,9.148144611972384,0,1,201,0.35784313725490197,0.6764705882352942,0.714923083782196,0.714923083782196,1.0000003576278687,0.05535314911104775,0.7586206896551724,0.8472906403940886,0.7389162561576355,0.553921568627451,0.44607843137254904,0.07352941176470588,0.8943671305703703,0.004901960784313725,0.290269914732573,0.7451757734485425,1.2193785383703422
GREATS,manifold_orbit_fashion_mnist,1,0.1,0.0,support,50,50,5000,0,54,2300,2354,,0.45499999999999996,0.455,,,,,1.2120875580003485,0,0,51,0.3888888888888889,0.7407407407407407,0.7314367890357971,0.7314367890357971,1.0000003576278687,0.08763868178961412,0.6037735849056604,0.6792452830188679,0.5660377358490566,0.48148148148148145,0.5185185185185185,0.12962962962962962,0.932571393512726,0.018518518518518517,0.3251324161136157,0.7355885855687558,1.203690412748873
GREATS,manifold_orbit_fashion_mnist,1,0.1,0.0,support,100,100,5000,0,104,2224,2328,,0.46699999999999997,0.467,,,,,2.6281604469986632,0,0,101,0.36538461538461536,0.6730769230769231,0.7469074726104736,0.7469074726104736,1.000000238418579,0.06352657137565243,0.7766990291262136,0.7864077669902912,0.7378640776699029,0.47115384615384615,0.5288461538461539,0.07692307692307693,0.9229422914986891,0.009615384615384616,0.2818232157177112,0.7474986156776294,1.22317955292703
GREATS,manifold_orbit_fashion_mnist,1,0.1,0.0,support,200,200,5000,0,204,2078,2282,,0.42274999999999996,0.42275,,,,,6.161194010055624,0,1,201,0.35784313725490197,0.6911764705882353,0.7070248126983643,0.7070248126983643,1.000000238418579,0.05424289016300821,0.7142857142857143,0.8522167487684729,0.6995073891625616,0.553921568627451,0.44607843137254904,0.06862745098039216,0.909146951692813,0.004901960784313725,0.28990702395896084,0.7452755684112858,1.2195418392184676
MaxLoss,manifold_orbit_fashion_mnist,1,0.1,0.2,support,50,50,4000,1000,54,857,911,0.2513878759345971,0.346,0.346,,,,,0.5731398180359975,0,0,51,0.8333333333333334,0.9259259259259259,0.7227650880813599,0.7227650880813599,1.000000238418579,0.058010475815467116,0.8867924528301887,0.8490566037735849,0.8490566037735849,0.6481481481481481,0.35185185185185186,0.12962962962962962,0.9027514011682928,0.018518518518518517,0.2961648088093867,0.7435546775774188,1.216725836035776
MaxLoss,manifold_orbit_fashion_mnist,1,0.1,0.2,support,100,100,4000,1000,104,590,694,0.1947276986320503,0.3245,0.3245,,,,,1.2691153429914266,0,0,101,0.9038461538461539,0.9326923076923077,0.7633345723152161,0.7633345723152161,1.0000003576278687,0.055762713395276116,0.7961165048543689,0.8446601941747572,0.7766990291262136,0.7019230769230769,0.2980769230769231,0.0673076923076923,0.9411670840210203,0.009615384615384616,0.2698623064301678,0.750787865731704,1.2285619621064245
MaxLoss,manifold_orbit_fashion_mnist,1,0.1,0.2,support,200,200,4000,1000,204,509,713,0.19971524144057184,0.36575,0.36575,,,,,3.2319882159354165,0,1,201,0.9215686274509803,0.9313725490196079,0.7230359315872192,0.7230359315872192,1.0000003576278687,0.06257909477637906,0.6798029556650246,0.8177339901477833,0.6551724137931034,0.7647058823529411,0.23529411764705882,0.04411764705882353,0.9422103392382456,0.004901960784313725,0.28272674964863465,0.7472501438466256,1.2227729626581145
