method,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-F,7,0.4,0.1,50,50,2700,300,54,365,419,0.17962965974584222,0.0917,0.42109249997884035,0,0,51,0.3888888888888889,0.42592592592592593,0.9339944124221802
PU-F,7,0.4,0.1,100,100,2700,300,104,335,439,0.1875182781368494,0.0897,0.9808131249737926,0,0,101,0.375,0.4326923076923077,0.9479274153709412
PU-F,7,0.4,0.1,200,200,2700,300,204,336,540,0.22709884430514649,0.10140000000000005,2.2175533329718746,0,1,201,0.30392156862745096,0.4068627450980392,0.7270068526268005
PU-G,7,0.4,0.1,50,50,2700,300,54,453,507,0.21421053999802098,0.13339999999999996,0.47299766703508794,0,0,51,0.42592592592592593,0.46296296296296297,0.8445051312446594
PU-G,7,0.4,0.1,100,100,2700,300,104,387,491,0.20794691058108583,0.12929999999999997,1.1222037500119768,0,0,101,0.3076923076923077,0.4230769230769231,0.8754622936248779
PU-G,7,0.4,0.1,200,200,2700,300,204,342,546,0.22943793522426859,0.09630000000000005,2.3441020420286804,0,1,201,0.3284313725490196,0.4264705882352941,0.7068619132041931
MaxLoss,7,0.4,0.2,50,50,2400,600,54,298,352,0.1719244908890687,0.08699999999999997,0.23675066599389538,0,0,51,0.25925925925925924,0.2777777777777778,0.8771412968635559
MaxLoss,7,0.4,0.2,100,100,2400,600,104,241,345,0.16879327822243795,0.07479999999999998,0.29415195796173066,0,0,101,0.21153846153846154,0.38461538461538464,0.8974328637123108
MaxLoss,7,0.4,0.2,200,200,2400,600,204,245,449,0.21500260173343122,0.09309999999999996,0.45615749998250976,0,1,201,0.28431372549019607,0.4166666666666667,0.64286869764328
PU-C,7,0.4,0.2,50,50,2400,600,54,382,436,0.20926007837988436,0.12009999999999998,0.3217657920322381,0,0,51,0.37037037037037035,0.3888888888888889,0.9046701788902283
PU-C,7,0.4,0.2,100,100,2400,600,104,356,460,0.21985490166116506,0.12749999999999995,0.5496326250140555,0,0,101,0.3173076923076923,0.4326923076923077,0.9283806681632996
PU-C,7,0.4,0.2,200,200,2400,600,204,129,333,0.16341753443703055,0.03720000000000001,1.0730054590385407,0,1,201,0.25980392156862747,0.39705882352941174,0.6366946697235107
PU-F,7,0.4,0.2,50,50,2400,600,54,391,445,0.21323660446796566,0.13119999999999998,0.452870334032923,0,0,51,0.4444444444444444,0.46296296296296297,0.8796999454498291
PU-F,7,0.4,0.2,100,100,2400,600,104,349,453,0.2167677812394686,0.12529999999999997,1.041903999983333,0,0,101,0.40384615384615385,0.41346153846153844,0.8999969959259033
PU-F,7,0.4,0.2,200,200,2400,600,204,250,454,0.21720894932514057,0.08050000000000002,2.2228830420062877,0,1,201,0.29901960784313725,0.3627450980392157,0.6136569380760193
PU-G,7,0.4,0.2,50,50,2400,600,54,267,321,0.15803136897739023,0.05500000000000005,0.45861966599477455,0,0,51,0.24074074074074073,0.2962962962962963,0.7800923585891724
PU-G,7,0.4,0.2,100,100,2400,600,104,290,394,0.1906446969951503,0.06999999999999995,0.9481376250041649,0,0,101,0.3076923076923077,0.33653846153846156,0.8182880878448486
PU-G,7,0.4,0.2,200,200,2400,600,204,182,386,0.1870874270098284,0.06340000000000001,2.1344273749855347,0,1,201,0.31862745098039214,0.36764705882352944,0.7006206512451172
MaxLoss,7,0.4,0.3,50,50,2100,900,54,247,301,0.17000865458976477,0.08760000000000001,0.26814549998380244,0,0,51,0.3333333333333333,0.46296296296296297,0.5766628980636597
MaxLoss,7,0.4,0.3,100,100,2100,900,104,174,278,0.15816644683945924,0.06610000000000005,0.3229000000283122,0,0,101,0.375,0.5,0.6424472332000732
MaxLoss,7,0.4,0.3,200,200,2100,900,204,91,295,0.1669245115481317,0.048799999999999955,0.4736240420024842,0,1,201,0.3431372549019608,0.5245098039215687,0.5785515904426575
PU-C,7,0.4,0.3,50,50,2100,900,54,321,375,0.20778290351154283,0.11070000000000002,0.32667295896681026,0,0,51,0.3333333333333333,0.4444444444444444,0.5925422310829163
PU-C,7,0.4,0.3,100,100,2100,900,104,225,329,0.1843565944582224,0.09130000000000005,0.4693769169971347,0,0,101,0.34615384615384615,0.46153846153846156,0.6251519918441772
PU-C,7,0.4,0.3,200,200,2100,900,204,78,282,0.16022985277231783,0.04239999999999999,0.9415022499742918,0,1,201,0.3284313725490196,0.44607843137254904,0.43350842595100403
PU-F,7,0.4,0.3,50,50,2100,900,54,305,359,0.19965378619963303,0.09930000000000005,0.40564833395183086,0,0,51,0.3148148148148148,0.4074074074074074,0.5580480694770813
PU-F,7,0.4,0.3,100,100,2100,900,104,230,334,0.18691134633263573,0.0837,0.6658520000055432,0,0,101,0.36538461538461536,0.47115384615384615,0.7474721074104309
PU-F,7,0.4,0.3,200,200,2100,900,204,106,310,0.17462837119819596,0.05269999999999997,1.5067513340036385,0,1,201,0.3333333333333333,0.43137254901960786,0.7225210666656494
PU-G,7,0.4,0.3,50,50,2100,900,54,198,252,0.14471137878717855,0.05830000000000002,0.4089880830142647,0,0,51,0.4444444444444444,0.5,0.7663744688034058
PU-G,7,0.4,0.3,100,100,2100,900,104,210,314,0.17667913727927953,0.10340000000000005,0.6874367910204455,0,0,101,0.33653846153846156,0.47115384615384615,0.7637959718704224
PU-G,7,0.4,0.3,200,200,2100,900,204,176,380,0.21031928167212754,0.07450000000000001,1.8075927500030957,0,1,201,0.3088235294117647,0.43137254901960786,0.5499283671379089
MaxLoss,7,0.4,0.4,50,50,1800,1200,54,253,307,0.201433458190877,0.10189999999999999,0.28947854199213907,0,0,51,0.2037037037037037,0.3148148148148148,0.9282687902450562
MaxLoss,7,0.4,0.4,100,100,1800,1200,104,211,315,0.20619942439952865,0.09350000000000003,0.339690166991204,0,0,101,0.28846153846153844,0.41346153846153844,0.9407839775085449
MaxLoss,7,0.4,0.4,200,200,1800,1200,204,111,315,0.20619942439952865,0.047699999999999965,0.48658825003076345,0,1,201,0.25980392156862747,0.3872549019607843,0.673393726348877
PU-C,7,0.4,0.4,50,50,1800,1200,54,218,272,0.18049256515223533,0.08460000000000001,0.32891308300895616,0,0,51,0.3333333333333333,0.3888888888888889,0.8587806224822998
PU-C,7,0.4,0.4,100,100,1800,1200,104,186,290,0.1912810236099176,0.08479999999999999,0.43532108300132677,0,0,101,0.2980769230769231,0.4326923076923077,0.8911230564117432
PU-C,7,0.4,0.4,200,200,1800,1200,204,83,287,0.1894857949228026,0.045399999999999996,0.8537835419992916,0,1,201,0.28921568627450983,0.4117647058823529,0.535801351070404
PU-F,7,0.4,0.4,50,50,1800,1200,54,333,387,0.24879268876975402,0.14670000000000005,0.4091551249730401,0,0,51,0.48148148148148145,0.5925925925925926,0.9269717335700989
PU-F,7,0.4,0.4,100,100,1800,1200,104,304,408,0.2611238536774181,0.14429999999999998,0.82185720797861,0,0,101,0.2692307692307692,0.4807692307692308,0.956629753112793
PU-F,7,0.4,0.4,200,200,1800,1200,204,137,341,0.2216403943602927,0.06510000000000005,1.6914692500140518,0,1,201,0.23529411764705882,0.35784313725490197,0.6557793617248535
PU-G,7,0.4,0.4,50,50,1800,1200,54,257,311,0.20381734904367477,0.10219999999999996,0.41951345797860995,0,0,51,0.2962962962962963,0.3148148148148148,0.8604914546012878
PU-G,7,0.4,0.4,100,100,1800,1200,104,177,281,0.18589196301763877,0.08430000000000004,0.602797958010342,0,0,101,0.20192307692307693,0.3076923076923077,0.86519855260849
PU-G,7,0.4,0.4,200,200,1800,1200,204,107,311,0.20381734904367477,0.055400000000000005,1.2198703329777345,0,1,201,0.28921568627450983,0.4068627450980392,0.7742018699645996
MaxLoss,7,0.4,0.5,50,50,1500,1500,54,158,212,0.17254476906964555,0.0786,0.30258733400842175,0,0,51,0.3333333333333333,0.5370370370370371,0.8584088683128357
MaxLoss,7,0.4,0.5,100,100,1500,1500,104,123,227,0.18344433302991092,0.07199999999999995,0.3518529590219259,0,0,101,0.34615384615384615,0.5288461538461539,0.8944632411003113
MaxLoss,7,0.4,0.5,200,200,1500,1500,204,57,261,0.20798240083968267,0.06410000000000005,0.48256508400663733,0,1,201,0.3137254901960784,0.4852941176470588,0.5630338191986084
PU-C,7,0.4,0.5,50,50,1500,1500,54,188,242,0.1942972094984725,0.09809999999999997,0.3545789170311764,0,0,51,0.2962962962962963,0.35185185185185186,0.8475363850593567
PU-C,7,0.4,0.5,100,100,1500,1500,104,147,251,0.20078795397421345,0.07909999999999995,0.4708914590300992,0,0,101,0.2980769230769231,0.5,0.8696637153625488
PU-C,7,0.4,0.5,200,200,1500,1500,204,36,240,0.19285272987326607,0.03620000000000001,0.8722104170010425,0,1,201,0.29901960784313725,0.4411764705882353,0.6733338832855225
PU-F,7,0.4,0.5,50,50,1500,1500,54,164,218,0.17691043694503605,0.08230000000000004,0.4154742920072749,0,0,51,0.3333333333333333,0.48148148148148145,0.8394856452941895
PU-F,7,0.4,0.5,100,100,1500,1500,104,128,232,0.18706696789013222,0.07950000000000002,0.5721162499976344,0,0,101,0.36538461538461536,0.5576923076923077,0.881883978843689
PU-F,7,0.4,0.5,200,200,1500,1500,204,44,248,0.19862606265814975,0.038900000000000046,1.114710042020306,0,1,201,0.28431372549019607,0.4362745098039216,0.7831447124481201
PU-G,7,0.4,0.5,50,50,1500,1500,54,162,216,0.1754560973495245,0.08699999999999997,0.40170716698048636,0,0,51,0.3148148148148148,0.4074074074074074,0.8190435171127319
PU-G,7,0.4,0.5,100,100,1500,1500,104,96,200,0.16378885135054588,0.06430000000000002,0.5262883749674074,0,0,101,0.25,0.38461538461538464,0.8345131278038025
PU-G,7,0.4,0.5,200,200,1500,1500,204,36,240,0.19285272987326607,0.03210000000000002,1.003675083979033,0,1,201,0.2647058823529412,0.39215686274509803,0.6608664393424988
MaxLoss,7,0.4,0.6,50,50,1200,1800,54,106,160,0.16729749087244272,0.0645,0.3302526249899529,0,0,51,0.37037037037037035,0.46296296296296297,0.763286292552948
MaxLoss,7,0.4,0.6,100,100,1200,1800,104,81,185,0.19022639485774562,0.061799999999999966,0.3784332500072196,0,0,101,0.33653846153846156,0.49038461538461536,0.7953598499298096
MaxLoss,7,0.4,0.6,200,200,1200,1800,204,8,212,0.21474302763817832,0.03820000000000001,0.5055932080140337,0,1,201,0.3333333333333333,0.46568627450980393,0.621444582939148
PU-C,7,0.4,0.6,50,50,1200,1800,54,130,184,0.18931370513746515,0.0867,0.37584295799024403,0,0,51,0.3333333333333333,0.4074074074074074,0.7104529738426208
PU-C,7,0.4,0.6,100,100,1200,1800,104,81,185,0.19022639485774562,0.061899999999999955,0.4550064579816535,0,0,101,0.34615384615384615,0.4326923076923077,0.7092679142951965
PU-C,7,0.4,0.6,200,200,1200,1800,204,38,242,0.24172747530974448,0.05900000000000005,0.6541747499722987,0,1,201,0.3235294117647059,0.4852941176470588,0.4129600524902344
PU-F,7,0.4,0.6,50,50,1200,1800,54,106,160,0.16729749087244272,0.06589999999999996,0.4234359580441378,0,0,51,0.4074074074074074,0.5,0.6971542835235596
PU-F,7,0.4,0.6,100,100,1200,1800,104,97,201,0.20478312554769218,0.07630000000000003,0.5406305420328863,0,0,101,0.28846153846153844,0.38461538461538464,0.7103811502456665
PU-F,7,0.4,0.6,200,200,1200,1800,204,10,214,0.21654995391145349,0.026499999999999968,0.7644036250421777,0,1,201,0.29411764705882354,0.4264705882352941,0.5451934337615967
PU-G,7,0.4,0.6,50,50,1200,1800,54,85,139,0.14783641381654888,0.04159999999999997,0.4060841670143418,0,0,51,0.35185185185185186,0.4074074074074074,0.7825418710708618
PU-G,7,0.4,0.6,100,100,1200,1800,104,55,159,0.166375205561053,0.03410000000000002,0.6666926670004614,0,0,101,0.2692307692307692,0.3942307692307692,0.7260604500770569
PU-G,7,0.4,0.6,200,200,1200,1800,204,6,210,0.21293490118114278,0.019499999999999962,0.9438487089937553,0,1,201,0.27941176470588236,0.46568627450980393,0.5438591837882996
MaxLoss,7,0.4,0.7,50,50,900,2100,54,117,171,0.23500855593010783,0.11260000000000003,0.3625435830326751,0,0,51,0.2777777777777778,0.48148148148148145,0.7021414637565613
MaxLoss,7,0.4,0.7,100,100,900,2100,104,66,170,0.23379808117169887,0.09109999999999996,0.4055697920266539,0,0,101,0.2980769230769231,0.47115384615384615,0.6970024108886719
MaxLoss,7,0.4,0.7,200,154,900,2100,158,0,158,0.21922721673035994,0.027000000000000024,0.4705020830151625,1,0,155,0.27848101265822783,0.4873417721518987,0.6149852275848389
PU-C,7,0.4,0.7,50,50,900,2100,54,106,160,0.22166162973735482,0.10060000000000002,0.40920416702283546,0,0,51,0.3333333333333333,0.5185185185185185,0.6994329690933228
PU-C,7,0.4,0.7,100,100,900,2100,104,63,167,0.2301632518065162,0.08220000000000005,0.47094966704025865,0,0,101,0.3173076923076923,0.4326923076923077,0.7304309010505676
PU-C,7,0.4,0.7,200,141,900,2100,145,0,145,0.20334210782311857,0.02969999999999995,0.5361863340367563,1,0,142,0.30344827586206896,0.4482758620689655,0.7055836915969849
PU-F,7,0.4,0.7,50,50,900,2100,54,80,134,0.1898119124234654,0.06899999999999995,0.43107237498043105,0,0,51,0.24074074074074073,0.3888888888888889,0.7326897382736206
PU-F,7,0.4,0.7,100,100,900,2100,104,48,152,0.21190912049496546,0.055300000000000016,0.5162137500010431,0,0,101,0.28846153846153844,0.5,0.7450040578842163
PU-F,7,0.4,0.7,200,145,900,2100,149,0,149,0.2082414868636988,0.0252,0.5965441250009462,1,0,146,0.2751677852348993,0.4697986577181208,0.7070592045783997
PU-G,7,0.4,0.7,50,50,900,2100,54,102,156,0.21679035149281844,0.08840000000000003,0.43808995897416025,0,0,51,0.2777777777777778,0.37037037037037035,0.6921972036361694
PU-G,7,0.4,0.7,100,100,900,2100,104,70,174,0.23863662569783628,0.07530000000000003,0.5351753339637071,0,0,101,0.2403846153846154,0.36538461538461536,0.7325896620750427
PU-G,7,0.4,0.7,200,194,900,2100,198,0,198,0.26748987671453506,0.029000000000000026,0.7165696669835597,1,0,195,0.21717171717171718,0.398989898989899,0.5641570091247559
MaxLoss,7,0.4,0.8,50,50,600,2400,54,28,82,0.1850007834727876,0.05720000000000003,0.383696915989276,0,0,51,0.3333333333333333,0.5185185185185185,0.8333181738853455
MaxLoss,7,0.4,0.8,100,100,600,2400,104,0,104,0.22632701823022217,0.04590000000000005,0.42304487503133714,1,0,101,0.3076923076923077,0.4807692307692308,0.8583149313926697
MaxLoss,7,0.4,0.8,200,100,600,2400,104,0,104,0.22632701823022217,0.04590000000000005,0.42599958303617314,1,0,101,0.3076923076923077,0.4807692307692308,0.8583149313926697
PU-C,7,0.4,0.8,50,50,600,2400,54,49,103,0.2244679315481335,0.0826,0.26774616597685963,0,0,51,0.2777777777777778,0.46296296296296297,0.8651267886161804
PU-C,7,0.4,0.8,100,100,600,2400,104,24,128,0.2704768336843699,0.07269999999999999,0.32475520798470825,0,0,101,0.3173076923076923,0.4807692307692308,0.895903468132019
PU-C,7,0.4,0.8,200,124,600,2400,128,0,128,0.2704768336843699,0.05740000000000001,0.3567515829927288,1,0,125,0.28125,0.46875,0.8989676833152771
PU-F,7,0.4,0.8,50,50,600,2400,54,27,81,0.1830990114249289,0.050899999999999945,0.30210149998310953,0,0,51,0.2962962962962963,0.48148148148148145,0.7781772017478943
PU-F,7,0.4,0.8,100,87,600,2400,91,0,91,0.20202032779343426,0.028299999999999992,0.34904699999606237,1,0,88,0.32967032967032966,0.4835164835164835,0.8303074836730957
PU-F,7,0.4,0.8,200,87,600,2400,91,0,91,0.20202032779343426,0.028299999999999992,0.3519946659798734,1,0,88,0.32967032967032966,0.4835164835164835,0.8303074836730957
PU-G,7,0.4,0.8,50,50,600,2400,54,36,90,0.2001374858082272,0.0605,0.2891785830142908,0,0,51,0.2222222222222222,0.3333333333333333,0.7316399812698364
PU-G,7,0.4,0.8,100,97,600,2400,101,0,101,0.22074463200988248,0.030200000000000005,0.35092658299254254,1,0,98,0.32673267326732675,0.42574257425742573,0.6966423392295837
PU-G,7,0.4,0.8,200,97,600,2400,101,0,101,0.22074463200988248,0.030200000000000005,0.3534257499850355,1,0,98,0.32673267326732675,0.42574257425742573,0.6966423392295837
MaxLoss,8,0.0,0.0,50,50,3000,0,54,114,168,0.0706548429443501,0.04169999999999996,0.0709930409793742,0,0,51,0.0,0.09259259259259259,0.8603397607803345
MaxLoss,8,0.0,0.0,100,100,3000,0,104,8,112,0.04944029700709507,0.0232,0.14478166599292308,0,0,101,0.0,0.0673076923076923,0.8723248243331909
MaxLoss,8,0.0,0.0,200,108,3000,0,112,0,112,0.04944029700709507,0.01959999999999995,0.1588072910089977,1,0,109,0.0,0.0625,0.8690922856330872
PU-C,8,0.0,0.0,50,50,3000,0,54,80,134,0.0578422054531984,0.03539999999999999,0.10358858300605789,0,0,51,0.0,0.07407407407407407,0.8035646677017212
PU-C,8,0.0,0.0,100,98,3000,0,102,0,102,0.0455846541444771,0.019399999999999973,0.1939665829995647,1,0,99,0.0,0.049019607843137254,0.8123669028282166
PU-C,8,0.0,0.0,200,98,3000,0,102,0,102,0.0455846541444771,0.019399999999999973,0.19709187501575798,1,0,99,0.0,0.049019607843137254,0.8123669028282166
PU-F,8,0.0,0.0,50,50,3000,0,54,121,175,0.07327152288053185,0.035499999999999976,0.20271541696274653,0,0,51,0.0,0.05555555555555555,0.7958365678787231
PU-F,8,0.0,0.0,100,100,3000,0,104,15,119,0.052124831709079444,0.012499999999999956,0.3200555839575827,0,0,101,0.0,0.08653846153846154,0.8401457667350769
PU-F,8,0.0,0.0,200,122,3000,0,126,0,126,0.05479860055493191,0.011600000000000055,0.364741041965317,1,0,123,0.0,0.0873015873015873,0.832744836807251
PU-G,8,0.0,0.0,50,50,3000,0,54,55,109,0.048286255972925574,0.019499999999999962,0.19705791701562703,0,0,51,0.0,0.07407407407407407,0.77253258228302
PU-G,8,0.0,0.0,100,89,3000,0,93,0,93,0.04209134931443259,0.009700000000000042,0.28561775002162904,1,0,90,0.0,0.0967741935483871,0.7814072370529175
PU-G,8,0.0,0.0,200,89,3000,0,93,0,93,0.04209134931443259,0.009700000000000042,0.28865320899058133,1,0,90,0.0,0.0967741935483871,0.7814072370529175
MaxLoss,8,0.0,0.1,50,50,2700,300,54,0,54,0.02954495867015794,0.007099999999999995,0.10354704200290143,1,0,51,0.0,0.05555555555555555,0.9318569302558899
MaxLoss,8,0.0,0.1,100,50,2700,300,54,0,54,0.02954495867015794,0.007099999999999995,0.10604899999452755,1,0,51,0.0,0.05555555555555555,0.9318569302558899
MaxLoss,8,0.0,0.1,200,50,2700,300,54,0,54,0.02954495867015794,0.007099999999999995,0.10826379200443625,1,0,51,0.0,0.05555555555555555,0.9318569302558899
PU-C,8,0.0,0.1,50,50,2700,300,54,4,58,0.031346929899882525,0.011800000000000033,0.11707016604486853,0,0,51,0.0,0.05555555555555555,0.8965097665786743
PU-C,8,0.0,0.1,100,58,2700,300,62,0,62,0.03313811658881605,0.011299999999999977,0.13281662500230595,1,0,59,0.0,0.06451612903225806,0.8991556763648987
PU-C,8,0.0,0.1,200,58,2700,300,62,0,62,0.03313811658881605,0.011299999999999977,0.13531195803079754,1,0,59,0.0,0.06451612903225806,0.8991556763648987
PU-F,8,0.0,0.1,50,50,2700,300,54,31,85,0.04326956678414717,0.012800000000000034,0.12006174999987707,0,0,51,0.0,0.05555555555555555,0.9167500734329224
PU-F,8,0.0,0.1,100,59,2700,300,63,0,63,0.03358434548135847,0.012299999999999978,0.13721345795784146,1,0,60,0.0,0.047619047619047616,0.9074308276176453
PU-F,8,0.0,0.1,200,59,2700,300,63,0,63,0.03358434548135847,0.012299999999999978,0.13936395797645673,1,0,60,0.0,0.047619047619047616,0.9074308276176453
PU-G,8,0.0,0.1,50,41,2700,300,45,0,45,0.025444759579841048,0.010199999999999987,0.11317504197359085,1,0,42,0.0,0.15555555555555556,0.8705963492393494
PU-G,8,0.0,0.1,100,41,2700,300,45,0,45,0.025444759579841048,0.010199999999999987,0.11551187501754612,1,0,42,0.0,0.15555555555555556,0.8705963492393494
PU-G,8,0.0,0.1,200,41,2700,300,45,0,45,0.025444759579841048,0.010199999999999987,0.1178097499650903,1,0,42,0.0,0.15555555555555556,0.8705963492393494
MaxLoss,8,0.0,0.2,50,31,2400,600,35,0,35,0.023383291845675558,0.008299999999999974,0.08673883299343288,1,0,32,0.0,0.05714285714285714,0.880046546459198
MaxLoss,8,0.0,0.2,100,31,2400,600,35,0,35,0.023383291845675558,0.008299999999999974,0.08911854098550975,1,0,32,0.0,0.05714285714285714,0.880046546459198
MaxLoss,8,0.0,0.2,200,31,2400,600,35,0,35,0.023383291845675558,0.008299999999999974,0.09128429100383073,1,0,32,0.0,0.05714285714285714,0.880046546459198
PU-C,8,0.0,0.2,50,25,2400,600,29,0,29,0.02017558040097356,0.0043999999999999595,0.08716975001152605,1,0,26,0.0,0.06896551724137931,0.8572350740432739
PU-C,8,0.0,0.2,100,25,2400,600,29,0,29,0.02017558040097356,0.0043999999999999595,0.08921991701936349,1,0,26,0.0,0.06896551724137931,0.8572350740432739
PU-C,8,0.0,0.2,200,25,2400,600,29,0,29,0.02017558040097356,0.0043999999999999595,0.09149141702800989,1,0,26,0.0,0.06896551724137931,0.8572350740432739
PU-F,8,0.0,0.2,50,29,2400,600,33,0,33,0.022321024269331247,0.0043999999999999595,0.09838149999268353,1,0,30,0.0,0.09090909090909091,0.8719716668128967
PU-F,8,0.0,0.2,100,29,2400,600,33,0,33,0.022321024269331247,0.0043999999999999595,0.10037495801225305,1,0,30,0.0,0.09090909090909091,0.8719716668128967
PU-F,8,0.0,0.2,200,29,2400,600,33,0,33,0.022321024269331247,0.0043999999999999595,0.10251154098659754,1,0,30,0.0,0.09090909090909091,0.8719716668128967
PU-G,8,0.0,0.2,50,41,2400,600,45,0,45,0.02860994538059458,0.009499999999999953,0.1555167919723317,1,0,42,0.0,0.06666666666666667,0.8794971108436584
PU-G,8,0.0,0.2,100,41,2400,600,45,0,45,0.02860994538059458,0.009499999999999953,0.1578369999770075,1,0,42,0.0,0.06666666666666667,0.8794971108436584
PU-G,8,0.0,0.2,200,41,2400,600,45,0,45,0.02860994538059458,0.009499999999999953,0.15995224996004254,1,0,42,0.0,0.06666666666666667,0.8794971108436584
MaxLoss,8,0.0,0.3,50,28,2100,900,32,0,32,0.024885034887120128,0.007000000000000006,0.11310333298752084,1,0,29,0.0,0.0625,0.8626513481140137
MaxLoss,8,0.0,0.3,100,28,2100,900,32,0,32,0.024885034887120128,0.007000000000000006,0.11543725000228733,1,0,29,0.0,0.0625,0.8626513481140137
MaxLoss,8,0.0,0.3,200,28,2100,900,32,0,32,0.024885034887120128,0.007000000000000006,0.1179145000060089,1,0,29,0.0,0.0625,0.8626513481140137
PU-C,8,0.0,0.3,50,37,2100,900,41,0,41,0.03030511160613969,0.008600000000000052,0.13319804199272767,1,0,38,0.0,0.024390243902439025,0.8748030662536621
PU-C,8,0.0,0.3,100,37,2100,900,41,0,41,0.03030511160613969,0.008600000000000052,0.13573562499368563,1,0,38,0.0,0.024390243902439025,0.8748030662536621
PU-C,8,0.0,0.3,200,37,2100,900,41,0,41,0.03030511160613969,0.008600000000000052,0.1380642500007525,1,0,38,0.0,0.024390243902439025,0.8748030662536621
PU-F,8,0.0,0.3,50,32,2100,900,36,0,36,0.027310927340295166,0.006900000000000017,0.1300774589763023,1,0,33,0.0,0.08333333333333333,0.8595117926597595
PU-F,8,0.0,0.3,100,32,2100,900,36,0,36,0.027310927340295166,0.006900000000000017,0.1323146250215359,1,0,33,0.0,0.08333333333333333,0.8595117926597595
PU-F,8,0.0,0.3,200,32,2100,900,36,0,36,0.027310927340295166,0.006900000000000017,0.13446470897179097,1,0,33,0.0,0.08333333333333333,0.8595117926597595
PU-G,8,0.0,0.3,50,36,2100,900,40,0,40,0.02970933628967032,0.006900000000000017,0.13568345800740644,1,0,37,0.0,0.025,0.8723917007446289
PU-G,8,0.0,0.3,100,36,2100,900,40,0,40,0.02970933628967032,0.006900000000000017,0.1378194999997504,1,0,37,0.0,0.025,0.8723917007446289
PU-G,8,0.0,0.3,200,36,2100,900,40,0,40,0.02970933628967032,0.006900000000000017,0.13971775001846254,1,0,37,0.0,0.025,0.8723917007446289
MaxLoss,8,0.0,0.4,50,14,1800,1200,18,0,18,0.01875582296634093,0.006099999999999994,0.12111450004158542,1,0,15,0.0,0.0,0.8273621797561646
MaxLoss,8,0.0,0.4,100,14,1800,1200,18,0,18,0.01875582296634093,0.006099999999999994,0.12336729100206867,1,0,15,0.0,0.0,0.8273621797561646
MaxLoss,8,0.0,0.4,200,14,1800,1200,18,0,18,0.01875582296634093,0.006099999999999994,0.1252977080293931,1,0,15,0.0,0.0,0.8273621797561646
PU-C,8,0.0,0.4,50,12,1800,1200,16,0,16,0.017224108625669032,0.005800000000000027,0.12326199997914955,1,0,13,0.0,0.0,0.805318295955658
PU-C,8,0.0,0.4,100,12,1800,1200,16,0,16,0.017224108625669032,0.005800000000000027,0.12523970799520612,1,0,13,0.0,0.0,0.805318295955658
PU-C,8,0.0,0.4,200,12,1800,1200,16,0,16,0.017224108625669032,0.005800000000000027,0.12736787501489744,1,0,13,0.0,0.0,0.805318295955658
PU-F,8,0.0,0.4,50,18,1800,1200,22,0,22,0.021758200775366277,0.005099999999999993,0.13032779097557068,1,0,19,0.0,0.045454545454545456,0.8167023658752441
PU-F,8,0.0,0.4,100,18,1800,1200,22,0,22,0.021758200775366277,0.005099999999999993,0.13269758300157264,1,0,19,0.0,0.045454545454545456,0.8167023658752441
PU-F,8,0.0,0.4,200,18,1800,1200,22,0,22,0.021758200775366277,0.005099999999999993,0.1348524159984663,1,0,19,0.0,0.045454545454545456,0.8167023658752441
PU-G,8,0.0,0.4,50,20,1800,1200,24,0,24,0.023234111547935754,0.0049000000000000155,0.13385570899117738,1,0,21,0.0,0.0,0.8111726641654968
PU-G,8,0.0,0.4,100,20,1800,1200,24,0,24,0.023234111547935754,0.0049000000000000155,0.13603066699579358,1,0,21,0.0,0.0,0.8111726641654968
PU-G,8,0.0,0.4,200,20,1800,1200,24,0,24,0.023234111547935754,0.0049000000000000155,0.1382486670045182,1,0,21,0.0,0.0,0.8111726641654968
MaxLoss,8,0.0,0.5,50,14,1500,1500,18,0,18,0.022487208247184753,0.006700000000000039,0.14159366599051282,1,0,15,0.0,0.05555555555555555,0.8272807002067566
MaxLoss,8,0.0,0.5,100,14,1500,1500,18,0,18,0.022487208247184753,0.006700000000000039,0.14380575000541285,1,0,15,0.0,0.05555555555555555,0.8272807002067566
MaxLoss,8,0.0,0.5,200,14,1500,1500,18,0,18,0.022487208247184753,0.006700000000000039,0.14591645798645914,1,0,15,0.0,0.05555555555555555,0.8272807002067566
PU-C,8,0.0,0.5,50,18,1500,1500,22,0,22,0.02608497691107914,0.005299999999999971,0.1496010419796221,1,0,19,0.0,0.045454545454545456,0.8532323837280273
PU-C,8,0.0,0.5,100,18,1500,1500,22,0,22,0.02608497691107914,0.005299999999999971,0.15192116698017344,1,0,19,0.0,0.045454545454545456,0.8532323837280273
PU-C,8,0.0,0.5,200,18,1500,1500,22,0,22,0.02608497691107914,0.005299999999999971,0.15415991697227582,1,0,19,0.0,0.045454545454545456,0.8532323837280273
PU-F,8,0.0,0.5,50,20,1500,1500,24,0,24,0.027853417966980487,0.00649999999999995,0.1542126249987632,1,0,21,0.0,0.041666666666666664,0.8438724875450134
PU-F,8,0.0,0.5,100,20,1500,1500,24,0,24,0.027853417966980487,0.00649999999999995,0.15668737498344854,1,0,21,0.0,0.041666666666666664,0.8438724875450134
