source,source_dir,condition,condition_fields,dataset,noise_rate,pretrain_fraction,es_budget,target_method,baseline_method,metric,direction,n_pairs,paired_seeds,target_mean,baseline_mean,diff_mean,diff_se,diff_ci95_low,diff_ci95_high,relative_change_percent,target_win_rate,target_loss_rate,target_tie_rate,target_better_all_pairs,target_better_ci95,baseline_better_ci95
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Vol,PU-R,effective_compression_size,lower,5,0 1 2 3 4,2111.6,1879.8,231.8,145.91038345505092,-173.24722447122133,636.8472244712214,12.331099053090755,0.4,0.6,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Vol,PU-R,noise_hit_rate,lower,5,0 1 2 3 4,0.2686274509803922,0.2647058823529411,0.003921568627450994,0.012913666541489689,-0.03192676969172438,0.03976990694662637,1.481481481481487,0.6,0.4,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Vol,PU-R,duplicate_hit_rate,lower,5,0 1 2 3 4,0.5382352941176471,0.5196078431372548,0.018627450980392167,0.015298516210124726,-0.02384123001891407,0.061096131979698404,3.584905660377361,0.4,0.6,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Vol,PU-R,mode_entropy,higher,5,0 1 2 3 4,0.990273200127555,0.9958625711604299,-0.00558937103287489,0.005952912315608677,-0.022114655621004575,0.010935913555254795,-0.5612592735925269,0.6,0.4,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Vol,PU-R,spectral_entropy,higher,5,0 1 2 3 4,0.19705378150890726,0.19876449274394103,-0.0017107112350337682,0.0031192830708552505,-0.010369841039727944,0.006948418569660407,-0.8606724528196278,0.6,0.4,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Vol,PU-R,runtime_sec,lower,5,0 1 2 3 4,7.66174994520843,6.961029348522425,0.7007205966860056,0.0980681152183183,0.428483508839954,0.9729576845320572,10.066335905260093,0.0,1.0,0.0,0,0,1
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Vol,MaxLoss,test_inappropriate_risk,lower,5,0 1 2 3 4,0.3757,0.40835,-0.03264999999999999,0.026640030968450464,-0.10660272596841847,0.04130272596841849,-7.99559201665238,0.8,0.2,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Vol,MaxLoss,certified_bound,lower,5,0 1 2 3 4,0.4477544259512797,0.4599825199111365,-0.012228093959856778,0.039178194891900074,-0.12098676297977137,0.09653057506005783,-2.6583823146625463,0.6,0.4,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Vol,MaxLoss,effective_compression_size,lower,5,0 1 2 3 4,2111.6,2172.6,-61.0,193.84065621019755,-599.1016616395084,477.1016616395084,-2.8076958482923686,0.6,0.4,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions/pu_r_vol/volume_duplicate_noise_0p1_aug8,"dataset=volume_duplicate_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, es_budget=200","dataset,noise_rate,pretrain_fraction,es_budget",volume_duplicate_fashion_mnist,0.1,0.0,200,PU-R-Vol,MaxLoss,noise_hit_rate,lower,5,0 1 2 3 4,0.2686274509803922,0.3235294117647059,-0.05490196078431372,0.006083173355877881,-0.07178885002023072,-0.03801507154839672,-16.969696969696965,1.0,0.0,0.0,1,1,0
