method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,group_revisit_rate,unique_group_fraction,max_group_selection_fraction,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu,dynamic_redundancy_weight
GREATS,volume_group_noise_fashion_mnist,0,0.1,0.1,support,100,59,4500,500,63,0,63,,0.27675000000000005,0.27675,,,,,0.9152354680700228,1,0,60,0.031746031746031744,0.23809523809523808,0.7485605478286743,0.7485605478286743,1.0,0.041943290781590245,0.9838709677419355,0.9516129032258065,0.9516129032258065,0.07936507936507936,0.9206349206349206,0.09523809523809523,0.9783392987167794,0.015873015873015872,0.2015000036777753,0.9089499974255573,2.5969999926444496
GREATS,volume_group_noise_fashion_mnist,0,0.1,0.1,support,200,59,4500,500,63,0,63,,0.27675000000000005,0.27675,,,,,0.978168978006579,1,0,60,0.031746031746031744,0.23809523809523808,0.7485605478286743,0.7485605478286743,1.0,0.041943290781590245,0.9838709677419355,0.9516129032258065,0.9516129032258065,0.07936507936507936,0.9206349206349206,0.09523809523809523,0.9783392987167794,0.015873015873015872,0.2015000036777753,0.9089499974255573,2.5969999926444496
MaxLoss,volume_group_noise_fashion_mnist,1,0.1,0.0,support,50,50,5000,0,54,316,370,0.08701496862340719,0.34875,0.34875,,,,,0.5546595880296081,0,0,51,0.05555555555555555,0.37037037037037035,0.6716688871383667,0.6716688871383667,0.9897295832633972,0.058416094376160854,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.0,1.0,0.018518518518518517,1.0000000000000002,0.018518518518518517,0.24543068962074446,0.8781985172654789,2.5091386207585114
MaxLoss,volume_group_noise_fashion_mnist,1,0.1,0.0,support,100,56,5000,0,60,0,60,0.01745094923535362,0.2845,0.2845,,,,,0.6765097870957106,1,0,57,0.05,0.36666666666666664,0.6406245231628418,0.6406245231628418,0.9894903898239136,0.050380137733231155,0.9830508474576272,0.9661016949152542,0.9661016949152542,0.0,1.0,0.016666666666666666,0.9999999999999998,0.016666666666666666,0.23806471906036608,0.8833546966577438,2.523870561879268
MaxLoss,volume_group_noise_fashion_mnist,1,0.1,0.0,support,200,56,5000,0,60,0,60,0.01745094923535362,0.2845,0.2845,,,,,0.7333797020837665,1,0,57,0.05,0.36666666666666664,0.6406245231628418,0.6406245231628418,0.9894903898239136,0.050380137733231155,0.9830508474576272,0.9661016949152542,0.9661016949152542,0.0,1.0,0.016666666666666666,0.9999999999999998,0.016666666666666666,0.23806471906036608,0.8833546966577438,2.523870561879268
PU-R,volume_group_noise_fashion_mnist,1,0.1,0.0,support,50,50,5000,0,54,170,224,0.05504283809568733,0.31599999999999995,0.316,,,,,0.8763132779859006,0,0,51,0.05555555555555555,0.3333333333333333,0.6516185998916626,0.6516185998916626,0.990005612373352,0.05698216759230731,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.0,1.0,0.018518518518518517,1.0000000000000002,0.018518518518518517,0.2477163702830199,0.876598540801886,2.5045672594339603
PU-R,volume_group_noise_fashion_mnist,1,0.1,0.0,support,100,67,5000,0,71,0,71,0.020101141883060336,0.29674999999999996,0.29675,,,,,1.206593329901807,1,0,68,0.04225352112676056,0.28169014084507044,0.6350900530815125,0.6350900530815125,0.9924639463424683,0.04666150896144765,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.0,1.0,0.014084507042253521,1.0000000000000002,0.014084507042253521,0.23048545513966398,0.8886601814022351,2.539029089720672
PU-R,volume_group_noise_fashion_mnist,1,0.1,0.0,support,200,67,5000,0,71,0,71,0.020101141883060336,0.29674999999999996,0.29675,,,,,1.2879790778970346,1,0,68,0.04225352112676056,0.28169014084507044,0.6350900530815125,0.6350900530815125,0.9924639463424683,0.04666150896144765,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.0,1.0,0.014084507042253521,1.0000000000000002,0.014084507042253521,0.23048545513966398,0.8886601814022351,2.539029089720672
PU-R-Vol,volume_group_noise_fashion_mnist,1,0.1,0.0,support,50,50,5000,0,54,290,344,0.08137437078403309,0.29574999999999996,0.29575,,,,,0.9261552700772882,0,0,51,0.037037037037037035,0.37037037037037035,0.6626771092414856,0.6626771092414856,0.9869234561920166,0.059528819830069,0.9622641509433962,0.9622641509433962,0.9622641509433962,0.018518518518518517,0.9814814814814815,0.037037037037037035,0.9982419467035817,0.018518518518518517,0.2500612822706482,0.8749571024105461,2.4998774354587034
PU-R-Vol,volume_group_noise_fashion_mnist,1,0.1,0.0,support,100,63,5000,0,67,0,67,0.01914160919841379,0.2975,0.2975,,,,,1.2048403080552816,1,0,64,0.04477611940298507,0.3582089552238806,0.6218093633651733,0.6218093633651733,0.9942586421966553,0.04983968870488532,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.014925373134328358,0.9850746268656716,0.029850746268656716,0.9986507042710504,0.014925373134328358,0.240251722799916,0.8818237940400586,2.5194965544001677
