source,source_dir,condition,condition_fields,dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,target_method,baseline_method,metric,direction,n_pairs,paired_seeds,target_mean,baseline_mean,diff_mean,diff_se,diff_ci95_low,diff_ci95_high,relative_change_percent,target_win_rate,target_loss_rate,target_tie_rate,target_better_all_pairs,target_better_ci95,baseline_better_ci95
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,GREATS,group_revisit_rate,lower,5,0 1 2 3 4,0.1980769230769231,0.23461538461538461,-0.036538461538461534,0.031216698232207546,-0.12319601583106968,0.05011909275414661,-15.573770491803277,0.8,0.2,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,GREATS,unique_group_fraction,higher,5,0 1 2 3 4,0.8019230769230768,0.7653846153846153,0.03653846153846154,0.031216698232207546,-0.0501190927541466,0.12319601583106968,4.773869346733669,0.8,0.2,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,GREATS,mode_entropy,higher,5,0 1 2 3 4,0.9762955654236316,0.972897009747417,0.003398555676214854,0.0029695142130926892,-0.00484481577933045,0.011641927131760158,0.3493232728813901,0.6,0.4,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,GREATS,spectral_entropy,higher,5,0 1 2 3 4,0.22231800912195793,0.2264449265914263,-0.0041269174694683886,0.0016976092993101254,-0.008839480884353296,0.0005856459454165195,-1.8224817537707834,0.0,1.0,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=100","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,100,PU-R-Manifold,GREATS,runtime_sec,lower,5,0 1 2 3 4,3.0324639591854066,2.4826711752219124,0.549792783963494,0.05526460712006497,0.3963782345981936,0.7032073333287943,22.145211554822637,0.0,1.0,0.0,0,0,1
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=200","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,200,PU-R-Manifold,PU-R,test_inappropriate_risk,lower,5,0 1 2 3 4,0.32465,0.33525,-0.010600000000000009,0.007411393256331769,-0.031174027679577,0.009974027679576981,-3.1618195376584666,0.8,0.2,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=200","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,200,PU-R-Manifold,PU-R,certified_bound,lower,5,0 1 2 3 4,0.24015837165061385,0.25523098966805263,-0.0150726180174388,0.01462354855477219,-0.05566758880548639,0.025522352770608794,-5.905481163177672,0.6,0.4,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=200","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,200,PU-R-Manifold,PU-R,effective_compression_size,lower,5,0 1 2 3 4,1096.6,1169.2,-72.6,70.5227622828261,-268.37118809712524,123.17118809712522,-6.209373930892917,0.6,0.4,0.0,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=200","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,200,PU-R-Manifold,PU-R,noise_hit_rate,lower,5,0 1 2 3 4,0.04705882352941177,0.05588235294117647,-0.008823529411764706,0.007657107525398678,-0.030079659902271436,0.012432601078742025,-15.789473684210526,0.4,0.2,0.4,0,0,0
/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support/results.csv,/Users/yi1lan/Desktop/CertifAI/results/PU-R/FashionMNIST/extensions_v4/pu_r_manifold/manifold_group_noise_0p1_low_support,"dataset=manifold_group_noise_fashion_mnist, noise_rate=0.1, pretrain_fraction=0.0, pretrain_training_mode=support, es_budget=200","dataset,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget",manifold_group_noise_fashion_mnist,0.1,0.0,support,200,PU-R-Manifold,PU-R,duplicate_hit_rate,lower,5,0 1 2 3 4,0.4568627450980392,0.45588235294117646,0.0009803921568627306,0.016287497770427598,-0.044233701653844285,0.04619448596756974,0.21505376344085703,0.2,0.6,0.2,0,0,0
