method,dataset,seed,noise_rate,pretrain_fraction,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
MaxLoss,boundary_duplicate_mnist,3,0.3,0.6,2000,3000,800,346,1146,0.6123412466840819,0.4474698176213717,0.44746981762137167,,,,,49.91175698954612,0,797,0.3375,0.82875,0.5884420275688171,0.5884420275688171,0.9999827146530151,0.006538710720838282,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.6605562769994274,0.17125,0.156622501719528,1.4216887491402361
Marginal,boundary_duplicate_mnist,3,0.3,0.6,2000,3000,800,562,1362,0.7181930468650535,0.39198561520678143,0.3919856152067814,,,,,51.12144547980279,0,797,0.29,0.83,0.5791053175926208,0.5791053175926208,0.9999382495880127,0.0053082185877929705,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.6577047787442195,0.17,0.15376100397250078,1.4231194980137496
PU-R,boundary_duplicate_mnist,3,0.3,0.6,2000,3000,800,521,1321,0.698267838859465,0.37708707937323405,0.377087079373234,,,,,101.32200009003282,0,797,0.33125,0.80625,0.5579545497894287,0.5579545497894287,0.9975029230117798,0.006442548162104618,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.7092505850649066,0.19375,0.15446175601394724,1.4227691219930265
GREATS,boundary_duplicate_mnist,3,0.3,0.6,2000,3000,800,347,1147,,0.44849730285127154,0.44849730285127154,,,,,56.44564222171903,0,797,0.35,0.86875,0.5867271423339844,0.5867271423339844,0.9999699592590332,0.005608782778903189,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.560856376219103,0.13125,0.14747621463425611,1.4262618926828718
MaxLoss,boundary_duplicate_mnist,3,0.3,0.7,1500,3500,800,141,941,0.6712445920566097,0.48034934497816595,0.48034934497816595,,,,,49.23070533759892,0,797,0.34875,0.84625,0.5797322392463684,0.5797322392463684,0.9999967813491821,0.0060743190737462165,0.9949937421777222,0.9974968710888611,0.9949937421777222,0.6191456596284757,0.15375,0.15268439371076925,1.4236578031446154
Marginal,boundary_duplicate_mnist,3,0.3,0.7,1500,3500,800,270,1070,0.7544273236417212,0.41536090418700233,0.41536090418700233,,,,,50.507204182446,0,797,0.335,0.85875,0.5765253305435181,0.5765253305435181,0.9999889731407166,0.0051194231616839,0.9912390488110138,0.9987484355444305,0.9912390488110138,0.5875031108110359,0.14125,0.15329549370305792,1.423352253148471
PU-R,boundary_duplicate_mnist,3,0.3,0.7,1500,3500,800,286,1086,0.7646207641810179,0.479835602363216,0.47983560236321604,,,,,98.59823941066861,0,797,0.35,0.83375,0.569711446762085,0.569711446762085,0.9979685544967651,0.00636202783250391,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.6490540493225042,0.16625,0.15552712311714548,1.4222364384414272
GREATS,boundary_duplicate_mnist,3,0.3,0.7,1500,3500,800,121,921,,0.47675314667351654,0.4767531466735166,,,,,54.48554470576346,0,797,0.3425,0.86125,0.5884398221969604,0.5884398221969604,0.9999945163726807,0.006168516653500152,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.5809557895770766,0.13875,0.15048741425853424,1.424756292870733
MaxLoss,boundary_duplicate_mnist,3,0.3,0.8,1000,4000,661,0,661,0.7126155483420007,0.44464423323914715,0.4446442332391472,,,,,31.423443778418005,1,658,0.31316187594553707,0.8456883509833586,0.5709627866744995,0.5709627866744995,0.9999973177909851,0.007350418158492892,0.9954545454545455,0.9984848484848485,0.9954545454545455,0.6205258484964422,0.15431164901664146,0.1534040046592613,1.4232979976703692
Marginal,boundary_duplicate_mnist,3,0.3,0.8,1000,4000,800,38,838,0.8777052039513364,0.4597996403801695,0.4597996403801695,,,,,49.608030028641224,0,797,0.315,0.84125,0.5752995014190674,0.5752995014190674,0.9999982118606567,0.007652994389152556,0.9949937421777222,0.9974968710888611,0.9949937421777222,0.631310753908714,0.15875,0.16079427824865497,1.4196028608756726
PU-R,boundary_duplicate_mnist,3,0.3,0.8,1000,4000,800,21,821,0.8624129884992726,0.46288209606986896,0.462882096069869,,,,,95.45422486588359,0,797,0.32,0.83625,0.5801478624343872,0.5801478624343872,0.9993183016777039,0.008131653949902748,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.6432057407365455,0.16375,0.1633252164539189,1.4183373917730404
GREATS,boundary_duplicate_mnist,3,0.3,0.8,1000,4000,681,0,681,,0.45337785769329564,0.45337785769329564,,,,,36.6270516756922,1,678,0.3186490455212922,0.8340675477239354,0.5625162720680237,0.5625162720680237,0.9999955892562866,0.007103695412104785,0.9955882352941177,0.9970588235294118,0.9955882352941177,0.6483148255574813,0.16593245227606462,0.15205140528740613,1.423974297356297
MaxLoss,boundary_duplicate_mnist,4,0.3,0.0,5000,0,800,1812,2612,0.5483646565116942,0.4130490624197277,0.4130490624197277,,,,,52.126572783105075,0,797,0.32625,0.78375,0.6096552610397339,0.6096552610397339,0.999990701675415,0.006148208664713873,0.9962453066332916,0.9974968710888611,0.9962453066332916,0.753260755839685,0.21625,0.1545112965992369,1.4227443517003815
Marginal,boundary_duplicate_mnist,4,0.3,0.0,5000,0,800,1995,2795,0.5848754153121263,0.3334189571024917,0.33341895710249164,,,,,56.11821290757507,0,797,0.28875,0.74625,0.5549795627593994,0.5549795627593994,0.9999984502792358,0.005645806291998068,0.9949937421777222,0.9987484355444305,0.9949937421777222,0.8171678115451255,0.25375,0.15714314974234894,1.4214284251288256
PU-R,boundary_duplicate_mnist,4,0.3,0.0,5000,0,800,2010,2810,0.5878617334528826,0.3901875160544567,0.39018751605445673,,,,,114.8479530531913,0,797,0.31,0.715,0.5576926469802856,0.5576926469802856,0.9961150884628296,0.006653142997409883,0.9974968710888611,0.9974968710888611,0.9962453066332916,0.8621745299412249,0.285,0.156874012949004,1.421562993525498
GREATS,boundary_duplicate_mnist,4,0.3,0.0,5000,0,800,1812,2612,,0.43719496532237345,0.4371949653223735,,,,,69.56744997017086,0,797,0.30375,0.7825,0.6114851832389832,0.6114851832389832,1.0000001192092896,0.005208521298085047,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.7555762317028525,0.2175,0.15004326208678573,1.4249783689566071
MaxLoss,boundary_duplicate_mnist,4,0.3,0.1,4500,500,800,1645,2445,0.5705599549692124,0.44207552016439766,0.44207552016439766,,,,,51.31974506843835,0,797,0.3075,0.76,0.6024444103240967,0.6024444103240967,0.9999990463256836,0.005662300112250451,0.9962453066332916,0.9962453066332916,0.9937421777221527,0.7950402793845223,0.24,0.15543452947963435,1.4222827352601828
Marginal,boundary_duplicate_mnist,4,0.3,0.1,4500,500,800,1782,2582,0.6008628240670078,0.35987670177241204,0.35987670177241204,,,,,54.86217637453228,0,797,0.29,0.7625,0.5716381072998047,0.5716381072998047,0.999951958656311,0.005879455439813985,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.7908580905528101,0.2375,0.15950844407257508,1.4202457779637125
PU-R,boundary_duplicate_mnist,4,0.3,0.1,4500,500,800,1672,2472,0.5765403580153361,0.32288723349601844,0.3228872334960185,,,,,110.78894611354917,0,797,0.295,0.76,0.5614960789680481,0.5614960789680481,0.9983742237091064,0.006230520963370427,0.9974968710888611,0.9962453066332916,0.9962453066332916,0.7950402793845223,0.24,0.15434281000510025,1.42282859499745
GREATS,boundary_duplicate_mnist,4,0.3,0.1,4500,500,800,1610,2410,,0.4526072437708708,0.4526072437708708,,,,,66.06809779349715,0,797,0.32375,0.8375,0.6151751279830933,0.6151751279830933,0.9999999403953552,0.005127417280318889,0.9974968710888611,0.9974968710888611,0.9962453066332916,0.6402569436810505,0.1625,0.14821651910055447,1.4258917404497229
MaxLoss,boundary_duplicate_mnist,4,0.3,0.2,4000,1000,800,1315,2115,0.5575344419339672,0.41895710249165163,0.4189571024916517,,,,,50.900247387588024,0,797,0.30375,0.82625,0.6053054332733154,0.6053054332733154,0.9999884963035583,0.005586389009287121,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.666211714568285,0.17375,0.15472884181970645,1.4226355790901468
Marginal,boundary_duplicate_mnist,4,0.3,0.2,4000,1000,800,1561,2361,0.6187185788876377,0.46185461083996915,0.46185461083996915,,,,,53.54647136386484,0,797,0.2925,0.9575,0.6014391779899597,0.6014391779899597,0.9999991655349731,0.004288584777201818,0.9949937421777222,0.9974968710888611,0.9949937421777222,0.2536394618284389,0.0425,0.15082323715317236,1.4245883814234137
PU-R,boundary_duplicate_mnist,4,0.3,0.2,4000,1000,800,1553,2353,0.616736066993326,0.3850500899049576,0.3850500899049576,,,,,110.99094698857516,0,797,0.3,0.75125,0.5562915802001953,0.5562915802001953,0.997305154800415,0.006823951893664421,0.9962453066332916,0.9974968710888611,0.9962453066332916,0.809290903405214,0.24875,0.15729171834834638,1.4213541408258268
GREATS,boundary_duplicate_mnist,4,0.3,0.2,4000,1000,800,1407,2207,,0.47675314667351654,0.4767531466735166,,,,,65.43505544867367,0,797,0.30875,0.86,0.6083696484565735,0.6083696484565735,0.9999985098838806,0.004756923611083526,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.584238811642856,0.14,0.14557590881234456,1.4272120455938277
MaxLoss,boundary_duplicate_mnist,4,0.3,0.3,3500,1500,800,1051,1851,0.5594747712602839,0.42846134086822507,0.428461340868225,,,,,50.87254361342639,0,797,0.31875,0.7875,0.6007383465766907,0.6007383465766907,1.000000238418579,0.006166849094786878,0.9974968710888611,0.9962453066332916,0.9962453066332916,0.7462343013654811,0.2125,0.15595280583982854,1.4220235970800856
Marginal,boundary_duplicate_mnist,4,0.3,0.3,3500,1500,800,1249,2049,0.6157470448524691,0.48291805805291554,0.4829180580529155,,,,,53.44875339139253,0,797,0.285,0.80875,0.5928553938865662,0.5928553938865662,0.9999953508377075,0.005022720728670999,0.9937421777221527,0.9987484355444305,0.9937421777221527,0.7040790516233145,0.19125,0.15331589720264063,1.4233420513986796
PU-R,boundary_duplicate_mnist,4,0.3,0.3,3500,1500,800,1257,2057,0.6180120045901276,0.35730798869766245,0.35730798869766245,,,,,108.3599840151146,0,797,0.31625,0.79,0.5561176538467407,0.5561176538467407,0.9980204701423645,0.006195684956696737,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.7414827399312738,0.21,0.15441668203905792,1.422791658980471
GREATS,boundary_duplicate_mnist,4,0.3,0.3,3500,1500,800,1136,1936,,0.4402774210120729,0.44027742101207296,,,,,62.935028749518096,0,797,0.30625,0.86625,0.6015152931213379,0.6015152931213379,0.9999984502792358,0.005765817387470129,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.56763360696721,0.13375,0.14898360281922474,1.4255081985903877
MaxLoss,boundary_duplicate_mnist,4,0.3,0.4,3000,2000,800,824,1624,0.5741753976326436,0.42512201387105064,0.4251220138710506,,,,,50.23410266172141,0,797,0.32375,0.80625,0.6001657843589783,0.6001657843589783,1.000000238418579,0.006067641351012996,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.7092505850649066,0.19375,0.15704988213465906,1.4214750589326703
Marginal,boundary_duplicate_mnist,4,0.3,0.4,3000,2000,800,967,1767,0.6215106628951617,0.3478037503210891,0.3478037503210891,,,,,51.28488713782281,0,797,0.295,0.82,0.581577479839325,0.581577479839325,0.9999987483024597,0.005885724470241389,0.9962453066332916,0.9974968710888611,0.9962453066332916,0.6800770457282799,0.18,0.15998215758663145,1.4200089212066842
PU-R,boundary_duplicate_mnist,4,0.3,0.4,3000,2000,800,1022,1822,0.63963168929331,0.3295658874903673,0.3295658874903673,,,,,104.514075034298,0,797,0.3,0.8075,0.5579246282577515,0.5579246282577515,0.9987196922302246,0.006224303335261453,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.7066720692756119,0.1925,0.15609936509565783,1.421950317452171
GREATS,boundary_duplicate_mnist,4,0.3,0.4,3000,2000,800,838,1638,,0.44002054970459803,0.440020549704598,,,,,59.4518918460235,0,797,0.3025,0.84375,0.6041978597640991,0.6041978597640991,1.000000238418579,0.005835704234730597,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.6252624052234231,0.15625,0.14941201943377705,1.4252939902831114
MaxLoss,boundary_duplicate_mnist,4,0.3,0.5,2500,2500,800,539,1339,0.5713434820063412,0.39429745697405605,0.394297456974056,,,,,49.064790298230946,0,797,0.32375,0.86125,0.5934553146362305,0.5934553146362305,1.0,0.00611163148098743,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.5809557895770766,0.13875,0.152612220994961,1.4236938895025195
Marginal,boundary_duplicate_mnist,4,0.3,0.5,2500,2500,800,780,1580,0.6667124537634663,0.41870023118417676,0.4187002311841767,,,,,51.02150253020227,0,797,0.265,0.7975,0.5628746151924133,0.5628746151924133,0.9998213648796082,0.005976285055272884,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.7269000047131049,0.2025,0.15683876933842011,1.42158061533079
PU-R,boundary_duplicate_mnist,4,0.3,0.5,2500,2500,800,740,1540,0.6509838685742579,0.31543796557924475,0.3154379655792448,,,,,102.09447668585926,0,797,0.32125,0.775,0.5588329434394836,0.5588329434394836,0.9973509311676025,0.006393644258275614,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.7691928290130138,0.225,0.1554022085171351,1.4222988957414324
GREATS,boundary_duplicate_mnist,4,0.3,0.5,2500,2500,800,603,1403,,0.416902132031852,0.41690213203185206,,,,,56.48796685785055,0,797,0.32,0.86,0.5998951196670532,0.5998951196670532,1.0,0.006441630341184882,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.584238811642856,0.14,0.15186100117781928,1.4240694994110903
MaxLoss,boundary_duplicate_mnist,4,0.3,0.6,2000,3000,800,349,1149,0.6138255637488328,0.4035448240431544,0.4035448240431544,,,,,48.08439850062132,0,797,0.32125,0.83,0.5868630409240723,0.5868630409240723,0.9999903440475464,0.005984655792972957,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.6577047787442195,0.17,0.1526385624711382,1.423680718764431
Marginal,boundary_duplicate_mnist,4,0.3,0.6,2000,3000,800,555,1355,0.7147971428348683,0.4736706909838171,0.4736706909838171,,,,,49.87993095442653,0,797,0.30625,0.92625,0.5692839622497559,0.5692839622497559,0.9999806880950928,0.0054407917925894484,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.3797646003360102,0.07375,0.15529790877107455,1.4223510456144628
PU-R,boundary_duplicate_mnist,4,0.3,0.6,2000,3000,800,546,1346,0.7104273359873332,0.39532494220395586,0.3953249422039558,,,,,100.06327126454562,0,797,0.3,0.81875,0.5612654685974121,0.5612654685974121,0.9965993165969849,0.006112089848705481,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.6828039570117026,0.18125,0.15350955572176797,1.423245222139116
GREATS,boundary_duplicate_mnist,4,0.3,0.6,2000,3000,800,314,1114,,0.41664526072437713,0.4166452607243771,,,,,55.80845061503351,0,797,0.3,0.84375,0.5912050008773804,0.5912050008773804,0.9999971389770508,0.006254385725230221,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.6252624052234231,0.15625,0.1535279714250004,1.4232360142874998
MaxLoss,boundary_duplicate_mnist,4,0.3,0.7,1500,3500,800,79,879,0.6306990075972863,0.4210120729514514,0.4210120729514513,,,,,48.23452519439161,0,797,0.305,0.85875,0.5822134613990784,0.5822134613990784,0.9999508857727051,0.005739864127451696,0.9962453066332916,0.9974968710888611,0.9949937421777222,0.5875031108110359,0.14125,0.15122644474261257,1.4243867776286936
Marginal,boundary_duplicate_mnist,4,0.3,0.7,1500,3500,800,272,1072,0.7557031292235479,0.36835345491908555,0.36835345491908555,,,,,49.61835903581232,0,797,0.30375,0.85,0.5832686424255371,0.5832686424255371,0.9999860525131226,0.006493110551227243,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.6098403047164005,0.15,0.15602608090054718,1.4219869595497263
PU-R,boundary_duplicate_mnist,4,0.3,0.7,1500,3500,800,258,1058,0.7467629378661513,0.3776008219881839,0.3776008219881839,,,,,97.95227665267885,0,797,0.30375,0.835,0.5705005526542664,0.5705005526542664,0.9972007274627686,0.00707884258747996,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.6461380758647464,0.165,0.1595278063916742,1.420236096804163
GREATS,boundary_duplicate_mnist,4,0.3,0.7,1500,3500,800,89,889,,0.40919599280760344,0.4091959928076034,,,,,53.42580526508391,0,797,0.3025,0.86125,0.5754624009132385,0.5754624009132385,0.999981164932251,0.005214155279799308,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.5809557895770766,0.13875,0.1506368364323689,1.4246815817838154
MaxLoss,boundary_duplicate_mnist,4,0.3,0.8,1000,4000,610,0,610,0.6632209136150777,0.4302594400205497,0.4302594400205497,,,,,25.512441271916032,1,607,0.2901639344262295,0.8590163934426229,0.5719969868659973,0.5719969868659973,0.9999885559082031,0.008279660575769303,0.9950738916256158,0.9983579638752053,0.9950738916256158,0.5868090034174546,0.14098360655737704,0.15514664576931947,1.4224266771153402
Marginal,boundary_duplicate_mnist,4,0.3,0.8,1000,4000,800,45,845,0.8839534327853471,0.4197277164140766,0.4197277164140765,,,,,49.12150579690933,0,797,0.285,0.86875,0.5901689529418945,0.5901689529418945,0.9999947547912598,0.006270179953962303,0.9937421777221527,0.9974968710888611,0.9924906132665833,0.560856376219103,0.13125,0.16139214332540025,1.4193039283373
PU-R,boundary_duplicate_mnist,4,0.3,0.8,1000,4000,800,4,804,0.8469691388891079,0.43488312355509895,0.4348831235550989,,,,,95.17377797793597,0,797,0.2925,0.865,0.5770781636238098,0.5770781636238098,0.9999972581863403,0.008489351368368486,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.5709929600768897,0.135,0.16569255897220692,1.4171537205138964
GREATS,boundary_duplicate_mnist,4,0.3,0.8,1000,4000,674,0,674,,0.423067043411251,0.42306704341125095,,,,,35.21063606441021,1,671,0.29080118694362017,0.8649851632047477,0.5748666524887085,0.5748666524887085,0.9999988079071045,0.007300549395033678,0.9970282317979198,0.9985141158989599,0.9970282317979198,0.5710327174816052,0.13501483679525222,0.153611845382417,1.4231940773087914
