method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,group_revisit_rate,unique_group_fraction,max_group_selection_fraction,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu,dynamic_redundancy_weight
PU-R,manifold_group_noise_fashion_mnist,18,0.1,0.0,support,100,100,5000,0,104,1108,1212,0.2641704150591977,0.33425000000000005,0.33425,,,,,2.1386137260124087,0,0,101,0.057692307692307696,0.46153846153846156,0.621302604675293,0.621302604675293,0.9931408166885376,0.039989104354301995,0.9902912621359223,0.9611650485436893,0.9611650485436893,0.22115384615384615,0.7788461538461539,0.038461538461538464,0.9753192608950033,0.009615384615384616,0.22167940501036779,0.6251221338726672,1.5280763272442979
PU-R,manifold_group_noise_fashion_mnist,18,0.1,0.0,support,200,200,5000,0,204,743,947,0.20919214613968506,0.32925000000000004,0.32925,,,,,5.586009214981459,0,1,201,0.049019607843137254,0.4264705882352941,0.5961366295814514,0.5961366295814514,0.9922661781311035,0.022538744904137598,0.9950738916256158,0.9901477832512315,0.9901477832512315,0.2647058823529412,0.7352941176470589,0.03431372549019608,0.9656780634847589,0.004901960784313725,0.189230098732371,0.6324232277852165,1.5459234456971962
PU-R-Manifold,manifold_group_noise_fashion_mnist,18,0.1,0.0,support,100,100,5000,0,104,1418,1522,0.3279147537541576,0.39175000000000004,0.39175,,,,,2.618570161983371,0,0,101,0.057692307692307696,0.49038461538461536,0.6235851645469666,0.6235851645469666,0.992576003074646,0.042108586582454664,0.9805825242718447,0.970873786407767,0.970873786407767,0.25,0.75,0.04807692307692308,0.9683173034933591,0.009615384615384616,0.2249664194693089,0.6243825556194055,1.5262684692918802
PU-R-Manifold,manifold_group_noise_fashion_mnist,18,0.1,0.0,support,200,200,5000,0,204,895,1099,0.2407883729902096,0.32725000000000004,0.32725,,,,,6.904134406009689,0,1,201,0.058823529411764705,0.39705882352941174,0.5907459855079651,0.5907459855079651,0.9921092987060547,0.02375816207681897,0.9950738916256158,0.9852216748768473,0.9852216748768473,0.23529411764705882,0.7647058823529411,0.029411764705882353,0.9699437969252914,0.004901960784313725,0.19074862673111415,0.6320815589854993,1.5450882552978873
GREATS,manifold_group_noise_fashion_mnist,18,0.1,0.0,support,100,100,5000,0,104,1390,1494,,0.38375000000000004,0.38375,,,,,2.036998581024818,0,0,101,0.0673076923076923,0.4807692307692308,0.6473252773284912,0.6473252773284912,0.9876484870910645,0.042888843318791066,0.9902912621359223,0.9805825242718447,0.9805825242718447,0.20192307692307693,0.7980769230769231,0.038461538461538464,0.9763679513333202,0.009615384615384616,0.22424157300181272,0.6245456460745922,1.526667134849003
GREATS,manifold_group_noise_fashion_mnist,18,0.1,0.0,support,200,200,5000,0,204,573,777,,0.31725000000000003,0.31725,,,,,4.725668334984221,0,1,201,0.08823529411764706,0.4803921568627451,0.6069071292877197,0.6069071292877197,0.991274356842041,0.023820735908714422,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.29411764705882354,0.7058823529411765,0.029411764705882353,0.9653901441191738,0.004901960784313725,0.18897917758189375,0.6324796850440739,1.5460614523299585
MaxLoss,manifold_group_noise_fashion_mnist,19,0.1,0.0,support,100,100,5000,0,104,1351,1455,0.31418356945505366,0.38225,0.38225,,,,,1.103453875053674,0,0,101,0.04807692307692308,0.46153846153846156,0.6437249183654785,0.6437249183654785,0.9840685129165649,0.04689005321090661,0.970873786407767,0.9514563106796117,0.941747572815534,0.21153846153846154,0.7884615384615384,0.038461538461538464,0.9786533170221263,0.009615384615384616,0.23532864387036487,0.6220510551291679,1.5205692458712994
MaxLoss,manifold_group_noise_fashion_mnist,19,0.1,0.0,support,200,200,5000,0,204,840,1044,0.22937568713678047,0.33199999999999996,0.332,,,,,3.0136659280397,0,1,201,0.05392156862745098,0.4166666666666667,0.5986188054084778,0.5986188054084778,0.9897944927215576,0.025860305921417737,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.25,0.75,0.029411764705882353,0.9699489012616751,0.004901960784313725,0.19524158131029573,0.6310706442051834,1.5426171302793374
PU-R,manifold_group_noise_fashion_mnist,19,0.1,0.0,support,100,100,5000,0,104,1193,1297,0.2817043829127215,0.35224999999999995,0.35225,,,,,2.0847711300011724,0,0,101,0.019230769230769232,0.4230769230769231,0.6170671582221985,0.6170671582221985,0.9833402633666992,0.03964561375888806,0.9902912621359223,0.9805825242718447,0.9805825242718447,0.17307692307692307,0.8269230769230769,0.038461538461538464,0.9805551913443565,0.009615384615384616,0.2213206008754836,0.6252028648030162,1.5282736695184842
PU-R,manifold_group_noise_fashion_mnist,19,0.1,0.0,support,200,200,5000,0,204,727,931,0.20585564902285114,0.3045,0.3045,,,,,5.5676309750415385,0,1,201,0.03431372549019608,0.43137254901960786,0.6024940013885498,0.6024940013885498,0.993009626865387,0.022200733570042503,0.9950738916256158,0.9901477832512315,0.9901477832512315,0.23529411764705882,0.7647058823529411,0.029411764705882353,0.9695467563452976,0.004901960784313725,0.18856258212168117,0.6325734190226218,1.5462905798330755
PU-R-Manifold,manifold_group_noise_fashion_mnist,19,0.1,0.0,support,100,100,5000,0,104,1125,1229,0.2676808084361255,0.34125000000000005,0.34125,,,,,2.5246697230031714,0,0,101,0.019230769230769232,0.5,0.6168034076690674,0.6168034076690674,0.9872013926506042,0.03747923230951272,0.9805825242718447,0.970873786407767,0.970873786407767,0.23076923076923078,0.7692307692307693,0.04807692307692308,0.973742215791206,0.009615384615384616,0.21589115689120827,0.6264244896994781,1.5312598637098354
PU-R-Manifold,manifold_group_noise_fashion_mnist,19,0.1,0.0,support,200,200,5000,0,204,657,861,0.19123254209989682,0.31525000000000003,0.31525,,,,,6.6926168120699,0,1,201,0.029411764705882353,0.44607843137254904,0.5924229025840759,0.5924229025840759,0.9947584271430969,0.022240926497822326,0.9950738916256158,0.9901477832512315,0.9901477832512315,0.2647058823529412,0.7352941176470589,0.03431372549019608,0.965992975030024,0.004901960784313725,0.18835626817948067,0.6326198396596169,1.5464040525012859
GREATS,manifold_group_noise_fashion_mnist,19,0.1,0.0,support,100,100,5000,0,104,1391,1495,,0.39575000000000005,0.39575,,,,,2.1644634230760857,0,0,101,0.04807692307692308,0.47115384615384615,0.6450490951538086,0.6450490951538086,0.9873175621032715,0.04000892265907769,0.9514563106796117,0.9611650485436893,0.941747572815534,0.19230769230769232,0.8076923076923077,0.038461538461538464,0.981618644423216,0.009615384615384616,0.2196989109086679,0.6255677450455498,1.5291655990002329
GREATS,manifold_group_noise_fashion_mnist,19,0.1,0.0,support,200,200,5000,0,204,658,862,,0.33175,0.33175,,,,,4.832440361031331,0,1,201,0.049019607843137254,0.46568627450980393,0.6189109683036804,0.6189109683036804,0.9945588707923889,0.023541413522853053,0.9950738916256158,0.9950738916256158,0.9950738916256158,0.27941176470588236,0.7205882352941176,0.03431372549019608,0.9661522134089914,0.004901960784313725,0.18784344219407612,0.6327352255063329,1.5466861067932582
