method,noise_rate,pretrain_fraction,step,n,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
PU-G,0.0,0.0,55,10,59.0,0.0,96.9,15.899301172623208,155.9,15.899301172623208,0.06595799956703559,0.005939823728615828,0.030180000000000005,0.0035142819718653427,0.25051648349617606,0.01197268333958878,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.1576271186440678,0.019250536765424656,0.7279591977596283,0.0072676593523607145
PU-G,0.0,0.0,60,10,64.0,0.0,74.0,13.32916601542147,138.0,13.32916601542147,0.05922472304664552,0.005027275091518806,0.025560000000000017,0.003126204656697242,0.265430891700089,0.012033975193333123,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.1609375,0.022103224139503067,0.7421959042549133,0.00828038092838544
PU-G,0.0,0.0,65,10,69.0,0.0,79.8,12.712898087288268,148.8,12.712898087288272,0.06333674984052777,0.004756865831714419,0.026060000000000007,0.0028950609281633106,0.27919988351059144,0.012061867102268798,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.16086956521739132,0.021436432591626847,0.7308867692947387,0.006259871822650263
PU-G,0.0,0.0,70,10,74.0,0.0,57.9,10.705606008068855,131.9,10.705606008068855,0.05695052960072644,0.004054829629106746,0.02185999999999999,0.002807695773326514,0.2929871792031918,0.012139182246859467,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.16486486486486487,0.0226841050666922,0.7416935682296752,0.00869068773119709
PU-G,0.0,0.0,75,10,79.0,0.0,66.3,13.123388789993738,145.3,13.12338878999374,0.06200043087592348,0.004929881211836628,0.023249999999999993,0.0028419574631268203,0.30633027929579837,0.012176434151298486,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.16835443037974684,0.025037137044973498,0.7355225324630738,0.007221735240852117
PU-G,0.0,0.0,80,10,84.0,0.0,50.3,10.034440691936945,134.3,10.034440691936943,0.0578727109299507,0.0038058884262010704,0.01965000000000001,0.002319782077887678,0.31902874159859496,0.012333223421597272,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.17023809523809522,0.026622814472570644,0.7415477097034454,0.009436947802436585
PU-G,0.0,0.0,85,10,89.0,0.0,56.6,11.764541828921534,145.6,11.764541828921535,0.062135945440968496,0.004425050863266106,0.02072999999999998,0.0026903965011375788,0.3312353125947993,0.01252309931518666,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.1719101123595506,0.02562465690351659,0.7353282749652863,0.007976518878263771
PU-G,0.0,0.0,89,1,93.0,0.0,0.0,0.0,93.0,0.0,0.04209134931443259,0.0,0.009700000000000042,0.0,0.31018854200374335,0.0,1.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.7814072370529175,0.0
PU-G,0.0,0.0,90,9,94.0,0.0,37.0,10.056783227697059,131.0,10.056783227697059,0.056627377214479364,0.0038130606374876725,0.01662222222222223,0.002279545384609356,0.34710551844909787,0.013681792190986029,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.18321513002364065,0.028245397506734094,0.7354723678694831,0.00908883864056945
PU-G,0.0,0.0,92,1,96.0,0.0,0.0,0.0,96.0,0.0,0.04325841483660042,0.0,0.007299999999999973,0.0,0.36699616600526497,0.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.3229166666666667,0.0,0.7172532081604004,0.0
PU-G,0.0,0.0,95,8,99.0,0.0,43.875,6.280461482134209,142.875,6.280461482134209,0.06118178860924672,0.00237061171337663,0.017712499999999992,0.0016969970851898547,0.3582105208770372,0.015557034918814836,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.16540404040404041,0.02313940103219722,0.7326314076781273,0.007815530567252003
PU-G,0.4,0.0,0,10,4.0,0.0,670.6,88.10299528266775,674.6,88.10299528266775,0.25105715916724874,0.030377555988633634,0.18706,0.03185280451633035,0.012580858200090006,0.0013046168915231198,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.040824829046386304,0.6161279082298279,0.039349087257906167
PU-G,0.4,0.0,10,10,14.0,0.0,401.1,33.26741816118454,415.1,33.26741816118454,0.16029166771913878,0.011837508326856679,0.08816,0.011455219091944262,0.18035972059005873,0.0064524487389454165,0.0,0.0,0.0,0.0,11.0,0.0,0.22857142857142856,0.03657688451366004,0.2857142857142857,0.04517539514526256,0.6607532322406768,0.015612982814772376
PU-G,0.4,0.0,100,10,104.0,0.0,410.4,27.465614866592734,514.4,27.465614866592734,0.19559277668595315,0.009636200983210937,0.10207000000000002,0.007641524716965844,1.3213895497960038,0.06502932422881859,0.0,0.0,0.0,0.0,101.0,0.0,0.30865384615384617,0.02034436034943378,0.3798076923076923,0.020028845897394867,0.772246652841568,0.013272639863816191
PU-G,0.4,0.0,105,10,109.0,0.0,386.3,30.612288745244484,495.3,30.612288745244484,0.1888018448255025,0.010840164723616996,0.09874000000000001,0.01130966351793407,1.3993721332983113,0.06894837832949727,0.0,0.0,0.0,0.0,106.0,0.0,0.30642201834862387,0.020704967437077375,0.3862385321100918,0.02035190597183466,0.7763300836086273,0.019628371306918375
PU-G,0.4,0.0,110,10,114.0,0.0,398.9,23.97612238132856,512.9,23.97612238132856,0.19508627345785498,0.008423247123119924,0.10067,0.006299983245127623,1.4776695080974604,0.07216759203065924,0.0,0.0,0.0,0.0,111.0,0.0,0.29824561403508765,0.020257904182092133,0.38684210526315793,0.01790323919864518,0.7706418812274933,0.012640831955182473
PU-G,0.4,0.0,115,10,119.0,0.0,376.6,31.12990702059855,495.6,31.12990702059855,0.18889937611529603,0.011037124326581714,0.096,0.011556066228032208,1.5519308791903312,0.07376988538744422,0.0,0.0,0.0,0.0,116.0,0.0,0.29327731092436976,0.020828360162488856,0.3840336134453781,0.019649815022179926,0.7747166633605957,0.01914896092210509
PU-G,0.4,0.0,120,10,124.0,0.0,387.9,19.826161168180455,511.9,19.826161168180455,0.1947569255833514,0.006978647797251604,0.09759,0.005518624023351391,1.6334021915972698,0.0803110696534632,0.0,0.0,0.0,0.0,121.0,0.0,0.2887096774193548,0.019746631905598878,0.38145161290322577,0.019572034031470315,0.7675738573074341,0.012420922835612212
PU-G,0.4,0.0,125,10,129.0,0.0,468.3,30.75965972937065,597.3,30.75965972937065,0.22470835538697428,0.010788811691090387,0.12791999999999998,0.01049405969531757,1.703551462298492,0.08182687268235748,0.0,0.0,0.0,0.0,126.0,0.0,0.28449612403100777,0.01748916925996663,0.3806201550387597,0.01889841292323157,0.7941064357757568,0.02606181261172217
PU-G,0.4,0.0,130,10,134.0,0.0,385.5,21.664743504392362,519.5,21.664743504392362,0.19742387518053875,0.0076461334921298545,0.09679,0.006445884992251516,1.784139683196554,0.085557726179968,0.0,0.0,0.0,0.0,131.0,0.0,0.27910447761194035,0.01605200577602157,0.3738805970149254,0.01739337921036153,0.74539155960083,0.014750561160552901
PU-G,0.4,0.0,135,10,139.0,0.0,419.5,26.098211943860573,558.5,26.098211943860573,0.21112484455225058,0.00918572872225039,0.10894000000000001,0.009476992021616233,1.8611282373894937,0.08647482489013482,0.0,0.0,0.0,0.0,136.0,0.0,0.27841726618705037,0.015872691360549557,0.37194244604316545,0.017558477225885348,0.7089161157608033,0.0234315091438797
PU-G,0.4,0.0,140,10,144.0,0.0,382.9,22.692852521345912,526.9,22.692852521345912,0.20002838577493093,0.007989224410857672,0.09537,0.006731287643039278,1.9422412789950614,0.08854813522426842,0.0,0.0,0.0,0.0,141.0,0.0,0.27430555555555564,0.01529355246218419,0.3694444444444444,0.01725430106813354,0.6725848197937012,0.021922651813462868
PU-G,0.4,0.0,145,10,149.0,0.0,391.4,20.385833861341606,540.4,20.385833861341606,0.20479529681615533,0.007185015836718519,0.10289999999999999,0.00791003581955649,2.020558895688737,0.09090112685348876,0.0,0.0,0.0,0.0,146.0,0.0,0.2724832214765101,0.015570212654411917,0.3684563758389262,0.017109341212526972,0.67903733253479,0.029530715635928347
PU-G,0.4,0.0,15,10,19.0,0.0,429.4,32.3065868756753,448.4,32.3065868756753,0.1721804438275285,0.011387155843784299,0.09674,0.010653316645794188,0.2555052917043213,0.007233889217352425,0.0,0.0,0.0,0.0,16.0,0.0,0.26842105263157895,0.03277463454784106,0.31052631578947365,0.03548026037922225,0.69387446641922,0.01005657001329188
PU-G,0.4,0.0,150,10,154.0,0.0,342.9,17.723462164913236,496.9,17.723462164913236,0.1894694129470736,0.00626123506638073,0.08252999999999999,0.004172823451280387,2.097769274690654,0.09315942602587386,0.0,0.0,0.0,0.0,151.0,0.0,0.27142857142857146,0.014832763375767805,0.3675324675324675,0.015311462496820256,0.6517671346664429,0.021475017344511432
PU-G,0.4,0.0,155,10,159.0,0.0,367.1,25.184849943302552,526.1,25.184849943302552,0.19973088706028647,0.00885815119761219,0.09595999999999998,0.009872050333024938,2.1746280330989975,0.09411196409612618,0.0,0.0,0.0,0.0,156.0,0.0,0.2685534591194968,0.014646573144409697,0.36666666666666664,0.015119068957738195,0.6541162073612213,0.0325406411369245
PU-G,0.4,0.0,160,10,164.0,0.0,346.0,24.518473760728977,510.0,24.518473760728977,0.19404645577888005,0.008689944699313014,0.08041999999999998,0.007280885172071375,2.24932932908996,0.09828017288226959,0.0,0.0,0.0,0.0,161.0,0.0,0.2628048780487805,0.014556308349425916,0.3628048780487804,0.015107793442396853,0.6113791584968566,0.018969338060447337
PU-G,0.4,0.0,165,10,169.0,0.0,328.5,27.10852674385353,497.5,27.10852674385353,0.18961810772307217,0.009570839528242846,0.08098000000000001,0.010003408308060697,2.3201266455987932,0.10192037559602314,0.0,0.0,0.0,0.0,166.0,0.0,0.25798816568047334,0.013980311752796331,0.35857988165680477,0.014552952067610819,0.6184552907943726,0.03359638820096869
PU-G,0.4,0.0,170,10,174.0,0.0,305.8,21.117028410476905,479.8,21.117028410476905,0.18339727610582485,0.007490065770526143,0.07255999999999999,0.006133663034616612,2.4036981747834942,0.11246994756165628,0.0,0.0,0.0,0.0,171.0,0.0,0.2551724137931034,0.013846215325358352,0.35574712643678164,0.015854154280613472,0.5951561272144318,0.02603669271180249
PU-G,0.4,0.0,175,10,179.0,0.0,338.8,26.296514344427223,517.8,26.29651434442722,0.19679148275172337,0.009279745615286146,0.08449000000000001,0.00867150441900879,2.477683053992223,0.11446904722091264,0.0,0.0,0.0,0.0,176.0,0.0,0.2519553072625698,0.013871808243175932,0.353072625698324,0.016101278451558503,0.6070445656776429,0.03438459683388418
PU-G,0.4,0.0,180,10,184.0,0.0,295.0,24.434038189014565,479.0,24.434038189014565,0.18308690116391518,0.008678322753377989,0.07082000000000001,0.007564519519146967,2.5554334289976395,0.11963077577864215,0.0,0.0,0.0,0.0,181.0,0.0,0.25,0.014401889068370864,0.3505434782608695,0.01636963578841663,0.5894668459892273,0.03284110873319079
PU-G,0.4,0.0,185,10,189.0,0.0,309.1,29.954947652915184,498.1,29.954947652915184,0.18980165507528,0.010592977565833939,0.07641999999999999,0.00962761998973093,2.6253703831927853,0.12446132396166322,0.0,0.0,0.0,0.0,186.0,0.0,0.24708994708994708,0.01406629233269165,0.3513227513227513,0.015679795958301844,0.5866252660751343,0.02638823007390478
PU-G,0.4,0.0,190,10,194.0,0.0,245.3,25.371922363992137,439.3,25.371922363992137,0.16899547707289458,0.009014124052573923,0.05724999999999999,0.007118258994382763,2.7146263246890157,0.1420272935520205,0.0,0.0,0.0,0.0,191.0,0.0,0.24432989690721646,0.01433858834709626,0.35051546391752575,0.016245974781543385,0.5746663212776184,0.030839528854791024
PU-G,0.4,0.0,195,10,199.0,0.0,302.1,29.74650306245163,501.1,29.74650306245163,0.19086637417785823,0.010505162012752886,0.07775000000000001,0.009082807324219138,2.7786738414957655,0.1432486709874885,0.0,0.0,0.0,0.0,196.0,0.0,0.24472361809045226,0.014095255937294087,0.3512562814070352,0.016808108361703426,0.5791584342718125,0.03262072171687941
PU-G,0.4,0.0,20,10,24.0,0.0,473.8,45.77015038938222,497.8,45.77015038938222,0.18956003847997635,0.01600706671511478,0.10867,0.017686153089666257,0.2928729332052171,0.004543248675046759,0.0,0.0,0.0,0.0,21.0,0.0,0.29999999999999993,0.035026445035884694,0.35416666666666663,0.033592740617910614,0.7157634139060974,0.015240426442976057
PU-G,0.4,0.0,200,10,204.0,0.0,286.7,23.544780030118496,490.7,23.544780030118496,0.18723685351433234,0.008342457348552204,0.07000999999999999,0.00703935682036679,2.857384699996328,0.1503624971161475,0.0,0.0,0.0,0.0,201.0,0.0,0.24607843137254903,0.013330769970177217,0.3529411764705882,0.016518630007974003,0.5660423129796982,0.02527907624213449
PU-G,0.4,0.0,205,10,209.0,0.0,262.2,27.68866595237521,471.2,27.68866595237521,0.1802953580743633,0.009835309153496218,0.06418999999999998,0.009239004876668866,2.923283604090102,0.1539102771140038,0.0,0.0,0.0,0.0,206.0,0.0,0.24545454545454545,0.013229951073295367,0.354066985645933,0.017177559193411497,0.5782603412866593,0.03028519051868686
PU-G,0.4,0.0,210,10,214.0,0.0,272.0,28.40618086105753,486.0,28.40618086105753,0.18553272376884705,0.010068625750859905,0.06733999999999998,0.008805732981037599,2.9900005207862703,0.15973194821041875,0.0,0.0,0.0,0.0,211.0,0.0,0.24345794392523362,0.014164181001631452,0.35233644859813085,0.01832718514652053,0.5795727550983429,0.030784163160358907
PU-G,0.4,0.0,215,10,219.0,0.0,241.4,23.77683279534467,460.4,23.77683279534467,0.17649993230588734,0.008454604317953281,0.05952,0.006832435713402492,3.0611885582853575,0.16372763781700553,0.0,0.0,0.0,0.0,216.0,0.0,0.24520547945205484,0.014230337179461311,0.35388127853881274,0.019243805144194992,0.5725304633378983,0.024445485162286087
PU-G,0.4,0.0,220,10,224.0,0.0,246.6,26.48152395748989,470.6,26.481523957489888,0.1800996813341044,0.00937816815430763,0.061130000000000004,0.00788689560107285,3.1351824954967014,0.16966741951504086,0.0,0.0,0.0,0.0,221.0,0.0,0.24464285714285716,0.014683209980409537,0.35491071428571425,0.019665954133581392,0.5675660133361816,0.03218028797292388
PU-G,0.4,0.0,225,10,229.0,0.0,243.8,25.8610818713285,472.8,25.8610818713285,0.18087798929191196,0.009191336142247233,0.06044999999999998,0.008922222568147219,3.2069695498852524,0.1726180284932513,0.0,0.0,0.0,0.0,226.0,0.0,0.24541484716157208,0.014509386660118907,0.3563318777292576,0.019907215135113544,0.5644229710102081,0.028429989662232192
PU-G,0.4,0.0,230,10,234.0,0.0,235.7,28.167771181499848,469.7,28.167771181499848,0.17976653057849035,0.009972239088247669,0.05534999999999999,0.009308004321251928,3.2749764456879347,0.17620438885469156,0.0,0.0,0.0,0.0,231.0,0.0,0.2448717948717949,0.014015964793650195,0.3576923076923077,0.020115755793391348,0.5624673724174499,0.02770889653902522
PU-G,0.4,0.0,235,10,239.0,0.0,240.1,25.486140024204,479.1,25.486140024204,0.18311499133706094,0.009043866389234082,0.05791,0.009147124016748533,3.34184527079924,0.18327902906472343,0.0,0.0,0.0,0.0,236.0,0.0,0.24560669456066941,0.013835678451817884,0.35899581589958157,0.019761478665616193,0.5627806603908538,0.025176878272934092
PU-G,0.4,0.0,240,10,244.0,0.0,218.2,22.319796892743746,462.2,22.319796892743746,0.1771510915190447,0.007930543113210918,0.052080000000000015,0.006083343378987136,3.4130514332908204,0.18780630728997827,0.0,0.0,0.0,0.0,241.0,0.0,0.2434426229508197,0.013554225961543676,0.3561475409836065,0.019285534173611875,0.5533522754907608,0.028593220822411745
PU-G,0.4,0.0,245,10,249.0,0.0,217.3,21.885078630579937,466.3,21.885078630579937,0.1786091120506171,0.00776958093818675,0.052759999999999994,0.007626215021592004,3.47754925408517,0.19064655868723482,0.0,0.0,0.0,0.0,246.0,0.0,0.24457831325301208,0.013244896302148049,0.3578313253012048,0.01947733660026031,0.5619448751211167,0.029275324269718177
PU-G,0.4,0.0,25,10,29.0,0.0,427.7,33.7477735891158,456.7,33.7477735891158,0.1751088161196094,0.01191214245526021,0.09727,0.01043530386077313,0.32339260400040076,0.0055536680722232425,0.0,0.0,0.0,0.0,26.0,0.0,0.3448275862068965,0.04080055022827321,0.3896551724137931,0.038484296650076334,0.7282786130905151,0.013950814749679678
PU-G,0.4,0.0,250,10,254.0,0.0,239.9,22.91600605108432,493.9,22.91600605108432,0.18837521189707332,0.00810571351002189,0.06085999999999999,0.00854574878066411,3.5426662874931933,0.1928133168148893,0.0,0.0,0.0,0.0,251.0,0.0,0.24527559055118112,0.01250581116084141,0.35826771653543305,0.018990367416178197,0.5617990970611573,0.034232160992028374
PU-G,0.4,0.0,255,10,259.0,0.0,226.0,27.275141307302757,485.0,27.275141307302757,0.1851889760233462,0.009670298831484504,0.06030999999999999,0.009512803652621728,3.6139250831969547,0.1993993476975956,0.0,0.0,0.0,0.0,256.0,0.0,0.24478764478764478,0.0125335689306974,0.3571428571428571,0.01868812730430353,0.5485722422599792,0.029521935677136596
PU-G,0.4,0.0,260,10,264.0,0.0,222.3,21.51591142490702,486.3,21.51591142490702,0.18569726845016704,0.007613379690322737,0.05258999999999999,0.007007178065701234,3.6803241915942637,0.20357814286782633,0.0,0.0,0.0,0.0,261.0,0.0,0.24545454545454545,0.012407190400543682,0.3568181818181818,0.018085110373529167,0.5424212127923965,0.029888318473362128
PU-G,0.4,0.0,265,10,269.0,0.0,202.1,20.434964589589523,471.1,20.434964589589523,0.18032145217293874,0.00724763517275877,0.050390000000000004,0.006935183246797934,3.7469616623944604,0.20535440733496219,0.0,0.0,0.0,0.0,266.0,0.0,0.2453531598513011,0.012292041405340515,0.3553903345724907,0.01737650373527445,0.5239374160766601,0.026658039910487374
PU-G,0.4,0.0,270,10,274.0,0.0,190.9,24.05939409969512,464.9,24.05939409969512,0.17810156083432957,0.00850977066059086,0.04256999999999998,0.00792076104648761,3.8095121040940283,0.20780818955235789,0.0,0.0,0.0,0.0,271.0,0.0,0.2452554744525548,0.012499074977169171,0.354014598540146,0.01740127206417394,0.5326235711574554,0.03329477935131493
PU-G,0.4,0.0,275,10,279.0,0.0,185.5,25.997542618913467,464.5,25.997542618913467,0.1779437235556543,0.009197826396531907,0.043620000000000006,0.007675383450428461,3.8746521705994383,0.2108387634113246,0.0,0.0,0.0,0.0,276.0,0.0,0.24587813620071688,0.012151189615379804,0.3534050179211469,0.017199322258473697,0.5131898760795593,0.030032062473959283
PU-G,0.4,0.0,280,10,284.0,0.0,195.6,24.594127573693502,479.6,24.594127573693502,0.18330549008678645,0.008693944329978056,0.047149999999999984,0.006191019481654228,3.9344218165788334,0.21323942346933877,0.0,0.0,0.0,0.0,281.0,0.0,0.2447183098591549,0.01224544640682388,0.35352112676056335,0.017552345017774758,0.5103875428438187,0.03461410828787588
PU-G,0.4,0.0,285,10,289.0,0.0,177.6,22.086295398831474,466.6,22.086295398831474,0.1787166851805523,0.007824616599020468,0.03874000000000001,0.0074081366678058,4.002439099905314,0.22106415718563374,0.0,0.0,0.0,0.0,286.0,0.0,0.24463667820069207,0.012529689468001995,0.35467128027681666,0.018114296095470925,0.5161781817674637,0.03132050983424738
PU-G,0.4,0.0,290,10,294.0,0.0,183.4,23.988978950991456,477.4,23.988978950991456,0.18252922703395597,0.008491811234462578,0.043269999999999996,0.007008234046066418,4.065909041499253,0.2233288315259958,0.0,0.0,0.0,0.0,291.0,0.0,0.24591836734693878,0.012574815569233348,0.3557823129251701,0.01792817818743035,0.517360270023346,0.03782002643777853
PU-G,0.4,0.0,295,10,299.0,0.0,176.2,22.484463771927295,475.2,22.484463771927295,0.18176185021875427,0.007957202583518777,0.04026999999999999,0.007221204116273741,4.126372245687525,0.2248167903338464,0.0,0.0,0.0,0.0,296.0,0.0,0.24682274247491637,0.012281328297810843,0.3568561872909699,0.01750704703571349,0.5126657396554947,0.03486999875750459
PU-G,0.4,0.0,30,10,34.0,0.0,476.9,31.625745489676248,510.9,31.625745489676248,0.1943146317731589,0.01114516848456896,0.11278999999999999,0.009561141842548582,0.3552266915969085,0.006877618943473624,0.0,0.0,0.0,0.0,31.0,0.0,0.37058823529411766,0.04277926319464986,0.4235294117647059,0.03567334391894167,0.750927746295929,0.019225112228626853
PU-G,0.4,0.0,300,10,304.0,0.0,167.8,21.274293303316927,471.8,21.274293303316927,0.18056427163537592,0.007541205511269978,0.03895000000000002,0.006538488612311973,4.19171240410069,0.2295039629890379,0.0,0.0,0.0,0.0,301.0,0.0,0.2463815789473684,0.011915484964234667,0.3575657894736842,0.017253978468952574,0.5034629434347153,0.034523219429240824
PU-G,0.4,0.0,305,10,309.0,0.0,172.6,27.65710678208325,481.6,27.65710678208325,0.18398946126108057,0.00977070563225674,0.04182,0.007353031121018511,4.252929695800413,0.23415982650616624,0.0,0.0,0.0,0.0,306.0,0.0,0.2475728155339806,0.011223652668114786,0.359546925566343,0.016441276111172215,0.4985328823328018,0.03385947795748053
PU-G,0.4,0.0,310,10,314.0,0.0,156.7,23.158415796902478,470.7,23.158415796902478,0.18016306094359608,0.008195731983218314,0.03771000000000001,0.006786644564469579,4.316618762392318,0.23951277322913833,0.0,0.0,0.0,0.0,311.0,0.0,0.2484076433121019,0.011214533032903824,0.3614649681528663,0.016474886167292126,0.49508335888385774,0.03322774270542303
PU-G,0.4,0.0,315,10,319.0,0.0,160.3,21.17076075891254,479.3,21.17076075891254,0.18322191096376628,0.007497010626543156,0.04061999999999999,0.00725641172420027,4.384514833299908,0.24469383545080342,0.0,0.0,0.0,0.0,316.0,0.0,0.24921630094043884,0.010961830582409736,0.3623824451410659,0.016443658919114125,0.49981072545051575,0.04065750187167994
PU-G,0.4,0.0,320,10,324.0,0.0,144.2,20.06423019538336,468.2,20.06423019538336,0.17929759898688644,0.007108944546629215,0.03532999999999999,0.005934738597631933,4.451110678986879,0.2520576338639488,0.0,0.0,0.0,0.0,321.0,0.0,0.2496913580246914,0.010626630810966816,0.36203703703703705,0.016678411245779606,0.48942723870277405,0.03830893107167857
PU-G,0.4,0.0,325,10,329.0,0.0,144.7,18.064114210838632,473.7,18.064114210838632,0.18125809833290987,0.006402840013167257,0.03600000000000001,0.004731314123299497,4.515114699996775,0.2573978038173487,0.0,0.0,0.0,0.0,326.0,0.0,0.2516717325227963,0.010370043835399377,0.36352583586626136,0.016205672967077776,0.4789554178714752,0.03792914578589988
PU-G,0.4,0.0,330,10,334.0,0.0,134.1,21.128416883429765,468.1,21.128416883429765,0.1792569815297611,0.007472752484743995,0.03525999999999999,0.005719755239518556,4.578021779091796,0.260668516385824,0.0,0.0,0.0,0.0,331.0,0.0,0.2523952095808383,0.010314263827855304,0.36437125748502996,0.016215952629825676,0.4814861238002777,0.038665958869692436
PU-G,0.4,0.0,335,10,339.0,0.0,128.4,19.62266263504749,467.4,19.622662635047487,0.17901817689999006,0.006944231329470557,0.03261000000000001,0.0062526341115831585,4.63690836650203,0.2644090419570867,0.0,0.0,0.0,0.0,336.0,0.0,0.2513274336283186,0.010348335981846896,0.3640117994100295,0.015935272039239248,0.48118757009506224,0.03896049044599351
PU-G,0.4,0.0,340,10,344.0,0.0,117.4,15.43747244711891,461.4,15.43747244711891,0.17691400008043273,0.005472124554626085,0.030890000000000018,0.0038351430510767466,4.705779879010516,0.2703847587065268,0.0,0.0,0.0,0.0,341.0,0.0,0.25,0.010190555678399153,0.3625,0.015732626892714895,0.46977731585502625,0.035845900606818075
PU-G,0.4,0.0,345,10,349.0,0.0,117.1,12.723076147955206,466.1,12.723076147955203,0.17859248257009314,0.0045127610572354045,0.029969999999999986,0.004760836761186703,4.762106074905023,0.27331727766670105,0.0,0.0,0.0,0.0,346.0,0.0,0.25100286532951294,0.010190623624335544,0.363323782234957,0.015593758649060974,0.4753886580467224,0.04102822735747502
PU-G,0.4,0.0,35,10,39.0,0.0,397.9,31.926112614389286,436.9,31.926112614389286,0.16807815881329588,0.011331662497519759,0.09230000000000002,0.010202690277024432,0.39956521249259824,0.009309777422474413,0.0,0.0,0.0,0.0,36.0,0.0,0.37948717948717947,0.03894285726459664,0.4282051282051282,0.031762229360789825,0.7422563672065735,0.01737604381491841
PU-G,0.4,0.0,350,10,354.0,0.0,112.6,15.670354175959137,466.6,15.670354175959137,0.1787560476339422,0.005555349966968848,0.028969999999999985,0.004869543670155916,4.82029388329247,0.2781187116375959,0.0,0.0,0.0,0.0,351.0,0.0,0.25,0.009824030450672264,0.36242937853107343,0.015230096449599452,0.46881344020366666,0.03893221063285326
PU-G,0.4,0.0,355,10,359.0,0.0,116.4,16.683458207990864,475.4,16.683458207990864,0.18186897217528894,0.005905759277108212,0.028100000000000014,0.0045359061326756345,4.8759331582929,0.28123694348756695,0.0,0.0,0.0,0.0,356.0,0.0,0.24958217270194988,0.009615296910677525,0.36295264623955437,0.01495469821958043,0.4676351875066757,0.03841479361677537
PU-G,0.4,0.0,360,10,364.0,0.0,109.0,15.749426797329622,473.0,15.749426797329622,0.18102339999750255,0.005579887124926936,0.02792,0.003380788862578281,4.928321866702754,0.28229501647967997,0.0,0.0,0.0,0.0,361.0,0.0,0.2508241758241758,0.009665836590788485,0.36456043956043954,0.015219383499411583,0.46152278780937195,0.03718437931374133
PU-G,0.4,0.0,365,10,369.0,0.0,98.6,15.779170517559603,467.6,15.779170517559603,0.1791105647571385,0.005587948438670392,0.027269999999999996,0.003951653662287053,4.981493128993316,0.2837619949234977,0.0,0.0,0.0,0.0,366.0,0.0,0.25257452574525746,0.00995153702180337,0.36612466124661247,0.015606922440114801,0.4563129246234894,0.034111593389766354
PU-G,0.4,0.0,370,10,374.0,0.0,98.4,13.928547822527818,472.4,13.92854782252782,0.1808199567720294,0.0049324833757553,0.029819999999999992,0.0038396701247199174,5.036134299787227,0.28846763042589796,0.0,0.0,0.0,0.0,371.0,0.0,0.253475935828877,0.009866918005774007,0.36684491978609624,0.015270581760019507,0.4602024793624878,0.03841447801769642
PU-G,0.4,0.0,375,10,379.0,0.0,98.6,12.772539989280824,477.6,12.772539989280824,0.1826661773957312,0.004522580839550472,0.028500000000000015,0.0034428347493179407,5.089804591488791,0.29204791500574184,0.0,0.0,0.0,0.0,376.0,0.0,0.25435356200527703,0.010090982944072797,0.3678100263852243,0.01519894781159398,0.4600295960903168,0.03806704186902766
PU-G,0.4,0.0,380,10,384.0,0.0,91.2,17.496539340363537,475.2,17.496539340363533,0.1817941648361739,0.00618988105161556,0.026250000000000006,0.00396838198206215,5.141068862396059,0.2948517139874271,0.0,0.0,0.0,0.0,381.0,0.0,0.25520833333333337,0.010307588617220411,0.3703125,0.015429916415906205,0.45730310380458833,0.0401448658556126
PU-G,0.4,0.0,385,10,389.0,0.0,95.1,16.22443287829261,484.1,16.22443287829261,0.18495190425310284,0.0057309938376574445,0.03332,0.005156825035275529,5.198244862281717,0.2977668622415477,0.0,0.0,0.0,0.0,386.0,0.0,0.25424164524421594,0.01079453463235841,0.37120822622107974,0.015571985181286097,0.4572203665971756,0.044275610868307474
PU-G,0.4,0.0,390,10,394.0,0.0,102.5,12.959981138532227,496.5,12.959981138532227,0.18935032634763047,0.004579185315408236,0.03497,0.005270505984564791,5.25276938318857,0.2994458965713903,0.0,0.0,0.0,0.0,391.0,0.0,0.2532994923857868,0.010813228635309953,0.3708121827411167,0.015784407955530058,0.45304199755191804,0.043361856923968156
