dataset,method,noise_rate,pretrain_fraction,pretrain_training_mode,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,test_inappropriate_risk_mean,test_inappropriate_risk_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se,mean_support_redundancy_mean,mean_support_redundancy_se,max_support_redundancy_mean,max_support_redundancy_se,mean_selected_residual_novelty_mean,mean_selected_residual_novelty_se,local_redundancy_hit_rate_mean,local_redundancy_hit_rate_se,residual_redundancy_hit_rate_mean,residual_redundancy_hit_rate_se,strong_redundancy_hit_rate_mean,strong_redundancy_hit_rate_se,group_revisit_rate_mean,group_revisit_rate_se,unique_group_fraction_mean,unique_group_fraction_se,max_group_selection_fraction_mean,max_group_selection_fraction_se,mode_entropy_mean,mode_entropy_se,minority_mode_fraction_mean,minority_mode_fraction_se,spectral_entropy_mean,spectral_entropy_se,dynamic_mu_mean,dynamic_mu_se,dynamic_redundancy_weight_mean,dynamic_redundancy_weight_se
volume_gap_fashion_mnist,PU-R,0.1,0.0,support,50,5,50.0,0.0,54.0,0.0,2618.0,141.151337223563,2672.0,141.151337223563,0.560180434724316,0.028168772912749832,0.43415,0.02682088738278434,0.43415,0.026820887382784334,,,,,,,,,1.1270905067911372,0.019722185960043825,0.0,0.0,0.0,0.0,51.0,0.0,0.4111111111111111,0.015930231976004867,0.6037037037037037,0.0382217915565746,0.7588055372238159,0.008065480164633217,0.7588055372238159,0.008065480164633217,0.9999959707260132,2.406182739069089e-06,0.08424325281718992,0.004152471613645097,0.6452830188679244,0.03697343007974609,0.6830188679245283,0.027601394034580753,0.6226415094339622,0.03912536104401455,0.31851851851851853,0.021436735005167087,0.6814814814814814,0.021436735005167074,0.07037037037037037,0.006928995160692483,0.9692896360634163,0.003807038154580381,0.018518518518518517,0.0,0.2875166495172322,0.010469646063726457,0.8487383453379375,0.0073287522446084975,2.424966700965536,0.02093929212745287
volume_gap_fashion_mnist,PU-R,0.1,0.2,support,100,5,100.0,0.0,104.0,0.0,314.4,11.05712440013225,418.4,11.05712440013225,0.12161228358745575,0.0029687819955276254,0.3296,0.01100102267973301,0.3296,0.011001022679733005,,,,,,,,,1.8195419347845019,0.015037231885904138,0.0,0.0,0.0,0.0,101.0,0.0,0.8865384615384615,0.011538461538461537,0.9,0.0131136362471018,0.636177909374237,0.014300679122381909,0.636177909374237,0.014300679122381909,0.9999977946281433,1.1321744986137166e-06,0.04383174941413901,0.0019349996099436342,0.8951456310679612,0.011650485436893218,0.8679611650485437,0.010898031223613443,0.858252427184466,0.012126209705627973,0.625,0.01692963159774906,0.375,0.01692963159774905,0.07692307692307693,0.005266563052934288,0.9376051751703377,0.004065233778363265,0.009615384615384616,0.0,0.2535565866447728,0.006965906248032917,0.872510389348659,0.004876134373623031,2.4928868267104543,0.013931812496065819
volume_gap_fashion_mnist,PU-R,0.1,0.2,support,200,5,200.0,0.0,204.0,0.0,216.4,11.342839150759389,420.4,11.342839150759389,0.1221489136456512,0.0030437996865639756,0.33359999999999995,0.012317822453664458,0.3336,0.012317822453664444,,,,,,,,,5.053995936177671,0.032694230976492974,0.0,0.0,1.0,0.0,201.0,0.0,0.9323529411764705,0.00717095041094499,0.9372549019607843,0.009222984177562146,0.6048504829406738,0.009917549749094758,0.6048504829406738,0.009917549749094758,0.9999995112419129,2.885751351573516e-07,0.029297331155374133,0.0010458755703031334,0.9083743842364532,0.003341049252771064,0.8955665024630542,0.004237598653715574,0.8837438423645321,0.003341049252771064,0.7803921568627451,0.009222984177562146,0.21960784313725493,0.009222984177562147,0.05980392156862745,0.00608317335587787,0.939544318866672,0.002719123033186728,0.004901960784313725,0.0,0.251243474518414,0.004660312487534128,0.87412956783711,0.0032622187412738894,2.497513050963172,0.009320624975068246
volume_gap_fashion_mnist,PU-R,0.1,0.2,support,50,5,50.0,0.0,54.0,0.0,363.6,11.002726934719412,417.6,11.002726934719412,0.12139758440898732,0.002953431372092137,0.33625,0.006284902544988281,0.33625,0.006284902544988261,,,,,,,,,0.7840134165715427,0.008432643682823884,0.0,0.0,0.0,0.0,51.0,0.0,0.7851851851851852,0.022376011062212167,0.8111111111111111,0.027090257108014434,0.689079487323761,0.009580568839930909,0.689079487323761,0.009580568839930909,0.9999375939369202,5.183704962950669e-05,0.06257117883354987,0.003309822210877271,0.9018867924528301,0.013865036279904777,0.8566037735849058,0.014119461836882794,0.8490566037735849,0.013341637380878252,0.3407407407407407,0.02904516137288541,0.6592592592592593,0.02904516137288542,0.08518518518518518,0.0171733675842513,0.9593294080404331,0.00959442156266327,0.018518518518518517,0.0,0.2574606383464527,0.00798688362252396,0.8697775531574831,0.005590818535766755,2.485078723307095,0.015973767245047888
volume_gap_fashion_mnist,PU-R,0.1,0.4,support,100,5,100.0,0.0,104.0,0.0,216.4,6.523802572120037,320.4,6.523802572120036,0.1265357480966486,0.0023561631543211267,0.31875,0.01469608791481598,0.31875,0.014696087914815971,,,,,,,,,1.785943976836279,0.005645150467662758,0.0,0.0,0.0,0.0,101.0,0.0,0.8826923076923077,0.011932378505760436,0.8865384615384617,0.017307692307692312,0.6082175850868226,0.003265631667445971,0.6082175850868226,0.003265631667445971,0.9999560236930847,1.3721532960022877e-05,0.04151305761730787,0.0015250812241554984,0.9320388349514562,0.006140344971200734,0.8970873786407767,0.00788741592683104,0.8912621359223302,0.009412970596924933,0.5903846153846153,0.016542933205851196,0.40961538461538466,0.016542933205851203,0.05961538461538461,0.005606684514274327,0.9556972667278882,0.0022772836446494716,0.009615384615384616,0.0,0.2480527934497258,0.003716136001366015,0.8763630445851918,0.0026012952009561944,2.5038944131005483,0.007432272002732026
volume_gap_fashion_mnist,PU-R,0.1,0.4,support,200,5,200.0,0.0,204.0,0.0,118.6,7.180529228406497,322.6,7.180529228406495,0.1273288657423109,0.002591702698719291,0.31125,0.013903237033151666,0.3112499999999999,0.013903237033151675,,,,,,,,,5.018787793419324,0.008940602791469047,0.0,0.0,1.0,0.0,201.0,0.0,0.9392156862745098,0.005502437333491088,0.9392156862745098,0.007994856093284368,0.5730363607406617,0.0031678295187481708,0.5730363607406617,0.0031678295187481708,0.9999993920326233,2.810913591993235e-07,0.025772841984929122,0.0008186924075656251,0.941871921182266,0.003267610630892015,0.9172413793103449,0.0050236645454116045,0.9113300492610836,0.00492610837438423,0.7833333333333334,0.008546860673609172,0.2166666666666667,0.008546860673609163,0.05196078431372549,0.00196078431372549,0.9388422588829659,0.003138687112296485,0.004901960784313725,0.0,0.2335557645286158,0.0023909172419334743,0.8865109648299688,0.001673642069353426,2.532888470942768,0.004781834483866899
volume_gap_fashion_mnist,PU-R,0.1,0.4,support,50,5,50.0,0.0,54.0,0.0,268.8,7.838367176906169,322.8,7.838367176906169,0.12739988081157208,0.0028297677084276793,0.3295,0.008328039985494792,0.3295,0.008328039985494784,,,,,,,,,0.766766939824447,0.003236157821644242,0.0,0.0,0.0,0.0,51.0,0.0,0.7777777777777779,0.020286020648339485,0.7851851851851851,0.032394177193585,0.6669332027435303,0.007860908102148333,0.6669332027435303,0.007860908102148333,0.9999674320220947,1.2467442438296184e-05,0.06014201004268989,0.0029604455222017366,0.9283018867924528,0.011001796028009998,0.8716981132075471,0.015094339622641506,0.8641509433962264,0.015094339622641506,0.2703703703703703,0.037313780888166455,0.7296296296296296,0.03731378088816644,0.1,0.015044515564140664,0.9614064905121676,0.008691301135480644,0.018518518518518517,0.0,0.25419811476936766,0.0073177930733250565,0.8720613196614426,0.0051224551513275275,2.4916037704612646,0.014635586146650085
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.0,support,100,5,100.0,0.0,104.0,0.0,2352.2,191.6951746914877,2456.2,191.6951746914877,0.5168554875883273,0.038642761489445156,0.39635,0.013782824456547368,0.39635,0.013782824456547361,,,,,,,,,2.753485326375812,0.047359627755606044,0.0,0.0,0.0,0.0,101.0,0.0,0.37884615384615383,0.012009611535381536,0.6096153846153847,0.020306453924945067,0.7325113534927368,0.008184939502969172,0.7325113534927368,0.008184939502969172,0.9999979972839356,1.8921635069274516e-06,0.05237529665521048,0.0009734459559722686,0.8310679611650486,0.014595433377061068,0.8718446601941748,0.014530708298151247,0.8174757281553398,0.011238676604650699,0.3730769230769231,0.022835273244303688,0.626923076923077,0.022835273244303695,0.05576923076923077,0.0035977474872826345,0.9596295885077065,0.004731169157796223,0.009615384615384616,0.0,0.2585991041974586,0.005138623946011378,0.868980627061779,0.0035970367622079613,2.482801791605083,0.010277247892022773
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.0,support,200,5,200.0,0.0,204.0,0.0,2077.2,88.24930594627925,2281.2,88.24930594627925,0.48194167771143837,0.01772859797450474,0.37485,0.00997453006411831,0.37485,0.009974530064118308,,,,,,,,,7.796933080977761,0.07710333797070404,0.0,0.0,1.0,0.0,201.0,0.0,0.4176470588235294,0.005882352941176476,0.75,0.011600156437450219,0.7038207173347473,0.0072699346464262255,0.7038207173347473,0.0072699346464262255,1.0000001430511474,4.4604031881975426e-08,0.03572206206509633,0.0007510944847282143,0.87192118226601,0.005616627709847982,0.903448275862069,0.004568284973150588,0.8660098522167488,0.005259644459128743,0.5950980392156863,0.011558653061325084,0.40490196078431373,0.011558653061325091,0.06470588235294117,0.0060831733558778705,0.9085589664278283,0.0029926841593779364,0.004901960784313725,0.0,0.2615437219321488,0.005698039864907929,0.8669193946474957,0.0039886279054355146,2.4769125561357024,0.011396079729815793
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.0,support,50,5,50.0,0.0,54.0,0.0,2435.6,99.57339001962322,2489.6,99.57339001962322,0.5237816221895628,0.019926078967435826,0.42855,0.0186117234559296,0.42855,0.0186117234559296,,,,,,,,,1.1337334787705913,0.02358301713409289,0.0,0.0,0.0,0.0,51.0,0.0,0.37777777777777777,0.02525589203145529,0.5777777777777777,0.02951366194538746,0.7606652975082397,0.006211262425552401,0.7606652975082397,0.006211262425552401,0.9999978542327881,1.6201064365953892e-06,0.08156137376461389,0.005018668593856528,0.7207547169811321,0.03179679159689193,0.7358490566037735,0.031003163632367905,0.6867924528301887,0.03754669573987245,0.26296296296296295,0.019772367133391318,0.737037037037037,0.019772367133391328,0.06296296296296296,0.0045360921162651445,0.977746057705081,0.00173045816614375,0.018518518518518517,0.0,0.2789938602610233,0.007712075076336862,0.8547042978172836,0.005398452553435814,2.4420122794779537,0.015424150152673774
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.2,support,100,5,100.0,0.0,104.0,0.0,315.2,9.687104830649867,419.2,9.687104830649867,0.12182877027662471,0.002599996701000435,0.33784999999999993,0.015789949334940875,0.33785,0.015789949334940885,,,,,,,,,1.9452521728118881,0.015905777765946448,0.0,0.0,0.0,0.0,101.0,0.0,0.875,0.01458245277702222,0.8903846153846153,0.015081141482075117,0.6268699169158936,0.012777204165493088,0.6268699169158936,0.012777204165493088,0.9999983191490174,4.865725429525029e-07,0.047352678726599054,0.001495915901673776,0.8854368932038834,0.010366095390321682,0.8504854368932039,0.007887415926831025,0.8427184466019417,0.008351772103924876,0.6057692307692307,0.015799689158802855,0.3942307692307693,0.015799689158802872,0.07307692307692307,0.0023552785988299805,0.9359170605934866,0.00543743069790387,0.009615384615384616,0.0,0.25863466379875844,0.005136363026245308,0.8689557353408691,0.003595454118371707,2.482730672402483,0.010272726052490628
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.2,support,200,5,200.0,0.0,204.0,0.0,216.6,8.261961026293939,420.6,8.261961026293939,0.1222060797503218,0.002217546333783311,0.3354,0.015476514465473148,0.3354,0.01547651446547316,,,,,,,,,5.698307396611199,0.03032455556875128,0.0,0.0,1.0,0.0,201.0,0.0,0.926470588235294,0.0075940849925635575,0.9294117647058823,0.009378003171425967,0.595293128490448,0.007931279674804963,0.595293128490448,0.007931279674804963,0.9999998927116394,9.310543150790518e-08,0.03194902705881983,0.0008857362443129492,0.9004926108374385,0.0050236645454116045,0.8837438423645321,0.005071738985707876,0.877832512315271,0.0047760392683904845,0.7725490196078432,0.009378003171425967,0.22745098039215686,0.00937800317142598,0.0607843137254902,0.007035637301180062,0.9361780501137726,0.002867421027174325,0.004901960784313725,0.0,0.2570751470303111,0.003059622685301384,0.8700473970787822,0.002141735879710956,2.4858497059393776,0.006119245370602751
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.2,support,50,5,50.0,0.0,54.0,0.0,365.4,9.85190336940025,419.4,9.85190336940025,0.12188228365266696,0.0026440318876434963,0.3417,0.012706641963949406,0.3417,0.012706641963949406,,,,,,,,,0.8124705059919506,0.00888373199741998,0.0,0.0,0.0,0.0,51.0,0.0,0.7629629629629628,0.028926850651506127,0.7925925925925925,0.030653602513420083,0.6704425692558289,0.009632415210334292,0.6704425692558289,0.009632415210334292,0.999800729751587,0.0001866018705907591,0.06849813165389143,0.002649603729403046,0.879245283018868,0.024309620239104008,0.8188679245283019,0.022003592056019993,0.8037735849056604,0.025732418296199735,0.3,0.026449734920529072,0.7,0.02644973492052907,0.06666666666666667,0.007407407407407407,0.9689043708392292,0.002858077351274347,0.018518518518518517,0.0,0.2701089864621692,0.005558111660700109,0.8609237094764817,0.003890678162490058,2.4597820270756623,0.011116223321400175
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.4,support,100,5,100.0,0.0,104.0,0.0,219.6,7.025667228100118,323.6,7.025667228100118,0.12768998194951564,0.0025358388078944136,0.3195,0.013105819318150235,0.3195,0.01310581931815024,,,,,,,,,1.9114526867866517,0.006009456851909842,0.0,0.0,0.0,0.0,101.0,0.0,0.8615384615384615,0.011618313436148643,0.873076923076923,0.011932378505760436,0.6109209537506104,0.002871930537075765,0.6109209537506104,0.002871930537075765,0.999929940700531,5.4783227261180076e-05,0.04460777490607743,0.0006073791398914285,0.916504854368932,0.006584786391383752,0.8757281553398059,0.0036326770745378294,0.8718446601941748,0.003632677074537823,0.5711538461538461,0.013113636247101781,0.4288461538461538,0.013113636247101783,0.051923076923076926,0.0023552785988299792,0.9605767062194172,0.0015630489813222854,0.009615384615384616,0.0,0.2509713589752157,0.0017026651156526913,0.8743200487173489,0.0011918655809568877,2.4980572820495683,0.0034053302313054377
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.4,support,200,5,200.0,0.0,204.0,0.0,118.6,7.284229540589725,322.6,7.284229540589725,0.1273286831798032,0.0026293923167371417,0.30335,0.013996562077881827,0.30335,0.013996562077881842,,,,,,,,,5.656071962974965,0.011126935340750965,0.0,0.0,1.0,0.0,201.0,0.0,0.9264705882352942,0.006932419423397523,0.9284313725490195,0.006685383184796989,0.5736451864242553,0.0023999635123070433,0.5736451864242553,0.0023999635123070433,0.9999994039535522,2.132480599880018e-07,0.027616735802862447,0.00045869769244296705,0.9330049261083744,0.0025118322727058023,0.9083743842364532,0.004568284973150588,0.8985221674876847,0.005071738985707876,0.7725490196078432,0.007530535046930025,0.22745098039215686,0.007530535046930008,0.05196078431372549,0.00196078431372549,0.9338533372198446,0.0030329635080698393,0.004901960784313725,0.0,0.23537976918086212,0.002575071833629414,0.8852341615733964,0.0018025502835405994,2.5292404616382758,0.0051501436672588535
volume_gap_fashion_mnist,PU-R-Vol,0.1,0.4,support,50,5,50.0,0.0,54.0,0.0,269.2,7.234638899074369,323.2,7.234638899074369,0.12754527621436865,0.002611904927839941,0.33005,0.009380631641845874,0.33005,0.00938063164184587,,,,,,,,,0.7931932791834697,0.004695531796802398,0.0,0.0,0.0,0.0,51.0,0.0,0.7333333333333333,0.022376011062212174,0.7592592592592593,0.024145194093343147,0.6686801433563232,0.007555546553091476,0.6686801433563232,0.007555546553091476,0.9999353051185608,5.730539961355549e-05,0.0664248210219842,0.0015483434146267333,0.9056603773584906,0.005966561622959205,0.8679245283018868,0.011933123245918411,0.8603773584905661,0.01132075471698113,0.21481481481481485,0.027839437737727603,0.7851851851851852,0.027839437737727613,0.07407407407407407,0.005856069741052554,0.9751380405634869,0.004120993948223577,0.018518518518518517,0.0,0.26155614484413486,0.0032729151225694207,0.8669106986091055,0.0022910405857986,2.4768877103117304,0.006545830245138879
