method,dataset,seed,noise_rate,pretrain_fraction,pretrain_training_mode,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
PU-R,mnist,2,0.3,0.0,support,5000,0,800,1588,2388,0.5034812346566468,0.24970000000000003,0.2497,,,,,103.62555938202422,0,797,0.325,0.0,0.5579960346221924,0.5579960346221924,0.9944318532943726,0.007434684787882732,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.16282525655654204,1.418587371721729
GREATS,mnist,2,0.3,0.0,support,5000,0,800,1619,2419,,0.401,0.401,,,,,61.121964012039825,0,797,0.45125,0.0,0.5796810388565063,0.5796810388565063,0.9940285682678223,0.00811874691177817,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16433487215230572,1.4178325639238472
MaxLoss,mnist,2,0.3,0.1,support,4500,500,800,1309,2109,0.49580267671262845,0.35929999999999995,0.3593,,,,,47.275907492032275,0,797,0.4875,0.0,0.5809791684150696,0.5809791684150696,0.9858817458152771,0.009215930912722933,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.16953217193671086,1.4152339140316446
Marginal,mnist,2,0.3,0.1,support,4500,500,800,1379,2179,0.5114278595428914,0.2329,0.2329,,,,,49.31328871403821,0,797,0.29125,0.0,0.563894510269165,0.563894510269165,0.9950770139694214,0.00763476137083504,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1641204537880262,1.4179397731059868
PU-R,mnist,2,0.3,0.1,support,4500,500,800,1418,2218,0.5201217543217354,0.31220000000000003,0.3122,,,,,101.96192920801695,0,797,0.385,0.0,0.5673332810401917,0.5673332810401917,0.990452766418457,0.009844463577060418,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1719757835596732,1.4140121082201635
GREATS,mnist,2,0.3,0.1,support,4500,500,800,1525,2325,,0.31189999999999996,0.3119,,,,,59.396432245965116,0,797,0.37,0.0,0.5652627348899841,0.5652627348899841,0.9914342164993286,0.009321631157353464,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.0,0.0,0.17078873840672776,1.4146056307966361
MaxLoss,mnist,2,0.3,0.2,support,4000,1000,800,1059,1859,0.4933893568231724,0.35929999999999995,0.3593,,,,,47.22145575901959,0,797,0.525,0.0,0.5851353406906128,0.5851353406906128,0.9869332313537598,0.009720271136215392,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.17122465676652399,1.414387671616738
Marginal,mnist,2,0.3,0.2,support,4000,1000,800,1187,1987,0.5255215666256845,0.21830000000000005,0.2183,,,,,49.052386034978554,0,797,0.27,0.0,0.5777933597564697,0.5777933597564697,0.9912482500076294,0.007771683929112736,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16446176474683022,1.4177691176265848
PU-R,mnist,2,0.3,0.2,support,4000,1000,800,1104,1904,0.5046994279837236,0.31710000000000005,0.3171,,,,,100.3462395039387,0,797,0.42375,0.0,0.5752201676368713,0.5752201676368713,0.9887967109680176,0.009723002298528769,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.17205024813516595,1.4139748759324169
GREATS,mnist,2,0.3,0.2,support,4000,1000,800,1202,2002,,0.28290000000000004,0.2829,,,,,57.82679437799379,0,797,0.3475,0.0,0.5762079358100891,0.5762079358100891,0.9860725402832031,0.009784148197075602,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.17373928751275564,1.4131303562436222
MaxLoss,mnist,2,0.3,0.3,support,3500,1500,800,762,1562,0.4766204097541049,0.3506,0.3506,,,,,47.811236202018335,0,797,0.54,0.0,0.5819104313850403,0.5819104313850403,0.9885426759719849,0.009777326943429749,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.17111079122276893,1.4144446043886156
Marginal,mnist,2,0.3,0.3,support,3500,1500,800,992,1792,0.5426286198780872,0.2319,0.2319,,,,,49.459901426918805,0,797,0.3,0.0,0.5702675580978394,0.5702675580978394,0.9926282167434692,0.008417954113572202,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16522605134268573,1.4173869743286571
PU-R,mnist,2,0.3,0.3,support,3500,1500,800,903,1703,0.517149830062408,0.31779999999999997,0.3178,,,,,97.54289175395388,0,797,0.46,0.0,0.5957340002059937,0.5957340002059937,0.99286949634552,0.009857645698908124,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16661719341358994,1.416691403293205
GREATS,mnist,2,0.3,0.3,support,3500,1500,800,940,1740,,0.25160000000000005,0.2516,,,,,56.06492241797969,0,797,0.34125,0.0,0.5717347860336304,0.5717347860336304,0.9887592792510986,0.010530073480104773,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.0,0.0,0.17586355972567103,1.4120682201371646
MaxLoss,mnist,2,0.3,0.4,support,3000,2000,800,534,1334,0.47723932983353734,0.32709999999999995,0.3271,,,,,48.33602204499766,0,797,0.5525,0.0,0.594384491443634,0.594384491443634,0.9926211833953857,0.009476955882151226,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16969706501039983,1.4151514674948
Marginal,mnist,2,0.3,0.4,support,3000,2000,800,784,1584,0.5608791743288748,0.23229999999999995,0.2323,,,,,49.766330819926225,0,797,0.28125,0.0,0.5793392658233643,0.5793392658233643,0.9897211790084839,0.00812631897751862,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16301847176355258,1.4184907641182236
PU-R,mnist,2,0.3,0.4,support,3000,2000,800,640,1440,0.5128156814607792,0.29690000000000005,0.2969,,,,,96.71588868508115,0,797,0.46875,0.0,0.5820673108100891,0.5820673108100891,0.9861752390861511,0.009575626075043994,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.16905451731743673,1.4154727413412815
GREATS,mnist,2,0.3,0.4,support,3000,2000,800,759,1559,,0.24150000000000005,0.2415,,,,,56.86947202007286,0,797,0.31875,0.0,0.5782915353775024,0.5782915353775024,0.9865176677703857,0.010169789791853168,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.17341585522368344,1.4132920723881583
MaxLoss,mnist,2,0.3,0.5,support,2500,2500,800,314,1114,0.481060532736592,0.28580000000000005,0.2858,,,,,50.48950478597544,0,797,0.53125,0.0,0.5884988903999329,0.5884988903999329,0.9898167848587036,0.009356255094067326,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.16973469502818808,1.415132652485906
Marginal,mnist,2,0.3,0.5,support,2500,2500,800,601,1401,0.596013558388222,0.23050000000000004,0.2305,,,,,51.71126400295179,0,797,0.29625,0.0,0.5877131819725037,0.5877131819725037,0.9908425807952881,0.00898841846890477,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16893292952244743,1.4155335352387763
PU-R,mnist,2,0.3,0.5,support,2500,2500,800,424,1224,0.525345797475893,0.28169999999999995,0.2817,,,,,98.21178542706184,0,797,0.44875,0.0,0.6031100749969482,0.6031100749969482,0.9854588508605957,0.00977953711993181,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1667702093243213,1.4166148953378395
GREATS,mnist,2,0.3,0.5,support,2500,2500,800,594,1394,,0.2572,0.2572,,,,,57.304692386998795,0,797,0.31875,0.0,0.5834646821022034,0.5834646821022034,0.9849855303764343,0.010009925332251418,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.17146258383354673,1.4142687080832266
MaxLoss,mnist,2,0.3,0.6,support,2000,3000,800,127,927,0.5029901799862273,0.28280000000000005,0.2828,,,,,51.35324901598506,0,797,0.52375,0.0,0.6032071113586426,0.6032071113586426,0.9905234575271606,0.01022357355863863,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.17242917962368812,1.413785410188156
Marginal,mnist,2,0.3,0.6,support,2000,3000,800,359,1159,0.6187705477350391,0.23260000000000003,0.2326,,,,,52.42732253507711,0,797,0.33625,0.0,0.598114550113678,0.598114550113678,0.9926896095275879,0.00963986033249707,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.169808941885213,1.4150955290573934
PU-R,mnist,2,0.3,0.6,support,2000,3000,800,212,1012,0.5456629862892441,0.28169999999999995,0.2817,,,,,97.21925456402823,0,797,0.49375,0.0,0.6137058734893799,0.6137058734893799,0.9918966293334961,0.010861891936114493,0.9974968710888611,0.9962453066332916,0.9949937421777222,0.0,0.0,0.1703788111516204,1.4148105944241898
GREATS,mnist,2,0.3,0.6,support,2000,3000,800,368,1168,,0.22509999999999997,0.2251,,,,,56.88869801303372,0,797,0.34875,0.0,0.5806793570518494,0.5806793570518494,0.9887700080871582,0.009800092064226525,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.17101087308956053,1.4144945634552197
MaxLoss,mnist,2,0.3,0.7,support,1500,3500,742,0,742,0.5399399104062468,0.2572,0.2572,,,,,44.518174892058596,1,739,0.5053908355795148,0.0,0.6107532978057861,0.6107532978057861,0.9869381785392761,0.011080586717196321,0.9986504723346828,0.9986504723346828,0.9986504723346828,0.0,0.0,0.17320979530549938,1.4133951023472502
Marginal,mnist,2,0.3,0.7,support,1500,3500,800,134,934,0.6666841888800263,0.24180000000000001,0.2418,,,,,53.507243567029946,0,797,0.40625,0.0,0.6025325655937195,0.6025325655937195,0.9892553091049194,0.009551129787600832,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.0,0.0,0.1704262300453862,1.4147868849773069
PU-R,mnist,2,0.3,0.7,support,1500,3500,772,0,772,0.5599471970344894,0.25949999999999995,0.2595,,,,,89.47845714306459,1,769,0.5103626943005182,0.0,0.6060588359832764,0.6060588359832764,0.9840717315673828,0.010920822755681247,0.9987029831387808,0.9987029831387808,0.9987029831387808,0.0,0.0,0.1729583511721369,1.4135208244139315
GREATS,mnist,2,0.3,0.7,support,1500,3500,800,163,963,,0.24139999999999995,0.2414,,,,,57.114841521019116,0,797,0.3925,0.0,0.5963783860206604,0.5963783860206604,0.9934069514274597,0.010425471781155046,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.17357036711747112,1.4132148164412643
MaxLoss,mnist,2,0.3,0.8,support,1000,4000,498,0,498,0.5525666727917269,0.24439999999999995,0.2444,,,,,19.480835016001947,1,495,0.4899598393574297,0.0,0.6776518821716309,0.6776518821716309,0.9757246971130371,0.024911415485863835,0.9959758551307847,0.9879275653923542,0.9859154929577465,0.0,0.0,0.19979291262167442,1.4001035436891627
Marginal,mnist,2,0.3,0.8,support,1000,4000,680,0,680,0.730842485325411,0.26539999999999997,0.2654,,,,,38.63511647901032,1,677,0.40588235294117647,0.0,0.6141065359115601,0.6141065359115601,0.9928260445594788,0.012872181927431402,0.9955817378497791,0.9985272459499264,0.9955817378497791,0.0,0.0,0.1803287703357627,1.4098356148321187
PU-R,mnist,2,0.3,0.8,support,1000,4000,505,0,505,0.5595657574012876,0.24560000000000004,0.2456,,,,,33.631064769928344,1,502,0.502970297029703,0.0,0.7046880125999451,0.7046880125999451,0.9838439226150513,0.024554734879602042,0.9841269841269841,0.9861111111111112,0.9781746031746031,0.0,0.0,0.19610020793153363,1.4019498960342331
GREATS,mnist,2,0.3,0.8,support,1000,4000,679,0,679,,0.2693,0.2693,,,,,40.68365330796223,1,676,0.41531664212076586,0.0,0.6262720823287964,0.6262720823287964,0.9871872663497925,0.014057637969784681,0.9985250737463127,0.9985250737463127,0.9985250737463127,0.0,0.0,0.18069548975074082,1.4096522551246295
MaxLoss,mnist,3,0.3,0.0,support,5000,0,800,1712,2512,0.5283534553600475,0.41590000000000005,0.4159,,,,,47.06007149396464,0,797,0.45375,0.0,0.5722837448120117,0.5722837448120117,0.992107093334198,0.007488303951853805,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16063793256016193,1.419681033719919
Marginal,mnist,3,0.3,0.0,support,5000,0,800,1573,2373,0.5004681249265559,0.19630000000000003,0.1963,,,,,49.130460637039505,0,797,0.2975,0.0,0.5686261653900146,0.5686261653900146,0.999086856842041,0.0059680621068602955,0.9974968710888611,0.9974968710888611,0.9974968710888611,0.0,0.0,0.15815744064429765,1.4209212796778512
PU-R,mnist,3,0.3,0.0,support,5000,0,800,1711,2511,0.5281531310174614,0.2944,0.2944,,,,,104.62890273798257,0,797,0.33375,0.0,0.5510174632072449,0.5510174632072449,0.9969987273216248,0.007414337678885878,0.9974968710888611,0.9974968710888611,0.9962453066332916,0.0,0.0,0.162673875509478,1.418663062245261
GREATS,mnist,3,0.3,0.0,support,5000,0,800,1678,2478,,0.4154,0.4154,,,,,60.77350575500168,0,797,0.44875,0.0,0.5813767313957214,0.5813767313957214,0.988680362701416,0.007988024405081371,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.1631528822758345,1.4184235588620828
MaxLoss,mnist,3,0.3,0.1,support,4500,500,800,1386,2186,0.5129889113595709,0.4012,0.4012,,,,,47.306930725928396,0,797,0.50875,0.0,0.5799392461776733,0.5799392461776733,0.9883311986923218,0.00930633132948595,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.17081706526338933,1.4145914673683053
Marginal,mnist,3,0.3,0.1,support,4500,500,800,1430,2230,0.5227951344568282,0.2318,0.2318,,,,,49.36952528706752,0,797,0.32875,0.0,0.5714356303215027,0.5714356303215027,0.9938507080078125,0.007636642111500303,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16427610146400518,1.4178619492679974
PU-R,mnist,3,0.3,0.1,support,4500,500,800,1420,2220,0.5205673720920458,0.3286,0.3286,,,,,102.30408963304944,0,797,0.39625,0.0,0.5852174758911133,0.5852174758911133,0.9905047416687012,0.009530109806785893,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1663964143522365,1.4168017928238816
GREATS,mnist,3,0.3,0.1,support,4500,500,800,1532,2332,,0.31689999999999996,0.3169,,,,,59.728726343018934,0,797,0.3925,0.0,0.5696444511413574,0.5696444511413574,0.9883904457092285,0.009667053417732779,0.9962453066332916,0.9974968710888611,0.9949937421777222,0.0,0.0,0.17232766096684832,1.4138361695165758
MaxLoss,mnist,3,0.3,0.2,support,4000,1000,800,1108,1908,0.5057040539104491,0.3863,0.3863,,,,,47.035460854065605,0,797,0.53875,0.0,0.5857543349266052,0.5857543349266052,0.9941738843917847,0.00925377831422492,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1677928341321181,1.416103582933941
Marginal,mnist,3,0.3,0.2,support,4000,1000,800,1235,2035,0.5375404089572839,0.2269,0.2269,,,,,49.00136030698195,0,797,0.29875,0.0,0.5720675587654114,0.5720675587654114,0.9944838881492615,0.008000218638164155,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.16467344460509187,1.417663277697454
PU-R,mnist,3,0.3,0.2,support,4000,1000,800,1180,1980,0.5237674174131826,0.34219999999999995,0.3422,,,,,100.84914837300312,0,797,0.465,0.0,0.5777340531349182,0.5777340531349182,0.9864481687545776,0.009732553374619039,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16927867251539747,1.4153606637423013
GREATS,mnist,3,0.3,0.2,support,4000,1000,800,1248,2048,,0.28269999999999995,0.2827,,,,,57.792908143019304,0,797,0.35375,0.0,0.5698926448822021,0.5698926448822021,0.9881442785263062,0.008755685364097841,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16916499299296694,1.4154175035035166
MaxLoss,mnist,3,0.3,0.3,support,3500,1500,800,826,1626,0.49504173459718004,0.37270000000000003,0.3727,,,,,47.799487647018395,0,797,0.5875,0.0,0.5921671390533447,0.5921671390533447,0.9908390045166016,0.009635835074736867,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.17061765187375447,1.4146911740631227
Marginal,mnist,3,0.3,0.3,support,3500,1500,800,1020,1820,0.5506278197281063,0.22940000000000005,0.2294,,,,,49.47418675397057,0,797,0.31125,0.0,0.5752038955688477,0.5752038955688477,0.9932048320770264,0.008000830479796151,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1645872205122775,1.4177063897438613
PU-R,mnist,3,0.3,0.3,support,3500,1500,800,919,1719,0.521736194670666,0.3458,0.3458,,,,,98.6916755840648,0,797,0.48875,0.0,0.5803715586662292,0.5803715586662292,0.9912574291229248,0.00904459255433948,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16680914725076318,1.4165954263746183
GREATS,mnist,3,0.3,0.3,support,3500,1500,800,1021,1821,,0.2613,0.2613,,,,,57.056816400028765,0,797,0.36625,0.0,0.5763814449310303,0.5763814449310303,0.9870187044143677,0.01008079435037582,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1728091273611205,1.4135954363194396
MaxLoss,mnist,3,0.3,0.4,support,3000,2000,800,556,1356,0.4846368361613713,0.33799999999999997,0.338,,,,,49.05083302501589,0,797,0.58625,0.0,0.5674595236778259,0.5674595236778259,0.9893433451652527,0.010645738227038792,0.9962453066332916,0.9987484355444305,0.9962453066332916,0.0,0.0,0.17494583897306232,1.4125270805134689
Marginal,mnist,3,0.3,0.4,support,3000,2000,800,837,1637,0.5784914960386232,0.22619999999999996,0.2262,,,,,50.54872496693861,0,797,0.30875,0.0,0.5791606903076172,0.5791606903076172,0.9907022714614868,0.009098085275243906,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1680391334983494,1.4159804332508252
PU-R,mnist,3,0.3,0.4,support,3000,2000,800,677,1477,0.5251946453936398,0.31920000000000004,0.3192,,,,,98.23323462205008,0,797,0.48875,0.0,0.575467586517334,0.575467586517334,0.9860342741012573,0.009763176111185058,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1700098844242817,1.4149950577878592
GREATS,mnist,3,0.3,0.4,support,3000,2000,800,833,1633,,0.25970000000000004,0.2597,,,,,57.123815008904785,0,797,0.37875,0.0,0.5789939761161804,0.5789939761161804,0.991270899772644,0.010070441227793245,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.17165645518916872,1.4141717724054157
MaxLoss,mnist,3,0.3,0.5,support,2500,2500,800,324,1124,0.4850981103954837,0.3056,0.3056,,,,,50.123186634038575,0,797,0.5475,0.0,0.5941036939620972,0.5941036939620972,0.9916362762451172,0.010023981048370035,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.17221317809546174,1.4138934109522692
Marginal,mnist,3,0.3,0.5,support,2500,2500,800,617,1417,0.602365163678769,0.2379,0.2379,,,,,51.317608271958306,0,797,0.2825,0.0,0.5849569439888,0.5849569439888,0.9923195838928223,0.008922848211734256,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.1675818172050679,1.416209091397466
PU-R,mnist,3,0.3,0.5,support,2500,2500,800,403,1203,0.5169130438589491,0.3056,0.3056,,,,,98.08880271494854,0,797,0.47875,0.0,0.5861023664474487,0.5861023664474487,0.9894187450408936,0.010171566587477662,0.9974968710888611,0.9987484355444305,0.9974968710888611,0.0,0.0,0.17036281255270258,1.4148185937236488
GREATS,mnist,3,0.3,0.5,support,2500,2500,800,606,1406,,0.26160000000000005,0.2616,,,,,57.29675231000874,0,797,0.32875,0.0,0.5778712630271912,0.5778712630271912,0.9934893846511841,0.009971879571862751,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.17142053980116606,1.414289730099417
MaxLoss,mnist,3,0.3,0.6,support,2000,3000,800,102,902,0.49038398294942454,0.27649999999999997,0.2765,,,,,51.59708169300575,0,797,0.5175,0.0,0.6061362028121948,0.6061362028121948,0.985152006149292,0.010568727159847007,0.9987484355444305,0.9962453066332916,0.9962453066332916,0.0,0.0,0.17372374300914425,1.4131381284954279
Marginal,mnist,3,0.3,0.6,support,2000,3000,800,406,1206,0.6419548479025252,0.24650000000000005,0.2465,,,,,52.601839137030765,0,797,0.34375,0.0,0.5827633142471313,0.5827633142471313,0.9913586378097534,0.00852851123923205,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16590418268663137,1.4170479086566843
PU-R,mnist,3,0.3,0.6,support,2000,3000,800,207,1007,0.5431608648505062,0.2946,0.2946,,,,,97.29155206400901,0,797,0.49375,0.0,0.5948741436004639,0.5948741436004639,0.9875013828277588,0.010481267426167621,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.1715073991588974,1.4142463004205514
GREATS,mnist,3,0.3,0.6,support,2000,3000,800,405,1205,,0.26149999999999995,0.2615,,,,,57.48939275695011,0,797,0.35375,0.0,0.5791446566581726,0.5791446566581726,0.9911855459213257,0.0098507929131743,0.9962453066332916,0.9974968710888611,0.9949937421777222,0.0,0.0,0.16984734810874785,1.415076325945626
MaxLoss,mnist,3,0.3,0.7,support,1500,3500,737,0,737,0.5365982059156522,0.2783,0.2783,,,,,44.22907340689562,1,734,0.5413839891451832,0.0,0.6161985993385315,0.6161985993385315,0.9838801622390747,0.011907680944600344,0.998641304347826,0.9972826086956522,0.9972826086956522,0.0,0.0,0.1744034425244601,1.41279827873777
Marginal,mnist,3,0.3,0.7,support,1500,3500,800,180,980,0.6965686322655529,0.258,0.258,,,,,53.553885319968686,0,797,0.39125,0.0,0.5995075106620789,0.5995075106620789,0.9914056658744812,0.009491496226366828,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.1722268017599945,1.4138865991200027
PU-R,mnist,3,0.3,0.7,support,1500,3500,772,0,772,0.5599471970344894,0.28069999999999995,0.2807,,,,,89.71018448704854,1,769,0.5362694300518135,0.0,0.6051800847053528,0.6051800847053528,0.9842240810394287,0.011078392881441055,0.9987029831387808,0.9974059662775616,0.9974059662775616,0.0,0.0,0.17372118323500604,1.4131394083824969
GREATS,mnist,3,0.3,0.7,support,1500,3500,800,171,971,,0.26849999999999996,0.2685,,,,,57.24099900107831,0,797,0.41625,0.0,0.5896197557449341,0.5896197557449341,0.9944349527359009,0.010117587457423813,0.9962453066332916,0.9962453066332916,0.9937421777221527,0.0,0.0,0.17188195071281392,1.414059024643593
MaxLoss,mnist,3,0.3,0.8,support,1000,4000,492,0,492,0.5465587953221984,0.2672,0.2672,,,,,19.055354361073114,1,489,0.5182926829268293,0.0,0.7059158086776733,0.7059158086776733,0.9853429794311523,0.025760342308193022,0.9877800407331976,0.9877800407331976,0.9775967413441955,0.0,0.0,0.2009044314980281,1.399547784250986
Marginal,mnist,3,0.3,0.8,support,1000,4000,715,0,715,0.7641476183198392,0.28879999999999995,0.2888,,,,,42.76571335294284,1,712,0.4027972027972028,0.0,0.6191526651382446,0.6191526651382446,0.9881975054740906,0.012505583386836933,0.9971988795518207,0.9971988795518207,0.9957983193277311,0.0,0.0,0.17908448927348553,1.4104577553632573
PU-R,mnist,3,0.3,0.8,support,1000,4000,515,0,515,0.5695455432287417,0.25849999999999995,0.2585,,,,,34.8547665089136,1,512,0.5009708737864078,0.0,0.6876640915870667,0.6876640915870667,0.9866538047790527,0.022508137478902648,0.9961089494163424,0.9863813229571985,0.9844357976653697,0.0,0.0,0.1929224586762489,1.4035387706618756
GREATS,mnist,3,0.3,0.8,support,1000,4000,709,0,709,,0.28480000000000005,0.2848,,,,,44.13805401301943,1,706,0.4203102961918195,0.0,0.6167094707489014,0.6167094707489014,0.9859005212783813,0.01208628258420586,0.998587570621469,0.998587570621469,0.998587570621469,0.0,0.0,0.17683504114481916,1.4115824794275904
MaxLoss,mnist,4,0.3,0.0,support,5000,0,800,1669,2469,0.5197357162833214,0.42390000000000005,0.4239,,,,,46.690928853000514,0,797,0.445,0.0,0.5654249787330627,0.5654249787330627,0.9905829429626465,0.007686618466084084,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16039683015088488,1.4198015849245575
Marginal,mnist,4,0.3,0.0,support,5000,0,800,1817,2617,0.549364110280294,0.36819999999999997,0.3682,,,,,49.762558738002554,0,797,0.305,0.0,0.5612157583236694,0.5612157583236694,0.9973230957984924,0.005904087715214573,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.1616356127953995,1.4191821936023001
PU-R,mnist,4,0.3,0.0,support,5000,0,800,1609,2409,0.5076980020385236,0.27090000000000003,0.2709,,,,,103.8860786940204,0,797,0.3525,0.0,0.5589563846588135,0.5589563846588135,0.9963952898979187,0.007336278684968793,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16286804281960202,1.418565978590199
GREATS,mnist,4,0.3,0.0,support,5000,0,800,1719,2519,,0.44530000000000003,0.4453,,,,,61.908820026088506,0,797,0.43125,0.0,0.5865532159805298,0.5865532159805298,0.9905600547790527,0.007822263095346052,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.1620557809500072,1.4189721095249963
MaxLoss,mnist,4,0.3,0.1,support,4500,500,800,1342,2142,0.5031721575651318,0.4001,0.4001,,,,,46.651535523007624,0,797,0.5125,0.0,0.5748730897903442,0.5748730897903442,0.9897146224975586,0.009356229038016221,0.9987484355444305,0.9974968710888611,0.9974968710888611,0.0,0.0,0.1695901340069897,1.415204932996505
Marginal,mnist,4,0.3,0.1,support,4500,500,800,1378,2178,0.5112048303708434,0.19710000000000005,0.1971,,,,,48.702196629019454,0,797,0.30375,0.0,0.5685454607009888,0.5685454607009888,0.9942376613616943,0.007443067222572537,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16324770324400428,1.4183761483779977
PU-R,mnist,4,0.3,0.1,support,4500,500,800,1433,2233,0.5234633571235463,0.3198,0.3198,,,,,100.54192257300019,0,797,0.3875,0.0,0.5660112500190735,0.5660112500190735,0.9952729344367981,0.00900086795955486,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16847777666770974,1.415761111666145
GREATS,mnist,4,0.3,0.1,support,4500,500,800,1456,2256,,0.27859999999999996,0.2786,,,,,58.882652153028175,0,797,0.36875,0.0,0.5632832050323486,0.5632832050323486,0.9881016612052917,0.009294349509052401,0.9962453066332916,0.9974968710888611,0.9949937421777222,0.0,0.0,0.17047409766385696,1.4147629511680715
MaxLoss,mnist,4,0.3,0.2,support,4000,1000,800,989,1789,0.47576652345014736,0.36040000000000005,0.3604,,,,,46.467335985042155,0,797,0.5325,0.0,0.5967302918434143,0.5967302918434143,0.9848588705062866,0.010228634850402946,0.9962453066332916,0.9974968710888611,0.9949937421777222,0.0,0.0,0.1721255072671195,1.4139372463664404
Marginal,mnist,4,0.3,0.2,support,4000,1000,800,1188,1988,0.5257721302332357,0.2268,0.2268,,,,,48.486788626993075,0,797,0.30875,0.0,0.579048752784729,0.579048752784729,0.9949582815170288,0.007730285873699547,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.16267035268167684,1.4186648236591615
PU-R,mnist,4,0.3,0.2,support,4000,1000,800,1207,2007,0.5305314566357993,0.3469,0.3469,,,,,99.28763925703242,0,797,0.44375,0.0,0.58238685131073,0.58238685131073,0.9850912690162659,0.009747433488971748,0.9987484355444305,0.9987484355444305,0.9987484355444305,0.0,0.0,0.17097933025453288,1.4145103348727335
